date,n_hours,daily_mean,first_hour,mean_minus_first
2018-06-19,24,0.342125,0.329,0.013124999999999998
2018-06-20,24,0.34349999999999997,0.345,-0.0015000000000000013
2018-06-21,24,0.3502083333333333,0.345,0.005208333333333315
2018-06-22,24,0.35241666666666666,0.358,-0.005583333333333329
2018-06-23,24,0.3489583333333333,0.353,-0.004041666666666666
2018-06-24,24,0.35508333333333336,0.352,0.0030833333333333823
2018-06-25,24,0.3567916666666666,0.361,-0.0042083333333333695
2018-06-26,24,0.35112499999999996,0.356,-0.004875000000000018
2018-06-27,24,0.34674999999999995,0.352,-0.005250000000000032
2018-06-28,24,0.34179166666666666,0.349,-0.007208333333333317
2018-06-29,24,0.3330416666666667,0.339,-0.005958333333333343
2018-06-30,24,0.3279166666666667,0.333,-0.005083333333333329
2018-07-01,24,0.323625,0.329,-0.005375000000000019
2018-07-02,24,0.32079166666666664,0.33,-0.009208333333333374
2018-07-03,24,0.31679166666666664,0.324,-0.007208333333333372
2018-07-04,24,0.311375,0.315,-0.0036249999999999893
2018-07-05,24,0.312875,0.318,-0.005124999999999991
2018-07-06,24,0.30983333333333335,0.321,-0.011166666666666658
2018-07-07,24,0.30254166666666665,0.307,-0.004458333333333342
2018-07-08,24,0.301875,0.309,-0.0071249999999999925
2018-07-09,24,0.301875,0.309,-0.0071249999999999925
2018-07-10,24,0.2997916666666666,0.309,-0.009208333333333374
2018-07-11,24,0.2939583333333333,0.303,-0.00904166666666667
2018-07-12,24,0.29062499999999997,0.301,-0.010375000000000023
2018-07-13,24,0.288875,0.298,-0.009124999999999994
2018-07-14,24,0.28625,0.297,-0.010749999999999982
2018-07-15,24,0.2785,0.291,-0.012499999999999956
2018-07-16,24,0.27208333333333334,0.282,-0.00991666666666663
2018-07-17,24,0.26675,0.277,-0.010250000000000037
2018-07-18,24,0.2612083333333333,0.274,-0.012791666666666701
2018-07-19,24,0.2525833333333333,0.267,-0.014416666666666689
2018-07-20,24,0.24358333333333335,0.259,-0.015416666666666662
2018-07-21,24,0.23258333333333334,0.249,-0.016416666666666663
2018-07-22,24,0.22354166666666667,0.238,-0.014458333333333323
2018-07-23,24,0.21858333333333335,0.233,-0.014416666666666661
2018-07-24,24,0.21404166666666666,0.227,-0.01295833333333335
2018-07-25,24,0.20633333333333334,0.22,-0.01366666666666666
2018-07-26,24,0.19854166666666664,0.214,-0.015458333333333352
2018-07-27,24,0.18899999999999997,0.203,-0.01400000000000004
2018-07-28,24,0.18025,0.193,-0.012750000000000011
2018-07-29,24,0.17341666666666666,0.182,-0.008583333333333332
2018-07-30,24,0.16774999999999998,0.178,-0.010250000000000009
2018-07-31,24,0.16133333333333333,0.171,-0.009666666666666685
2018-08-01,24,0.1545,0.163,-0.008500000000000008
2018-08-02,24,0.14933333333333332,0.158,-0.008666666666666684
2018-08-03,24,0.14049999999999999,0.152,-0.01150000000000001
2018-08-04,24,0.13425,0.146,-0.011749999999999983
2018-08-05,24,0.1305,0.139,-0.008500000000000008
2018-08-06,24,0.12645833333333334,0.134,-0.007541666666666669
2018-08-07,24,0.12420833333333332,0.131,-0.006791666666666682
2018-08-08,24,0.12191666666666667,0.13,-0.008083333333333331
2018-08-09,24,0.12037500000000001,0.13,-0.009624999999999995
2018-08-10,24,0.11725000000000001,0.125,-0.007749999999999993
2018-08-11,24,0.11320833333333334,0.125,-0.011791666666666659
2018-08-12,24,0.105375,0.114,-0.008625000000000008
2018-08-13,24,0.10037499999999999,0.109,-0.008625000000000008
2018-08-14,24,0.097875,0.107,-0.009124999999999994
2018-08-15,24,0.095875,0.099,-0.0031250000000000028
2018-08-16,24,0.09595833333333333,0.103,-0.007041666666666668
2018-08-17,24,0.09395833333333332,0.102,-0.00804166666666667
2018-08-18,24,0.09020833333333333,0.097,-0.006791666666666668
2018-08-19,24,0.08716666666666667,0.093,-0.005833333333333329
2018-08-20,24,0.08704166666666667,0.099,-0.011958333333333335
2018-08-21,24,0.07991666666666666,0.085,-0.0050833333333333425
2018-08-22,24,0.08066666666666666,0.082,-0.0013333333333333391
2018-08-23,24,0.080875,0.088,-0.0071249999999999925
2018-08-24,24,0.07754166666666666,0.083,-0.005458333333333343
2018-08-25,24,0.07312500000000001,0.083,-0.009874999999999995
2018-08-26,24,0.07024999999999999,0.079,-0.008750000000000008
2018-08-27,24,0.068875,0.069,-0.0001250000000000001
2018-08-28,24,0.06979166666666667,0.075,-0.005208333333333329
2018-08-29,24,0.073875,0.078,-0.004125000000000004
2018-08-30,24,0.07720833333333334,0.078,-0.0007916666666666627
2018-08-31,24,0.07829166666666666,0.082,-0.0037083333333333413
2018-09-01,24,0.081125,0.087,-0.005874999999999991
2018-09-02,24,0.08158333333333333,0.091,-0.00941666666666667
2018-09-03,24,0.08395833333333334,0.091,-0.007041666666666654
2018-09-04,24,0.08354166666666667,0.09,-0.00645833333333333
2018-09-05,24,0.08516666666666667,0.093,-0.007833333333333331
2018-09-06,24,0.08775,0.093,-0.005250000000000005
2018-09-07,24,0.08750000000000001,0.097,-0.009499999999999995
2018-09-08,23,0.08713043478260869,0.095,-0.007869565217391308
2018-09-09,24,0.08466666666666667,0.092,-0.007333333333333331
2018-09-10,24,0.08245833333333334,0.087,-0.004541666666666652
2018-09-11,23,0.07904347826086956,0.087,-0.007956521739130432
2018-09-12,24,0.07408333333333333,0.078,-0.0039166666666666655
2018-09-13,24,0.072,0.073,-0.0010000000000000009
2018-09-14,24,0.07016666666666667,0.07,0.0001666666666666622
2018-09-15,24,0.07029166666666667,0.073,-0.0027083333333333265
2018-09-16,24,0.0695,0.078,-0.008499999999999994
2018-09-17,24,0.06933333333333333,0.074,-0.004666666666666666
2018-09-18,24,0.07029166666666667,0.078,-0.007708333333333331
2018-09-19,24,0.06845833333333333,0.071,-0.0025416666666666643
2018-09-20,24,0.06866666666666667,0.075,-0.00633333333333333
2018-09-21,24,0.06791666666666667,0.07,-0.00208333333333334
2018-09-22,24,0.07091666666666667,0.077,-0.0060833333333333295
2018-09-23,24,0.06775,0.071,-0.003249999999999989
2018-09-24,24,0.06445833333333334,0.066,-0.0015416666666666634
2018-09-25,24,0.062625,0.067,-0.004375000000000004
2018-09-26,24,0.06212500000000001,0.065,-0.0028749999999999956
2018-09-27,24,0.06333333333333334,0.067,-0.0036666666666666653
2018-09-28,24,0.06429166666666668,0.069,-0.004708333333333328
2018-09-29,24,0.063375,0.066,-0.0026250000000000023
2018-09-30,24,0.06120833333333334,0.069,-0.007791666666666669
2018-10-01,24,0.059166666666666666,0.063,-0.0038333333333333344
2018-10-02,24,0.06229166666666667,0.067,-0.004708333333333335
2018-10-03,24,0.057375,0.066,-0.008625
2018-10-04,24,0.05604166666666666,0.06,-0.0039583333333333345
2018-10-05,24,0.054125,0.055,-0.0008750000000000008
2018-10-06,24,0.05533333333333334,0.057,-0.0016666666666666635
2018-10-07,24,0.05329166666666666,0.056,-0.0027083333333333404
2018-10-08,24,0.05308333333333334,0.053,8.333333333333803e-05
2018-10-09,24,0.05541666666666667,0.061,-0.005583333333333329
2018-10-10,24,0.05358333333333334,0.058,-0.004416666666666666
2018-10-11,24,0.053,0.054,-0.0010000000000000009
2018-10-12,24,0.051833333333333335,0.049,0.0028333333333333335
2018-10-13,24,0.05541666666666667,0.055,0.00041666666666666935
2018-10-14,24,0.05308333333333334,0.059,-0.00591666666666666
2018-10-15,24,0.052708333333333336,0.056,-0.003291666666666665
2018-10-16,24,0.05454166666666666,0.053,0.0015416666666666634
2018-10-17,24,0.05645833333333333,0.059,-0.0025416666666666643
2018-10-18,24,0.059041666666666666,0.066,-0.006958333333333337
2018-10-19,24,0.06083333333333333,0.059,0.0018333333333333326
2018-10-20,24,0.06241666666666667,0.064,-0.0015833333333333324
2018-10-21,24,0.063875,0.064,-0.0001250000000000001
2018-10-22,24,0.06395833333333334,0.065,-0.001041666666666663
2018-10-23,24,0.06733333333333334,0.067,0.00033333333333333826
2018-10-24,24,0.06999999999999999,0.072,-0.0020000000000000018
2018-10-25,24,0.06995833333333333,0.074,-0.004041666666666666
2018-10-26,24,0.07320833333333333,0.075,-0.0017916666666666636
2018-10-27,24,0.07375,0.078,-0.004250000000000004
2018-10-28,24,0.07425,0.078,-0.0037500000000000033
2018-10-29,24,0.07075,0.075,-0.004250000000000004
2018-10-30,24,0.06675,0.067,-0.0002500000000000002
2018-10-31,24,0.06820833333333333,0.075,-0.006791666666666668
2018-11-01,24,0.07204166666666666,0.074,-0.0019583333333333397
2018-11-02,24,0.09066666666666667,0.074,0.016666666666666677
2018-11-03,24,0.1075,0.106,0.0015000000000000013
2018-11-04,24,0.14558333333333334,0.117,0.028583333333333336
2018-11-05,24,0.1735833333333333,0.168,0.005583333333333301
2018-11-06,24,0.17916666666666667,0.178,0.001166666666666677
2018-11-07,24,0.18108333333333335,0.187,-0.005916666666666653
2018-11-08,24,0.176625,0.179,-0.0023749999999999882
2018-11-09,24,0.1695,0.172,-0.0024999999999999745
2018-11-10,24,0.16645833333333335,0.168,-0.0015416666666666634
2018-11-11,24,0.16587500000000002,0.165,0.0008750000000000147
2018-11-12,24,0.16166666666666665,0.164,-0.002333333333333354
2018-11-13,24,0.15483333333333335,0.157,-0.00216666666666665
2018-11-14,24,0.152875,0.149,0.0038750000000000173
2018-11-15,24,0.15641666666666668,0.154,0.002416666666666678
2018-11-16,24,0.16225,0.161,0.0012500000000000011
2018-11-17,24,0.165125,0.17,-0.004875000000000018
2018-11-18,24,0.16245833333333334,0.161,0.0014583333333333393
2018-11-19,24,0.15866666666666665,0.161,-0.002333333333333354
2018-11-20,24,0.15408333333333332,0.159,-0.00491666666666668
2018-11-21,24,0.148875,0.152,-0.003124999999999989
2018-11-22,24,0.14862499999999998,0.145,0.0036249999999999893
2018-11-23,24,0.1595,0.149,0.01050000000000001
2018-11-24,24,0.1784583333333333,0.171,0.007458333333333289
2018-11-25,24,0.18437499999999998,0.181,0.003374999999999989
2018-11-26,24,0.1854583333333333,0.181,0.004458333333333314
2018-11-27,24,0.23970833333333333,0.188,0.05170833333333333
2018-11-28,24,0.27033333333333337,0.279,-0.008666666666666656
2018-11-29,24,0.26004166666666667,0.265,-0.004958333333333342
2018-11-30,24,0.24808333333333332,0.255,-0.006916666666666682
2018-12-01,24,0.24504166666666669,0.244,0.0010416666666666907
2018-12-02,24,0.23933333333333331,0.241,-0.0016666666666666774
2018-12-03,24,0.23920833333333333,0.236,0.003208333333333341
2018-12-04,24,0.23158333333333334,0.236,-0.004416666666666652
2018-12-05,24,0.20783333333333334,0.223,-0.015166666666666662
2018-12-06,24,0.13245833333333332,0.184,-0.05154166666666668
2018-12-07,24,0.09641666666666666,0.105,-0.008583333333333332
2018-12-08,24,0.092125,0.096,-0.0038750000000000034
2018-12-09,24,0.09683333333333333,0.096,0.0008333333333333248
2018-12-10,24,0.10616666666666667,0.103,0.0031666666666666787
2018-12-11,24,0.10866666666666668,0.113,-0.004333333333333328
2018-12-12,24,0.11566666666666665,0.11,0.005666666666666653
2018-12-13,24,0.11816666666666666,0.116,0.00216666666666665
2018-12-14,24,0.11883333333333333,0.116,0.0028333333333333266
2018-12-15,24,0.12495833333333334,0.119,0.005958333333333343
2018-12-16,23,0.12778260869565217,0.125,0.0027826086956521667
2018-12-17,24,0.14108333333333334,0.133,0.008083333333333331
2018-12-18,24,0.2470416666666667,0.166,0.08104166666666668
2018-12-19,24,0.32433333333333336,0.335,-0.010666666666666658
2018-12-20,24,0.317375,0.323,-0.005624999999999991
2018-12-21,24,0.3167083333333333,0.322,-0.0052916666666666945
2018-12-22,24,0.29816666666666664,0.31,-0.011833333333333362
2018-12-23,24,0.28704166666666664,0.289,-0.0019583333333333397
2018-12-24,24,0.2885833333333333,0.286,0.0025833333333333264
2018-12-25,24,0.29012499999999997,0.29,0.00012499999999998623
2018-12-26,24,0.28675,0.288,-0.0012499999999999734
2018-12-27,24,0.280875,0.283,-0.002124999999999988
2018-12-28,24,0.2687916666666667,0.276,-0.007208333333333317
2018-12-29,24,0.25775,0.259,-0.0012500000000000289
2018-12-30,24,0.30212500000000003,0.258,0.044125000000000025
2018-12-31,24,0.3113333333333333,0.32,-0.008666666666666711
2019-01-01,24,0.25270833333333337,0.295,-0.042291666666666616
2019-01-02,24,0.1945416666666667,0.222,-0.027458333333333307
2019-01-03,24,0.18154166666666668,0.165,0.016541666666666677
2019-01-04,24,0.21066666666666667,0.196,0.014666666666666661
2019-01-05,24,0.23166666666666666,0.223,0.008666666666666656
2019-01-06,24,0.241,0.236,0.0050000000000000044
2019-01-07,24,0.24958333333333335,0.247,0.002583333333333354
2019-01-08,24,0.24975,0.252,-0.002250000000000002
2019-01-09,24,0.24445833333333333,0.244,0.00045833333333333837
2019-01-10,24,0.264125,0.253,0.011124999999999996
2019-01-11,24,0.2795,0.277,0.0025000000000000022
2019-01-12,24,0.26787500000000003,0.277,-0.009124999999999994
2019-01-13,24,0.22629166666666667,0.252,-0.025708333333333333
2019-01-14,24,0.132625,0.184,-0.051375000000000004
2019-01-15,24,0.11204166666666666,0.115,-0.0029583333333333406
2019-01-16,24,0.11779166666666667,0.119,-0.0012083333333333252
2019-01-17,24,0.12933333333333333,0.119,0.010333333333333333
2019-01-18,24,0.142,0.134,0.00799999999999998
2019-01-19,24,0.15195833333333333,0.147,0.004958333333333342
2019-01-20,24,0.16287500000000002,0.156,0.00687500000000002
2019-01-21,24,0.1764583333333333,0.172,0.004458333333333314
2019-01-22,24,0.18204166666666666,0.184,-0.0019583333333333397
2019-01-23,24,0.186875,0.177,0.009875000000000023
2019-01-24,24,0.23841666666666664,0.224,0.014416666666666633
2019-01-25,24,0.2584166666666667,0.253,0.005416666666666681
2019-01-26,24,0.261,0.261,0.0
2019-01-27,24,0.26616666666666666,0.256,0.010166666666666657
2019-01-28,24,0.29904166666666665,0.307,-0.007958333333333345
2019-01-29,24,0.24441666666666664,0.288,-0.043583333333333335
2019-01-30,24,0.15616666666666665,0.194,-0.03783333333333336
2019-01-31,24,0.14412499999999998,0.146,-0.0018750000000000155
2019-02-01,24,0.16204166666666667,0.149,0.013041666666666674
2019-02-02,24,0.18325,0.174,0.009250000000000008
2019-02-03,24,0.21220833333333333,0.193,0.019208333333333327
2019-02-04,24,0.25745833333333334,0.242,0.015458333333333352
2019-02-05,24,0.2725,0.267,0.005500000000000005
2019-02-06,24,0.27625000000000005,0.276,0.000250000000000028
2019-02-07,24,0.27220833333333333,0.274,-0.0017916666666666914
2019-02-08,24,0.25729166666666664,0.266,-0.008708333333333373
2019-02-09,24,0.24879166666666666,0.25,-0.001208333333333339
2019-02-10,24,0.24445833333333333,0.247,-0.0025416666666666643
2019-02-11,24,0.23087500000000002,0.236,-0.005124999999999963
2019-02-12,24,0.23687499999999997,0.231,0.005874999999999964
2019-02-13,24,0.25125000000000003,0.243,0.008250000000000035
2019-02-14,24,0.26258333333333334,0.258,0.004583333333333328
2019-02-15,24,0.26687500000000003,0.265,0.0018750000000000155
2019-02-16,24,0.26908333333333334,0.267,0.002083333333333326
2019-02-17,24,0.27133333333333337,0.269,0.002333333333333354
2019-02-18,24,0.2740416666666667,0.273,0.001041666666666663
2019-02-19,24,0.27587500000000004,0.275,0.0008750000000000147
2019-02-20,24,0.2765,0.277,-0.0005000000000000004
2019-02-21,24,0.27725000000000005,0.277,0.000250000000000028
2019-02-22,24,0.2783333333333334,0.277,0.001333333333333353
2019-02-23,24,0.2787916666666667,0.279,-0.0002083333333333104
2019-02-24,24,0.279625,0.278,0.0016249999999999876
2019-02-25,24,0.2805416666666667,0.28,0.0005416666666666625
2019-02-26,24,0.28141666666666665,0.28,0.0014166666666666217
2019-02-27,24,0.2825,0.281,0.0014999999999999458
2019-02-28,24,0.2830833333333333,0.283,8.333333333332416e-05
2019-03-01,24,0.2844583333333333,0.284,0.00045833333333333837
2019-03-02,24,0.2849583333333333,0.285,-4.166666666666208e-05
2019-03-03,24,0.28524999999999995,0.285,0.00024999999999997247
2019-03-04,24,0.28504166666666664,0.285,4.166666666666208e-05
2019-03-05,24,0.28424999999999995,0.284,0.00024999999999997247
2019-03-06,24,0.28341666666666665,0.284,-0.0005833333333333246
2019-03-07,24,0.30554166666666666,0.283,0.022541666666666682
2019-03-08,24,0.30641666666666667,0.308,-0.0015833333333333255
2019-03-09,24,0.3045833333333333,0.305,-0.0004166666666666763
2019-03-10,24,0.30316666666666664,0.304,-0.0008333333333333526
2019-03-11,24,0.30175,0.302,-0.00024999999999997247
2019-03-12,24,0.2997083333333333,0.3,-0.00029166666666669006
2019-03-13,24,0.29891666666666666,0.298,0.0009166666666666767
2019-03-14,24,0.29866666666666664,0.298,0.0006666666666666488
2019-03-15,24,0.297875,0.298,-0.00012499999999998623
2019-03-16,24,0.3015833333333333,0.297,0.004583333333333328
2019-03-17,24,0.3025833333333333,0.301,0.0015833333333333255
2019-03-18,24,0.3053333333333333,0.303,0.0023333333333332984
2019-03-19,24,0.30979166666666663,0.306,0.0037916666666666377
2019-03-20,24,0.32679166666666665,0.316,0.010791666666666644
2019-03-21,24,0.3415416666666667,0.352,-0.010458333333333292
2019-03-22,24,0.3433333333333333,0.356,-0.01266666666666666
2019-03-23,24,0.3505833333333333,0.359,-0.008416666666666683
2019-03-24,24,0.3518333333333333,0.361,-0.009166666666666712
2019-03-25,24,0.3451666666666667,0.359,-0.013833333333333309
2019-03-26,24,0.3495833333333333,0.357,-0.0074166666666666825
2019-03-27,24,0.3424583333333333,0.354,-0.011541666666666672
2019-03-28,24,0.3432916666666667,0.348,-0.004708333333333259
2019-03-29,24,0.3431666666666667,0.347,-0.0038333333333332997
2019-03-30,24,0.3397916666666667,0.347,-0.007208333333333261
2019-03-31,24,0.33641666666666664,0.341,-0.004583333333333384
2019-04-01,24,0.33416666666666667,0.338,-0.0038333333333333552
2019-04-02,24,0.3316666666666667,0.335,-0.0033333333333332993
2019-04-03,24,0.32995833333333335,0.333,-0.0030416666666666647
2019-04-04,24,0.328,0.331,-0.0030000000000000027
2019-04-05,24,0.33433333333333337,0.328,0.0063333333333333575
2019-04-06,24,0.33375,0.339,-0.005250000000000032
2019-04-07,24,0.34404166666666663,0.338,0.006041666666666612
2019-04-08,24,0.34520833333333334,0.354,-0.008791666666666642
2019-04-09,24,0.3460833333333333,0.35,-0.003916666666666679
2019-04-10,24,0.3362083333333334,0.341,-0.0047916666666666385
2019-04-11,24,0.3335416666666667,0.336,-0.00245833333333334
2019-04-12,24,0.3422083333333334,0.338,0.0042083333333333695
2019-04-13,24,0.34045833333333336,0.348,-0.007541666666666613
2019-04-14,24,0.33716666666666667,0.338,-0.0008333333333333526
2019-04-15,24,0.33358333333333334,0.338,-0.00441666666666668
2019-04-16,24,0.33345833333333336,0.334,-0.0005416666666666625
2019-04-17,24,0.33425,0.337,-0.00275000000000003
2019-04-18,24,0.33175000000000004,0.337,-0.005249999999999977
2019-04-19,24,0.330125,0.333,-0.0028750000000000164
2019-04-20,24,0.35033333333333333,0.332,0.018333333333333313
2019-04-21,24,0.3438333333333334,0.347,-0.0031666666666665955
2019-04-22,24,0.33637500000000004,0.342,-0.005624999999999991
2019-04-23,24,0.3337916666666667,0.338,-0.004208333333333314
2019-04-24,24,0.3285416666666667,0.335,-0.006458333333333344
2019-04-25,24,0.32054166666666667,0.328,-0.007458333333333345
2019-04-26,24,0.315875,0.323,-0.0071249999999999925
2019-04-27,24,0.308375,0.315,-0.006624999999999992
2019-04-28,24,0.301375,0.308,-0.006624999999999992
2019-04-29,24,0.2969583333333333,0.303,-0.006041666666666667
2019-04-30,24,0.29254166666666664,0.3,-0.007458333333333345
2019-05-01,24,0.28662499999999996,0.295,-0.008375000000000021
2019-05-02,24,0.28099999999999997,0.289,-0.008000000000000007
2019-05-03,24,0.27829166666666666,0.287,-0.008708333333333318
2019-05-04,24,0.275625,0.284,-0.008374999999999966
2019-05-05,24,0.2730416666666667,0.281,-0.007958333333333345
2019-05-06,24,0.2665416666666667,0.274,-0.007458333333333345
2019-05-07,24,0.2629166666666667,0.272,-0.009083333333333332
2019-05-08,24,0.25733333333333336,0.267,-0.009666666666666657
2019-05-09,24,0.2514166666666667,0.26,-0.008583333333333332
2019-05-10,24,0.24820833333333334,0.258,-0.00979166666666667
2019-05-11,24,0.24425,0.253,-0.008750000000000008
2019-05-12,24,0.23991666666666667,0.25,-0.010083333333333333
2019-05-13,24,0.23179166666666665,0.245,-0.01320833333333335
2019-05-14,24,0.22133333333333335,0.232,-0.010666666666666658
2019-05-15,24,0.21433333333333335,0.219,-0.004666666666666652
2019-05-16,24,0.21166666666666667,0.217,-0.005333333333333329
2019-05-17,24,0.21041666666666667,0.215,-0.004583333333333328
2019-05-18,24,0.20566666666666666,0.211,-0.005333333333333329
2019-05-19,24,0.20554166666666665,0.212,-0.006458333333333344
2019-05-20,24,0.205,0.216,-0.01100000000000001
2019-05-21,24,0.20158333333333334,0.203,-0.0014166666666666772
2019-05-22,24,0.20329166666666665,0.206,-0.0027083333333333404
2019-05-23,24,0.20362500000000003,0.209,-0.005374999999999963
2019-05-24,24,0.207125,0.216,-0.008874999999999994
2019-05-25,24,0.23770833333333333,0.211,0.026708333333333334
2019-05-26,24,0.3070833333333333,0.311,-0.003916666666666679
2019-05-27,24,0.29666666666666663,0.309,-0.012333333333333363
2019-05-28,24,0.2870833333333333,0.292,-0.00491666666666668
2019-05-29,24,0.280875,0.291,-0.010124999999999995
2019-05-30,24,0.2727916666666667,0.283,-0.010208333333333264
2019-05-31,24,0.2651666666666667,0.273,-0.007833333333333303
2019-06-01,24,0.259875,0.269,-0.009124999999999994
2019-06-02,24,0.25245833333333334,0.262,-0.00954166666666667
2019-06-03,24,0.24204166666666668,0.254,-0.01195833333333332
2019-06-04,24,0.2305,0.244,-0.013499999999999984
2019-06-05,24,0.22133333333333335,0.235,-0.013666666666666633
2019-06-06,24,0.22220833333333334,0.221,0.001208333333333339
2019-06-07,24,0.2982916666666667,0.317,-0.018708333333333327
2019-06-08,24,0.2810416666666667,0.293,-0.011958333333333293
2019-06-09,24,0.26933333333333337,0.276,-0.006666666666666654
2019-06-10,24,0.2664166666666667,0.274,-0.007583333333333331
2019-06-11,24,0.2602083333333333,0.27,-0.009791666666666698
2019-06-12,24,0.2522083333333333,0.263,-0.0107916666666667
2019-06-13,24,0.24375,0.256,-0.012250000000000011
2019-06-14,24,0.23033333333333336,0.24,-0.009666666666666629
2019-06-15,24,0.21933333333333335,0.234,-0.014666666666666661
2019-06-16,24,0.21016666666666664,0.223,-0.012833333333333363
2019-06-17,24,0.20125,0.216,-0.014749999999999985
2019-06-18,24,0.1904583333333333,0.203,-0.012541666666666701
2019-06-19,24,0.178625,0.188,-0.009374999999999994
2019-06-20,24,0.16945833333333335,0.183,-0.013541666666666646
2019-06-21,24,0.16008333333333333,0.168,-0.007916666666666683
2019-06-22,24,0.15308333333333332,0.157,-0.003916666666666679
2019-06-23,24,0.15358333333333332,0.158,-0.00441666666666668
2019-06-24,24,0.15,0.154,-0.0040000000000000036
2019-06-25,24,0.14820833333333333,0.154,-0.005791666666666667
2019-06-26,24,0.15179166666666666,0.156,-0.004208333333333342
2019-06-27,24,0.2990833333333333,0.268,0.031083333333333296
2019-06-28,24,0.30816666666666664,0.316,-0.007833333333333359
2019-06-29,24,0.304375,0.307,-0.0026249999999999885
2019-06-30,24,0.30283333333333334,0.308,-0.005166666666666653
2019-07-01,24,0.2936666666666667,0.303,-0.009333333333333305
2019-07-02,24,0.28491666666666665,0.292,-0.00708333333333333
2019-07-03,24,0.28150000000000003,0.287,-0.005499999999999949
2019-07-04,24,0.27658333333333335,0.284,-0.007416666666666627
2019-07-05,23,0.27269565217391306,0.279,-0.0063043478260869645
2019-07-06,24,0.2704166666666667,0.278,-0.007583333333333331
2019-07-07,24,0.2687083333333334,0.278,-0.009291666666666643
2019-07-08,24,0.260375,0.268,-0.007624999999999993
2019-07-09,24,0.254375,0.261,-0.006624999999999992
2019-07-10,24,0.25254166666666666,0.26,-0.007458333333333345
2019-07-11,24,0.24733333333333332,0.258,-0.010666666666666685
2019-07-12,24,0.23783333333333334,0.248,-0.010166666666666657
2019-07-13,24,0.232125,0.244,-0.011874999999999997
2019-07-14,24,0.22158333333333333,0.236,-0.014416666666666661
2019-07-15,24,0.20870833333333336,0.225,-0.01629166666666665
2019-07-16,24,0.19504166666666667,0.205,-0.009958333333333319
2019-07-17,24,0.18787500000000001,0.196,-0.008124999999999993
2019-07-18,24,0.18058333333333332,0.185,-0.00441666666666668
2019-07-19,24,0.17475,0.19,-0.015250000000000014
2019-07-20,24,0.16608333333333333,0.176,-0.009916666666666657
2019-07-21,24,0.16333333333333333,0.175,-0.011666666666666659
2019-07-22,24,0.16345833333333334,0.174,-0.010541666666666644
2019-07-23,24,0.15770833333333334,0.166,-0.00829166666666667
2019-07-24,24,0.14912499999999998,0.163,-0.013875000000000026
2019-07-25,24,0.14308333333333334,0.157,-0.01391666666666666
2019-07-26,24,0.14041666666666666,0.151,-0.010583333333333333
2019-07-27,24,0.138,0.147,-0.00899999999999998
2019-07-28,24,0.13375,0.145,-0.011249999999999982
2019-07-29,24,0.12904166666666667,0.139,-0.009958333333333347
2019-07-30,24,0.12666666666666668,0.132,-0.005333333333333329
2019-07-31,24,0.12266666666666666,0.133,-0.010333333333333347
2019-08-01,24,0.11887500000000001,0.129,-0.010124999999999995
2019-08-02,24,0.11616666666666665,0.126,-0.009833333333333347
2019-08-03,24,0.11133333333333334,0.119,-0.007666666666666655
2019-08-04,24,0.10704166666666666,0.111,-0.0039583333333333415
2019-08-05,24,0.10479166666666667,0.111,-0.00620833333333333
2019-08-06,24,0.10358333333333335,0.112,-0.008416666666666656
2019-08-07,24,0.09999999999999999,0.107,-0.007000000000000006
2019-08-08,24,0.09549999999999999,0.104,-0.008500000000000008
2019-08-09,24,0.08954166666666667,0.096,-0.00645833333333333
2019-08-10,24,0.08529166666666667,0.091,-0.005708333333333329
2019-08-11,24,0.08483333333333333,0.091,-0.0061666666666666675
2019-08-12,24,0.09416666666666666,0.093,0.001166666666666663
2019-08-13,24,0.09929166666666667,0.109,-0.009708333333333333
2019-08-14,24,0.10462500000000001,0.112,-0.007374999999999993
2019-08-15,24,0.10658333333333332,0.114,-0.0074166666666666825
2019-08-16,24,0.10504166666666666,0.11,-0.004958333333333342
2019-08-17,24,0.10420833333333333,0.115,-0.010791666666666672
2019-08-18,24,0.09954166666666665,0.105,-0.005458333333333343
2019-08-19,24,0.10104166666666665,0.105,-0.0039583333333333415
2019-08-20,24,0.10099999999999999,0.108,-0.007000000000000006
2019-08-21,24,0.101125,0.107,-0.005874999999999991
2019-08-22,24,0.094125,0.106,-0.011874999999999997
2019-08-23,24,0.08745833333333335,0.094,-0.006541666666666654
2019-08-24,24,0.08995833333333332,0.096,-0.006041666666666681
2019-08-25,24,0.08783333333333333,0.097,-0.00916666666666667
2019-08-26,24,0.08325,0.094,-0.010749999999999996
2019-08-27,24,0.08075,0.088,-0.0072499999999999926
2019-08-28,24,0.08058333333333333,0.087,-0.006416666666666668
2019-08-29,24,0.08079166666666666,0.088,-0.0072083333333333305
2019-08-30,24,0.07379166666666666,0.079,-0.005208333333333343
2019-08-31,24,0.07391666666666667,0.082,-0.008083333333333331
2019-09-01,24,0.075125,0.083,-0.007875000000000007
2019-09-02,24,0.07504166666666666,0.082,-0.006958333333333344
2019-09-03,24,0.073,0.079,-0.006000000000000005
2019-09-04,24,0.07079166666666667,0.078,-0.0072083333333333305
2019-09-05,24,0.06991666666666667,0.074,-0.004083333333333328
2019-09-06,24,0.0685,0.07,-0.0015000000000000013
2019-09-07,24,0.064125,0.069,-0.004875000000000004
2019-09-08,24,0.06445833333333334,0.063,0.0014583333333333393
2019-09-09,24,0.058791666666666666,0.065,-0.0062083333333333365
