model_id,seed,split,effect_label,dataset,window,reference_config_id,rmse_original,rmse_no_smap,rmse_change_no_smap_minus_original,rmse_change_abs,rmse_change_pct_no_smap_vs_original,effect_rmse,effect_rmse_pct,improved,worsened,rmse_original,rmse_no_smap,rmse_change,mae_original,mae_no_smap,mae_change,bias_original,bias_no_smap,bias_change,ubrmse_original,ubrmse_no_smap,ubrmse_change,r2_original,r2_no_smap,r2_change,pearson_original,pearson_no_smap,pearson_change,diff_pearson_original,diff_pearson_no_smap,diff_pearson_change
Seasonal_Binary_k2_no_smap_fs60,7,WA temporal,WA degradation,wa_temporal,temporal_full,Seasonal_Binary_k2_c0_0_c1_0,0.0489954371571259,0.0539602299153275,0.004964792758201601,0.004964792758201601,10.133173712237246,0.004964792758201601,10.133173712237246,False,True,0.0489954371571259,0.0539602299153275,0.004964792758201601,0.037798917388916,0.04002683563186503,0.0022279182429490313,0.0105487999559349,0.010148159675034478,-0.0004006402809004217,0.0478463758471584,0.05299737038500126,0.0051509945378428595,0.7686659446463058,0.719407615217383,-0.04925832942892283,0.8836700548488229,0.8546108056561015,-0.029059249192721404,,0.3168592293142762,
Seasonal_Binary_k2_no_smap_fs60,13,ECE spatial,ECE benefit,ece_spatial,spatial_ece_v3_full,Seasonal_Binary_k2_c0_0_c1_0,0.0591880500351442,0.050834711907596634,-0.008353338127547565,0.008353338127547565,-14.113217317663935,0.008353338127547565,14.113217317663935,True,False,0.0591880500351442,0.050834711907596634,-0.008353338127547565,0.0511516046267793,0.04065842414443996,-0.01049318048233934,0.0214695425908469,0.00907694633610074,-0.01239259625474616,0.0551569035380209,0.050017766642862956,-0.005139136895157943,-0.5825907988707002,-0.1674043444495643,0.4151864544211359,-0.0451723589746157,-0.19919995165083296,-0.15402759267621724,,0.06079279637638933,
Seasonal_Binary_k2_no_smap_fs60,13,WA temporal,WA degradation,wa_temporal,temporal_full,Seasonal_Binary_k2_c0_0_c1_0,0.0486397040527892,0.05366823084719431,0.00502852679440511,0.00502852679440511,10.338317003219416,0.00502852679440511,10.338317003219416,False,True,0.0486397040527892,0.05366823084719431,0.00502852679440511,0.0375289795677827,0.039842274032141495,0.002313294464358795,0.0107298425277374,0.009671273102149826,-0.0010585694255875744,0.0474414511758744,0.052789634198878214,0.0053481830230038135,0.7720129679664113,0.722436180168478,-0.049576787797933286,0.8856268205482768,0.8558507691674404,-0.029776051380836388,,0.32449451694682335,
Seasonal_Binary_k2_no_smap_fs60,42,ECE spatial,ECE benefit,ece_spatial,spatial_ece_v3_full,Seasonal_Binary_k2_c0_0_c1_0,0.0584175304965368,0.05106098652832824,-0.007356543968208562,0.007356543968208562,-12.593041687451482,0.007356543968208562,12.593041687451482,True,False,0.0584175304965368,0.05106098652832824,-0.007356543968208562,0.0507000711552008,0.0413329892468934,-0.0093670819083074,0.0188414492786628,0.009770894257297364,-0.009070555021365436,0.0552956386923361,0.05011740187458674,-0.005178236817749357,-0.5416541622549425,-0.17782013571612043,0.363834026538822,-0.0387682594725169,-0.20553612635753143,-0.16676786688501455,,0.029557856293317343,
Seasonal_Binary_k2_no_smap_fs60,42,WA temporal,WA degradation,wa_temporal,temporal_full,Seasonal_Binary_k2_c0_0_c1_0,0.0488756742809565,0.054008818810004085,0.005133144529047583,0.005133144529047583,10.502452609738453,0.005133144529047583,10.502452609738453,False,True,0.0488756742809565,0.054008818810004085,0.005133144529047583,0.0376977827784878,0.04001150314295579,0.002313720364467989,0.0104277426500334,0.009897841805174598,-0.0005299008448588025,0.0477503269061356,0.053094116781914634,0.005343789875779034,0.7697954935406667,0.71890206466192,-0.050893428878746705,0.884221724558964,0.854092876479355,-0.030128848079609027,,0.3163957014191713,
Trained_Gating_k2_no_smap_fs60,7,ECE spatial,ECE benefit,ece_spatial,spatial_ece_v3_full,Trained_Gating_k2_c0_0_c1_0,0.0528727008864622,0.05140296610103131,-0.0014697347854308873,0.0014697347854308873,-2.7797611258539017,0.0014697347854308873,2.7797611258539017,True,False,0.0528727008864622,0.05140296610103131,-0.0014697347854308873,0.0462336176968946,0.04121671689118763,-0.005016900805706971,0.0201048435058986,0.008655787317027892,-0.01144905618887071,0.0489011018958942,0.050668947787635706,0.001767845891741504,-0.262884298855129,-0.19364980502693752,0.06923449382819147,-0.0372302295539607,-0.0851155453921498,-0.0478853158381891,,0.03584899619785771,
Trained_Gating_k2_no_smap_fs60,7,WA temporal,WA degradation,wa_temporal,temporal_full,Trained_Gating_k2_c0_0_c1_0,0.0524431628576483,0.053830005912239,0.0013868430545906987,0.0013868430545906987,2.6444687524952393,0.0013868430545906987,2.6444687524952393,False,True,0.0524431628576483,0.053830005912239,0.0013868430545906987,0.038834805109084,0.0406621390388091,0.0018273339297251029,0.0144967499973685,0.012843972110793276,-0.001652777886575224,0.0503996981144493,0.05227525147647642,0.0018755533620271256,0.734963279125743,0.7207603067166839,-0.0142029724090591,0.875377499455871,0.8631316464725198,-0.012245852983351124,,0.26159712616943726,
Trained_Gating_k2_no_smap_fs60,13,ECE spatial,ECE benefit,ece_spatial,spatial_ece_v3_full,Trained_Gating_k2_c0_0_c1_0,0.0535149567411324,0.05172383774068624,-0.0017911190004461577,0.0017911190004461577,-3.34695029113137,0.0017911190004461577,3.34695029113137,True,False,0.0535149567411324,0.05172383774068624,-0.0017911190004461577,0.0470187927239855,0.04105874674232032,-0.005960045981665177,0.0213422113520846,0.007274044362773742,-0.014068166989310859,0.0490750507855898,0.0512098005193658,0.0021347497337760035,-0.2937516875485415,-0.20859850630811128,0.0851531812404302,-0.0531820490507697,-0.11523625843985327,-0.06205420938908357,,0.049472421349959446,
Trained_Gating_k2_no_smap_fs60,13,WA temporal,WA degradation,wa_temporal,temporal_full,Trained_Gating_k2_c0_0_c1_0,0.0525656084903949,0.05370366148847267,0.0011380529980777737,0.0011380529980777737,2.16501440915637,0.0011380529980777737,2.16501440915637,False,True,0.0525656084903949,0.05370366148847267,0.0011380529980777737,0.0389735843204209,0.040532957084733555,0.0015593727643126581,0.01462432500196,0.012470202302671598,-0.002154122699288403,0.0504903190146639,0.05223578573926985,0.0017454667246059458,0.7337242053253119,0.7220695755621942,-0.011654629763117708,0.874742340597141,0.8632072740131721,-0.011535066583968856,,0.2618569197101081,
Trained_Gating_k2_no_smap_fs60,42,ECE spatial,ECE benefit,ece_spatial,spatial_ece_v3_full,Trained_Gating_k2_c0_0_c1_0,0.052027147642283,0.05226704691661358,0.00023989927433058084,0.00023989927433058084,0.46110402972699627,-0.00023989927433058084,-0.46110402972699627,False,True,0.052027147642283,0.05226704691661358,0.00023989927433058084,0.0450855406178725,0.04218348897171693,-0.0029020516461555693,0.0177634527990349,0.01017399522967164,-0.0075894575693632605,0.0489007549680817,0.051267280154598645,0.002366525186516942,-0.2228145709697504,-0.23411746460295246,-0.011302893633202055,-0.0363750194739915,-0.09700621767967352,-0.06063119820568202,,0.060393465252637064,
Trained_Gating_k2_no_smap_fs60,42,WA temporal,WA degradation,wa_temporal,temporal_full,Trained_Gating_k2_c0_0_c1_0,0.0523926209713724,0.053799069199503655,0.0014064482281312546,0.0014064482281312546,2.6844395299478245,0.0014064482281312546,2.6844395299478245,False,True,0.0523926209713724,0.053799069199503655,0.0014064482281312546,0.0388807045085552,0.04062280520972347,0.0017421007011682726,0.014226290185718,0.012522860010341901,-0.0017034301753760996,0.0504241945875354,0.052321294172586776,0.0018970995850513747,0.7354738890953785,0.7210811789006296,-0.014392710194748859,0.8750788149896123,0.8629261284870269,-0.012152686502585386,,0.26328544291518674,
Univariate_G_API_k2_no_smap_fs60,7,ECE spatial,ECE benefit,ece_spatial,spatial_ece_v3_full,Univariate_G_API_k2_c0_0_c1_0,0.0578657733412616,0.05130374844722814,-0.006562024894033458,0.006562024894033458,-11.340079834990057,0.006562024894033458,11.340079834990057,True,False,0.0578657733412616,0.05130374844722814,-0.006562024894033458,0.0517207603246978,0.04301423409466576,-0.008706526230032041,0.0210432798743946,0.016478272883167114,-0.004565006991227485,0.0539038783067616,0.04858540035364887,-0.00531847795311273,-0.512669655897205,-0.18904630275420753,0.3236233531429975,-0.0860824715513776,0.007519134612213484,0.09360160616359109,,-0.029556861433200736,
Univariate_G_API_k2_no_smap_fs60,7,WA temporal,WA degradation,wa_temporal,temporal_full,Univariate_G_API_k2_c0_0_c1_0,0.0491739878135379,0.0509693951862058,0.0017954073726679023,0.0017954073726679023,3.6511323415051886,0.0017954073726679023,3.6511323415051886,False,True,0.0491739878135379,0.0509693951862058,0.0017954073726679023,0.0381858238255509,0.03880443079870452,0.0006186069731536209,0.0105863227275022,0.009846730410359383,-0.0007395923171428162,0.0480209417712225,0.050009210610379794,0.0019882688391572936,0.7669768032885377,0.7496501948890166,-0.01732660839952105,0.8828301874997407,0.8718383211508524,-0.01099186634888838,,0.3287694350192903,
Univariate_G_API_k2_no_smap_fs60,13,ECE spatial,ECE benefit,ece_spatial,spatial_ece_v3_full,Univariate_G_API_k2_c0_0_c1_0,0.0588597482743464,0.05045528401316093,-0.008404464261185476,0.008404464261185476,-14.278797493343173,0.008404464261185476,14.278797493343173,True,False,0.0588597482743464,0.05045528401316093,-0.008404464261185476,0.052150349178717,0.04169586340898095,-0.010454485769736045,0.0221216650387349,0.014277379868497695,-0.007844285170237204,0.054544494706922,0.04839309980709388,-0.006151394899828119,-0.5650829948951992,-0.150042479195575,0.4150405156996242,-0.0743378192389169,0.020874387249950645,0.09521220648886755,,0.006617152925740645,
Univariate_G_API_k2_no_smap_fs60,13,WA temporal,WA degradation,wa_temporal,temporal_full,Univariate_G_API_k2_c0_0_c1_0,0.0489947519943714,0.05084153243407378,0.001846780439702378,0.001846780439702378,3.769343377663263,0.001846780439702378,3.769343377663263,False,True,0.0489947519943714,0.05084153243407378,0.001846780439702378,0.0380786885521112,0.038643993528885055,0.0005653049767738519,0.0106595476244781,0.009495859293175934,-0.0011636883313021658,0.0478211226073943,0.04994687254002176,0.0021257499326274576,0.7686724146516583,0.7509046835485571,-0.017767731103101148,0.8839181860344238,0.8721266961618397,-0.01179148987258416,,0.330931596313289,
Univariate_G_API_k2_no_smap_fs60,42,ECE spatial,ECE benefit,ece_spatial,spatial_ece_v3_full,Univariate_G_API_k2_c0_0_c1_0,0.0576472111198825,0.051132463014412675,-0.006514748105469821,0.006514748105469821,-11.301063796341897,0.006514748105469821,11.301063796341897,True,False,0.0576472111198825,0.051132463014412675,-0.006514748105469821,0.0514315459948391,0.043154962896154635,-0.008276583098684467,0.0209833662292066,0.01666276589837695,-0.004320600330829653,0.0536926372195601,0.048341297112677546,-0.0053513401068825545,-0.5012643622173723,-0.1811199296859094,0.32014443253146285,-0.0815241878192231,0.012340969401461616,0.09386515722068473,,0.016697125376801764,
Univariate_G_API_k2_no_smap_fs60,42,WA temporal,WA degradation,wa_temporal,temporal_full,Univariate_G_API_k2_c0_0_c1_0,0.0488930602212781,0.05097832258775041,0.0020852623664723083,0.0020852623664723083,4.2649454892676335,0.0020852623664723083,4.2649454892676335,False,True,0.0488930602212781,0.05097832258775041,0.0020852623664723083,0.0379484275482842,0.03873575617715131,0.000787328628867108,0.0100684505749054,0.009681986429296916,-0.0003864641456084849,0.047845142290751,0.050050459664658965,0.0022053173739079654,0.7696316887965589,0.7495624885719646,-0.02006920022459424,0.8837694445102533,0.871516691981624,-0.01225275252862934,,0.32909694146992363,
