config_id,strategy_name,seed,n_train_total,n_test,train_time_s,r2,rmse,ubrmse,bias,mae,pearson,evidence_role,source_harness
Clustering_Dynamic_k2_c0_0_c1_0,Clustering_Dynamic_k2,9091,14608,6620,286.68842662964016,0.7865707417737366,0.0470611817871352,0.0461255333575975,0.0093375587644173,0.0362489855546065,0.8919927453135689,sensitivity_anchored,derived_8.4-formal-eval-1.0
Clustering_Dynamic_k2_c0_0_c1_0,Clustering_Dynamic_k2,101,14608,6620,237.08266070112583,0.7853135624922871,0.0471995823835407,0.0461374942253016,0.0099565156450894,0.0362653855021716,0.8920949786370617,sensitivity_anchored,derived_8.4-formal-eval-1.0
Clustering_Dynamic_k2_c0_0_c1_0,Clustering_Dynamic_k2,202,14608,6620,234.88782532513144,0.7867323456727974,0.0470433615718675,0.046059527166742,0.0095706752717675,0.0362084579221611,0.8923147604932191,sensitivity_anchored,derived_8.4-formal-eval-1.0
Clustering_Dynamic_k2_c0_0_c1_0,Clustering_Dynamic_k2,303,14608,6620,239.90479505248368,0.7848580999149746,0.0472496233964322,0.0462634351796005,0.0096032013666053,0.0363286132783868,0.8914657186293614,sensitivity_anchored,derived_8.4-formal-eval-1.0
Clustering_Dynamic_k2_c0_0_c1_0,Clustering_Dynamic_k2,404,14608,6620,249.9644754109904,0.7856646434882907,0.0471609733852209,0.0462127994130979,0.0094092816434778,0.036408749720085,0.8915721098523702,sensitivity_anchored,derived_8.4-formal-eval-1.0
Clustering_Dynamic_k2_c0_0_c1_0,Clustering_Dynamic_k2,505,14608,6620,277.7024286836386,0.7842436674803951,0.0473170463448903,0.0462672662571736,0.0099117580626396,0.0363631377631353,0.8914608096361737,sensitivity_anchored,derived_8.4-formal-eval-1.0
Clustering_Dynamic_k2_c0_0_c1_0,Clustering_Dynamic_k2,606,14608,6620,215.21858665533364,0.7843720364047466,0.047302968097427,0.0463752198802858,0.0093225410635377,0.0364416944063682,0.8909021177682184,sensitivity_anchored,derived_8.4-formal-eval-1.0
Clustering_Dynamic_k2_c0_0_c1_0,Clustering_Dynamic_k2,707,14608,6620,253.5823332322761,0.7842069733824082,0.0473210698247551,0.0463414502048869,0.0095788121532547,0.0364861098618035,0.8910650732847003,sensitivity_anchored,derived_8.4-formal-eval-1.0
Clustering_Dynamic_k2_c0_0_c1_0,Clustering_Dynamic_k2,909,14608,6620,212.31102658994496,0.7864336510349288,0.0470762936245509,0.0461042577085491,0.0095170816203618,0.0361552362366205,0.8922087437865217,sensitivity_anchored,derived_8.4-formal-eval-1.0
Clustering_Dynamic_k2_c0_0_c1_0,Clustering_Dynamic_k2,1111,14608,6620,219.61853147204965,0.7864547400046877,0.0470739692531148,0.0461344785428659,0.0093578026705548,0.0361684801802984,0.8920467110639323,sensitivity_anchored,derived_8.4-formal-eval-1.0
Clustering_Dynamic_k2_c0_0_c1_0,Clustering_Dynamic_k2,2222,14608,6620,215.01882645860317,0.7874287514784359,0.0469664908933322,0.0459863866208146,0.009544815995839,0.0361896813949339,0.8926984254916392,sensitivity_anchored,derived_8.4-formal-eval-1.0
Seasonal_Binary_k2_c0_0_c1_0,Seasonal_Binary_k2,42,14608,6620,259.35899432655424,0.7697954935406667,0.0488756742809565,0.0477503269061356,0.0104277426500334,0.0376977827784878,0.884221724558964,sensitivity_anchored,derived_8.4-formal-eval-1.0
Seasonal_Binary_k2_c0_0_c1_0,Seasonal_Binary_k2,7,14608,6620,231.8982933908701,0.7686659446463058,0.0489954371571259,0.0478463758471584,0.0105487999559349,0.037798917388916,0.8836700548488229,sensitivity_anchored,derived_8.4-formal-eval-1.0
Seasonal_Binary_k2_c0_0_c1_0,Seasonal_Binary_k2,13,14608,6620,231.4721186859533,0.7720129679664113,0.0486397040527892,0.0474414511758744,0.0107298425277374,0.0375289795677827,0.8856268205482768,sensitivity_anchored,derived_8.4-formal-eval-1.0
Seasonal_Binary_k2_c0_0_c1_0,Seasonal_Binary_k2,21,14608,6620,276.46491123735905,0.7697126283632154,0.0488844702143618,0.0477295126486365,0.010563382529402,0.037694398227415,0.8842459871348175,sensitivity_anchored,derived_8.4-formal-eval-1.0
Seasonal_Binary_k2_c0_0_c1_0,Seasonal_Binary_k2,55,14608,6620,242.92026292253288,0.7711971589383868,0.0487266503917963,0.0475798497073949,0.0105092511734213,0.0375932136500169,0.8850557934699089,sensitivity_anchored,derived_8.4-formal-eval-1.0
Seasonal_Binary_k2_c0_0_c1_0,Seasonal_Binary_k2,99,14608,6620,224.3223992958665,0.7704746914642968,0.0488035193548055,0.0475732398262019,0.0108890015085658,0.0376130226934784,0.8850092051436425,sensitivity_anchored,derived_8.4-formal-eval-1.0
Seasonal_Binary_k2_c0_0_c1_0,Seasonal_Binary_k2,123,14608,6620,229.7816201224923,0.7686784158223365,0.04899411647186,0.0477101830071652,0.0111427952633523,0.0377928560088048,0.8842396876205192,sensitivity_anchored,derived_8.4-formal-eval-1.0
Seasonal_Binary_k2_c0_0_c1_0,Seasonal_Binary_k2,2024,14608,6620,256.4270062353462,0.770098746025244,0.0488434712752052,0.0476205899884624,0.0108611277205706,0.0377263477840632,0.8846901887824424,sensitivity_anchored,derived_8.4-formal-eval-1.0
Seasonal_Binary_k2_c0_0_c1_0,Seasonal_Binary_k2,3141,14608,6620,234.76332643069327,0.7709968965452177,0.048747970016327,0.0476049772716753,0.0104943184474263,0.0375845077450001,0.8847347831564673,sensitivity_anchored,derived_8.4-formal-eval-1.0
Seasonal_Binary_k2_c0_0_c1_0,Seasonal_Binary_k2,2718,14608,6620,254.0311999488622,0.7682591603646856,0.0490384957110239,0.047880620607949,0.0105934051087345,0.0378270248647272,0.8834927786773229,sensitivity_anchored,derived_8.4-formal-eval-1.0
Seasonal_Binary_k2_c0_0_c1_0,Seasonal_Binary_k2,808,14608,6620,221.1632834523916,0.7720257460208073,0.0486383409719869,0.0474014829920954,0.010898973468054,0.0374996407790036,0.8858513156331972,sensitivity_anchored,derived_8.4-formal-eval-1.0
Seasonal_Binary_k2_c0_0_c1_0,Seasonal_Binary_k2,1618,14608,6620,216.0677968468517,0.7687418456895654,0.0489873987602806,0.0477534582180778,0.0109257707056772,0.0377952621417733,0.8840309180470964,sensitivity_anchored,derived_8.4-formal-eval-1.0
Seasonal_Binary_k2_c0_0_c1_0,Seasonal_Binary_k2,2357,14608,6620,236.4435041649267,0.7699384726633012,0.0488604936779405,0.047657360815107,0.0107760754725814,0.0377581843110459,0.8844739983726178,sensitivity_anchored,derived_8.4-formal-eval-1.0
Seasonal_Binary_k2_c0_0_c1_0,Seasonal_Binary_k2,3333,14608,6620,254.00628980528563,0.7675541308427356,0.0491130344310834,0.0478831596324181,0.0109221414862262,0.0378618607258328,0.8834636082289494,sensitivity_anchored,derived_8.4-formal-eval-1.0
Seasonal_Binary_k2_c0_0_c1_0,Seasonal_Binary_k2,4321,14608,6620,223.5127300024033,0.7668122225538055,0.0491913501677068,0.0480098205109012,0.0107166256738303,0.0379507836701376,0.8828067097055803,sensitivity_anchored,derived_8.4-formal-eval-1.0
Seasonal_Binary_k2_c0_0_c1_0,Seasonal_Binary_k2,5555,14608,6620,268.17210328858346,0.7716663938376221,0.0486766597984418,0.0474434260038874,0.0108875405003567,0.0375224294129185,0.8856598737837877,sensitivity_anchored,derived_8.4-formal-eval-1.0
Seasonal_Binary_k2_c0_0_c1_0,Seasonal_Binary_k2,6789,14608,6620,263.4226364502683,0.7715879867684003,0.048685016576735,0.0475339242118502,0.0105241098482983,0.0376069035579971,0.8852354650397835,sensitivity_anchored,derived_8.4-formal-eval-1.0
Seasonal_Binary_k2_c0_0_c1_0,Seasonal_Binary_k2,7777,14608,6620,213.06226976960895,0.7676449767664042,0.0491034361641459,0.0479339766579715,0.010652761373437,0.0378270402225843,0.883244600800057,sensitivity_anchored,derived_8.4-formal-eval-1.0
Seasonal_Binary_k2_c0_0_c1_0,Seasonal_Binary_k2,8888,14608,6620,232.51219236291945,0.7684836380981095,0.0490147391788621,0.0478226416852052,0.0107442821547253,0.0377335824875583,0.8839108972844164,sensitivity_anchored,derived_8.4-formal-eval-1.0
Seasonal_Binary_k2_c0_0_c1_0,Seasonal_Binary_k2,9091,14608,6620,232.67552189994603,0.7711766219229217,0.0487288371599188,0.0475427533454418,0.0106857931522354,0.0375926337417969,0.8851360516919622,sensitivity_anchored,derived_8.4-formal-eval-1.0
Seasonal_Binary_k2_c0_0_c1_0,Seasonal_Binary_k2,101,14608,6620,210.5782954506576,0.7687040724027231,0.0489913993532885,0.0477141848249557,0.0111136752284455,0.0377171568736659,0.8843324612358413,sensitivity_anchored,derived_8.4-formal-eval-1.0
Seasonal_Binary_k2_c0_0_c1_0,Seasonal_Binary_k2,202,14608,6620,230.3218501638621,0.7708719986401417,0.0487612617344286,0.047587449334398,0.0106346279568002,0.0375933420998272,0.8849775689200453,sensitivity_anchored,derived_8.4-formal-eval-1.0
Seasonal_Binary_k2_c0_0_c1_0,Seasonal_Binary_k2,303,14608,6620,258.62377751618624,0.7693822766496657,0.0489195205104302,0.0476439474438939,0.0110983673994814,0.0377780260907559,0.8846121229146232,sensitivity_anchored,derived_8.4-formal-eval-1.0
Seasonal_Binary_k2_c0_0_c1_0,Seasonal_Binary_k2,404,14608,6620,231.60322936438024,0.7729652344612407,0.0485380175071066,0.0473886866042422,0.0105000726399915,0.0374022835605184,0.8859610808880221,sensitivity_anchored,derived_8.4-formal-eval-1.0
Seasonal_Binary_k2_c0_0_c1_0,Seasonal_Binary_k2,505,14608,6620,239.3060197262093,0.7690218115981158,0.048957737200859,0.0477585738189016,0.0107693388196726,0.0377131035389226,0.8840964685760209,sensitivity_anchored,derived_8.4-formal-eval-1.0
Seasonal_Binary_k2_c0_0_c1_0,Seasonal_Binary_k2,606,14608,6620,208.232024746947,0.7708460135091633,0.048764026634055,0.0476032867166147,0.0105762652832935,0.0375873493964038,0.8849027110725979,sensitivity_anchored,derived_8.4-formal-eval-1.0
Seasonal_Binary_k2_c0_0_c1_0,Seasonal_Binary_k2,707,14608,6620,210.2888369532302,0.7698887308955296,0.0488657754736454,0.0476582851888354,0.0107959189280192,0.0376769701216426,0.8845591372520422,sensitivity_anchored,derived_8.4-formal-eval-1.0
Seasonal_Binary_k2_c0_0_c1_0,Seasonal_Binary_k2,909,14608,6620,223.5926069933921,0.7701391166830553,0.048839182630401,0.0477025827595076,0.0104751781883646,0.0377324962031535,0.8842285203045304,sensitivity_anchored,derived_8.4-formal-eval-1.0
Seasonal_Binary_k2_c0_0_c1_0,Seasonal_Binary_k2,1111,14608,6620,196.3034991119057,0.7705899483399113,0.0487912643936453,0.0476566231600276,0.0104610587472641,0.0375887450471565,0.8846211076403948,sensitivity_anchored,derived_8.4-formal-eval-1.0
Seasonal_Binary_k2_c0_0_c1_0,Seasonal_Binary_k2,2222,14608,6620,150.76109640486538,0.772652490089051,0.0485714369873739,0.0474438055825346,0.0104052776447865,0.0374164509559776,0.8855996222938148,sensitivity_anchored,derived_8.4-formal-eval-1.0
Trained_Gating_k2_c0_0_c1_0,Trained_Gating_k2,42,14608,6620,244.7408685227856,0.7354738890953785,0.0523926209713724,0.0504241945875354,0.014226290185718,0.0388807045085552,0.8750788149896123,sensitivity_anchored,derived_8.4-formal-eval-1.0
Trained_Gating_k2_c0_0_c1_0,Trained_Gating_k2,7,14608,6620,235.95261176209897,0.734963279125743,0.0524431628576483,0.0503996981144493,0.0144967499973685,0.038834805109084,0.875377499455871,sensitivity_anchored,derived_8.4-formal-eval-1.0
Trained_Gating_k2_c0_0_c1_0,Trained_Gating_k2,13,14608,6620,976.9019760619848,0.7337242053253119,0.0525656084903949,0.0504903190146639,0.01462432500196,0.0389735843204209,0.874742340597141,sensitivity_anchored,derived_8.4-formal-eval-1.0
Trained_Gating_k2_c0_0_c1_0,Trained_Gating_k2,21,14608,6620,976.9371482403948,0.7345134800254223,0.0524876451610523,0.0504438414245905,0.014504197905548,0.0388316559496693,0.8751570778648315,sensitivity_anchored,derived_8.4-formal-eval-1.0
Trained_Gating_k2_c0_0_c1_0,Trained_Gating_k2,55,14608,6620,976.9149356046692,0.7347835819342956,0.052460938304418,0.0503370245176867,0.0147761297532799,0.0388728639341643,0.875435730834333,sensitivity_anchored,derived_8.4-formal-eval-1.0
Trained_Gating_k2_c0_0_c1_0,Trained_Gating_k2,99,14608,6620,976.9149692319334,0.7341443403715897,0.0525241226079481,0.0504362683148162,0.0146617288956874,0.0389195579407123,0.8751311394573109,sensitivity_anchored,derived_8.4-formal-eval-1.0
Trained_Gating_k2_c0_0_c1_0,Trained_Gating_k2,123,14608,6620,975.4828743711114,0.7349988245098924,0.0524396460338868,0.0503995033163664,0.0144847002600299,0.0388901234077227,0.8752498792866542,sensitivity_anchored,derived_8.4-formal-eval-1.0
Trained_Gating_k2_c0_0_c1_0,Trained_Gating_k2,2024,14608,6620,975.5210167877376,0.7362364726573574,0.0523170469799723,0.0502910531568347,0.0144181613627067,0.0387019768813135,0.8758559967200218,sensitivity_anchored,derived_8.4-formal-eval-1.0
Trained_Gating_k2_c0_0_c1_0,Trained_Gating_k2,3141,14608,6620,976.9167268555613,0.7363124379089491,0.0523095126482344,0.05027602488164,0.0144432141712469,0.0387807243943079,0.8758396478367573,sensitivity_anchored,derived_8.4-formal-eval-1.0
Trained_Gating_k2_c0_0_c1_0,Trained_Gating_k2,2718,14608,6620,975.5095278108492,0.7357846520124931,0.0523618367354083,0.0502734758230124,0.014640340671533,0.0388204931858848,0.8759394487882475,sensitivity_anchored,derived_8.4-formal-eval-1.0
Trained_Gating_k2_c0_0_c1_0,Trained_Gating_k2,808,14608,6620,223.68366255704316,0.7356706694123195,0.0523731299755615,0.0503377197851678,0.0144588626892635,0.0388000174586236,0.8756632097118041,sensitivity_anchored,derived_8.4-formal-eval-1.0
Trained_Gating_k2_c0_0_c1_0,Trained_Gating_k2,1618,14608,6620,196.5026057008654,0.7352171793927618,0.0524180370496133,0.0502811046892114,0.0148142201741161,0.0388848084672655,0.8758438210734266,sensitivity_anchored,derived_8.4-formal-eval-1.0
Trained_Gating_k2_c0_0_c1_0,Trained_Gating_k2,2357,14608,6620,205.91493033710867,0.7345683438657518,0.0524822214910049,0.0504553301231028,0.0144444880421428,0.0389508509633134,0.8751006115790906,sensitivity_anchored,derived_8.4-formal-eval-1.0
Trained_Gating_k2_c0_0_c1_0,Trained_Gating_k2,3333,14608,6620,315.1092148106545,0.7354676336690049,0.0523932404494352,0.0503768256178822,0.0143953841719427,0.0388152648772582,0.8753997164443781,sensitivity_anchored,derived_8.4-formal-eval-1.0
Trained_Gating_k2_c0_0_c1_0,Trained_Gating_k2,4321,14608,6620,289.0703164767474,0.7349010194381544,0.0524493221988838,0.0503603640245527,0.0146548672609773,0.0387801444802084,0.8757967411131975,sensitivity_anchored,derived_8.4-formal-eval-1.0
Trained_Gating_k2_c0_0_c1_0,Trained_Gating_k2,5555,14608,6620,276.3609867040068,0.7343691950326698,0.0525019060561545,0.0503607993943916,0.014840485972067,0.0389617421703216,0.875596744546365,sensitivity_anchored,derived_8.4-formal-eval-1.0
Trained_Gating_k2_c0_0_c1_0,Trained_Gating_k2,6789,14608,6620,304.33275984879583,0.735094331321036,0.0524301955197601,0.050331238520014,0.0146864506018891,0.0388059172284612,0.8756117781408544,sensitivity_anchored,derived_8.4-formal-eval-1.0
Trained_Gating_k2_c0_0_c1_0,Trained_Gating_k2,7777,14608,6620,205.6339145330712,0.7358643939833862,0.0523539345617006,0.0503051284557586,0.0145027071659208,0.038797503322813,0.875802765854349,sensitivity_anchored,derived_8.4-formal-eval-1.0
Trained_Gating_k2_c0_0_c1_0,Trained_Gating_k2,8888,14608,6620,184.2806368144229,0.7345969559573057,0.0524793927654921,0.0503615574488196,0.0147580553042744,0.0389052266288109,0.8755273453153397,sensitivity_anchored,derived_8.4-formal-eval-1.0
Trained_Gating_k2_c0_0_c1_0,Trained_Gating_k2,9091,14608,6620,184.3250415753573,0.7372159606877329,0.052219816737343,0.0502444106996275,0.0142270324920149,0.0386950784170285,0.8757855703195798,sensitivity_anchored,derived_8.4-formal-eval-1.0
Trained_Gating_k2_c0_0_c1_0,Trained_Gating_k2,101,14608,6620,184.33951614890248,0.7331390863178757,0.0526233310833864,0.0504857451801057,0.0148460266711713,0.0389671400630807,0.8747236507994637,sensitivity_anchored,derived_8.4-formal-eval-1.0
Trained_Gating_k2_c0_0_c1_0,Trained_Gating_k2,202,14608,6620,184.32953251712024,0.7369515507959875,0.0522460815832923,0.0501712831401601,0.0145772215760726,0.0387614392007045,0.8763371564551328,sensitivity_anchored,derived_8.4-formal-eval-1.0
Trained_Gating_k2_c0_0_c1_0,Trained_Gating_k2,303,14608,6620,251.33688750956208,0.7337247776648617,0.0525655519974777,0.0505178330341336,0.0145287921843121,0.0388701738480174,0.8747854369031235,sensitivity_anchored,derived_8.4-formal-eval-1.0
Trained_Gating_k2_c0_0_c1_0,Trained_Gating_k2,404,14608,6620,190.1387526514009,0.7364478345646607,0.0522960811415953,0.0502475531949993,0.0144935675623373,0.0387080991149038,0.8758032574851358,sensitivity_anchored,derived_8.4-formal-eval-1.0
Trained_Gating_k2_c0_0_c1_0,Trained_Gating_k2,505,14608,6620,189.98042890336365,0.7349362839276432,0.0524458335772344,0.0503425491190584,0.0147035100505341,0.0388481656496618,0.8757608059202189,sensitivity_anchored,derived_8.4-formal-eval-1.0
Trained_Gating_k2_c0_0_c1_0,Trained_Gating_k2,606,14608,6620,222.6774285659194,0.7349359305564455,0.0524458685364531,0.0503795510736557,0.0145763493426796,0.0388243027292529,0.8753847519835847,sensitivity_anchored,derived_8.4-formal-eval-1.0
Trained_Gating_k2_c0_0_c1_0,Trained_Gating_k2,707,14608,6620,233.0654845265672,0.737432337356949,0.0521983133824712,0.0501935107248947,0.0143274352584315,0.0386383294826682,0.8761671412022225,sensitivity_anchored,derived_8.4-formal-eval-1.0
Trained_Gating_k2_c0_0_c1_0,Trained_Gating_k2,909,14608,6620,265.3681249031797,0.7362480707119904,0.0523158967401238,0.0503367326600286,0.0142536450368355,0.0387368753140021,0.8755268914070266,sensitivity_anchored,derived_8.4-formal-eval-1.0
Trained_Gating_k2_c0_0_c1_0,Trained_Gating_k2,1111,14608,6620,225.74554449133572,0.7356259156447801,0.0523775634519294,0.050348304802104,0.0144380523865001,0.0387782052395792,0.8754532572070096,sensitivity_anchored,derived_8.4-formal-eval-1.0
Trained_Gating_k2_c0_0_c1_0,Trained_Gating_k2,2222,14608,6620,226.46402850467712,0.7374339757704083,0.0521981505243497,0.0502251120944007,0.0142156615487128,0.0386889223986882,0.8760139778617597,sensitivity_anchored,derived_8.4-formal-eval-1.0
Guarded_Backbone54_k2_c0_0_c1_0,Guarded_Backbone54_k2,42,14608,6620,239.4296213309281,0.8143343367764553,0.0438936451151031,0.0435154826399932,0.0057493349266736,0.0337737558762832,0.9049030688945208,paired_in_harness,paper2-final-evidence-1.0
Guarded_Backbone54_k2_c0_0_c1_0,Guarded_Backbone54_k2,7,14608,6620,277.90486941998824,0.8119529221543251,0.0441742460551071,0.0437431248896762,0.0061565444385087,0.0339739230681852,0.903920759349856,paired_in_harness,paper2-final-evidence-1.0
Guarded_Backbone54_k2_c0_0_c1_0,Guarded_Backbone54_k2,13,14608,6620,262.2325035198592,0.8119364463630931,0.0441761811814679,0.0437339161568825,0.0062353477337389,0.0340358052487639,0.9037703009792996,paired_in_harness,paper2-final-evidence-1.0
Guarded_Backbone54_k2_c0_0_c1_0,Guarded_Backbone54_k2,21,14608,6620,288.3888503368944,0.809261549327785,0.0444892389576003,0.0441175832141168,0.005738574245572,0.0341398469170684,0.90229680986966,paired_in_harness,paper2-final-evidence-1.0
Guarded_Backbone54_k2_c0_0_c1_0,Guarded_Backbone54_k2,55,14608,6620,253.8717005429789,0.8123330519244882,0.0441295752183011,0.0437146840909372,0.0060370360092724,0.0339367298516171,0.9039589876332944,paired_in_harness,paper2-final-evidence-1.0
Guarded_Backbone54_k2_c0_0_c1_0,Guarded_Backbone54_k2,99,14608,6620,239.22324660699812,0.8097343089474938,0.0444340697859268,0.0440134079909291,0.0060997110394372,0.034139622351086,0.9026102898365602,paired_in_harness,paper2-final-evidence-1.0
Guarded_Backbone54_k2_c0_0_c1_0,Guarded_Backbone54_k2,123,14608,6620,214.9390552919358,0.8107459557289398,0.0443157838906796,0.0439102971097559,0.0059811796142885,0.0340753142191834,0.9029735737391076,paired_in_harness,paper2-final-evidence-1.0
Guarded_Backbone54_k2_c0_0_c1_0,Guarded_Backbone54_k2,2024,14608,6620,288.42564727319404,0.8136897649019634,0.043969771458086,0.0435942048144401,0.0057346411110861,0.0338627621452163,0.9044616753913204,paired_in_harness,paper2-final-evidence-1.0
Guarded_Backbone54_k2_c0_0_c1_0,Guarded_Backbone54_k2,3141,14608,6620,202.7851066407748,0.8120747323588555,0.0441599364851962,0.0438171902985263,0.0054912498321688,0.0338367469539905,0.9035217130328436,paired_in_harness,paper2-final-evidence-1.0
Guarded_Backbone54_k2_c0_0_c1_0,Guarded_Backbone54_k2,2718,14608,6620,260.7266234648414,0.8119202769342606,0.0441780802423195,0.0437574243747211,0.0060819886539997,0.0340246563910177,0.9036341642267216,paired_in_harness,paper2-final-evidence-1.0
Guarded_Backbone54_k2_c0_0_c1_0,Guarded_Backbone54_k2,808,14608,6620,238.5089163566008,0.8097732887113731,0.0444295179451344,0.0440250195720189,0.0059816148756313,0.0341436336738465,0.9025645776413646,paired_in_harness,paper2-final-evidence-1.0
Guarded_Backbone54_k2_c0_0_c1_0,Guarded_Backbone54_k2,1618,14608,6620,228.02669796766716,0.8094447942442904,0.0444678631263868,0.0440744039768722,0.0059023525064625,0.0341392990595984,0.9022962099893244,paired_in_harness,paper2-final-evidence-1.0
Guarded_Backbone54_k2_c0_0_c1_0,Guarded_Backbone54_k2,2357,14608,6620,204.7095476668328,0.8138017333708076,0.0439565570260016,0.0435093093928935,0.0062545105111112,0.0338927775792935,0.9047731432343586,paired_in_harness,paper2-final-evidence-1.0
Guarded_Backbone54_k2_c0_0_c1_0,Guarded_Backbone54_k2,3333,14608,6620,273.00744675891474,0.810321442931604,0.0443654580725471,0.0439308719411655,0.0061945427979677,0.0341449063666367,0.9029800690729222,paired_in_harness,paper2-final-evidence-1.0
Guarded_Backbone54_k2_c0_0_c1_0,Guarded_Backbone54_k2,4321,14608,6620,272.66361147817224,0.8107808904913762,0.044311693534673,0.0439473214094822,0.0056709015899104,0.0340099186633738,0.9029252270645552,paired_in_harness,paper2-final-evidence-1.0
Guarded_Backbone54_k2_c0_0_c1_0,Guarded_Backbone54_k2,5555,14608,6620,244.77047633286568,0.8116890044455193,0.044205233715958,0.0437594165835389,0.006262279788605,0.0340343103999277,0.9036720556668956,paired_in_harness,paper2-final-evidence-1.0
Guarded_Backbone54_k2_c0_0_c1_0,Guarded_Backbone54_k2,6789,14608,6620,251.18012715224177,0.8136837394239119,0.0439704824677378,0.0435528682358219,0.0060457420453384,0.0338715311858949,0.904655722100085,paired_in_harness,paper2-final-evidence-1.0
Guarded_Backbone54_k2_c0_0_c1_0,Guarded_Backbone54_k2,7777,14608,6620,204.15773072605955,0.8132064670395593,0.0440267643902877,0.0435900303109111,0.0061858904105839,0.0338571342671385,0.904478789099752,paired_in_harness,paper2-final-evidence-1.0
Guarded_Backbone54_k2_c0_0_c1_0,Guarded_Backbone54_k2,8888,14608,6620,205.2546226810664,0.8124034158202935,0.0441213014653081,0.0437116749313566,0.0059982262118075,0.033935820270566,0.9040244170894876,paired_in_harness,paper2-final-evidence-1.0
Guarded_Backbone54_k2_c0_0_c1_0,Guarded_Backbone54_k2,9091,14608,6620,254.60761368414387,0.8120081804729897,0.0441677551966918,0.0437686242263332,0.0059243676834686,0.0340023313732395,0.903578696461684,paired_in_harness,paper2-final-evidence-1.0
Guarded_Backbone54_k2_c0_0_c1_0,Guarded_Backbone54_k2,101,14608,6620,230.3545323689468,0.8112567789417778,0.0442559362205496,0.0438979571865799,0.0056175836088614,0.0340279486153241,0.9031606056711632,paired_in_harness,paper2-final-evidence-1.0
Guarded_Backbone54_k2_c0_0_c1_0,Guarded_Backbone54_k2,202,14608,6620,230.5787698859349,0.8116773742314835,0.0442065987673994,0.0438032820028593,0.0059578402428918,0.033957214227967,0.9035903156233062,paired_in_harness,paper2-final-evidence-1.0
Guarded_Backbone54_k2_c0_0_c1_0,Guarded_Backbone54_k2,303,14608,6620,223.23073698906228,0.8119130904610234,0.0441789242502579,0.0437850640291993,0.0058860441613143,0.0339292244030539,0.9037173629225804,paired_in_harness,paper2-final-evidence-1.0
Guarded_Backbone54_k2_c0_0_c1_0,Guarded_Backbone54_k2,404,14608,6620,291.39574515772983,0.8135458133506339,0.0439867546760649,0.0436249749804204,0.0056299329383225,0.0338558558273981,0.9042821368084611,paired_in_harness,paper2-final-evidence-1.0
Guarded_Backbone54_k2_c0_0_c1_0,Guarded_Backbone54_k2,505,14608,6620,200.8297295873053,0.8126168737136226,0.0440961924775259,0.0436313726857756,0.0063857269413881,0.0339437428113557,0.9042375401968278,paired_in_harness,paper2-final-evidence-1.0
Guarded_Backbone54_k2_c0_0_c1_0,Guarded_Backbone54_k2,606,14608,6620,259.9274107539095,0.8107668984898152,0.0443133318412514,0.0439035549259686,0.0060124241147246,0.0340948173402029,0.9031112588467956,paired_in_harness,paper2-final-evidence-1.0
Guarded_Backbone54_k2_c0_0_c1_0,Guarded_Backbone54_k2,707,14608,6620,217.51004228414968,0.8109132258421082,0.0442961955515001,0.0439253946482743,0.0057194969472928,0.034104920793516,0.902925714071106,paired_in_harness,paper2-final-evidence-1.0
Guarded_Backbone54_k2_c0_0_c1_0,Guarded_Backbone54_k2,909,14608,6620,199.8730606217869,0.8116194715859594,0.0442133942394916,0.043819702550119,0.0058870959390686,0.0339460893829423,0.903498793231856,paired_in_harness,paper2-final-evidence-1.0
Guarded_Backbone54_k2_c0_0_c1_0,Guarded_Backbone54_k2,1111,14608,6620,199.22170750703663,0.8135881460396459,0.0439817610008257,0.0435560086343925,0.0061048679407899,0.0338081925339659,0.904618269633614,paired_in_harness,paper2-final-evidence-1.0
Guarded_Backbone54_k2_c0_0_c1_0,Guarded_Backbone54_k2,2222,14608,6620,268.45369923627004,0.8122950150885899,0.0441340471415232,0.0437489298199456,0.0058176676339973,0.0338779728483577,0.9037801016597692,paired_in_harness,paper2-final-evidence-1.0
Clustering_Backbone54_k2_c0_0_c1_0,Clustering_Backbone54_k2,42,14608,6620,203.0458634402603,0.8142048107221804,0.0439089532214443,0.0435289858561426,0.0057639884922439,0.0337801277546183,0.9048446516684988,paired_in_harness,paper2-final-evidence-1.0
Clustering_Backbone54_k2_c0_0_c1_0,Clustering_Backbone54_k2,7,14608,6620,316.1402867459692,0.8118410927008959,0.0441873790631526,0.0437541274001536,0.0061725848655055,0.0339791319131401,0.9038735618012907,paired_in_harness,paper2-final-evidence-1.0
Clustering_Backbone54_k2_c0_0_c1_0,Clustering_Backbone54_k2,13,14608,6620,253.68393202591687,0.8118455701294919,0.0441868533186784,0.0437424793481936,0.0062508804723215,0.0340399219241387,0.9037335160339852,paired_in_harness,paper2-final-evidence-1.0
Clustering_Backbone54_k2_c0_0_c1_0,Clustering_Backbone54_k2,21,14608,6620,204.780832383316,0.8091232332516071,0.0445053669636839,0.0441315348481658,0.005756328736034,0.0341464356163027,0.9022363737333652,paired_in_harness,paper2-final-evidence-1.0
Clustering_Backbone54_k2_c0_0_c1_0,Clustering_Backbone54_k2,55,14608,6620,208.59090499021116,0.8122054875019091,0.0441445709528736,0.0437275439157654,0.0060535153182341,0.0339426630325637,0.9039033651758804,paired_in_harness,paper2-final-evidence-1.0
