config_id,strategy_name,seed,n_train_total,n_test,train_time_s,r2,rmse,ubrmse,bias,mae,pearson
StationMean_Backbone54_k2_c0_0_c1_0,StationMean_Backbone54_k2,13,14608,6620,203.39374129287899,0.8119364463630931,0.044176181181467905,0.04373391615688259,0.006235347733738918,0.034035805248763984,0.9037703009792997
StationMean_Backbone54_k2_c0_0_c1_0,StationMean_Backbone54_k2,21,14608,6620,214.26435032999143,0.809261549327785,0.044489238957600354,0.044117583214116816,0.005738574245572088,0.03413984691706849,0.9022968098696599
StationMean_Backbone54_k2_c0_0_c1_0,StationMean_Backbone54_k2,55,14608,6620,226.2002620450221,0.8123330519244882,0.0441295752183011,0.043714684090937254,0.006037036009272419,0.03393672985161719,0.9039589876332943
StationMean_Backbone54_k2_c0_0_c1_0,StationMean_Backbone54_k2,99,14608,6620,224.29878736892715,0.8097343089474938,0.044434069785926816,0.0440134079909291,0.006099711039437266,0.03413962235108603,0.9026102898365602
StationMean_Backbone54_k2_c0_0_c1_0,StationMean_Backbone54_k2,123,14608,6620,255.67455269489437,0.8107459557289398,0.04431578389067964,0.04391029710975593,0.005981179614288567,0.03407531421918343,0.9029735737391077
StationMean_Backbone54_k2_c0_0_c1_0,StationMean_Backbone54_k2,2024,14608,6620,210.7013104017824,0.8136897649019634,0.04396977145808602,0.04359420481444015,0.005734641111086141,0.033862762145216364,0.9044616753913205
StationMean_Backbone54_k2_c0_0_c1_0,StationMean_Backbone54_k2,3141,14608,6620,247.19176698476076,0.8120747323588555,0.04415993648519622,0.043817190298526335,0.0054912498321688045,0.03383674695399052,0.9035217130328436
StationMean_Backbone54_k2_c0_0_c1_0,StationMean_Backbone54_k2,2718,14608,6620,227.3512839563191,0.8119202769342606,0.04417808024231957,0.043757424374721195,0.006081988653999799,0.034024656391017746,0.9036341642267215
StationMean_Backbone54_k2_c0_0_c1_0,StationMean_Backbone54_k2,808,14608,6620,219.54991025011986,0.8097732887113731,0.044429517945134445,0.044025019572018924,0.005981614875631388,0.03414363367384654,0.9025645776413646
StationMean_Backbone54_k2_c0_0_c1_0,StationMean_Backbone54_k2,1618,14608,6620,208.87262462219223,0.8094447942442904,0.04446786312638684,0.04407440397687222,0.005902352506462538,0.03413929905959847,0.9022962099893244
StationMean_Backbone54_k2_c0_0_c1_0,StationMean_Backbone54_k2,2357,14608,6620,253.84481657203287,0.8138017333708076,0.04395655702600167,0.043509309392893554,0.006254510511111275,0.03389277757929351,0.9047731432343586
StationMean_Backbone54_k2_c0_0_c1_0,StationMean_Backbone54_k2,3333,14608,6620,268.97754011815414,0.810321442931604,0.04436545807254715,0.04393087194116553,0.006194542797967744,0.034144906366636744,0.9029800690729222
StationMean_Backbone54_k2_c0_0_c1_0,StationMean_Backbone54_k2,4321,14608,6620,247.47605165001005,0.8107808904913762,0.04431169353467304,0.043947321409482244,0.005670901589910427,0.034009918663373884,0.9029252270645552
StationMean_Backbone54_k2_c0_0_c1_0,StationMean_Backbone54_k2,5555,14608,6620,235.38467986974865,0.8116890044455193,0.04420523371595807,0.04375941658353896,0.006262279788605034,0.034034310399927756,0.9036720556668957
StationMean_Backbone54_k2_c0_0_c1_0,StationMean_Backbone54_k2,6789,14608,6620,198.16987897874787,0.8136837394239119,0.04397048246773786,0.04355286823582197,0.006045742045338418,0.03387153118589494,0.904655722100085
StationMean_Backbone54_k2_c0_0_c1_0,StationMean_Backbone54_k2,7777,14608,6620,216.45887756114826,0.8132064670395593,0.04402676439028775,0.04359003031091118,0.006185890410583903,0.03385713426713857,0.9044787890997521
StationMean_Backbone54_k2_c0_0_c1_0,StationMean_Backbone54_k2,8888,14608,6620,234.47788192285225,0.8124034158202935,0.04412130146530816,0.0437116749313566,0.005998226211807517,0.03393582027056606,0.9040244170894877
StationMean_Backbone54_k2_c0_0_c1_0,StationMean_Backbone54_k2,9091,14608,6620,262.13231577398255,0.8120081804729897,0.04416775519669181,0.043768624226333284,0.005924367683468626,0.03400233137323957,0.9035786964616839
StationMean_Backbone54_k2_c0_0_c1_0,StationMean_Backbone54_k2,101,14608,6620,217.95334900775924,0.8112567789417778,0.04425593622054963,0.043897957186579975,0.005617583608861415,0.0340279486153241,0.9031606056711631
StationMean_Backbone54_k2_c0_0_c1_0,StationMean_Backbone54_k2,202,14608,6620,204.8590345773846,0.8116773742314835,0.04420659876739946,0.04380328200285935,0.005957840242891872,0.033957214227967034,0.9035903156233062
StationMean_Backbone54_k2_c0_0_c1_0,StationMean_Backbone54_k2,303,14608,6620,201.1808979390189,0.8119130904610234,0.04417892425025797,0.04378506402919938,0.005886044161314328,0.033929224403053966,0.9037173629225803
StationMean_Backbone54_k2_c0_0_c1_0,StationMean_Backbone54_k2,404,14608,6620,213.14947465900332,0.8135458133506339,0.0439867546760649,0.04362497498042043,0.0056299329383225575,0.03385585582739817,0.9042821368084611
StationMean_Backbone54_k2_c0_0_c1_0,StationMean_Backbone54_k2,505,14608,6620,239.00247859209776,0.8126168737136226,0.04409619247752597,0.043631372685775625,0.006385726941388177,0.033943742811355704,0.9042375401968278
StationMean_Backbone54_k2_c0_0_c1_0,StationMean_Backbone54_k2,606,14608,6620,223.01891327416524,0.8107668984898152,0.04431333184125143,0.04390355492596864,0.006012424114724658,0.03409481734020292,0.9031112588467956
StationMean_Backbone54_k2_c0_0_c1_0,StationMean_Backbone54_k2,707,14608,6620,240.84129295870662,0.8109132258421082,0.04429619555150013,0.04392539464827434,0.005719496947292834,0.034104920793516035,0.9029257140711059
StationMean_Backbone54_k2_c0_0_c1_0,StationMean_Backbone54_k2,909,14608,6620,218.64464195398614,0.8116194715859594,0.04421339423949163,0.04381970255011909,0.005887095939068633,0.03394608938294235,0.9034987932318559
StationMean_Backbone54_k2_c0_0_c1_0,StationMean_Backbone54_k2,1111,14608,6620,239.92469462705776,0.8135881460396459,0.04398176100082579,0.04355600863439251,0.006104867940789981,0.03380819253396592,0.9046182696336139
StationMean_Backbone54_k2_c0_0_c1_0,StationMean_Backbone54_k2,2222,14608,6620,208.22293553920463,0.8122950150885899,0.04413404714152321,0.04374892981994569,0.005817667633997347,0.03387797284835775,0.9037801016597693
Clustering_Backbone54_k2_c0_0_c1_0,Clustering_Backbone54_k2,42,14608,6620,203.0458634402603,0.8142048107221804,0.0439089532214443,0.04352898585614261,0.005763988492243958,0.033780127754618396,0.9048446516684987
Clustering_Backbone54_k2_c0_0_c1_0,Clustering_Backbone54_k2,7,14608,6620,316.1402867459692,0.8118410927008959,0.044187379063152676,0.04375412740015363,0.0061725848655055995,0.0339791319131401,0.9038735618012907
Clustering_Backbone54_k2_c0_0_c1_0,Clustering_Backbone54_k2,13,14608,6620,253.68393202591687,0.8118455701294919,0.0441868533186784,0.043742479348193676,0.006250880472321523,0.03403992192413872,0.9037335160339851
Clustering_Backbone54_k2_c0_0_c1_0,Clustering_Backbone54_k2,21,14608,6620,204.780832383316,0.8091232332516071,0.04450536696368396,0.044131534848165885,0.0057563287360340425,0.034146435616302706,0.9022363737333652
Clustering_Backbone54_k2_c0_0_c1_0,Clustering_Backbone54_k2,55,14608,6620,208.59090499021113,0.8122054875019091,0.044144570952873614,0.043727543915765464,0.00605351531823416,0.03394266303256379,0.9039033651758805
Clustering_Backbone54_k2_c0_0_c1_0,Clustering_Backbone54_k2,99,14608,6620,229.10972728207707,0.8096357107863856,0.044445581451814056,0.044022517699638795,0.006117813823158285,0.03414319278410554,0.9025717369477364
Clustering_Backbone54_k2_c0_0_c1_0,Clustering_Backbone54_k2,123,14608,6620,241.56173805799335,0.8106215254980341,0.0443303498070178,0.04392274886556718,0.005997670056353521,0.03408076918540224,0.9029193870364552
Clustering_Backbone54_k2_c0_0_c1_0,Clustering_Backbone54_k2,2024,14608,6620,274.124511746224,0.8135903981885629,0.04398149531553677,0.04360389868546093,0.005750821647264085,0.0338667005806441,0.9044204008362328
Clustering_Backbone54_k2_c0_0_c1_0,Clustering_Backbone54_k2,3141,14608,6620,234.9551154691726,0.8119637472219808,0.04417297457540723,0.04382830874418042,0.00550736193330086,0.03384179036004125,0.9034738601558066
Clustering_Backbone54_k2_c0_0_c1_0,Clustering_Backbone54_k2,2718,14608,6620,203.14011531928554,0.8118091919719549,0.044191124699967325,0.04376808826636815,0.00609999604552894,0.034029733675826346,0.9035881085451064
Clustering_Backbone54_k2_c0_0_c1_0,Clustering_Backbone54_k2,808,14608,6620,263.33836080599576,0.8096619179583678,0.04444252196756582,0.044035722132651466,0.005999411228902389,0.03414842242985694,0.902518613982333
Clustering_Backbone54_k2_c0_0_c1_0,Clustering_Backbone54_k2,1618,14608,6620,223.95231219986454,0.8093094022705595,0.04448365782138035,0.044087810412611866,0.005921214925270424,0.03414523619768123,0.9022380218746338
Clustering_Backbone54_k2_c0_0_c1_0,Clustering_Backbone54_k2,2357,14608,6620,221.89520910428837,0.8136734662721199,0.04397169467866576,0.043522180457560476,0.0062713428492902614,0.03389859562738604,0.9047174383565884
Clustering_Backbone54_k2_c0_0_c1_0,Clustering_Backbone54_k2,3333,14608,6620,216.7869457481429,0.8101975394251036,0.04437994610560453,0.043943069221560896,0.006211785872474175,0.034150274570731956,0.9029273891401182
Clustering_Backbone54_k2_c0_0_c1_0,Clustering_Backbone54_k2,4321,14608,6620,272.07028530398384,0.810670033682012,0.04432467196403791,0.043958118502120454,0.005688616920931099,0.03401474064537225,0.90287891860562
Clustering_Backbone54_k2_c0_0_c1_0,Clustering_Backbone54_k2,5555,14608,6620,201.93989634234458,0.8115670220071022,0.044219548836613345,0.043771489454328606,0.0062789497739058585,0.03403938379737905,0.9036198726618035
Clustering_Backbone54_k2_c0_0_c1_0,Clustering_Backbone54_k2,6789,14608,6620,235.67059900797904,0.8135474839849914,0.04398655761439102,0.043566876152730076,0.0060617285535414745,0.03387731238400108,0.9045952378813267
Clustering_Backbone54_k2_c0_0_c1_0,Clustering_Backbone54_k2,7777,14608,6620,223.73240556614473,0.8130889160016774,0.044040615452985946,0.04360156646297818,0.006203161407885592,0.03386261117993165,0.9044291452527276
Clustering_Backbone54_k2_c0_0_c1_0,Clustering_Backbone54_k2,8888,14608,6620,284.7722267010249,0.8122692648670282,0.04413707429213213,0.04372518249712107,0.006015791108628051,0.03394128089112278,0.9039664848456008
Clustering_Backbone54_k2_c0_0_c1_0,Clustering_Backbone54_k2,9091,14608,6620,215.63081474788487,0.8118934604965339,0.04418122958902418,0.04378003203589709,0.005940525476242838,0.03400752919538683,0.9035291299785779
Clustering_Backbone54_k2_c0_0_c1_0,Clustering_Backbone54_k2,101,14608,6620,237.7125071696937,0.8111166369214895,0.04427236320911864,0.04391240068691722,0.005634111290323769,0.0340344163698012,0.9030978230423946
Clustering_Backbone54_k2_c0_0_c1_0,Clustering_Backbone54_k2,202,14608,6620,207.99057782394812,0.811554073839662,0.04422106808311945,0.04381566783156874,0.005974120427771636,0.033962608448319206,0.9035369122894594
Clustering_Backbone54_k2_c0_0_c1_0,Clustering_Backbone54_k2,303,14608,6620,206.77214438421652,0.8118223426721021,0.04418958064372708,0.04379343292091636,0.005903750542634561,0.03393290240354948,0.903682242177614
Clustering_Backbone54_k2_c0_0_c1_0,Clustering_Backbone54_k2,404,14608,6620,243.73732954869047,0.8134314024752887,0.044000248047870186,0.043636349137985274,0.005647199499039849,0.033861196088439745,0.9042330926250647
Clustering_Backbone54_k2_c0_0_c1_0,Clustering_Backbone54_k2,505,14608,6620,206.74122062092647,0.8124752358882762,0.04411285488769453,0.04364577270291829,0.006402381705895649,0.033949891235298985,0.9041749956373047
Clustering_Backbone54_k2_c0_0_c1_0,Clustering_Backbone54_k2,606,14608,6620,212.8143625264056,0.8106437910817009,0.04432774372908582,0.04391577736650468,0.006029374959902818,0.0341002325932515,0.9030584634594501
Clustering_Backbone54_k2_c0_0_c1_0,Clustering_Backbone54_k2,707,14608,6620,196.16218798561022,0.810810615327983,0.04430821288838325,0.04393523998336833,0.005736934457192607,0.03410930838865816,0.9028834116704719
Clustering_Backbone54_k2_c0_0_c1_0,Clustering_Backbone54_k2,909,14608,6620,166.8127989973873,0.8115070337918927,0.04422658699085251,0.0438307852785617,0.005903664855330369,0.033950984184799596,0.9034511772901347
Clustering_Backbone54_k2_c0_0_c1_0,Clustering_Backbone54_k2,1111,14608,6620,161.64004302490503,0.8134741294282967,0.04399520940737904,0.043567460091044015,0.00612003856314813,0.03381301337249149,0.9045689716228913
Clustering_Backbone54_k2_c0_0_c1_0,Clustering_Backbone54_k2,2222,14608,6620,159.43586791818962,0.8121570610167411,0.04415026235616229,0.043762908190745485,0.0058355404896498425,0.03388482547146676,0.9037193671701801
