config_id,seed,cluster,n_train,n_test,r2,rmse,ubrmse,bias,mae,pearson
Clustering_Backbone54_k2_c0_0_c1_0,8888,1,3984,0,0.8429404201080068,0.042181541578270865,0.04213708294127876,-0.001936153692036818,0.027944476210237938,0.9189322005691767
Clustering_Backbone54_k2_c0_0_c1_0,9091,0,10624,0,0.7999113989264335,0.04475508497484172,0.04387422700640426,0.008835713649491489,0.03619948126569634,0.8991039839130197
Clustering_Backbone54_k2_c0_0_c1_0,9091,1,3984,0,0.8397320861963278,0.04261019519700764,0.042572394368383115,-0.0017944281735290642,0.02815138215008406,0.9172478930975285
Clustering_Backbone54_k2_c0_0_c1_0,101,0,10624,0,0.7981763823313158,0.04494870722113862,0.04417098263312116,0.008325297236504433,0.03629893510123122,0.8979070651278359
Clustering_Backbone54_k2_c0_0_c1_0,101,1,3984,0,0.8412155302118823,0.042412536207079625,0.042383990580593583,-0.0015558181066547448,0.027984395998587427,0.9180064910686964
Clustering_Backbone54_k2_c0_0_c1_0,202,0,10624,0,0.7980691141592352,0.044960650632984565,0.04409764427381555,0.008766862314495277,0.036283162075725364,0.8982413655345053
Clustering_Backbone54_k2_c0_0_c1_0,202,1,3984,0,0.8429399616390509,0.042181603143802975,0.04215538023731865,-0.0014871317454661788,0.02776288197953636,0.9189298734593765
Clustering_Backbone54_k2_c0_0_c1_0,303,0,10624,0,0.7996549629968108,0.04478375511624203,0.04392044960667508,0.00875093301648739,0.03609833860073145,0.899137519915125
Clustering_Backbone54_k2_c0_0_c1_0,303,1,3984,0,0.8400983013621609,0.042561484810530965,0.0425274024181345,-0.0017029482796333665,0.028147596712021185,0.917460905772908
Clustering_Backbone54_k2_c0_0_c1_0,404,0,10624,0,0.8008083315757155,0.04465466100247583,0.04384157826695256,0.008482615416763182,0.03607132492182733,0.8993404969346919
Clustering_Backbone54_k2_c0_0_c1_0,404,1,3984,0,0.8427870057170443,0.04220213782595202,0.04215807170332305,-0.0019280631053269213,0.027956486942334366,0.9188464500865418
Clustering_Backbone54_k2_c0_0_c1_0,505,0,10624,0,0.8004579788590407,0.04469391467363571,0.04370230669518286,0.009362392769714645,0.036191566204453046,0.8999582696712177
Clustering_Backbone54_k2_c0_0_c1_0,505,1,3984,0,0.8403983399818048,0.042521534999745696,0.04249486599478735,-0.001505756560558091,0.027960901592251203,0.9175644224475549
Clustering_Backbone54_k2_c0_0_c1_0,606,0,10624,0,0.7971524746942473,0.04506258165376086,0.044181466544738944,0.008867597152440903,0.03640677933960701,0.89780802429077
Clustering_Backbone54_k2_c0_0_c1_0,606,1,3984,0,0.8420425137796458,0.04230194523205133,0.04227341440309384,-0.001553385051997318,0.027937927725145834,0.9184616553373897
Clustering_Backbone54_k2_c0_0_c1_0,707,0,10624,0,0.7972007027021338,0.045057224408873574,0.044247717513202334,0.00850252705396694,0.0364619978668904,0.8973870743115568
Clustering_Backbone54_k2_c0_0_c1_0,707,1,3984,0,0.8424897204811435,0.04224202049306919,0.04220971339230378,-0.0016517840889316104,0.02782372590577146,0.918711038549328
Clustering_Backbone54_k2_c0_0_c1_0,909,0,10624,0,0.7989491760811056,0.044862569147190536,0.04399543346456929,0.008777923715270503,0.03615793163907065,0.8987318039817922
Clustering_Backbone54_k2_c0_0_c1_0,909,1,3984,0,0.840704088448253,0.04248078628030495,0.04244367154645696,-0.0017753728198396852,0.02805477459676651,0.9177146212851743
Clustering_Backbone54_k2_c0_0_c1_0,1111,0,10624,0,0.8014217805560107,0.04458584667959721,0.04363837155849761,0.009142770469559903,0.036080391392275736,0.9002912896952457
Clustering_Backbone54_k2_c0_0_c1_0,1111,1,3984,0,0.8414824626358558,0.04237687137422763,0.04233172083332083,-0.001955668365961965,0.02775535395967914,0.9182494815814305
Clustering_Backbone54_k2_c0_0_c1_0,2222,0,10624,0,0.7996289674628749,0.04478666045365803,0.043933625837684565,0.00869951006353755,0.03607291348248516,0.8989546397852453
Clustering_Backbone54_k2_c0_0_c1_0,2222,1,3984,0,0.8412853989689342,0.04240320394289509,0.04236429889131407,-0.001816007728551536,0.028039001872423155,0.9180844421868364
