config_id,seed,station,year,r2,rmse,ubrmse,bias,mae,pearson
Guarded_Backbone54_k2_c0_0_c1_0,21,Spokane,2024,0.6085990999887333,0.0715855576642344,0.056579335652485865,0.043855111939462316,0.06218501791531158,0.8824841597871697
Guarded_Backbone54_k2_c0_0_c1_0,21,Spokane,2025,0.5669163329206995,0.07612576452385791,0.06172842014000385,0.04455035545717937,0.06538148805200089,0.8927865514974089
Guarded_Backbone54_k2_c0_0_c1_0,55,BeaverPass_WA_990,2023,0.7672799928760968,0.049745671434970405,0.047066217232491644,0.01610599335464712,0.03872852229402489,0.9120741089082124
Guarded_Backbone54_k2_c0_0_c1_0,55,BeaverPass_WA_990,2024,0.6901832687550491,0.0406134409353218,0.029358006286390043,0.028063482526143387,0.032233001107109915,0.916296359284432
Guarded_Backbone54_k2_c0_0_c1_0,55,BeaverPass_WA_990,2025,-6.995665441466099,0.03533868979092158,0.03485107008069489,0.005850291477309326,0.025562557604577804,0.6125237180178611
Guarded_Backbone54_k2_c0_0_c1_0,55,CayusePass_WA,2023,0.5354830835749983,0.08141484595078802,0.06652442074259005,0.046934833397524696,0.06939688023056302,0.8348672134709224
Guarded_Backbone54_k2_c0_0_c1_0,55,CayusePass_WA,2024,0.6935745247804073,0.061670121844907104,0.05611900006253207,0.02557072076315437,0.04802497717135591,0.8721860306632008
Guarded_Backbone54_k2_c0_0_c1_0,55,CayusePass_WA,2025,0.7644348549041015,0.05655014125254472,0.04967183104115385,-0.027030125354904018,0.04381564046079166,0.9221790578115625
Guarded_Backbone54_k2_c0_0_c1_0,55,Darrington,2023,0.763191845007583,0.05030139372388235,0.038307604849779235,0.03259996351590291,0.041356816792525695,0.9409667391181517
Guarded_Backbone54_k2_c0_0_c1_0,55,Darrington,2024,0.6699268901234443,0.040737090621085645,0.03808817982705668,0.014449951893772397,0.033729654057196204,0.8436998063804373
Guarded_Backbone54_k2_c0_0_c1_0,55,Darrington,2025,0.6009068545205277,0.06251588755697556,0.047520643610912364,0.04062049516981625,0.051248653265187544,0.9042557253626196
Guarded_Backbone54_k2_c0_0_c1_0,55,Paradise_WA,2023,0.5470732701691727,0.057991421206666414,0.04374287083283054,0.038073168831492116,0.04772998850557902,0.8776456873800547
Guarded_Backbone54_k2_c0_0_c1_0,55,Paradise_WA,2024,0.8365439771869984,0.03836044243956694,0.038014727358550215,0.00513848693823602,0.032254638159664166,0.9166956015685626
Guarded_Backbone54_k2_c0_0_c1_0,55,Paradise_WA,2025,0.8637915448737714,0.03800850690373324,0.029223115679241823,0.024303417600181006,0.027645343123886685,0.9589057102085002
Guarded_Backbone54_k2_c0_0_c1_0,55,Quinault,2023,0.16277332240459808,0.05941907407494551,0.056647493377009424,0.01793565884001853,0.05178249201778287,0.9180487328590878
Guarded_Backbone54_k2_c0_0_c1_0,55,Quinault,2024,0.3912410739073161,0.04085838753945054,0.0390332763100369,-0.01207522972155146,0.03280049183840897,0.8849914395614075
Guarded_Backbone54_k2_c0_0_c1_0,55,Quinault,2025,0.8083263800726618,0.03183076376380874,0.03162660665824147,-0.0035993434223863833,0.023629868526591193,0.9133064585906623
Guarded_Backbone54_k2_c0_0_c1_0,55,SourdoughGulch_WA_985,2023,-0.10548139484831043,0.07053994803509454,0.05302788850357958,-0.04651803209128446,0.05817700859259253,0.7135250983108387
Guarded_Backbone54_k2_c0_0_c1_0,55,SourdoughGulch_WA_985,2024,0.6765239820432551,0.050059651648656806,0.04304178256789635,-0.025561175179611796,0.04100364635583482,0.8734431056274902
Guarded_Backbone54_k2_c0_0_c1_0,55,SourdoughGulch_WA_985,2025,0.15678463092895567,0.07546197802323495,0.0753064589449865,0.0048422482739176025,0.057107988216876994,0.48969829668018744
Guarded_Backbone54_k2_c0_0_c1_0,55,Spokane,2023,0.653243656320468,0.06720888977913668,0.05170919370509569,0.04293243705769608,0.05672056852263966,0.9182850041485464
Guarded_Backbone54_k2_c0_0_c1_0,55,Spokane,2024,0.6040354846896121,0.07200168111236291,0.056726031346891435,0.044344102771821735,0.06265319042158418,0.8821687923823696
