,max_depth,min_child_weight,lambda,subsample,colsample_bytree,val_R2_mean,val_R2_std,val_RMSE_mean,val_bias_mean,best_iter_mean
345,4,20,10,0.8,0.6,0.7866862692679216,0.0007915111903266837,0.04961795627077938,0.00852053862681732,90.66666666666667
417,4,100,10,0.8,0.6,0.7866730723180039,0.001503705545592789,0.049619268473826666,0.009043213445512526,130.33333333333334
399,4,100,1,0.8,0.6,0.7866236480150031,0.00025792477422442907,0.049625315143600024,0.008782317193666638,100.33333333333333
381,4,50,10,0.8,0.6,0.7866215360260368,0.0005509155998338346,0.049625528477418746,0.009199931032312902,129.0
336,4,20,5,0.8,0.6,0.7865708807452689,0.0006217073743144984,0.049631407262654435,0.008552072722945763,87.0
150,3,5,1,1.0,0.6,0.786470433999631,0.0,0.04964313764387904,0.010266200626920468,265.0
460,5,5,30,0.6,0.8,0.7864676714886446,0.0030305914298944937,0.049642214526085415,0.010449668654247226,209.0
391,4,50,30,0.8,0.8,0.7864553160624747,0.003356629742064008,0.049643366275142244,0.010013384270940139,183.66666666666666
537,5,50,30,1.0,0.6,0.7864289254825696,0.0,0.049647962532844876,0.010215278196675448,148.0
153,3,5,5,0.6,0.6,0.7864030900626343,0.0024011913485497745,0.049650183064800346,0.009820664455210725,297.3333333333333
388,4,50,30,0.6,0.8,0.7863972489822283,0.0011335780221821906,0.04965146976743012,0.01015049890040949,201.66666666666666
354,4,20,30,0.8,0.6,0.7863709157193818,0.0011648953488818832,0.04965451980916894,0.00917797334900808,184.33333333333334
430,4,100,30,1.0,0.8,0.7863622867159594,0.0,0.04965570754456166,0.009851194023362365,180.0
318,4,5,30,0.8,0.6,0.7863419948830144,0.0011964200335154074,0.04965787117942192,0.009067918624874665,182.0
411,4,100,5,1.0,0.6,0.7862912427039664,0.0,0.04966396322047744,0.008924213484191977,137.0
234,3,50,10,0.6,0.6,0.7862783417002234,0.0028266530041840413,0.049664380065776594,0.009667994401261358,260.6666666666667
568,5,100,30,0.6,0.8,0.7862504115759301,0.0019109130383559594,0.04966821267668666,0.010736115597093735,192.0
352,4,20,30,0.6,0.8,0.7862422520090391,0.0017141390889579414,0.04966925511903447,0.010062061205530735,224.66666666666666
483,5,20,5,1.0,0.6,0.7862050553227687,1.1102230246251565e-16,0.04967397679106252,0.009050220434361536,76.0
444,5,5,5,0.8,0.6,0.7861929266136078,0.0016834192031589875,0.0496750002112634,0.009429227698673033,96.33333333333333
309,4,5,10,0.8,0.6,0.7861899155144156,0.0005534882626271938,0.0496756939420862,0.008591276789719531,116.33333333333333
279,3,100,30,0.6,0.6,0.7861841868630822,0.002968649135482036,0.04967520857883275,0.010397002079721586,295.6666666666667
480,5,20,5,0.8,0.6,0.786179644650896,0.001321861251934783,0.049676691326241286,0.009210429024532093,88.0
321,4,5,30,1.0,0.6,0.7861796380004954,1.1102230246251565e-16,0.049676929484717,0.00818950360869123,87.0
471,5,20,1,0.8,0.6,0.7861521175190056,0.0012613141368498875,0.04967991034562911,0.009344873718878018,99.33333333333333
171,3,5,30,0.6,0.6,0.7861155143837412,0.003659980835090164,0.04968255961313611,0.009468299757941378,271.3333333333333
192,3,20,5,0.8,0.6,0.7861092459465845,0.007180057252838196,0.049678186763544956,0.009410961980414424,260.3333333333333
300,4,5,5,0.8,0.6,0.7860903083301295,0.0018195268601201343,0.049686857213355584,0.008880989953253203,117.0
207,3,20,30,0.6,0.6,0.7860851933648236,0.003672842226659286,0.049686062433234035,0.009679322254636684,249.0
561,5,100,10,0.8,0.6,0.7860676238059977,0.0019108411509954353,0.049689443027698225,0.009177858682284467,103.0
180,3,20,1,0.6,0.6,0.7859573769343831,0.0023107365202413724,0.04970202022138704,0.0098868567422404,269.3333333333333
189,3,20,5,0.6,0.6,0.7858979961168076,0.002373350646435682,0.04970887501196647,0.010432332967929045,326.6666666666667
328,4,20,1,0.8,0.8,0.7858589744885428,0.002207725776962514,0.049713506478405084,0.009164142768619456,105.33333333333333
358,4,20,30,1.0,0.8,0.7857668625920032,1.1102230246251565e-16,0.04972485646393234,0.00992765197272198,224.0
225,3,50,5,0.6,0.6,0.7857561260902446,0.004491559109850001,0.049723378612642456,0.010131875635399475,266.0
418,4,100,10,0.8,0.8,0.7857229481967926,0.0015945181090656136,0.04972960893876397,0.0095188112960267,125.33333333333333
519,5,50,5,1.0,0.6,0.7857029523239326,1.1102230246251565e-16,0.0497322728981249,0.0099958502525385,163.0
372,4,50,5,0.8,0.6,0.785695526029965,0.0002350827280879679,0.0497331271289724,0.008597580310839034,106.66666666666667
487,5,20,10,0.6,0.8,0.7856729817639518,0.0033774232826403296,0.04973419786320029,0.009999256955912257,117.66666666666667
555,5,100,5,1.0,0.6,0.7856270624778944,1.1102230246251565e-16,0.04974107806014807,0.009216116458369953,76.0
456,5,5,10,1.0,0.6,0.785590696612554,0.0,0.04974529687773835,0.008853473606759884,79.0
478,5,20,5,0.6,0.8,0.7855019031919004,0.0024621226351275124,0.04975478014900748,0.009620344777230803,123.0
559,5,100,10,0.6,0.8,0.7854722587274434,0.0009864323034148711,0.04975890310768614,0.0090545708083501,94.33333333333333
528,5,50,10,1.0,0.6,0.7854320688446036,1.1102230246251565e-16,0.04976369516157106,0.009850887705956721,120.0
367,4,50,1,1.0,0.8,0.7854137975074081,1.1102230246251565e-16,0.049765813907587185,0.008478573392473267,75.0
144,3,5,1,0.6,0.6,0.7854123541451816,0.0037852962490444826,0.04976405675204797,0.010219569600701361,291.3333333333333
210,3,20,30,0.8,0.6,0.7853872754898951,0.005138317929582764,0.04976534822502179,0.0091237531504346,257.3333333333333
174,3,5,30,0.8,0.6,0.7853827888748993,0.0019144814798542238,0.049768915805268266,0.009174588505434839,254.66666666666666
499,5,20,30,0.8,0.8,0.7853305105286862,0.0017263290859942694,0.04977506815936161,0.009914192196631042,140.66666666666666
516,5,50,5,0.8,0.6,0.7853225424735498,0.0024195200854016364,0.04977560158376001,0.009190651267864601,91.0
273,3,100,10,0.8,0.6,0.7853110948170964,0.0029585800373922106,0.049776544456822745,0.009630133948619701,258.3333333333333
325,4,20,1,0.6,0.8,0.7852688577721834,0.003139242540822736,0.049781289309623895,0.008847832368944767,109.66666666666667
415,4,100,10,0.6,0.8,0.785259261826338,0.0022404937091364797,0.0497830503243975,0.009551788705944758,128.0
237,3,50,10,0.8,0.6,0.7852423412206866,0.004063771769838519,0.04978347609346236,0.009723094540940384,228.33333333333334
382,4,50,10,0.8,0.8,0.7852277015719341,0.002246685903960164,0.049786704927546756,0.009755698109560111,150.0
363,4,50,1,0.8,0.6,0.7852041508730855,0.0021034912389710715,0.04978952267573872,0.008345466762992478,85.33333333333333
379,4,50,10,0.6,0.8,0.7851319673570568,0.0010353644537399649,0.04979833876316223,0.00972112186627786,155.66666666666666
407,4,100,5,0.6,1.0,0.78511743987518,0.0025842920579199173,0.04979926862444308,0.010524052415330236,162.33333333333334
512,5,50,1,1.0,1.0,0.7851052931895853,0.0,0.04980157448801273,0.00838432167817187,79.0
531,5,50,30,0.6,0.6,0.7850998144240077,0.0013571018576876775,0.04980196145238843,0.010017174614357277,180.0
416,4,100,10,0.6,1.0,0.785078522601731,0.0015061902638848397,0.04980437138484497,0.009929547439249163,179.33333333333334
282,3,100,30,0.8,0.6,0.7850683754225037,0.005055952982479674,0.04980243417246808,0.009475560166367296,277.3333333333333
348,4,20,10,1.0,0.6,0.7850080662308502,1.1102230246251565e-16,0.04981283932589196,0.008156650688381157,78.0
474,5,20,1,1.0,0.6,0.7849691928025543,1.1102230246251565e-16,0.04981734253743139,0.00995741615542801,130.0
393,4,50,30,1.0,0.6,0.7849687333702121,1.1102230246251565e-16,0.049817395756982706,0.009840699407825147,236.0
384,4,50,10,1.0,0.6,0.7849603686819894,1.1102230246251565e-16,0.04981836469265822,0.008490135181253609,98.0
219,3,50,1,0.8,0.6,0.7849416403390439,0.00454405806399896,0.04981776871489971,0.0095156096303227,218.0
453,5,5,10,0.8,0.6,0.7849206952457286,0.0029604939954180395,0.049821784286867954,0.009469655205126187,104.33333333333333
330,4,20,1,1.0,0.6,0.7848512583383819,1.1102230246251565e-16,0.04983100192031153,0.007859836895084403,73.0
447,5,5,5,1.0,0.6,0.7848264939777995,1.1102230246251565e-16,0.04983386969769633,0.008979915720135184,69.0
246,3,50,30,0.8,0.6,0.784822714428139,0.0035568376091681076,0.04983259514372478,0.009129375267351929,232.66666666666666
463,5,5,30,0.8,0.8,0.7848003668577016,0.0021421013481488383,0.049836276284545566,0.009633082780876984,118.33333333333333
385,4,50,10,1.0,0.8,0.7847503878254657,0.0,0.049842681955406025,0.009001324796782449,94.0
394,4,50,30,1.0,0.8,0.7847385376697366,0.0,0.04984405393328834,0.00987871025134525,193.0
255,3,100,1,0.8,0.6,0.7847242409981824,0.003972335753199858,0.04984360113534978,0.009746692384684279,247.0
319,4,5,30,0.8,0.8,0.7847144340614921,0.0026734296618365827,0.04984587953923913,0.009570943147560554,184.33333333333334
322,4,5,30,1.0,0.8,0.7846374336067417,0.0,0.04985575794366299,0.00855916470773256,97.0
364,4,50,1,0.8,0.8,0.7846131795317088,0.0017369449269343778,0.049858160905412806,0.009316821621330849,122.66666666666667
517,5,50,5,0.8,0.8,0.784575237355197,0.0044161116871003995,0.04986035478746562,0.00960535083803551,120.33333333333333
523,5,50,10,0.6,0.8,0.7845330820961082,0.003256815277085403,0.0498664048706452,0.009477505561312681,95.33333333333333
507,5,50,1,0.8,0.6,0.7844849552863183,0.0025425753125646678,0.04987253257093252,0.009080680296174795,112.33333333333333
327,4,20,1,0.8,0.6,0.7844344265180175,0.002144498297937094,0.049878635211124255,0.008766258763426299,97.33333333333333
291,4,5,1,0.8,0.6,0.7844343816363303,0.0005451842261790957,0.04987921549723339,0.008832233632021293,91.33333333333333
361,4,50,1,0.6,0.8,0.784413949829481,0.0033446766446953552,0.04988011454624994,0.009040101464833418,106.66666666666667
304,4,5,5,1.0,0.8,0.7843556472171856,1.1102230246251565e-16,0.04988836361383448,0.008952190526922895,94.0
289,4,5,1,0.6,0.8,0.7843441827546749,0.003365903870312251,0.049888177289627376,0.009103179860100766,90.33333333333333
532,5,50,30,0.6,0.8,0.7843429958465725,0.003262894225961216,0.049888392620310584,0.010262894711341322,150.0
481,5,20,5,0.8,0.8,0.784305246884335,0.001481526193558594,0.049893899003157716,0.009018896383173613,75.66666666666667
312,4,5,10,1.0,0.6,0.7842555673342154,1.1102230246251565e-16,0.049899938789288216,0.007977522581347872,78.0
316,4,5,30,0.6,0.8,0.7842541214237878,0.001164701407713222,0.04989992442748022,0.009317914466429733,125.66666666666667
502,5,20,30,1.0,0.8,0.7842323108632524,0.0,0.04990262823343868,0.009146346793881675,78.0
222,3,50,1,1.0,0.6,0.7842105875497453,1.1102230246251565e-16,0.0499051402480001,0.00962287560779549,184.0
490,5,20,10,0.8,0.8,0.7841665065985275,0.0016411417640233852,0.04990987746910037,0.009178569724115052,102.0
294,4,5,1,1.0,0.6,0.7841048586535354,0.0,0.04991736459482857,0.008342875375600418,90.0
183,3,20,1,0.8,0.6,0.7840994678052264,0.004172854935151621,0.04991567222953325,0.009319225684946975,231.0
339,4,20,5,1.0,0.6,0.7840729618889801,0.0,0.04992105190249874,0.00876192391995218,158.0
305,4,5,5,1.0,1.0,0.7840367979021442,0.0,0.049925232177222785,0.01130392281463514,257.0
344,4,20,10,0.6,1.0,0.7840362480514945,0.001380104862675095,0.0499250410618649,0.010265255029213065,184.0
370,4,50,5,0.6,0.8,0.7840177718368189,0.0016008594608870298,0.049927088041781836,0.00888625221401424,98.33333333333333
277,3,100,10,1.0,0.8,0.7839662474094942,0.0,0.0499333862564314,0.00939174555970942,223.0
469,5,20,1,0.6,0.8,0.7839124278820927,0.0018691563534864834,0.04993913949763834,0.009342414137678503,103.0
261,3,100,5,0.6,0.6,0.7839064515832385,0.004201038474604433,0.04993794839271146,0.010403564685234923,260.6666666666667
380,4,50,10,0.6,1.0,0.783900147548061,0.0011599441850998551,0.049940845116799026,0.0107812565522839,223.33333333333334
280,3,100,30,0.6,0.8,0.7838509209240181,0.004539754477316667,0.049943976519257326,0.01048784979370733,261.0
235,3,50,10,0.6,0.8,0.7838200601800666,0.0016561837354377067,0.049949911064497754,0.009866560816739688,189.66666666666666
454,5,5,10,0.8,0.8,0.783799446083175,0.0017551079372641093,0.049952248953390066,0.008870781762949564,79.66666666666667
371,4,50,5,0.6,1.0,0.783786424043925,0.0028321114647089024,0.04995308779545765,0.00950470476883102,144.0
400,4,100,1,0.8,0.8,0.7837439243791807,0.0010670232779481101,0.04995892128913185,0.008827654077528635,82.0
406,4,100,5,0.6,0.8,0.7837357555983459,0.0023020073130666533,0.04995930752261004,0.008754350477102298,78.33333333333333
510,5,50,1,1.0,0.6,0.7837140308159531,0.0,0.0499625260430103,0.00983419925448629,110.0
216,3,50,1,0.6,0.6,0.783711158887285,0.005136792538495289,0.04995930907648207,0.009155498705977058,185.33333333333334
451,5,5,10,0.6,0.8,0.7836407878279177,0.0015597286595620057,0.04997066044936343,0.009874029659648632,138.66666666666666
156,3,5,5,0.8,0.6,0.7835802004003268,0.005391595244291309,0.04997413693143309,0.009014464771330607,221.0
201,3,20,10,0.8,0.6,0.7835778491927575,0.005942906813904937,0.04997349930796758,0.008788292890879528,159.66666666666666
505,5,50,1,0.6,0.8,0.7835750867196657,0.002178978656803365,0.04997793858909235,0.009420572968634175,106.0
412,4,100,5,1.0,0.8,0.7835561631152621,0.0,0.04998075660690391,0.01025153900938056,191.0
562,5,100,10,0.8,0.8,0.7835548117508807,0.002296991307944753,0.04998021159491776,0.008972442979271434,73.0
295,4,5,1,1.0,0.8,0.7835412538374952,0.0,0.04998247798682846,0.008729705264748122,75.0
395,4,50,30,1.0,1.0,0.7834883285106993,0.0,0.049988588105611555,0.00928595190352712,110.0
493,5,20,10,1.0,0.8,0.7834827328831259,0.0,0.04998923406551011,0.008356752188539596,66.0
496,5,20,30,0.6,0.8,0.783462331452791,0.0022797836106610517,0.049990895237415324,0.010191033225389945,172.33333333333334
457,5,5,10,1.0,0.8,0.7834574226622552,1.1102230246251565e-16,0.04999215577609401,0.008859446808057421,73.0
409,4,100,5,0.8,0.8,0.7834197411249423,0.0020483122190354357,0.049995944391690354,0.009216978242283421,104.66666666666667
355,4,20,30,0.8,0.8,0.7834074692918641,0.0012708568428514964,0.04999770610405971,0.009245591577459475,153.66666666666666
553,5,100,5,0.8,0.8,0.7833757643300935,0.0016064794362329235,0.050001236841722495,0.008949182948561063,78.33333333333333
445,5,5,5,0.8,0.8,0.7833069233840638,0.002000303903715259,0.050008994008511776,0.008913067415983347,91.33333333333333
542,5,100,1,0.6,1.0,0.7832465849027722,0.001372541773209239,0.05001623650033957,0.0082211875765204,68.66666666666667
298,4,5,5,0.6,0.8,0.783231218346175,0.0024900956462448245,0.050017431889160135,0.008836526911581847,98.66666666666667
574,5,100,30,1.0,0.8,0.7832250514499423,1.1102230246251565e-16,0.05001897180272883,0.00832205220524379,74.0
556,5,100,5,1.0,0.8,0.7831545623932227,0.0,0.050027103516261495,0.008124259654878521,68.0
442,5,5,5,0.6,0.8,0.7831396915897989,0.002239126727004306,0.05002815263841559,0.00958493794724622,112.33333333333333
169,3,5,10,1.0,0.8,0.7831236182226565,1.1102230246251565e-16,0.05003067286044043,0.009755617269594657,299.0
421,4,100,10,1.0,0.8,0.7830743193079498,0.0,0.05003635885931463,0.010221661011841446,144.0
492,5,20,10,1.0,0.6,0.783058292577231,1.1102230246251565e-16,0.05003820719842294,0.009758431079845543,102.0
162,3,5,10,0.6,0.6,0.7830130759888876,0.0028008755483593046,0.05004237802409414,0.009157973078572145,210.33333333333334
292,4,5,1,0.8,0.8,0.7829517323748041,0.0026108497468260786,0.05004959191948736,0.009143666977210753,115.33333333333333
535,5,50,30,0.8,0.8,0.782939160457623,0.0005796765296258301,0.050051899735859974,0.009812454056106973,155.66666666666666
425,4,100,30,0.6,1.0,0.7829230882880617,0.0023498315407993057,0.0500530619681828,0.009758883493287848,156.33333333333334
343,4,20,10,0.6,0.8,0.7828870624624393,0.0028873555586608106,0.05005683985579503,0.009081688416789465,112.66666666666667
494,5,20,10,1.0,1.0,0.7828398428800888,0.0,0.0500633938741876,0.008896213743206061,80.0
299,4,5,5,0.6,1.0,0.7828314188830227,0.003329604729458317,0.050062886721532675,0.00964782637567487,168.0
264,3,100,5,0.8,0.6,0.7828200815217556,0.005041044203693216,0.050062277280511075,0.009907439668811508,216.66666666666666
511,5,50,1,1.0,0.8,0.7828042720767175,1.1102230246251565e-16,0.050067493894756974,0.008643567959082799,67.0
208,3,20,30,0.6,0.8,0.782783467692787,0.0020262526902164756,0.050069348208713615,0.009981933580650998,233.66666666666666
508,5,50,1,0.8,0.8,0.7827754995648846,0.0015418364176258787,0.050070495536196614,0.009302910946790895,100.33333333333333
398,4,100,1,0.6,1.0,0.782765382878441,0.000864642673094328,0.050071876895670435,0.008949908743893032,104.66666666666667
165,3,5,10,0.8,0.6,0.782727448037429,0.004725144385417761,0.05007336774813919,0.00872607302663743,165.33333333333334
476,5,20,1,1.0,1.0,0.7827154852369885,1.1102230246251565e-16,0.050077726325183626,0.0089758819778769,84.0
198,3,20,10,0.6,0.6,0.7826781565379167,0.003578649141960306,0.05008032042428127,0.009046557994581997,178.33333333333334
526,5,50,10,0.8,0.8,0.7826319344825513,0.0018077101411546807,0.050086921456959976,0.008968155721061117,78.0
529,5,50,10,1.0,0.8,0.7825645466669577,0.0,0.05009511676875405,0.008745954518648031,68.0
520,5,50,5,1.0,0.8,0.7825231466398885,0.0,0.05009988563337022,0.008547782075573896,69.0
301,4,5,5,0.8,0.8,0.7824928157747685,0.0018459153642881002,0.05010292706702152,0.009429485436684504,148.33333333333334
438,5,5,1,1.0,0.6,0.7824863277078092,0.0,0.050104126420816054,0.010130745624572458,117.0
427,4,100,30,0.8,0.8,0.7823476263186263,0.0018170795459328717,0.05011966080109576,0.009569207231146874,132.0
373,4,50,5,0.8,0.8,0.7823175653457826,0.0007094113995951897,0.050123493227380134,0.0095037068974559,112.66666666666667
433,5,5,1,0.6,0.8,0.7822918055476835,0.002596566368919769,0.05012563034291325,0.009535959611702215,99.0
184,3,20,1,0.8,0.8,0.7822562440483857,0.000959534896297696,0.05013049757198821,0.008938499251039516,83.0
