n_features,candidate_mean_nrmse,candidate_ucb,fold_id,validation_year,held_out_stations,beta,n_train,n_validation,rmse,nrmse
100,0.4836346897569252,0.5027686070615541,outer_year_2021_stations_3_beta_0,2021,"['Darrington', 'Spokane']",0.0,4305,665,0.057895124323427284,0.5250076230039956
100,0.4836346897569252,0.5027686070615541,outer_year_2021_stations_3_beta_0.2,2021,"['Darrington', 'Spokane']",0.2,4305,665,0.05477054030460721,0.49667310523989433
100,0.4836346897569252,0.5027686070615541,outer_year_2022_stations_0_beta_0,2022,['SourdoughGulch_WA_985'],0.0,5407,364,0.05545327195441565,0.5778900250729155
100,0.4836346897569252,0.5027686070615541,outer_year_2022_stations_0_beta_0.2,2022,['SourdoughGulch_WA_985'],0.2,5407,364,0.05650073556415166,0.5888058601599939
100,0.4836346897569252,0.5027686070615541,outer_year_2022_stations_1_beta_0,2022,['Quinault'],0.0,5421,362,0.036744762083709234,0.4692090488278819
100,0.4836346897569252,0.5027686070615541,outer_year_2022_stations_1_beta_0.2,2022,['Quinault'],0.2,5421,362,0.03597620740400751,0.4593950565801286
100,0.4836346897569252,0.5027686070615541,outer_year_2022_stations_3_beta_0,2022,"['Darrington', 'Spokane']",0.0,4305,613,0.05920768867575884,0.48252408469086455
100,0.4836346897569252,0.5027686070615541,outer_year_2022_stations_3_beta_0.2,2022,"['Darrington', 'Spokane']",0.2,4305,613,0.05874405798534312,0.4787456400406678
80,0.484058025823725,0.5032498724554452,outer_year_2021_stations_0_beta_0,2021,['SourdoughGulch_WA_985'],0.0,5407,365,0.0535136782961089,0.4876671102467849
80,0.484058025823725,0.5032498724554452,outer_year_2021_stations_0_beta_0.2,2021,['SourdoughGulch_WA_985'],0.2,5407,365,0.05427644005321872,0.49461811480749274
80,0.484058025823725,0.5032498724554452,outer_year_2021_stations_1_beta_0,2021,['Quinault'],0.0,5421,351,0.029645952917751125,0.3888600860803293
80,0.484058025823725,0.5032498724554452,outer_year_2021_stations_1_beta_0.2,2021,['Quinault'],0.2,5421,351,0.027263573030557785,0.3576108814897311
80,0.484058025823725,0.5032498724554452,outer_year_2021_stations_3_beta_0,2021,"['Darrington', 'Spokane']",0.0,4305,665,0.05836243445848677,0.5292453094427132
80,0.484058025823725,0.5032498724554452,outer_year_2021_stations_3_beta_0.2,2021,"['Darrington', 'Spokane']",0.2,4305,665,0.05540661256405933,0.5024411692849456
80,0.484058025823725,0.5032498724554452,outer_year_2022_stations_0_beta_0,2022,['SourdoughGulch_WA_985'],0.0,5407,364,0.055355944195926925,0.5768757523562474
80,0.484058025823725,0.5032498724554452,outer_year_2022_stations_0_beta_0.2,2022,['SourdoughGulch_WA_985'],0.2,5407,364,0.056591277320404254,0.5897494145427536
80,0.484058025823725,0.5032498724554452,outer_year_2022_stations_1_beta_0,2022,['Quinault'],0.0,5421,362,0.03762128418814878,0.48040172173085954
80,0.484058025823725,0.5032498724554452,outer_year_2022_stations_1_beta_0.2,2022,['Quinault'],0.2,5421,362,0.03537002783640045,0.4516544992270057
80,0.484058025823725,0.5032498724554452,outer_year_2022_stations_3_beta_0,2022,"['Darrington', 'Spokane']",0.0,4305,613,0.05769478473103111,0.4701943922559388
80,0.484058025823725,0.5032498724554452,outer_year_2022_stations_3_beta_0.2,2022,"['Darrington', 'Spokane']",0.2,4305,613,0.058821633779298596,0.4793778584198976
65,0.49337990211292,0.5136710576156065,outer_year_2021_stations_0_beta_0,2021,['SourdoughGulch_WA_985'],0.0,5407,365,0.05537808083801765,0.5046573046961077
65,0.49337990211292,0.5136710576156065,outer_year_2021_stations_0_beta_0.2,2021,['SourdoughGulch_WA_985'],0.2,5407,365,0.055050915156429465,0.5016758624257932
65,0.49337990211292,0.5136710576156065,outer_year_2021_stations_1_beta_0,2021,['Quinault'],0.0,5421,351,0.030704917699317495,0.4027503171435166
65,0.49337990211292,0.5136710576156065,outer_year_2021_stations_1_beta_0.2,2021,['Quinault'],0.2,5421,351,0.026990803360833652,0.35403301581803875
65,0.49337990211292,0.5136710576156065,outer_year_2021_stations_3_beta_0,2021,"['Darrington', 'Spokane']",0.0,4305,665,0.05828395905397274,0.5285336746363342
65,0.49337990211292,0.5136710576156065,outer_year_2021_stations_3_beta_0.2,2021,"['Darrington', 'Spokane']",0.2,4305,665,0.05625397836405276,0.5101252965697266
65,0.49337990211292,0.5136710576156065,outer_year_2022_stations_0_beta_0,2022,['SourdoughGulch_WA_985'],0.0,5407,364,0.05700716815099666,0.594083498971824
65,0.49337990211292,0.5136710576156065,outer_year_2022_stations_0_beta_0.2,2022,['SourdoughGulch_WA_985'],0.2,5407,364,0.05827172287964315,0.6072616855438322
65,0.49337990211292,0.5136710576156065,outer_year_2022_stations_1_beta_0,2022,['Quinault'],0.0,5421,362,0.037053673089283014,0.47315366109037355
65,0.49337990211292,0.5136710576156065,outer_year_2022_stations_1_beta_0.2,2022,['Quinault'],0.2,5421,362,0.0356437269547621,0.45514947635324043
65,0.49337990211292,0.5136710576156065,outer_year_2022_stations_3_beta_0,2022,"['Darrington', 'Spokane']",0.0,4305,613,0.06028546660107461,0.49130763660016136
65,0.49337990211292,0.5136710576156065,outer_year_2022_stations_3_beta_0.2,2022,"['Darrington', 'Spokane']",0.2,4305,613,0.06108546781923267,0.4978273955060911
50,0.49371851985419385,0.5143249357872778,outer_year_2021_stations_0_beta_0,2021,['SourdoughGulch_WA_985'],0.0,5407,365,0.05571135688879796,0.5076944304137453
50,0.49371851985419385,0.5143249357872778,outer_year_2021_stations_0_beta_0.2,2021,['SourdoughGulch_WA_985'],0.2,5407,365,0.05613651528132343,0.5115688746919503
50,0.49371851985419385,0.5143249357872778,outer_year_2021_stations_1_beta_0,2021,['Quinault'],0.0,5421,351,0.030724216875631163,0.40300346061248976
50,0.49371851985419385,0.5143249357872778,outer_year_2021_stations_1_beta_0.2,2021,['Quinault'],0.2,5421,351,0.02723208207978682,0.3571978209326452
50,0.49371851985419385,0.5143249357872778,outer_year_2021_stations_3_beta_0,2021,"['Darrington', 'Spokane']",0.0,4305,665,0.058393583874585965,0.5295277802223395
50,0.49371851985419385,0.5143249357872778,outer_year_2021_stations_3_beta_0.2,2021,"['Darrington', 'Spokane']",0.2,4305,665,0.05497622781566039,0.4985383315870453
50,0.49371851985419385,0.5143249357872778,outer_year_2022_stations_0_beta_0,2022,['SourdoughGulch_WA_985'],0.0,5407,364,0.05718921061571762,0.5959806011768736
50,0.49371851985419385,0.5143249357872778,outer_year_2022_stations_0_beta_0.2,2022,['SourdoughGulch_WA_985'],0.2,5407,364,0.059145922552770624,0.6163719012843507
