date,station_id,latitude,longitude,soil_moisture_5cm,LST_modis,NDVI_modis,s1_vv,s1_vh,s1_vv_dB,s1_vh_dB,s2_b2,s2_b3,s2_b4,s2_b8,s2_b11,s2_b12,elev,slope,aspect,SMAP_sm_am,SMAP_sm_pm,SMAP_qual_am,SMAP_qual_pm,rain_mm,precip_mm,precip_mm_mask,elev_mask,slope_mask,aspect_mask,LST_modis_interp,LST_modis_mask,NDVI_modis_mask,s1_vv_interp,s1_vv_mask,s1_vh_interp,s1_vh_mask,s2_b2_interp,s2_b2_mask,s2_b3_interp,s2_b3_mask,s2_b4_interp,s2_b4_mask,s2_b8_interp,s2_b8_mask,s2_b11_interp,s2_b11_mask,s2_b12_interp,s2_b12_mask,SMAP_sm_am_mask,SMAP_sm_pm_mask,NDVI_modis_smooth,DOY,rain_3d,SM_prev,NDVI,NDMI,MSI,SAR_ratio,SAR_diff,slope_norm,SMAP_prev,NDVI_mask,NDMI_mask,MSI_mask,SAR_ratio_mask,SAR_diff_mask,SMAP_prev_mask
2025-03-28,BACKYARD_SENSOR,47.488677,-122.144624,,292.1206159110351,,0.12462411741032317,0.023966275193782034,-9.04397904348763,-16.203994581852697,0.06023013505533969,0.07274595282041385,0.07136152393069382,0.17154285534185348,0.12833482762956167,0.0928742841167461,141.6207565120927,3.292652422465159,185.68251209177677,,,1.0,1.0,12.3,12.3,1,1,1,1,292.1206159110351,1,0,0.12462411741032317,1,0.023966275193782034,1,0.06023013505533969,0,0.07274595282041385,0,0.07136152393069382,0,0.17154285534185348,0,0.12833482762956167,0,0.0928742841167461,0,0,0,-0.0,87,24.3,,0.4124311455856984,0.14408550607752454,0.7481210883065568,5.199978569997246,0.10065784221654114,0.036585026916279545,,1,1,1,1,1,0
2025-03-29,BACKYARD_SENSOR,47.488677,-122.144624,,292.1206159110351,,0.12462411741032317,0.023966275193782034,-9.04397904348763,-16.203994581852697,0.06023013505533969,0.07274595282041385,0.07136152393069382,0.17154285534185348,0.12833482762956167,0.0928742841167461,141.6207565120927,3.292652422465159,185.68251209177677,,,1.0,1.0,0.30000000000000004,0.30000000000000004,1,1,1,1,292.1206159110351,1,0,0.12462411741032317,1,0.023966275193782034,1,0.06023013505533969,0,0.07274595282041385,0,0.07136152393069382,0,0.17154285534185348,0,0.12833482762956167,0,0.0928742841167461,0,0,0,-0.0,88,18.500000000000004,,0.4124311455856984,0.14408550607752454,0.7481210883065568,5.199978569997246,0.10065784221654114,0.036585026916279545,,1,1,1,1,1,0
2025-03-30,BACKYARD_SENSOR,47.488677,-122.144624,,292.1206159110351,,0.12462411741032317,0.023966275193782034,-9.04397904348763,-16.203994581852697,0.06023013505533969,0.07274595282041385,0.07136152393069382,0.17154285534185348,0.12833482762956167,0.0928742841167461,141.6207565120927,3.292652422465159,185.68251209177677,,,1.0,1.0,1.1,1.1,1,1,1,1,292.1206159110351,1,0,0.12462411741032317,1,0.023966275193782034,1,0.06023013505533969,0,0.07274595282041385,0,0.07136152393069382,0,0.17154285534185348,0,0.12833482762956167,0,0.0928742841167461,0,0,0,-0.0,89,13.700000000000001,,0.4124311455856984,0.14408550607752454,0.7481210883065568,5.199978569997246,0.10065784221654114,0.036585026916279545,,1,1,1,1,1,0
2025-03-31,BACKYARD_SENSOR,47.488677,-122.144624,,287.0329113202167,,0.12656641528174944,0.023876617703673116,-8.976815201702587,-16.22027194153518,0.06023013505533969,0.07274595282041385,0.07136152393069382,0.17154285534185348,0.12833482762956167,0.0928742841167461,141.6207565120927,3.292652422465159,185.68251209177677,,,1.0,1.0,2.8000000000000003,2.8000000000000003,1,1,1,1,287.0329113202167,1,0,0.12656641528174944,1,0.023876617703673116,1,0.06023013505533969,1,0.07274595282041385,1,0.07136152393069382,1,0.17154285534185348,1,0.12833482762956167,1,0.0928742841167461,1,0,0,-0.0,90,4.2,,0.4124311455856984,0.14408550607752454,0.7481210883065568,5.300851940276231,0.10268979757807634,0.036585026916279545,,1,1,1,1,1,0
2025-04-01,BACKYARD_SENSOR,47.488677,-122.144624,,287.0329113202167,,0.12656641528174944,0.023876617703673116,-8.976815201702587,-16.22027194153518,0.06023013505533969,0.07274595282041385,0.07136152393069382,0.17154285534185348,0.12833482762956167,0.0928742841167461,141.6207565120927,3.292652422465159,185.68251209177677,,,1.0,1.0,3.7,3.7,1,1,1,1,287.0329113202167,1,0,0.12656641528174944,1,0.023876617703673116,1,0.06023013505533969,1,0.07274595282041385,1,0.07136152393069382,1,0.17154285534185348,1,0.12833482762956167,1,0.0928742841167461,1,0,0,-0.0,91,7.6000000000000005,,0.4124311455856984,0.14408550607752454,0.7481210883065568,5.300851940276231,0.10268979757807634,0.036585026916279545,,1,1,1,1,1,0
2025-04-02,BACKYARD_SENSOR,47.488677,-122.144624,,287.0329113202167,,0.12656641528174944,0.023876617703673116,-8.976815201702587,-16.22027194153518,0.06023013505533969,0.07274595282041385,0.07136152393069382,0.17154285534185348,0.12833482762956167,0.0928742841167461,141.6207565120927,3.292652422465159,185.68251209177677,,,1.0,1.0,3.5,3.5,1,1,1,1,287.0329113202167,1,0,0.12656641528174944,1,0.023876617703673116,1,0.06023013505533969,1,0.07274595282041385,1,0.07136152393069382,1,0.17154285534185348,1,0.12833482762956167,1,0.0928742841167461,1,0,0,-0.0,92,10.0,,0.4124311455856984,0.14408550607752454,0.7481210883065568,5.300851940276231,0.10268979757807634,0.036585026916279545,,1,1,1,1,1,0
2025-04-03,BACKYARD_SENSOR,47.488677,-122.144624,,287.0329113202167,,0.12656641528174944,0.023876617703673116,-8.976815201702587,-16.22027194153518,0.06023013505533969,0.07274595282041385,0.07136152393069382,0.17154285534185348,0.12833482762956167,0.0928742841167461,141.6207565120927,3.292652422465159,185.68251209177677,,,1.0,1.0,0.2,0.2,1,1,1,1,287.0329113202167,1,0,0.12656641528174944,1,0.023876617703673116,1,0.06023013505533969,1,0.07274595282041385,1,0.07136152393069382,1,0.17154285534185348,1,0.12833482762956167,1,0.0928742841167461,1,0,0,-0.0,93,7.4,,0.4124311455856984,0.14408550607752454,0.7481210883065568,5.300851940276231,0.10268979757807634,0.036585026916279545,,1,1,1,1,1,0
2025-04-04,BACKYARD_SENSOR,47.488677,-122.144624,,287.0329113202167,,0.12656641528174944,0.023876617703673116,-8.976815201702587,-16.22027194153518,0.06023013505533969,0.07274595282041385,0.07136152393069382,0.17154285534185348,0.12833482762956167,0.0928742841167461,141.6207565120927,3.292652422465159,185.68251209177677,,,1.0,1.0,0.0,0.0,1,1,1,1,287.0329113202167,1,0,0.12656641528174944,1,0.023876617703673116,1,0.06023013505533969,1,0.07274595282041385,1,0.07136152393069382,1,0.17154285534185348,1,0.12833482762956167,1,0.0928742841167461,1,0,0,-0.0,94,3.7,,0.4124311455856984,0.14408550607752454,0.7481210883065568,5.300851940276231,0.10268979757807634,0.036585026916279545,,1,1,1,1,1,0
2025-04-05,BACKYARD_SENSOR,47.488677,-122.144624,,287.0329113202167,,0.12656641528174944,0.023876617703673116,-8.976815201702587,-16.22027194153518,0.06023013505533969,0.07274595282041385,0.07136152393069382,0.17154285534185348,0.12833482762956167,0.0928742841167461,141.6207565120927,3.292652422465159,185.68251209177677,,,1.0,1.0,0.0,0.0,1,1,1,1,287.0329113202167,1,0,0.12656641528174944,1,0.023876617703673116,1,0.06023013505533969,1,0.07274595282041385,1,0.07136152393069382,1,0.17154285534185348,1,0.12833482762956167,1,0.0928742841167461,1,0,0,-0.0,95,0.2,,0.4124311455856984,0.14408550607752454,0.7481210883065568,5.300851940276231,0.10268979757807634,0.036585026916279545,,1,1,1,1,1,0
2025-04-06,BACKYARD_SENSOR,47.488677,-122.144624,,287.0329113202167,,0.12656641528174944,0.023876617703673116,-8.976815201702587,-16.22027194153518,0.06023013505533969,0.07274595282041385,0.07136152393069382,0.17154285534185348,0.12833482762956167,0.0928742841167461,141.6207565120927,3.292652422465159,185.68251209177677,,,1.0,1.0,15.5,15.5,1,1,1,1,287.0329113202167,1,0,0.12656641528174944,1,0.023876617703673116,1,0.06023013505533969,1,0.07274595282041385,1,0.07136152393069382,1,0.17154285534185348,1,0.12833482762956167,1,0.0928742841167461,1,0,0,-0.0,96,15.5,,0.4124311455856984,0.14408550607752454,0.7481210883065568,5.300851940276231,0.10268979757807634,0.036585026916279545,,1,1,1,1,1,0
2025-04-07,BACKYARD_SENSOR,47.488677,-122.144624,,291.44955028718067,,0.1254618758957591,0.023780801635848066,-9.014882232143853,-16.237735096770685,0.051126728397943196,0.06637079513034816,0.06383112551624937,0.1896875436944244,0.14478172581520518,0.10235304393276598,141.6207565120927,3.292652422465159,185.68251209177677,,,1.0,1.0,16.9,16.9,1,1,1,1,291.44955028718067,1,0,0.1254618758957591,1,0.023780801635848066,1,0.051126728397943196,1,0.06637079513034816,1,0.06383112551624937,1,0.1896875436944244,1,0.14478172581520518,1,0.10235304393276598,1,0,0,-0.0,97,32.4,,0.4964384617907112,0.13425992153197305,0.7632642765854996,5.2757631057581005,0.10168107425991105,0.036585026916279545,,1,1,1,1,1,0
