family,ece_input,policy,seed,station,n,r2,rmse,ubrmse,bias,mae,pearson
Clustering_Backbone54_k2,zero,c0_only,101,ECE_Renton_Garden_Shed,30,-20.52751083882917,0.02096802564422108,0.013470883325963868,0.016068397612549346,0.01749740394553231,0.7014738415788375
Clustering_Backbone54_k2,zero,c0_only,101,ECE_Renton_Home,30,-932.7493046200271,0.07616651408926868,0.014722015699683328,0.0747301821371328,0.0747301821371328,0.7068317012934794
Clustering_Backbone54_k2,zero,c1_only,101,ECE_BBG_Lost_Meadow,30,-470.2489882328982,0.16571611794669872,0.015577561165105048,0.16498233643475768,0.16498233643475768,-0.3346424240266502
Clustering_Backbone54_k2,zero,c1_only,101,ECE_BBG_Main_St,30,-942.6208108680222,0.17207514455152012,0.017490052901331484,0.17118397536549726,0.17118397536549726,0.012801355065544077
Clustering_Backbone54_k2,zero,c1_only,101,ECE_Renton_Garden_North,30,-6.754148897330785,0.07214671600904975,0.02394602820965762,0.06805686125492974,0.06805686125492974,0.3845424871254546
Clustering_Backbone54_k2,zero,c1_only,101,ECE_Renton_Garden_Shed,30,-1063.5032515799728,0.1474463842287086,0.009957423276816165,0.1471097751470183,0.1471097751470183,0.4537669661059527
Clustering_Backbone54_k2,zero,c1_only,101,ECE_Renton_Home,30,-6361.684490735718,0.1988241470944349,0.010773291507208604,0.19853205700322102,0.19853205700322102,0.3946332307719354
Clustering_Backbone54_k2,zero,gapi_transplant,101,ECE_BBG_Lost_Meadow,30,-20.516282301501125,0.035409773800921716,0.019388760570391638,0.02962985055946905,0.03148078514459377,-0.5797578581658748
Clustering_Backbone54_k2,zero,gapi_transplant,101,ECE_BBG_Main_St,30,-36.62174782214331,0.03435886997145565,0.009167092931135452,0.033113386309879624,0.033113386309879624,0.7742162784827625
Clustering_Backbone54_k2,zero,gapi_transplant,101,ECE_Renton_Garden_North,30,-5.469980529130746,0.06590236290067034,0.019119069800992008,-0.06306807913545842,0.06306807913545842,0.6766050389193966
Clustering_Backbone54_k2,zero,gapi_transplant,101,ECE_Renton_Garden_Shed,30,-20.52751083882917,0.02096802564422108,0.013470883325963868,0.016068397612549346,0.01749740394553231,0.7014738415788375
Clustering_Backbone54_k2,zero,gapi_transplant,101,ECE_Renton_Home,30,-932.7493046200271,0.07616651408926868,0.014722015699683328,0.0747301821371328,0.0747301821371328,0.7068317012934794
Clustering_Backbone54_k2,zero,dynamic_transplant,101,ECE_BBG_Lost_Meadow,30,-20.516282301501125,0.035409773800921716,0.019388760570391638,0.02962985055946905,0.03148078514459377,-0.5797578581658748
Clustering_Backbone54_k2,zero,dynamic_transplant,101,ECE_BBG_Main_St,30,-36.62174782214331,0.03435886997145565,0.009167092931135452,0.033113386309879624,0.033113386309879624,0.7742162784827625
Clustering_Backbone54_k2,zero,dynamic_transplant,101,ECE_Renton_Garden_North,30,-5.469980529130746,0.06590236290067034,0.019119069800992008,-0.06306807913545842,0.06306807913545842,0.6766050389193966
Clustering_Backbone54_k2,zero,dynamic_transplant,101,ECE_Renton_Garden_Shed,30,-20.52751083882917,0.02096802564422108,0.013470883325963868,0.016068397612549346,0.01749740394553231,0.7014738415788375
Clustering_Backbone54_k2,zero,dynamic_transplant,101,ECE_Renton_Home,30,-932.7493046200271,0.07616651408926868,0.014722015699683328,0.0747301821371328,0.0747301821371328,0.7068317012934794
Clustering_Backbone54_k2,zero,seasonal,101,ECE_BBG_Lost_Meadow,30,-20.516282301501125,0.035409773800921716,0.019388760570391638,0.02962985055946905,0.03148078514459377,-0.5797578581658748
Clustering_Backbone54_k2,zero,seasonal,101,ECE_BBG_Main_St,30,-36.62174782214331,0.03435886997145565,0.009167092931135452,0.033113386309879624,0.033113386309879624,0.7742162784827625
Clustering_Backbone54_k2,zero,seasonal,101,ECE_Renton_Garden_North,30,-5.469980529130746,0.06590236290067034,0.019119069800992008,-0.06306807913545842,0.06306807913545842,0.6766050389193966
Clustering_Backbone54_k2,zero,seasonal,101,ECE_Renton_Garden_Shed,30,-20.52751083882917,0.02096802564422108,0.013470883325963868,0.016068397612549346,0.01749740394553231,0.7014738415788375
Clustering_Backbone54_k2,zero,seasonal,101,ECE_Renton_Home,30,-932.7493046200271,0.07616651408926868,0.014722015699683328,0.0747301821371328,0.0747301821371328,0.7068317012934794
Clustering_Backbone54_k2,zero,margin_fallback,101,ECE_BBG_Lost_Meadow,30,-54.47634933204263,0.0568582479050397,0.022258564815027852,0.05232032728496789,0.05232032728496789,-0.24900182736380147
