id,group,track,Configuration,year,R2,RMSE,ubRMSE,Bias,MAE,Med|Err|,Pearson
206,TA,two_regime,TA d=8 LR=0.003 MCW=4 Est=1500,2024,0.7809616051016913,0.04460902473540836,0.04458955797863523,-0.0013177280122251304,0.03450506107433735,0.027523764431476583,0.8897922914742108
206,TA,two_regime,TA d=8 LR=0.003 MCW=4 Est=1500,2025,0.8235848244942243,0.04434738218602121,0.04434711923919798,-0.00015271521662002123,0.03353068772525393,0.028071967124938976,0.908577304761331
207,TA,two_regime,TA d=8 LR=0.003 MCW=6 Est=1500,2023,0.8156406772251656,0.04442193320922742,0.040557361538542704,-0.01812204665806262,0.03464767436541534,0.02726216691732407,0.9200165318994035
207,TA,two_regime,TA d=8 LR=0.003 MCW=6 Est=1500,2024,0.7800808715477814,0.04469861918772076,0.04467930609498271,-0.001313835666938263,0.0345868739208165,0.027703057289123534,0.8895027822247765
207,TA,two_regime,TA d=8 LR=0.003 MCW=6 Est=1500,2025,0.8253636345442126,0.044123236416384465,0.0441226506168799,-0.00022736401849039677,0.03337936450693714,0.027908786743879317,0.909368884129746
208,TA,two_regime,TA d=8 LR=0.003 MCW=8 Est=1500,2023,0.8150122663561502,0.04449757754765519,0.04058337490474584,-0.018248947612134598,0.03482835751743979,0.02809312713146211,0.9199077621514834
208,TA,two_regime,TA d=8 LR=0.003 MCW=8 Est=1500,2024,0.7790297971782643,0.044805307431498236,0.044783932428194756,-0.0013838245184839707,0.03471801603959927,0.027829304337501526,0.8889153732940791
208,TA,two_regime,TA d=8 LR=0.003 MCW=8 Est=1500,2025,0.8277783492923488,0.043817126345432465,0.043816708927342345,-0.0001912588511663645,0.03315408661168157,0.027991415619850163,0.9107551706520602
209,TA,two_regime,TA d=8 LR=0.003 MCW=10 Est=1500,2023,0.8131907406281431,0.044716118877373326,0.04067971564112678,-0.018565883302780063,0.03511879919617987,0.02827925711870194,0.9195123211134827
209,TA,two_regime,TA d=8 LR=0.003 MCW=10 Est=1500,2024,0.7806363297490928,0.04464213498824725,0.04461244550733031,-0.0016278581524117645,0.03457105846560559,0.027667901396751404,0.8898445039515663
209,TA,two_regime,TA d=8 LR=0.003 MCW=10 Est=1500,2025,0.8290664175392064,0.043652961808407754,0.04365068067759361,-0.0004462634077109576,0.03302575354242024,0.028124356448650363,0.9115380531667477
210,TA,two_regime,TA d=8 LR=0.003 MCW=15 Est=1500,2023,0.8100341130500865,0.04509233373103499,0.04103565844422628,-0.01869206509083026,0.03548721120119704,0.029075495839118955,0.9180568045113292
210,TA,two_regime,TA d=8 LR=0.003 MCW=15 Est=1500,2024,0.7812736771247892,0.04457723535286525,0.044534974495085686,-0.0019406077467659134,0.034621395463612745,0.027442118406295762,0.8901503226058438
210,TA,two_regime,TA d=8 LR=0.003 MCW=15 Est=1500,2025,0.8300186731530929,0.04353119862661775,0.04352669325320195,-0.000626281335911531,0.03270593548354325,0.02747282612323762,0.9120120508355725
211,TA,two_regime,TA d=8 LR=0.005 MCW=4 Est=1000,2023,0.8172841641067271,0.04422348840276017,0.040389810031078034,-0.01801055724186488,0.03456000423223694,0.027209710240364074,0.9207042832693131
211,TA,two_regime,TA d=8 LR=0.005 MCW=4 Est=1000,2024,0.780404931848513,0.04466567437728352,0.04465065113295243,-0.0011583699671931795,0.03446512429057069,0.027554984152317052,0.8898340431127201
211,TA,two_regime,TA d=8 LR=0.005 MCW=4 Est=1000,2025,0.8268625481928391,0.043933472252293396,0.043933455870676826,3.793945604691741e-05,0.03297692814776261,0.027320093929767614,0.9102352827128303
212,TA,two_regime,TA d=8 LR=0.005 MCW=6 Est=1000,2023,0.8178843597778596,0.04415079470509123,0.0403768416479409,-0.01786066436693263,0.034433154740468465,0.027380750179290772,0.9207895818537092
212,TA,two_regime,TA d=8 LR=0.005 MCW=6 Est=1000,2024,0.7805255029203065,0.044653410605362404,0.04463822613000289,-0.001164408286563785,0.03452305263710906,0.02767476832866668,0.8899392896023802
212,TA,two_regime,TA d=8 LR=0.005 MCW=6 Est=1000,2025,0.8291131171186958,0.04364699833948073,0.04364691432204732,-8.564000521871801e-05,0.03281593998648556,0.027161193728446942,0.9113460217506865
213,TA,two_regime,TA d=8 LR=0.005 MCW=8 Est=1000,2023,0.8146957054449914,0.04453563459150364,0.040564684956910554,-0.018382847516490216,0.0349753890859006,0.028260002315044414,0.9200453445990365
213,TA,two_regime,TA d=8 LR=0.005 MCW=8 Est=1000,2024,0.7784500454667426,0.044864045979962595,0.044838751307839514,-0.0015063209637782293,0.03461437041201911,0.027502222299575788,0.889159588226806
213,TA,two_regime,TA d=8 LR=0.005 MCW=8 Est=1000,2025,0.8312899211237551,0.04336811364484234,0.04336741543873566,-0.0002460879437763512,0.032589809084454996,0.027202910661697388,0.9125905087091998
214,TA,two_regime,TA d=8 LR=0.005 MCW=10 Est=1000,2023,0.8154290720223305,0.04444741935313002,0.040550835388242126,-0.01819897899522628,0.034894683154298264,0.02834694319963455,0.9200981538471034
214,TA,two_regime,TA d=8 LR=0.005 MCW=10 Est=1000,2024,0.7783986065925645,0.044869253884619,0.044848173488592324,-0.0013752377610877298,0.03459304332964468,0.02728771793842316,0.889208213154391
214,TA,two_regime,TA d=8 LR=0.005 MCW=10 Est=1000,2025,0.8321754927140157,0.04325414268132742,0.0432541408681411,-1.2524202028643583e-05,0.032493665876267924,0.027091303974390035,0.9130316556384619
215,TA,two_regime,TA d=8 LR=0.005 MCW=15 Est=1000,2023,0.8101118042770296,0.04508311197798545,0.04100848876217345,-0.018729410964103205,0.035618228086349,0.029630590915679926,0.918222166130821
215,TA,two_regime,TA d=8 LR=0.005 MCW=15 Est=1000,2024,0.7800919790133837,0.04469749037585298,0.044659834152527694,-0.0018343553004233663,0.03461772127013085,0.027087795495986944,0.8899497492044763
215,TA,two_regime,TA d=8 LR=0.005 MCW=15 Est=1000,2025,0.8330814544064821,0.04313723596397728,0.04313651460181732,-0.0002494686734963325,0.032277200413555154,0.02738090097904207,0.9135508408229711
216,TA,two_regime,TA d=8 LR=0.008 MCW=4 Est=750,2023,0.8177255761451973,0.04417003768761919,0.040359724626432746,-0.01794672274829634,0.03457359408218182,0.027602648854255667,0.9209068136344094
216,TA,two_regime,TA d=8 LR=0.008 MCW=4 Est=750,2024,0.7792751871488468,0.04478042211419321,0.04476995555800083,-0.0009681343191701096,0.034512292518413035,0.027764243721961984,0.8898075156026688
216,TA,two_regime,TA d=8 LR=0.008 MCW=4 Est=750,2025,0.8276881596060354,0.04382859800308736,0.04382772788945662,-0.0002761719826106294,0.03303370464649186,0.027063120007514957,0.9104028273968066
217,TA,two_regime,TA d=8 LR=0.008 MCW=6 Est=750,2023,0.8158126564482312,0.04440120891946869,0.040393040191961285,-0.01843555417016009,0.034826199560817596,0.028341697156429285,0.9207901478488323
217,TA,two_regime,TA d=8 LR=0.008 MCW=6 Est=750,2024,0.7810817405787233,0.044596789753734295,0.044577635428100504,-0.0013069338078640965,0.034451745657208745,0.027947714865207668,0.8906572243356466
217,TA,two_regime,TA d=8 LR=0.008 MCW=6 Est=750,2025,0.8295603955848795,0.04358984019685451,0.04358624716733636,-0.0005596661997803621,0.03282793062938,0.02713069880008699,0.911404983502363
218,TA,two_regime,TA d=8 LR=0.008 MCW=8 Est=750,2023,0.8134039710784303,0.044690591340364245,0.040692526187456515,-0.018476126943561683,0.03509038742754897,0.0282670863866806,0.9196097685853664
218,TA,two_regime,TA d=8 LR=0.008 MCW=8 Est=750,2024,0.7819856674821521,0.044504623076477116,0.044482926725623,-0.0013894981475895218,0.034306038403701465,0.02752198141813278,0.8913473778332859
218,TA,two_regime,TA d=8 LR=0.008 MCW=8 Est=750,2025,0.8317017359865759,0.04331515135034425,0.04331135698148302,-0.0005733174738060787,0.03265984748981425,0.027357696115970623,0.9126331259593816
219,TA,two_regime,TA d=8 LR=0.008 MCW=10 Est=750,2023,0.8129175755229248,0.04474880039772267,0.04079123422496956,-0.01839919420623896,0.03515742738515088,0.028306812942028046,0.9191707899306507
219,TA,two_regime,TA d=8 LR=0.008 MCW=10 Est=750,2024,0.7816472586164769,0.04453915043741154,0.044507695920365846,-0.001673596590169504,0.03434292188902764,0.027339475274086006,0.8911937100495902
219,TA,two_regime,TA d=8 LR=0.008 MCW=10 Est=750,2025,0.8320776611517453,0.04326674812229206,0.04326668869650915,-7.170995210520788e-05,0.03259728799899992,0.02741468167304993,0.9128517267765456
220,TA,two_regime,TA d=8 LR=0.008 MCW=15 Est=750,2023,0.8077033867277117,0.04536811346990106,0.04124114286014464,-0.018905921173192244,0.03576070665777085,0.02945252799987791,0.9173881027498086
220,TA,two_regime,TA d=8 LR=0.008 MCW=15 Est=750,2024,0.7826716416248592,0.044434551827546034,0.044378085632410615,-0.0022393998565027697,0.03431101841524269,0.026967550754547126,0.8918257012502574
220,TA,two_regime,TA d=8 LR=0.008 MCW=15 Est=750,2025,0.8341464473959567,0.04299940116641735,0.04298961342755105,-0.000917408317062776,0.032168013993458845,0.026417720377445233,0.9139260667740257
221,TA,two_regime,TA d=8 LR=0.01 MCW=4 Est=500,2023,0.8127021787097316,0.04477455368864861,0.04068723131845842,-0.0186898332163755,0.03515297610035129,0.02867565682530404,0.9194926212864787
221,TA,two_regime,TA d=8 LR=0.01 MCW=4 Est=500,2024,0.7809578920499416,0.04460940283102827,0.044585702534919384,-0.0014539430555000942,0.03434489567231508,0.02703565537929535,0.8902045052511844
221,TA,two_regime,TA d=8 LR=0.01 MCW=4 Est=500,2025,0.8293089962781166,0.043621975972097694,0.04362104607926398,-0.0002848274231831755,0.03283519105135197,0.027056669175624853,0.911537844935512
222,TA,two_regime,TA d=8 LR=0.01 MCW=6 Est=500,2023,0.81265197163655,0.04478055442226283,0.0407089055199247,-0.018656984368731398,0.03506273544002372,0.02858693897724151,0.9194431113278483
222,TA,two_regime,TA d=8 LR=0.01 MCW=6 Est=500,2024,0.7805095672675435,0.04465503167828743,0.04462634490991326,-0.001600373134713487,0.03445934058970566,0.027713988006114965,0.8900320794659351
222,TA,two_regime,TA d=8 LR=0.01 MCW=6 Est=500,2025,0.8300910243181023,0.04352193329080727,0.043520129665305,-0.0003962212570249468,0.032637795754421564,0.02707496166229248,0.9118742710362097
223,TA,two_regime,TA d=8 LR=0.01 MCW=8 Est=500,2023,0.8078826508252369,0.0453469618487561,0.04108415593082759,-0.01919476700468085,0.03566211564363777,0.02918052408099174,0.9178945841229147
223,TA,two_regime,TA d=8 LR=0.01 MCW=8 Est=500,2024,0.779035840443267,0.044804694742107964,0.04476622453459538,-0.0018562898081032442,0.034477661205906146,0.02761086386442184,0.8895180825363338
223,TA,two_regime,TA d=8 LR=0.01 MCW=8 Est=500,2025,0.834057857811838,0.04301088355695009,0.04300566042193885,-0.0006702805549926834,0.03228804345213713,0.027071961104869854,0.9141407565404578
224,TA,two_regime,TA d=8 LR=0.01 MCW=10 Est=500,2023,0.8100274922015551,0.045093119521881636,0.04095721389483954,-0.018865207610494643,0.035440859448205984,0.02862174516916275,0.9183845601227032
224,TA,two_regime,TA d=8 LR=0.01 MCW=10 Est=500,2024,0.7785660876372924,0.044852295124105185,0.04480136046685273,-0.002136931964044507,0.034618517260519246,0.02754738873243333,0.8890491627846411
224,TA,two_regime,TA d=8 LR=0.01 MCW=10 Est=500,2025,0.8346149570328283,0.04293862501575794,0.04293392920431535,-0.0006350128523982375,0.0324413730866831,0.027209485769271846,0.9144985828990491
225,TA,two_regime,TA d=8 LR=0.01 MCW=15 Est=500,2023,0.8053191531449674,0.045648500507140775,0.041417297020802865,-0.01919356939292497,0.035943184268793435,0.029185205489397043,0.9165698071769891
225,TA,two_regime,TA d=8 LR=0.01 MCW=15 Est=500,2024,0.7784152649185097,0.04486756738641604,0.04480320449534015,-0.002402388420575787,0.034872498544536876,0.028046435117721563,0.8893597637646458
225,TA,two_regime,TA d=8 LR=0.01 MCW=15 Est=500,2025,0.8356289656586584,0.042806789998950906,0.042792898939122054,-0.0010904450469279127,0.03203424852591556,0.026687057733535774,0.9150138901424032
226,TA,two_regime,TA d=9 LR=0.003 MCW=4 Est=1500,2023,0.8192104498060151,0.04398975719418726,0.04034031579603264,-0.01754302309979411,0.03424174630305295,0.027241445660591126,0.9208748972170093
226,TA,two_regime,TA d=9 LR=0.003 MCW=4 Est=1500,2024,0.7841823136316461,0.04427984792400377,0.044269248778874254,-0.0009687851810601026,0.03431743209257619,0.02770543628931045,0.8905697684309407
226,TA,two_regime,TA d=9 LR=0.003 MCW=4 Est=1500,2025,0.8229469040495712,0.04442749029870954,0.04442528953115737,0.00044220392893996006,0.03359607920851693,0.027755146861076357,0.908182327060751
227,TA,two_regime,TA d=9 LR=0.003 MCW=6 Est=1500,2023,0.8203389414388522,0.043852249848571834,0.04021391072690909,-0.0174888879243294,0.03412948239407322,0.027052990078926087,0.9213924935237545
227,TA,two_regime,TA d=9 LR=0.003 MCW=6 Est=1500,2024,0.7826944066207964,0.044432224522240306,0.044421154999085624,-0.0009917482250972345,0.03448688413911398,0.027472533106803892,0.8898794594383989
227,TA,two_regime,TA d=9 LR=0.003 MCW=6 Est=1500,2025,0.8254650208496452,0.04411042653746912,0.04410892291599702,0.00036420942888998987,0.033394220195012404,0.027731616288423532,0.9095176148157159
228,TA,two_regime,TA d=9 LR=0.003 MCW=8 Est=1500,2023,0.8174262906937289,0.044206285306521244,0.040413208680501495,-0.017915586084406902,0.03460220972539417,0.027978233098983757,0.9205912739561224
228,TA,two_regime,TA d=9 LR=0.003 MCW=8 Est=1500,2024,0.7830425280884323,0.04439662025923326,0.044376764265438386,-0.0013276610155725677,0.03445369002139308,0.027707895815372474,0.890090718606036
228,TA,two_regime,TA d=9 LR=0.003 MCW=8 Est=1500,2025,0.8276667782932479,0.04383131715428495,0.04383047599822252,0.0002715460343169388,0.033094490450685105,0.02722144359350205,0.910795912952014
229,TA,two_regime,TA d=9 LR=0.003 MCW=10 Est=1500,2023,0.8163873206007346,0.04433188896510043,0.040501617154772816,-0.018025964247778963,0.03479046719618466,0.028230063676834116,0.9202261518278647
229,TA,two_regime,TA d=9 LR=0.003 MCW=10 Est=1500,2024,0.7841678602027712,0.0442813306220358,0.044255812824608776,-0.0015030877856061669,0.03436171623006923,0.027526888489723206,0.8906642979539392
229,TA,two_regime,TA d=9 LR=0.003 MCW=10 Est=1500,2025,0.8312755488720112,0.043369960849754904,0.04336993605591327,-4.637472659932455e-05,0.03278395208857577,0.027397007048130056,0.9128913417108485
230,TA,two_regime,TA d=9 LR=0.003 MCW=15 Est=1500,2023,0.8120480669921248,0.04485267001131317,0.04084554167071252,-0.018531155732167348,0.03533200041904016,0.02967895656824112,0.9188197174344246
230,TA,two_regime,TA d=9 LR=0.003 MCW=15 Est=1500,2024,0.7845016849312703,0.04424707269485516,0.04421647899645598,-0.0016451222507049875,0.03432055516463048,0.02740723413228989,0.8908720891879276
230,TA,two_regime,TA d=9 LR=0.003 MCW=15 Est=1500,2025,0.8335118358839201,0.04308158771351518,0.043080087211939046,-0.0003595632476047303,0.03229980521389772,0.026748587742447854,0.9140139029339384
231,TA,two_regime,TA d=9 LR=0.005 MCW=4 Est=1000,2023,0.8201635466725221,0.04387365008658048,0.04022703862129252,-0.017512353801837816,0.0341622685839796,0.02694975593686104,0.9213556045331973
231,TA,two_regime,TA d=9 LR=0.005 MCW=4 Est=1000,2024,0.7836047711377911,0.04433905624930142,0.0443285628230933,-0.0009645865009346828,0.034344953650912176,0.02790415932238102,0.8905424794022073
231,TA,two_regime,TA d=9 LR=0.005 MCW=4 Est=1000,2025,0.8248040365110295,0.044193873273536924,0.04419323565262323,0.000237397281266941,0.03333096503426467,0.026752161264419552,0.9090663211681029
232,TA,two_regime,TA d=9 LR=0.005 MCW=6 Est=1000,2023,0.8214542013493067,0.04371592984944905,0.040080975071532035,-0.017452735026842595,0.0340747769008385,0.027134011626243598,0.9219604459746252
232,TA,two_regime,TA d=9 LR=0.005 MCW=6 Est=1000,2024,0.7836824486974047,0.044331097527572874,0.0443186801304134,-0.0010491899243119868,0.034371652992598804,0.02752709963917732,0.8907195696994273
232,TA,two_regime,TA d=9 LR=0.005 MCW=6 Est=1000,2025,0.8274080456270698,0.043864207911146536,0.04386372323477411,0.0002062029471864541,0.03299332927829604,0.02635768502950668,0.910443253175767
233,TA,two_regime,TA d=9 LR=0.005 MCW=8 Est=1000,2023,0.8218124760714371,0.04367204705373603,0.03994079198156542,-0.017662979073447747,0.03423726667214791,0.027501518920063972,0.9225578061702364
233,TA,two_regime,TA d=9 LR=0.005 MCW=8 Est=1000,2024,0.7844668442578078,0.044250649371328374,0.04423785584604809,-0.001063992447582415,0.03432357592454521,0.027662096917629234,0.891302145292178
233,TA,two_regime,TA d=9 LR=0.005 MCW=8 Est=1000,2025,0.828584797972804,0.04371441647331611,0.04371289183620186,0.00036509576695371805,0.03290281115945747,0.027021176114678372,0.9110867823757606
234,TA,two_regime,TA d=9 LR=0.005 MCW=10 Est=1000,2023,0.8188454953407814,0.04403413521382336,0.04024310839422261,-0.017874487147891204,0.03460108411197772,0.02807125625014306,0.9213179425496635
234,TA,two_regime,TA d=9 LR=0.005 MCW=10 Est=1000,2024,0.7861134332076284,0.04408129648305087,0.04406477979474668,-0.0012065990498580218,0.03411210779436763,0.027411278992891308,0.892199415175291
234,TA,two_regime,TA d=9 LR=0.005 MCW=10 Est=1000,2025,0.8307324055550298,0.04343971119488517,0.04343765087722767,0.00042307796340002285,0.03269373324491183,0.02724749720096588,0.9123783485871301
235,TA,two_regime,TA d=9 LR=0.005 MCW=15 Est=1000,2023,0.8159148494700231,0.04438888960592505,0.040483423487185644,-0.018206206172736456,0.0349794174524537,0.029115780711174016,0.9203344866429027
235,TA,two_regime,TA d=9 LR=0.005 MCW=15 Est=1000,2024,0.7874473426257471,0.04394362439339463,0.0439110485011167,-0.001691728217038447,0.03409639994203278,0.027002653360366807,0.8928324559031062
235,TA,two_regime,TA d=9 LR=0.005 MCW=15 Est=1000,2025,0.832263139702696,0.043242846385801,0.04324219486738406,-0.00023737438186527307,0.032362447728848914,0.02698441100120544,0.9131102735156608
236,TA,two_regime,TA d=9 LR=0.008 MCW=4 Est=750,2023,0.8215343659788769,0.043706114819348996,0.04005773513282447,-0.017481485309623953,0.03421032794798706,0.02702346864342689,0.9220799085380254
236,TA,two_regime,TA d=9 LR=0.008 MCW=4 Est=750,2024,0.7841344603016351,0.04428475674488402,0.04428047515484645,-0.0006157921845697226,0.03411016040846169,0.026981611788272866,0.8914920013286008
236,TA,two_regime,TA d=9 LR=0.008 MCW=4 Est=750,2025,0.8271545985506501,0.04389640285596393,0.04389527355628455,0.00031486999225849744,0.032980528664515264,0.02653683805465698,0.9101771661438964
237,TA,two_regime,TA d=9 LR=0.008 MCW=6 Est=750,2023,0.8232909999272346,0.043490483652224014,0.03986758933196745,-0.017378074955585823,0.0339840704443319,0.027028580904006963,0.9228692491953671
237,TA,two_regime,TA d=9 LR=0.008 MCW=6 Est=750,2024,0.7831455379713047,0.044386079406265606,0.04437706211049968,-0.0008946527260168762,0.03426063075271877,0.02734215927124023,0.8912314657302137
237,TA,two_regime,TA d=9 LR=0.008 MCW=6 Est=750,2025,0.8269052668349359,0.04392805200948205,0.043927538422430384,0.00021241820463958682,0.03302866035040725,0.027256973475217834,0.9099687789955196
238,TA,two_regime,TA d=9 LR=0.008 MCW=8 Est=750,2023,0.8207977211930713,0.04379622383886439,0.04004782446786241,-0.017727971624954583,0.03442546040397725,0.027712617158889785,0.9221568022158381
238,TA,two_regime,TA d=9 LR=0.008 MCW=8 Est=750,2024,0.7824075755643274,0.044461538860076734,0.0444442922753313,-0.0012382737787098575,0.034300140044439466,0.027363493800163285,0.8908212963113964
238,TA,two_regime,TA d=9 LR=0.008 MCW=8 Est=750,2025,0.831155781863308,0.043385350939913116,0.04338507767228317,-0.00015398554924403527,0.03269691022450966,0.02690130579471589,0.9123962274893213
239,TA,two_regime,TA d=9 LR=0.008 MCW=10 Est=750,2023,0.8208668352915885,0.043787777438349655,0.04015985169280908,-0.017451526151085552,0.03434360934419197,0.027827407300472257,0.9216948380556568
239,TA,two_regime,TA d=9 LR=0.008 MCW=10 Est=750,2024,0.7836013331114644,0.04433940847110875,0.04433348234302107,-0.0007249047584818949,0.034183172385059746,0.027299112260341638,0.8914535858155928
239,TA,two_regime,TA d=9 LR=0.008 MCW=10 Est=750,2025,0.8311567310332353,0.04338522899280493,0.043384287410191937,0.00028583328704417894,0.032657940795835026,0.027325620412826546,0.9123960441253225
240,TA,two_regime,TA d=9 LR=0.008 MCW=15 Est=750,2023,0.8124539328832441,0.04480421611462328,0.04071303855645422,-0.01870471259192559,0.0353383505236475,0.029637626707553863,0.9194581468523744
240,TA,two_regime,TA d=9 LR=0.008 MCW=15 Est=750,2024,0.7868117931541205,0.0440092728349719,0.04397413188961,-0.001758357193001498,0.03397205913944192,0.02688273072242736,0.8931046640784043
240,TA,two_regime,TA d=9 LR=0.008 MCW=15 Est=750,2025,0.8352290067514511,0.042858838569117305,0.04285622890259948,-0.0004729563845158473,0.032022917003751594,0.026024721503257756,0.9146391117653986
241,TA,two_regime,TA d=9 LR=0.01 MCW=4 Est=500,2023,0.820774573372713,0.04379905235865935,0.04012794005994034,-0.017552931779689092,0.03420904106430182,0.027055766344070448,0.9217761999833679
241,TA,two_regime,TA d=9 LR=0.01 MCW=4 Est=500,2024,0.7853792703978018,0.04415688590708456,0.044152543890880434,-0.0006192261098818549,0.034099212741578316,0.02740796667337418,0.8916273833303163
241,TA,two_regime,TA d=9 LR=0.01 MCW=4 Est=500,2025,0.8251820816409909,0.04414616583529282,0.044145454378149,0.0002506306125378638,0.03312142078857773,0.026715812146663673,0.9092250991374954
242,TA,two_regime,TA d=9 LR=0.01 MCW=6 Est=500,2023,0.8225002616044087,0.04358768075662899,0.04000287450918448,-0.017310573206692045,0.034053192877968916,0.02699691662192345,0.9222965484939115
242,TA,two_regime,TA d=9 LR=0.01 MCW=6 Est=500,2024,0.7856372834233016,0.04413033563410108,0.04412549244097048,-0.0006537889722753874,0.03418615603980515,0.027913129329681388,0.8920225276063727
242,TA,two_regime,TA d=9 LR=0.01 MCW=6 Est=500,2025,0.8269113169539419,0.04392728430193867,0.04392706258185852,0.0001395674490443715,0.03302865144665651,0.027103894084692,0.9100801423022602
243,TA,two_regime,TA d=9 LR=0.01 MCW=8 Est=500,2023,0.8205450087344568,0.043827093848537786,0.040247293084452344,-0.017348474128370293,0.03426939623163281,0.02734307172894477,0.9212993409790203
243,TA,two_regime,TA d=9 LR=0.01 MCW=8 Est=500,2024,0.7852917452885994,0.044165888863872536,0.04415619564516764,-0.0009252703829794676,0.03416632630902871,0.02762998443841934,0.8917342762702233
243,TA,two_regime,TA d=9 LR=0.01 MCW=8 Est=500,2025,0.8285183885162395,0.043722883544754676,0.04372060246835335,0.00044661535172273495,0.032844327570680606,0.026888012573122965,0.9110035720593548
244,TA,two_regime,TA d=9 LR=0.01 MCW=10 Est=500,2023,0.8155942472655395,0.04442752657628,0.040564027791740426,-0.018120837922043657,0.034879481818295144,0.028389173597097393,0.9200042321561145
244,TA,two_regime,TA d=9 LR=0.01 MCW=10 Est=500,2024,0.7852590169222222,0.04416925487864004,0.04415029000722671,-0.001294205861539928,0.03417565132502473,0.02736037933826445,0.891444431615563
244,TA,two_regime,TA d=9 LR=0.01 MCW=10 Est=500,2025,0.832014800515999,0.04327484567746958,0.0432747890907287,-6.998258179972421e-05,0.03254991413757251,0.026966260477900503,0.9130529297192035
245,TA,two_regime,TA d=9 LR=0.01 MCW=15 Est=500,2023,0.8098486116885784,0.0451143446520619,0.04106911982389744,-0.018671676150666835,0.03557522699088875,0.02944629910588264,0.9179297035339776
245,TA,two_regime,TA d=9 LR=0.01 MCW=15 Est=500,2024,0.7840329793315517,0.044295164918478874,0.04425831770820296,-0.0018063634172030842,0.034286021131172295,0.02717494738101961,0.8910124860733638
245,TA,two_regime,TA d=9 LR=0.01 MCW=15 Est=500,2025,0.8341747084596098,0.042995737510843075,0.04299539664923389,-0.00017120477904006357,0.032116727630046686,0.02644155824184416,0.9142533514715505
246,TA,two_regime,TA d=10 LR=0.003 MCW=4 Est=1500,2023,0.8206293505832143,0.043816793514954364,0.040456919186652604,-0.01682703431555326,0.03386844364617842,0.02672074902057646,0.9203807499998095
246,TA,two_regime,TA d=10 LR=0.003 MCW=4 Est=1500,2024,0.7871291718107398,0.043976501776825605,0.04397182488631814,-0.0006413460018729892,0.03417369391371721,0.02761094564199447,0.8912547858189519
246,TA,two_regime,TA d=10 LR=0.003 MCW=4 Est=1500,2025,0.8213638719342672,0.04462566146584042,0.04461699174193081,0.0008796073921201284,0.03380496273105379,0.02774754965305329,0.9073995830393525
247,TA,two_regime,TA d=10 LR=0.003 MCW=6 Est=1500,2023,0.8223402180268813,0.04360732686051991,0.04021408533216515,-0.016864942834695893,0.033810057827337425,0.026687880784273144,0.9213755505516162
247,TA,two_regime,TA d=10 LR=0.003 MCW=6 Est=1500,2024,0.7863823459968116,0.04405357676032096,0.0440481493555155,-0.0006914938406740836,0.0342396400291888,0.027805598616600022,0.8910781714607918
247,TA,two_regime,TA d=10 LR=0.003 MCW=6 Est=1500,2025,0.8227444568922928,0.044452882821444085,0.044447567931791415,0.000687383507095454,0.03358567835171117,0.027551861464977255,0.9080207232330135
248,TA,two_regime,TA d=10 LR=0.003 MCW=8 Est=1500,2023,0.8192493011372902,0.04398503028254894,0.04041520687194514,-0.01735782078645317,0.03434222701832157,0.027182386428117756,0.9205565098957812
248,TA,two_regime,TA d=10 LR=0.003 MCW=8 Est=1500,2024,0.7853064555013372,0.044164375878845086,0.044152927996299204,-0.0010055078923267744,0.03431436383995142,0.027697886705398578,0.8904892805950474
248,TA,two_regime,TA d=10 LR=0.003 MCW=8 Est=1500,2025,0.8267833419681042,0.043943520357280365,0.043941142026471855,0.0004571857392158751,0.03321076976810222,0.027449464201927204,0.9103995573370508
249,TA,two_regime,TA d=10 LR=0.003 MCW=10 Est=1500,2023,0.8182625496970941,0.04410492807024264,0.04052212093968853,-0.017412707848882485,0.03448467437053403,0.027679807871580125,0.9201142093970398
249,TA,two_regime,TA d=10 LR=0.003 MCW=10 Est=1500,2024,0.7856227476351445,0.04413183183256855,0.044117471594426236,-0.0011257357652240015,0.03428816131087688,0.027684872567653653,0.8907694618150666
249,TA,two_regime,TA d=10 LR=0.003 MCW=10 Est=1500,2025,0.829376555317101,0.04361334238749683,0.04361138942425603,0.0004127307777685328,0.03295230482059054,0.027428222298622143,0.9119195956465086
250,TA,two_regime,TA d=10 LR=0.003 MCW=15 Est=1500,2023,0.8134942138420276,0.044679783258790344,0.04083623028768433,-0.018129680856090527,0.0351262805770133,0.02906369233131409,0.9188387926255601
250,TA,two_regime,TA d=10 LR=0.003 MCW=15 Est=1500,2024,0.785547734508065,0.04413955228128878,0.044110077898081294,-0.001612793668708406,0.034281669612405224,0.02725106781721115,0.8909677791550044
250,TA,two_regime,TA d=10 LR=0.003 MCW=15 Est=1500,2025,0.8324753214821514,0.04321548732010518,0.0432143032329808,-0.0003199068648178585,0.032441908910755456,0.026939192831516273,0.9134826937118904
251,TA,two_regime,TA d=10 LR=0.005 MCW=4 Est=1000,2023,0.8216281203971919,0.04369463311393498,0.040356663601230414,-0.016749945251806262,0.033861738016354094,0.026745114922523502,0.920825799704561
251,TA,two_regime,TA d=10 LR=0.005 MCW=4 Est=1000,2024,0.7841530993546859,0.04428284480527982,0.04428059726448449,-0.00044615014179851073,0.03436034183170946,0.028094098925590505,0.8901677197218432
251,TA,two_regime,TA d=10 LR=0.005 MCW=4 Est=1000,2025,0.8190175688295805,0.0449177741383655,0.044905496084272335,0.0010501690200241296,0.033974391697540525,0.027638940572738635,0.9058894421949953
