id,group,track,Configuration,R2,RMSE,ubRMSE,Bias,MAE,Med|Err|,Pearson,Train Time (s),Inference Time (s)
119,SC,single,SC sub=0.85 col=0.7 (d9 LR0.005 MCW8),0.7834997533101851,0.047398549240691375,0.04632844434862048,-0.01001487469093992,0.0368197298242809,0.029890878200531018,0.8907375978607373,16.880909052677453,0.9646956576034427
120,SC,single,SC sub=0.85 col=0.75 (d9 LR0.005 MCW8),0.7810976170945938,0.04766077455400477,0.046512108056099885,-0.010400636261429218,0.037017013892241026,0.030241280034184456,0.8899134849252112,16.92415868770331,0.7819332154467702
121,SC,single,SC sub=0.85 col=0.8 (d9 LR0.005 MCW8),0.777006057081995,0.048104132236143765,0.046927000631462296,-0.010576584928957715,0.0373177170874264,0.03021460676193237,0.8879364299635548,16.93650223314762,0.5353364599868655
122,SC,single,SC sub=0.85 col=0.85 (d9 LR0.005 MCW8),0.7763177299917765,0.0481783178051341,0.04708346050021126,-0.010212641873347972,0.0373134892303958,0.03004130932688713,0.8872172122794512,16.87866950687021,1.3213789211586118
123,SC,single,SC sub=0.85 col=0.9 (d9 LR0.005 MCW8),0.7744618770525964,0.048377768524672175,0.04721495541742511,-0.010543077033017604,0.03738171437458104,0.030184667825698855,0.8867050825870895,16.99368038866669,1.0527988635003567
124,SC,single,SC sub=0.9 col=0.7 (d9 LR0.005 MCW8),0.783407665263545,0.04740862861896943,0.04630597874212111,-0.010165352930817356,0.0369075485279778,0.030318809509277338,0.8908278971242216,16.952319249510765,0.7659139120951295
125,SC,single,SC sub=0.9 col=0.75 (d9 LR0.005 MCW8),0.7817641872535995,0.04758815434920228,0.04643640791510208,-0.010406366055875202,0.03698507139086723,0.030251500725746144,0.8902667702793691,16.818906435742974,1.3872524565085769
126,SC,single,SC sub=0.9 col=0.85 (d9 LR0.005 MCW8),0.7773371075413188,0.04806841196126446,0.046936460711578684,-0.010370192100785196,0.03721325394035601,0.03015481048822402,0.8879673644943892,16.968787556514144,1.151495324447751
127,SC,single,SC sub=0.9 col=0.9 (d9 LR0.005 MCW8),0.7728147657216522,0.04855409928338698,0.04743396538288957,-0.010369160224915987,0.03748025835017333,0.030257993340492242,0.8856682684966986,17.12169871572405,0.9719899781048298
128,SC,single,SC sub=0.95 col=0.7 (d9 LR0.005 MCW8),0.782542101240367,0.04750326328834645,0.04646866153813323,-0.009860198634138097,0.03695866247709964,0.03039884507656097,0.8900872769160326,17.158762408420444,0.7650220757350326
129,SC,single,SC sub=0.95 col=0.75 (d9 LR0.005 MCW8),0.7799592900577799,0.04778453565378364,0.04661407231429334,-0.010511427673434109,0.03711408890517052,0.030242318153381353,0.8894188951700513,17.107277196832,0.587300063110888
130,SC,single,SC sub=0.95 col=0.8 (d9 LR0.005 MCW8),0.7771027118693727,0.04809370594711005,0.04690217532115652,-0.010639102377092006,0.037295594091492835,0.030428458869457248,0.888136717506969,17.06947808060795,1.0683840727433562
131,SC,single,SC sub=0.95 col=0.85 (d9 LR0.005 MCW8),0.7750944885659191,0.04830987351956468,0.047192878284100286,-0.010328413084322679,0.03742530480992623,0.030042802095413206,0.8867581847061589,17.02200529910624,1.0431962478905916
132,SC,single,SC sub=0.95 col=0.9 (d9 LR0.005 MCW8),0.769679723879568,0.0488879625048539,0.047798171327333064,-0.010264876808401678,0.03772425173233373,0.030394286632537834,0.8838387808144721,17.299824367277324,0.7539196992293
133,SC,single,SC sub=1.0 col=0.7 (d9 LR0.005 MCW8),0.7819147424086508,0.047571736608302065,0.04651680838245391,-0.009962763817056875,0.03688478323306517,0.030128718018531814,0.8898384156527364,17.250546441413462,0.7940646354109049
134,SC,single,SC sub=1.0 col=0.75 (d9 LR0.005 MCW8),0.7814740395933886,0.04761977841026882,0.046541120873781615,-0.0100780635165754,0.036854559483138274,0.0301567887365818,0.8898414903628425,17.405268885195255,0.402969385497272
135,SC,single,SC sub=1.0 col=0.8 (d9 LR0.005 MCW8),0.7775611846708562,0.048044219014518705,0.04690212259078203,-0.010413350988409037,0.03718348808761045,0.03028038111329079,0.8881929771036733,17.48488261923194,0.3638402000069618
136,SC,single,SC sub=1.0 col=0.85 (d9 LR0.005 MCW8),0.774892154652101,0.0483315993729655,0.047276810166512105,-0.010042246678392779,0.03732931137485851,0.03019041258096694,0.8864090953581965,17.445579200983047,0.34600301645696163
137,SC,single,SC sub=1.0 col=0.9 (d9 LR0.005 MCW8),0.7689237118918433,0.04896813261921607,0.04797647697620096,-0.009804879745647442,0.03766224548834688,0.03004871702194213,0.8830941296882999,17.634963967837393,0.09580560214817524
138,SD,single,SD d=9 LR=0.005 Est=500 MCW=8,0.7742223091879704,0.048403455274446755,0.04722990513403456,-0.010593891850550546,0.03841156570251885,0.03199084329605103,0.8871623393557561,6.441902389749885,0.7415752084925771
139,SD,single,SD d=9 LR=0.008 Est=500 MCW=8,0.7782165495791505,0.04797339117518147,0.04683143258653018,-0.010404959583777672,0.03736612715131387,0.03046821027994155,0.8881715149559603,7.314237787388265,0.6405559340491891
140,SD,single,SD d=10 LR=0.005 Est=500 MCW=8,0.7770874023552655,0.048095357556767096,0.04710620917268417,-0.009704044315462023,0.03811818703131193,0.031501654773950574,0.8879385876066224,9.744948392733932,0.665938775986433
141,SD,single,SD d=10 LR=0.008 Est=500 MCW=8,0.7792311333028761,0.047863534431859006,0.04685775154064774,-0.009760586609263702,0.037215050442888205,0.030284206807613373,0.8879731220410111,9.967105386778712,0.3861798793077469
142,SD,single,SD d=9 LR=0.005 Est=800 MCW=8,0.7772280273394312,0.04808018462356057,0.046881393753581586,-0.010669539538185668,0.03746683700123177,0.03072018533945084,0.8879259211808114,14.262034033425152,1.1396622937172651
143,SD,single,SD d=9 LR=0.008 Est=800 MCW=8,0.7795600653490236,0.04782786427766704,0.046695182191743866,-0.010347200704140871,0.037011979799893235,0.03007569672167302,0.889294409961147,14.308607026003301,0.8913716105744243
144,SD,single,SD d=10 LR=0.005 Est=800 MCW=8,0.781053600590168,0.04766556608532188,0.04666782385290738,-0.009701567329144456,0.03709030685854507,0.03049751892685891,0.8889516304021535,16.504950433969498,0.9636736679822206
145,SD,single,SD d=10 LR=0.008 Est=800 MCW=8,0.7797408203866754,0.0478082514512885,0.04680793876051634,-0.009728606046049703,0.036960734776520024,0.030019976139068608,0.8885625725781856,16.31955922115594,0.9383804081007838
146,SD,single,SD d=9 LR=0.005 Est=1000 MCW=8,0.7778675915671358,0.04801111743322628,0.04681803750118668,-0.010636670592839171,0.03726519036857788,0.030430923700332638,0.8885062193642328,17.750069569796324,1.3040262022987008
147,SD,single,SD d=9 LR=0.008 Est=1000 MCW=8,0.7800574653331824,0.04777387448263235,0.046643563816823747,-0.010330587550338208,0.03695128379160949,0.029983129501342784,0.8896136483895516,17.073643936775625,1.141671377234161
148,SD,single,SD d=10 LR=0.005 Est=1000 MCW=8,0.7812933449958848,0.047639462247061136,0.04664221118424371,-0.009696519952733348,0.03693505202634457,0.03018489789962768,0.8892867753522693,20.2561839427799,1.118305324576795
149,SD,single,SD d=10 LR=0.008 Est=1000 MCW=8,0.7799528771092563,0.04778523197387536,0.046782039877986445,-0.009740079019538312,0.03692597849273384,0.029938080608844744,0.8887502240872379,19.793581639416516,1.2007213225588202
150,SD,single,SD d=9 LR=0.005 Est=1500 MCW=8,0.7785801751403251,0.047934047600731985,0.046748883921269704,-0.010593147367603646,0.03712206205618075,0.03030790048837663,0.8890808621154026,25.47679124586284,1.4558114856481552
151,SD,single,SD d=9 LR=0.008 Est=1500 MCW=8,0.7805283490282623,0.04772270658985325,0.04659220266271456,-0.010325859498833597,0.036894699267435285,0.029866673171520225,0.8899078770945751,24.539278279989958,1.8657307559624314
152,SD,single,SD d=10 LR=0.005 Est=1500 MCW=8,0.7818939693022033,0.04757400221127799,0.04658419796408251,-0.009653920845687385,0.03680196556015407,0.030013924896717073,0.8897872233034041,29.190311045385897,1.4597951024770737
153,SD,single,SD d=10 LR=0.008 Est=1500 MCW=8,0.7803436146433964,0.04774278702034196,0.04674299045309424,-0.009719390611424813,0.03687759105287875,0.02981705749034881,0.8889754219886178,27.913409093394876,2.007663899101317
154,SD,single,SD d=9 LR=0.005 Est=2000 MCW=8,0.778982475509589,0.047890481826280605,0.046707936288337144,-0.010576716687185883,0.03708178197972454,0.030209717631340033,0.889317565554158,32.31049219798297,2.158245631493628
155,SD,single,SD d=9 LR=0.008 Est=2000 MCW=8,0.780671051615907,0.04770718918462894,0.0465810743910141,-0.010304339407562216,0.03687578175262607,0.029865054368972785,0.8899705730381394,31.840424237772822,2.161573744378984
156,SD,single,SD d=10 LR=0.005 Est=2000 MCW=8,0.7822323542728751,0.04753708306658952,0.04654939910556131,-0.009639901942124985,0.0367622694781292,0.029956745266914386,0.8899914142702061,36.745200699195266,2.0047069434076548
157,SD,single,SD d=10 LR=0.008 Est=2000 MCW=8,0.7804116465970282,0.04773539300217633,0.04673758635628361,-0.009709055849459592,0.036866652383914164,0.02977514815330505,0.8890093864455353,35.54229112342,2.2613639822229743
158,SD,single,SD d=9 LR=0.005 Est=3000 MCW=8,0.7793553580519701,0.04785006633670229,0.04667699410171994,-0.010530292973151917,0.03704584882169332,0.030167227864265442,0.8894850885104013,44.54219749569893,3.0766362668946385
159,SD,single,SD d=9 LR=0.008 Est=3000 MCW=8,0.7807496198414496,0.047698643561799016,0.04658012229458594,-0.010269021676401984,0.0368664816223265,0.029840094327926642,0.8899784460842433,44.037711723707616,3.0218464666977525
160,SD,single,SD d=10 LR=0.005 Est=3000 MCW=8,0.7824663829889418,0.04751153282236573,0.04652836915314124,-0.009615436301517698,0.03673674663407925,0.03001088076829911,0.8901052323745007,49.99177356529981,2.22958620544523
161,SD,single,SD d=10 LR=0.008 Est=3000 MCW=8,0.7804103044129872,0.047735538887838706,0.04674137892111233,-0.00969149982299419,0.03686299462192368,0.029797068238258367,0.8889955000565247,48.66776326391846,2.790620935149491
162,SE,single,SE Gamma=0.0 (d9 LR0.005 MCW8),0.7778675915671358,0.04801111743322628,0.04681803750118668,-0.010636670592839171,0.03726519036857788,0.030430923700332638,0.8885062193642328,15.267562061548233,1.0040786834433675
163,SE,single,SE Gamma=0.1 (d9 LR0.005 MCW8),0.7611922363254586,0.0497805937399691,0.04807645957609041,-0.012913618725191606,0.03894807646995314,0.031603204727172846,0.8816433783761127,9.877664007246494,0.6108942972496152
164,SE,single,SE Gamma=0.5 (d9 LR0.005 MCW8),0.73145878243902,0.052788743905165976,0.05143462833902335,-0.011879835334028541,0.042238167155396716,0.03579279363155363,0.8651060783652028,7.332802557386458,0.71848866622895
165,SE,single,SE Gamma=1.0 (d9 LR0.005 MCW8),0.7039792515117348,0.0554238802382098,0.05440064737766183,-0.010600757477286178,0.0448460957276632,0.040465826332569135,0.8515204569934104,7.392579183913767,0.6399222202599049
166,SE,single,SE Gamma=2.0 (d9 LR0.005 MCW8),0.647666846072823,0.0604661903752492,0.05939472202390052,-0.011332570974677348,0.04909366731911086,0.04239981508255003,0.8249735696124518,7.020379721187055,0.7480372618883848
167,SE,single,SE Bin=128 (d9 LR0.005 MCW8),0.7800129598406045,0.04777870777299814,0.04675175226075452,-0.009852846060751784,0.037069499943659746,0.030493629038333886,0.8890610703882971,15.664368013851345,0.902483718469739
168,SE,single,SE Bin=256 (d9 LR0.005 MCW8),0.7778675915671358,0.04801111743322628,0.04681803750118668,-0.010636670592839171,0.03726519036857788,0.030430923700332638,0.8885062193642328,15.298425812274218,0.745592137798667
169,SE,single,SE Bin=512 (d9 LR0.005 MCW8),0.7782193387382359,0.04797308951642316,0.046725516663052774,-0.010869379498845587,0.03732756467468564,0.03074675396084786,0.8889324035130703,15.655287956818938,0.5369908874854445
170,SE,single,SE Leaf=63 (d9 LR0.005 MCW8),0.7702813838277027,0.04882406634266768,0.047149985250992746,-0.012675501805973825,0.03774888384206913,0.030672579169273392,0.8870693437671806,23.863160710781813,0.7046344401314855
171,SE,single,SE Leaf=127 (d9 LR0.005 MCW8),0.7757245130570068,0.048242161197945894,0.046992962614311753,-0.010907226151484553,0.03736781031277785,0.030361708343029023,0.8878167249486579,38.11699346546084,1.006172708235681
172,SE,single,SE Leaf=255 (d9 LR0.005 MCW8),0.778549487098833,0.04793736923436876,0.04677233662059881,-0.010504279867775758,0.03719994454791944,0.03041997486352921,0.8887429467880082,59.17757097352296,1.1822826424613595
173,SE,single,SE Leaf=511 (d9 LR0.005 MCW8),0.7778675915671358,0.04801111743322628,0.04681803750118668,-0.010636670592839171,0.03726519036857788,0.030430923700332638,0.8885062193642328,60.20024692453444,1.0437791412696242
174,SE,single,SE d=11 LR=0.003 MCW=8 Est=1500,0.7822951802914635,0.04753022534194518,0.04666876621542287,-0.009008250748726262,0.03687122529743526,0.030219299197196958,0.8889849928430924,30.005233963020146,0.6796570690348744
175,SE,single,SE d=11 LR=0.003 MCW=12 Est=1500,0.7822685409967413,0.04753313325402451,0.046626175399192,-0.009241132281702626,0.036814499761420795,0.029754907310009,0.8892492565670078,28.15996972285211,1.0784856993705034
176,SE,single,SE d=11 LR=0.005 MCW=8 Est=1000,0.7818499656504937,0.0475788010796048,0.04671139139113162,-0.0090436842860502,0.03681988848099355,0.030008821249008173,0.8888452086657186,20.56728556379676,1.0875379396602511
177,SE,single,SE d=11 LR=0.005 MCW=12 Est=1000,0.7821582273339482,0.047545173062290384,0.0466330793994388,-0.009268192271028396,0.03679342596289164,0.029796544156968585,0.8892992155153696,19.460201270878315,1.0266836574301124
178,SE,single,SE MCW=5 L2=0.65 L1=0.02 (d9 LR0.005),0.7795538392605617,0.047828539696147386,0.046639250511042736,-0.010599505664104327,0.03704996325512532,0.030383256077766402,0.8894192336914621,15.956292625516653,0.5735444249585271
179,SE,single,SE MCW=5 L2=0.65 L1=0.04 (d9 LR0.005),0.7784778407170597,0.04794512324961414,0.04676850983995969,-0.010556577572001428,0.03716232863193732,0.030301459997892383,0.8887015779704884,15.591405961662531,1.1188121791929007
180,SE,single,SE MCW=5 L2=0.9 L1=0.02 (d9 LR0.005),0.7790099365837445,0.04788750657594952,0.04672547209435475,-0.010485396619136597,0.037109682160485366,0.030398221194744113,0.8889839123832763,15.50213642604649,1.0852607628330588
181,SE,single,SE MCW=5 L2=0.9 L1=0.04 (d9 LR0.005),0.7784596319732486,0.04794709371281658,0.04676199526274308,-0.010594318950862769,0.03717107784383651,0.03040483129024507,0.8887114655435324,15.423082343302667,0.8742542006075382
182,SE,single,SE MCW=7 L2=0.65 L1=0.02 (d9 LR0.005),0.7779669024597989,0.04800038383517799,0.046818395035099096,-0.010586535458178946,0.03722336117266663,0.030481580704450617,0.8885417974462338,15.256049282848835,0.8553035408258438
183,SE,single,SE MCW=7 L2=0.65 L1=0.04 (d9 LR0.005),0.7778783160886409,0.04800995843423113,0.046846596561752656,-0.010504879730676502,0.03727873872747909,0.030492092192172998,0.8883120210792136,15.444901158101857,0.6940255034714937
184,SE,single,SE MCW=7 L2=0.9 L1=0.02 (d9 LR0.005),0.7782583162159333,0.04796887374715881,0.0468068995118917,-0.01049414150120178,0.037216672933038625,0.030677224993705732,0.8885936818581672,15.436189164407551,1.0784657672047615
185,SE,single,SE MCW=7 L2=0.9 L1=0.04 (d9 LR0.005),0.7777056202879223,0.04802861826775999,0.04686261574978826,-0.010518717555305566,0.03730343347792359,0.030687132179737092,0.8882508875621656,15.362148385494947,1.403537504374981
186,SE,single,SE Best L2=0.75 L1=0.03 MCW=6,0.779017866766718,0.04788664735157907,0.04669974729499201,-0.010595498860033163,0.03715258893301524,0.030563011050224312,0.8891151475043712,15.79420328233391,1.241822674870491
187,SE,single,SE Best L2=0.75 L1=0.03 MCW=10,0.778196599134276,0.04797554884062396,0.046737576890285334,-0.010828305227399498,0.03720349699221664,0.030329889476299304,0.8889059601857752,15.452469653449953,1.20806132722646
188,SE,single,SE Best L2=1.0 L1=0.03 MCW=8,0.7782752770020023,0.047967039167953966,0.046780439312167146,-0.010603176114978293,0.037215009711914646,0.030482585906982426,0.8887063324309931,15.772934762760997,0.9944772198796272
189,SE,single,SE Best L2=0.5 L1=0.05 MCW=8,0.7771530919728292,0.04808827047764105,0.04690085763729568,-0.01062032530935554,0.03735343186190166,0.030516566276550305,0.8880390688778189,15.78123078867793,0.9055783385410905
190,SE,single,SE d=8 LR=0.005 MCW=8 L2=0.75 L1=0.03,0.7770244197895085,0.048102151598723324,0.04681594659265137,-0.011049168868079284,0.03729972647758049,0.030286648750305165,0.8886699997815023,13.732611308805645,1.2002742467448115
191,SE,single,SE d=10 LR=0.005 MCW=8 L2=0.75 L1=0.03,0.7812933449958848,0.047639462247061136,0.04664221118424371,-0.009696519952733348,0.03693505202634457,0.03018489789962768,0.8892867753522693,19.457197663374245,1.1543930293992162
192,SE,single,SE sub=0.95 col=0.85 d9 LR0.005 MCW8,0.7750944885659191,0.04830987351956468,0.047192878284100286,-0.010328413084322679,0.03742530480992623,0.030042802095413206,0.8867581847061589,17.03314157947898,1.1365113435313106
193,SE,single,SE Est=2000 d9 LR=0.005 MCW=8,0.778982475509589,0.047890481826280605,0.046707936288337144,-0.010576716687185883,0.03708178197972454,0.030209717631340033,0.889317565554158,30.76622102688998,1.9948758520185947
194,SE,single,SE d=8 LR=0.003 MCW=8 L2=0.75 L1=0.03 Est=1500,0.7781064989777745,0.04798529207619419,0.046669183315208466,-0.011161343288480152,0.037259560275230884,0.0305532267689705,0.889226597088916,21.108399192802608,1.4191002137959003
195,SE,single,SE d=8 LR=0.008 MCW=8 L2=0.75 L1=0.03 Est=750,0.7771018397991389,0.04809380002866824,0.046778901223019774,-0.01116906455277811,0.03714591293847048,0.03003815379738807,0.8890816007678191,10.568836995400488,0.9203524719923735
196,SE,single,SE MCW=6 L2=0.5 L1=0.03 (d9 LR0.005),0.7794462268328712,0.047840212199936345,0.04666527593554194,-0.010537453446485481,0.03712013934863298,0.03058178079128264,0.8893007119442559,17.07818670850247,1.193418599665165
197,SE,single,SE MCW=6 L2=1.25 L1=0.03 (d9 LR0.005),0.7778088797071506,0.048017461927908796,0.0467861722675196,-0.010804199760182112,0.037276970193607116,0.03080098694562912,0.8886089352200457,16.88111448008567,1.0043221106752753
198,SE,single,SE MCW=9 L2=0.5 L1=0.03 (d9 LR0.005),0.7784681087455766,0.047946176407115716,0.046747394793283006,-0.010654431648984592,0.03717901414089422,0.03021640089154244,0.8888592131579359,16.411904526874423,1.1978756245225668
199,SE,single,SE MCW=9 L2=1.25 L1=0.03 (d9 LR0.005),0.778044562655331,0.04799198858858568,0.0467931131403787,-0.010659996818800614,0.03726351501678097,0.030399974584579464,0.8886031752096212,15.587909291498363,1.3222396848723292
200,TR,two_regime,TR 8.4-eval Baseline (d9 LR=0.005 MCW=8 L2=0.75 L1=0.03 Est=2500),0.8149597722232315,0.04381965243544501,0.04333702538939057,-0.006485689628907558,0.03371950968175316,0.02742869168519975,0.9055941114990778,66.4533675191924,0.021855522878468037
201,TR,two_regime,TR Lean Ref (d9 LR=0.005 MCW=8 L2=0.75 L1=0.03 Est=1000),0.8143726596426727,0.043889114882989834,0.04340104898156178,-0.006527124367771369,0.033876203314284724,0.027374150872230524,0.9050272339006958,30.042784105986357,0.018156480975449085
202,TR,two_regime,TR 1.5 SOTA Params (d9 LR=0.005 MCW=8 L2=0.75 L1=0.03 Est=2500),0.8149597722232315,0.04381965243544501,0.04333702538939057,-0.006485689628907558,0.03371950968175316,0.02742869168519975,0.9055941114990778,66.37082047946751,0.021140762604773045
203,TR,two_regime,TR MAE Objective,0.7934171103483508,0.04630021688019952,0.04541256586561373,-0.009022690544111985,0.0353590507629471,0.028219296813011163,0.8951325296641459,44.327541591599584,0.012252196669578552
204,TR,two_regime,TR MSE Objective Est=1000,0.812937395037252,0.044058462775190675,0.043543023291229464,-0.006719617903743533,0.03400671671159632,0.027706889986991876,0.9042886979826108,29.389089968055487,0.11570675019174814
205,TR,two_regime,TR MAPE Objective,0.7934171103483508,0.04630021688019952,0.04541256586561373,-0.009022690544111985,0.0353590507629471,0.028219296813011163,0.8951325296641459,44.095512631349266,0.012207607738673687
206,TA,two_regime,TA d=8 LR=0.003 MCW=4 Est=1500,0.8097224438589121,0.04443545523264619,0.04389698970417506,-0.006896664167846075,0.034236465131925846,0.02749345684051513,0.9026715498497743,38.77296289242804,0.014521878212690353
207,TA,two_regime,TA d=8 LR=0.003 MCW=6 Est=1500,0.8097488364380895,0.04443237340059922,0.043885200006282425,-0.006951620416770887,0.0342541933409487,0.02766231179237366,0.902797235714212,38.624477916397154,0.014450712129473686
208,TA,two_regime,TA d=8 LR=0.003 MCW=8 Est=1500,0.8099559734575863,0.04440817881565545,0.04385130631403353,-0.007010654767996593,0.034298334794583815,0.0279837180376053,0.9029437739619602,35.200817465782166,0.013507295399904251
209,TA,two_regime,TA d=8 LR=0.003 MCW=10 Est=1500,0.8101915458696496,0.04438064681192673,0.04377886380732638,-0.007283741839504671,0.034311846621663186,0.02795826590061186,0.9032725625375031,34.781705571338534,0.014022747986018658
210,TA,two_regime,TA d=8 LR=0.003 MCW=15 Est=1500,0.8095343574903903,0.0444574116820388,0.043821681944350516,-0.007491438115239591,0.03436631698008975,0.02794789195060729,0.9030899747452289,34.20276718586683,0.014959395863115788
211,TA,two_regime,TA d=8 LR=0.005 MCW=4 Est=1000,0.8109219147651637,0.04429517778952764,0.043773289963501445,-0.006779517768771354,0.03406218039839785,0.027369067847728735,0.9033278759879254,24.1850008321926,0.010605154559016228
212,TA,two_regime,TA d=8 LR=0.005 MCW=6 Est=1000,0.8118877622958376,0.04418189876194966,0.043660943121379726,-0.006764778190215323,0.03399040713363026,0.027390759706497195,0.9039015885878027,23.05398643296212,0.011019510217010975
213,TA,two_regime,TA d=8 LR=0.005 MCW=8 Est=1000,0.8107681377886323,0.04431318673569323,0.0437378778930267,-0.007117341925684372,0.03414839635020588,0.027537717819213867,0.9035860565244733,22.852198946289718,0.011246652342379093
214,TA,two_regime,TA d=8 LR=0.005 MCW=10 Est=1000,0.8112994336532582,0.04425093516449706,0.04370373554880112,-0.0069374896045312755,0.03408407898133345,0.027505565524101258,0.9037601752083192,22.414108752273023,0.013395965099334717
215,TA,two_regime,TA d=8 LR=0.005 MCW=15 Est=1000,0.810163552996724,0.04438391931106438,0.043769980516424556,-0.007356704357447624,0.03428568161565619,0.028008212357759472,0.9034373992232206,21.917678387835622,0.011408100835978985
216,TA,two_regime,TA d=8 LR=0.008 MCW=4 Est=750,0.8109950377481118,0.04428661172872687,0.043764232789895295,-0.006782028216017785,0.03410026771800981,0.027590364634990684,0.9035479131397608,17.915057891979814,0.010007161647081375
217,TA,two_regime,TA d=8 LR=0.008 MCW=6 Est=750,0.8114429917585617,0.04423409952587326,0.043651138118469275,-0.007157772127357717,0.034108093100384415,0.02778673577308655,0.9040797233903568,18.27446268312633,0.009588465094566345
218,TA,two_regime,TA d=8 LR=0.008 MCW=8 Est=750,0.8115161588825928,0.044225516456205545,0.043634628775819057,-0.007205239580650432,0.03410108070810891,0.027783966481685657,0.9041931641566573,18.26996495667845,0.010884935036301613
219,TA,two_regime,TA d=8 LR=0.008 MCW=10 Est=750,0.811352470437712,0.044244716072823036,0.04366629226621857,-0.00713090597932027,0.034119479121576174,0.02779985529184341,0.9040224777022455,17.680035389959812,0.009713534265756607
220,TA,two_regime,TA d=8 LR=0.008 MCW=15 Est=750,0.8104144137949439,0.044354583884772585,0.04367086419212594,-0.00775788194704069,0.034196102105554904,0.027721843540668492,0.9040717471933105,17.15883596148342,0.008609253913164139
221,TA,two_regime,TA d=8 LR=0.01 MCW=4 Est=500,0.8101885808507882,0.044380993448069984,0.04378992997015833,-0.0072190451339675015,0.03418838665573844,0.0275755318403244,0.9032731778956422,12.355015939101577,0.008405436761677265
222,TA,two_regime,TA d=8 LR=0.01 MCW=6 Est=500,0.8102784194133607,0.04437048934729647,0.04376724754617986,-0.007291664223616034,0.03413881555174863,0.02768965941667556,0.9034317906895859,13.080158452503383,0.01078811939805746
223,TA,two_regime,TA d=8 LR=0.01 MCW=8 Est=500,0.8093307157050609,0.044481171788947886,0.04381791225575417,-0.007652790946113872,0.03425507698129874,0.027927064657211287,0.9032125449205426,12.76156166382134,0.016290285624563694
224,TA,two_regime,TA d=8 LR=0.01 MCW=10 Est=500,0.8101454245039046,0.0443860384888275,0.04372627545532382,-0.007624516216575468,0.034271266624072615,0.02781315106153487,0.9035722213574496,12.826228762976825,0.008456854149699211
225,TA,two_regime,TA d=8 LR=0.01 MCW=15 Est=500,0.8086974168545276,0.04455498158640266,0.043836713351945895,-0.00796799514708742,0.03441931835918088,0.02793980151414871,0.9031758314749982,12.671503129415214,0.009042156860232353
226,TA,two_regime,TA d=9 LR=0.003 MCW=4 Est=1500,0.8115569871122734,0.04422072626484026,0.04375097237668359,-0.006428456073164307,0.03407899913743048,0.02761334300041196,0.9032817064289376,44.02219265047461,0.013724199496209621
227,TA,two_regime,TA d=9 LR=0.003 MCW=6 Est=1500,0.8123041973694531,0.04413296763856571,0.04366053289560446,-0.006440240667749116,0.03403969110689179,0.027413107216358187,0.9037190889888993,43.60554614569992,0.014601250179111958
228,TA,two_regime,TA d=9 LR=0.003 MCW=8 Est=1500,0.8120407741762949,0.044163926165417956,0.04364705759553781,-0.0067369679824305605,0.03410759661644922,0.027686331689357774,0.9037851852573411,43.15665704756975,0.022342207841575146
229,TA,two_regime,TA d=9 LR=0.003 MCW=10 Est=1500,0.8131453651147975,0.0440339645862681,0.04348504664298825,-0.006931143891295905,0.034050814689846644,0.027850619852542863,0.9045123557428668,42.77117548324168,0.01415639091283083
230,TA,two_regime,TA d=9 LR=0.003 MCW=15 Est=1500,0.8123669424969385,0.044125590382109336,0.04352556744435446,-0.007252082819208005,0.034086197787367954,0.028041631281375892,0.9043500745120328,42.41790963616222,0.016560127958655357
231,TA,two_regime,TA d=9 LR=0.005 MCW=4 Est=1000,0.8123125369545485,0.04413198718316311,0.043654223927795985,-0.006476189156959332,0.03398275651185579,0.02717431104183196,0.903788226394338,30.717209784314036,0.01158321276307106
232,TA,two_regime,TA d=9 LR=0.005 MCW=6 Est=1000,0.8136289295269353,0.04397694953719798,0.04349482562491196,-0.006494015279914224,0.03386210979555264,0.02719197505712509,0.9045544790884058,29.914276832714677,0.01366786751896143
233,TA,two_regime,TA d=9 LR=0.005 MCW=8 Est=1000,0.8143726596426727,0.043889114882989834,0.04340104898156178,-0.006527124367771369,0.033876203314284724,0.027374150872230524,0.9050272339006958,29.56697668414563,0.020468915812671185
234,TA,two_regime,TA d=9 LR=0.005 MCW=10 Est=1000,0.8144727678689307,0.04387727865787838,0.04337266779118611,-0.006635304898534564,0.033869306444831396,0.02758680731058119,0.9051297500179878,26.37434547394514,0.010338209569454193
235,TA,two_regime,TA d=9 LR=0.005 MCW=15 Est=1000,0.8142953165386786,0.043898257304723756,0.04331741204337576,-0.007117500140929868,0.03390066336823284,0.02781247878074644,0.9053821864612667,25.650266486220062,0.012109218165278435
236,TA,two_regime,TA d=9 LR=0.008 MCW=4 Est=750,0.8137177616764635,0.0439664676728026,0.04350990971695267,-0.006319654741061686,0.033814276450906185,0.02689681032299996,0.9045792879473087,22.26135504897684,0.011245870031416416
237,TA,two_regime,TA d=9 LR=0.008 MCW=6 Est=750,0.8139763038633444,0.0439359464226576,0.043465649366951374,-0.006411295747653413,0.033801220329038324,0.02721679711341858,0.9048372549311163,21.868398593738675,0.010090038180351257
238,TA,two_regime,TA d=9 LR=0.008 MCW=8 Est=750,0.8141768890866308,0.043912252455767055,0.043388208060643786,-0.006763824142103737,0.033874238118936736,0.027454476118087767,0.9051807086398165,21.801794301718473,0.010189210064709187
