feature,importance_mean,importance_std
V_rollmean_E_SAR_diff_kobs14,7.0163646e-06,4.2515453e-06
V_rollstd_s2_b11_kobs30,6.6383877e-06,7.92719e-06
A_d_SMAP_sm_interp_kobs5,6.6240423e-06,6.686167e-06
SMAP_sm_am_interp_rollstd7,6.5283853e-06,1.3487522e-05
C_smm_SMAP_sm_interp_alpha0.85_n5,6.4855567e-06,1.1721974e-05
G_rain_sum_30d,6.476476e-06,1.1825879e-05
A_d_E_SAR_ratio_kobs7,6.4169876e-06,6.2927215e-06
G_DSLR,6.3592397e-06,1.9210405e-05
V_rollstd_F_NDVI_kobs14,6.134845e-06,5.410816e-06
V_rollstd_G_API_kobs30,6.0446914e-06,4.3903337e-06
V_rollcv_G_API_kobs30,5.968072e-06,8.7115395e-06
V_rollmin_F_NDVI_kobs14,5.909436e-06,1.5549762e-05
V_rollmin_s2_b11_kobs7,5.8952746e-06,9.7494385e-06
A_d_SMAP_sm_interp_kobs30,5.6371805e-06,7.5533208e-06
V_rollmax_LST_modis_kobs14,5.607047e-06,2.3531344e-05
E_rough_s1_vh_kobs7,5.5232745e-06,2.0770442e-05
s1_vh,5.499137e-06,6.5394834e-06
A_d_LST_modis_kobs5,5.467148e-06,1.2088748e-05
V_rollmin_LST_modis_kobs14,5.4332613e-06,1.1838352e-05
V_ema_LST_modis_kobs7,5.3598637e-06,1.044411e-05
A_d_F_NDMI_kobs2,5.322978e-06,7.902819e-06
V_rollmean_G_API_kobs14,5.304764e-06,5.2744067e-06
A_d_E_SAR_ratio_kobs1,5.267293e-06,4.8386487e-06
s2_b12,5.244891e-06,1.0819725e-05
V_rollmin_SMAP_sm_interp_kobs7,5.1916477e-06,6.48664e-06
A_d_F_NDMI_kobs5,5.1833144e-06,7.678043e-06
V_rollmean_F_NDMI_kobs7,5.086688e-06,7.275799e-06
V_rollmax_E_SAR_diff_kobs7,5.03273e-06,6.9082257e-06
C_lag_G_API_kobs6,4.9432015e-06,8.330332e-06
V_rollcv_F_NDVI_kobs7,4.846489e-06,6.112915e-06
latitude,4.830046e-06,1.2184473e-05
SMAP_sm_pm_interp,4.812154e-06,4.5549414e-06
V_rollmax_s2_b12_kobs7,4.8061297e-06,2.7461356e-06
A_grad_G_API_kobs7,4.804336e-06,7.907995e-06
A_d_E_SAR_ratio_kobs14,4.782306e-06,8.92116e-06
E_SAR_diff,4.712347e-06,5.314121e-06
A_d_E_SAR_ratio_kobs2,4.652118e-06,5.75384e-06
V_rollmin_SMAP_sm_interp_kobs30,4.6425594e-06,6.664837e-06
C_smm_E_SAR_ratio_alpha0.85_n5,4.6203477e-06,5.5862474e-06
V_rollstd_s2_b12_kobs30,4.548525e-06,6.3993984e-06
A_d_s2_b12_kobs7,4.463814e-06,6.3167445e-06
C_lag_G_API_kobs5,4.3631526e-06,8.219872e-06
V_ema_LST_modis_kobs14,4.315338e-06,7.672925e-06
A_d_F_NDVI_kobs2,4.279784e-06,4.08388e-06
V_ema_SMAP_sm_interp_kobs7,4.274591e-06,6.4284613e-06
V_rollmax_F_NDMI_kobs30,4.2713614e-06,1.8999921e-05
V_rollcv_s2_b11_kobs7,4.2514594e-06,5.1888583e-06
A_d_s2_b11_kobs30,4.223415e-06,9.781166e-06
C_lag_E_SAR_ratio_kobs2,4.1930207e-06,1.0014319e-05
C_lag_G_API_kobs30,4.172292e-06,7.124012e-06
C_lag_F_NDVI_kobs6,4.092446e-06,7.674212e-06
V_rollrng_G_API_kobs30,4.0890545e-06,1.3599297e-05
V_rollmin_F_NDVI_kobs30,4.0815416e-06,5.820297e-06
A_grad_LST_modis_kobs14,4.076824e-06,2.0202346e-05
V_rollmean_s2_b11_kobs7,4.0710033e-06,6.8259283e-06
C_smm_E_SAR_diff_alpha0.85_n5,4.0161417e-06,7.5185417e-06
A_d_s2_b12_kobs14,4.0126793e-06,8.128339e-06
H_corr_LST_modis__F_NDMI_kobs7,3.999294e-06,8.19237e-06
C_lag_E_SAR_diff_kobs5,3.976853e-06,7.194018e-06
V_rollmin_E_SAR_diff_kobs7,3.937855e-06,5.1819707e-06
V_ema_E_SAR_diff_kobs14,3.93427e-06,4.638093e-06
slope,3.881335e-06,6.0849093e-06
sin_year,3.872281e-06,1.222653e-05
V_ema_F_NDVI_kobs30,3.8450657e-06,2.8426884e-06
SMAP_sm_am_interp_lag1,3.8005646e-06,8.4327e-06
C_lag_F_NDMI_kobs5,3.7877692e-06,1.3144802e-05
V_rollrng_s2_b12_kobs7,3.7765774e-06,2.8885647e-06
V_rollrng_s2_b12_kobs14,3.7470786e-06,4.975577e-06
A_grad_F_NDVI_kobs7,3.7063007e-06,1.001798e-05
C_lag_E_SAR_diff_kobs30,3.6890913e-06,5.191196e-06
F_MSI,3.6833828e-06,1.1316225e-05
A_d_E_SAR_diff_kobs14,3.6616402e-06,2.9768946e-06
V_rollmax_E_SAR_diff_kobs14,3.5731657e-06,9.686667e-06
C_lag_E_SAR_diff_kobs1,3.5311168e-06,4.7694652e-06
A_d_s2_b12_kobs5,3.4834266e-06,6.2287277e-06
V_rollmean_F_NDVI_kobs30,3.468275e-06,4.720605e-06
V_rollstd_F_NDMI_kobs14,3.4528823e-06,5.3120552e-06
V_rollmean_SMAP_sm_interp_kobs14,3.434428e-06,5.5174387e-06
V_rollrng_SMAP_sm_interp_kobs14,3.3321135e-06,5.1364686e-06
C_lag_F_NDMI_kobs30,3.2799708e-06,2.939991e-06
V_rollmin_F_NDMI_kobs7,3.2593377e-06,9.174558e-06
V_rollmean_G_API_kobs7,3.256701e-06,7.5891453e-06
A_d_E_SAR_diff_kobs1,3.2498e-06,1.057464e-05
C_lag_E_SAR_diff_kobs12,3.2421935e-06,6.4504634e-06
A_d_s2_b12_kobs1,3.218804e-06,9.84512e-06
A_d_s2_b12_kobs2,3.1890997e-06,6.8789977e-06
D_fft_dom_E_SAR_ratio_kobs30,3.1211964e-06,3.0472498e-05
V_ema_LST_modis_kobs30,3.1034112e-06,3.6482281e-06
