family,ece_input,policy,seed,r2,rmse,ubrmse,bias,mae,pearson
Clustering_V0_Full_k2,v3,as_routed,13,-10.978234115088936,0.16283438289534427,0.11291552541064696,0.11732484977252315,0.13704884293747602,-0.6663389345589528
Clustering_V0_Full_k2,v3,c0_only,13,-0.6199583924188621,0.05988273729337708,0.04983586045738532,0.03320134392189015,0.05292533708684304,0.10136981052915015
Clustering_V0_Full_k2,v3,c1_only,13,-15.02291382026241,0.1883304145949494,0.05109664772437699,0.18126631692853598,0.18126631692853598,-0.4558471766921256
Clustering_V0_Full_k2,v3,gapi_transplant,13,-0.6199583924188621,0.05988273729337708,0.04983586045738532,0.03320134392189015,0.05292533708684304,0.10136981052915015
Clustering_V0_Full_k2,v3,dynamic_transplant,13,-0.6199583924188621,0.05988273729337708,0.04983586045738532,0.03320134392189015,0.05292533708684304,0.10136981052915015
Clustering_V0_Full_k2,v3,seasonal,13,-0.6199583924188621,0.05988273729337708,0.04983586045738532,0.03320134392189015,0.05292533708684304,0.10136981052915015
Clustering_V0_Full_k2,v3,margin_fallback,13,-0.5107865877938591,0.05782974461401555,0.05568416782364105,0.015606178773512731,0.04987104903312308,-0.06202526187801822
Clustering_Backbone54_k2,v3,as_routed,13,-11.179644300271123,0.16419768003325796,0.08549371778443159,0.14018452963041295,0.14521449291194852,-0.1387122231548173
Clustering_Backbone54_k2,v3,c0_only,13,-0.6199583924188621,0.05988273729337708,0.04983586045738532,0.03320134392189015,0.05292533708684304,0.10136981052915015
Clustering_Backbone54_k2,v3,c1_only,13,-15.02291382026241,0.1883304145949494,0.05109664772437699,0.18126631692853598,0.18126631692853598,-0.4558471766921256
Clustering_Backbone54_k2,v3,gapi_transplant,13,-0.6199583924188621,0.05988273729337708,0.04983586045738532,0.03320134392189015,0.05292533708684304,0.10136981052915015
Clustering_Backbone54_k2,v3,dynamic_transplant,13,-0.6199583924188621,0.05988273729337708,0.04983586045738532,0.03320134392189015,0.05292533708684304,0.10136981052915015
Clustering_Backbone54_k2,v3,seasonal,13,-0.6199583924188621,0.05988273729337708,0.04983586045738532,0.03320134392189015,0.05292533708684304,0.10136981052915015
Clustering_Backbone54_k2,v3,margin_fallback,13,-0.5107865877938591,0.05782974461401555,0.05568416782364105,0.015606178773512731,0.04987104903312308,-0.06202526187801822
Global_Single_54,v3,direct,13,-0.5107865877938591,0.05782974461401555,0.05568416782364105,0.015606178773512731,0.04987104903312308,-0.06202526187801822
Global_Single_50,v3,direct,13,-0.32061727328581324,0.054067738016361756,0.05225433083671979,0.013885431322525232,0.043195883158704734,-0.047082037250040565
Clustering_V0_Full_k2,v3,as_routed,101,-11.211718667678062,0.1644137402837583,0.11405466431356308,0.11842048616018921,0.13833970808061616,-0.6651582361146848
Clustering_V0_Full_k2,v3,c0_only,101,-0.6483055055126521,0.0604043991447145,0.05091780939163751,0.032497201768627054,0.05241642368905404,0.10211232571857487
Clustering_V0_Full_k2,v3,c1_only,101,-15.297059553039308,0.18993471101827888,0.051757899919521594,0.18274658477114666,0.18274658477114666,-0.5258013227295351
Clustering_V0_Full_k2,v3,gapi_transplant,101,-0.6483055055126521,0.0604043991447145,0.05091780939163751,0.032497201768627054,0.05241642368905404,0.10211232571857487
Clustering_V0_Full_k2,v3,dynamic_transplant,101,-0.6483055055126521,0.0604043991447145,0.05091780939163751,0.032497201768627054,0.05241642368905404,0.10211232571857487
Clustering_V0_Full_k2,v3,seasonal,101,-0.6483055055126521,0.0604043991447145,0.05091780939163751,0.032497201768627054,0.05241642368905404,0.10211232571857487
Clustering_V0_Full_k2,v3,margin_fallback,101,-0.5613881287999523,0.05879022883116325,0.05684241519207204,0.015007692732483436,0.05036703912567877,-0.039817598127440804
Clustering_Backbone54_k2,v3,as_routed,101,-11.404001754553036,0.16570309626425486,0.08624633148588458,0.14148882081912983,0.14613567395493762,-0.13648761106019974
Clustering_Backbone54_k2,v3,c0_only,101,-0.6483055055126521,0.0604043991447145,0.05091780939163751,0.032497201768627054,0.05241642368905404,0.10211232571857487
Clustering_Backbone54_k2,v3,c1_only,101,-15.297059553039308,0.18993471101827888,0.051757899919521594,0.18274658477114666,0.18274658477114666,-0.5258013227295351
Clustering_Backbone54_k2,v3,gapi_transplant,101,-0.6483055055126521,0.0604043991447145,0.05091780939163751,0.032497201768627054,0.05241642368905404,0.10211232571857487
Clustering_Backbone54_k2,v3,dynamic_transplant,101,-0.6483055055126521,0.0604043991447145,0.05091780939163751,0.032497201768627054,0.05241642368905404,0.10211232571857487
Clustering_Backbone54_k2,v3,seasonal,101,-0.6483055055126521,0.0604043991447145,0.05091780939163751,0.032497201768627054,0.05241642368905404,0.10211232571857487
Clustering_Backbone54_k2,v3,margin_fallback,101,-0.5613881287999523,0.05879022883116325,0.05684241519207204,0.015007692732483436,0.05036703912567877,-0.039817598127440804
Global_Single_54,v3,direct,101,-0.5613881287999523,0.05879022883116325,0.05684241519207204,0.015007692732483436,0.05036703912567877,-0.039817598127440804
Global_Single_50,v3,direct,101,-0.26580824215645027,0.0529338733149536,0.05130715783495027,0.013021923783491344,0.042146985645288806,-0.04227563201251005
Clustering_V0_Full_k2,v3,as_routed,123,-11.649458470239226,0.1673345733857386,0.1171333404961002,0.11950163176464071,0.14035621805064535,-0.6661714248078658
Clustering_V0_Full_k2,v3,c0_only,123,-0.5460713540247344,0.05850116042749959,0.05036727852447811,0.02975773891614903,0.05061232520215371,0.11687706354397961
Clustering_V0_Full_k2,v3,c1_only,123,-16.079549949847102,0.1944410355779024,0.05075759263126864,0.18769918248859074,0.18769918248859074,-0.4708569876181486
Clustering_V0_Full_k2,v3,gapi_transplant,123,-0.5460713540247344,0.05850116042749959,0.05036727852447811,0.02975773891614903,0.05061232520215371,0.11687706354397961
Clustering_V0_Full_k2,v3,dynamic_transplant,123,-0.5460713540247344,0.05850116042749959,0.05036727852447811,0.02975773891614903,0.05061232520215371,0.11687706354397961
Clustering_V0_Full_k2,v3,seasonal,123,-0.5460713540247344,0.05850116042749959,0.05036727852447811,0.02975773891614903,0.05061232520215371,0.11687706354397961
Clustering_V0_Full_k2,v3,margin_fallback,123,-0.5021717403638979,0.05766462974362696,0.056231519424654056,0.012775983197560202,0.04956441954425755,-0.0399349802344296
Clustering_Backbone54_k2,v3,as_routed,123,-11.914440301802877,0.16907815829781866,0.08849955477176687,0.1440668331663512,0.14898926152274386,-0.13173558931392113
Clustering_Backbone54_k2,v3,c0_only,123,-0.5460713540247344,0.05850116042749959,0.05036727852447811,0.02975773891614903,0.05061232520215371,0.11687706354397961
Clustering_Backbone54_k2,v3,c1_only,123,-16.079549949847102,0.1944410355779024,0.05075759263126864,0.18769918248859074,0.18769918248859074,-0.4708569876181486
Clustering_Backbone54_k2,v3,gapi_transplant,123,-0.5460713540247344,0.05850116042749959,0.05036727852447811,0.02975773891614903,0.05061232520215371,0.11687706354397961
Clustering_Backbone54_k2,v3,dynamic_transplant,123,-0.5460713540247344,0.05850116042749959,0.05036727852447811,0.02975773891614903,0.05061232520215371,0.11687706354397961
Clustering_Backbone54_k2,v3,seasonal,123,-0.5460713540247344,0.05850116042749959,0.05036727852447811,0.02975773891614903,0.05061232520215371,0.11687706354397961
Clustering_Backbone54_k2,v3,margin_fallback,123,-0.5021717403638979,0.05766462974362696,0.056231519424654056,0.012775983197560202,0.04956441954425755,-0.0399349802344296
Global_Single_54,v3,direct,123,-0.5021717403638979,0.05766462974362696,0.056231519424654056,0.012775983197560202,0.04956441954425755,-0.0399349802344296
Global_Single_50,v3,direct,123,-0.2682698100948797,0.05298531753655873,0.05142106321245981,0.012779598293771635,0.042454181544333294,-0.026322822189720617
