n_estimators,max_depth,min_samples_split,min_samples_leaf,max_features,val_R2,val_RMSE,val_MAE,val_bias
300,,10,1,0.5,0.7779316121500367,0.050625996412775015,0.039055214801644915,0.010197912274431902
500,10.0,5,1,0.5,0.7778344033237351,0.05063707578181976,0.03910230637263668,0.010155626858781389
500,,2,1,sqrt,0.7778229785419257,0.05063837776131975,0.039969285211267615,0.010418355633802858
100,10.0,5,4,0.5,0.7777924205774729,0.050641860012846034,0.03923465301798526,0.010224635600120966
100,10.0,2,4,0.5,0.7777924205774728,0.050641860012846034,0.03923465301798526,0.010224635600120963
200,25.0,5,1,sqrt,0.7777838796622246,0.05064283325525152,0.039794981985293326,0.010508528794718303
100,25.0,10,4,sqrt,0.7777688233829583,0.05064454888174143,0.03977760073610882,0.010187159559019903
200,10.0,10,2,0.5,0.7777543701087046,0.05064619574260162,0.03920960302876203,0.010233830104284075
300,15.0,5,1,sqrt,0.7777509185332211,0.050646589020275815,0.039813283534622546,0.010175110756075051
200,10.0,2,4,0.5,0.7777465192268515,0.05064709027939827,0.03925478361281007,0.010367919926250921
200,10.0,5,4,0.5,0.7777465192268515,0.05064709027939827,0.039254783612810075,0.010367919926250921
100,15.0,2,2,sqrt,0.7777451343535224,0.05064724807151701,0.03963488942080131,0.009534873113105954
200,15.0,5,1,sqrt,0.7777365394065157,0.05064822736662378,0.03984924345954904,0.010222276187981412
100,20.0,5,1,sqrt,0.7777119354556563,0.0506510305984496,0.03993278673857031,0.010182785755650937
200,15.0,5,2,sqrt,0.7777053157123057,0.050651784787225866,0.04013123161055252,0.010148391098366285
100,,2,1,sqrt,0.7776602165686319,0.050656922643482274,0.039894504107981225,0.010582767018779344
500,,10,1,sqrt,0.7775782737804975,0.05066625652657933,0.039918984362501846,0.009940926417432674
300,20.0,2,1,sqrt,0.7775332755163737,0.05067138142676808,0.0400254807541746,0.010494726264995178
100,25.0,10,2,sqrt,0.7775019223815649,0.05067495196228242,0.03981519451853335,0.010117887383043058
100,10.0,10,2,0.5,0.7774864238158334,0.050676716866064585,0.03929471904717185,0.010423802109793564
100,,10,4,sqrt,0.7774762540654426,0.050677874916017135,0.0397625036363425,0.010517758481848724
200,15.0,10,1,0.5,0.7774613920850848,0.05067956723205073,0.03906411078052176,0.009961184315811061
200,,2,1,sqrt,0.7774607785946857,0.05067963708825858,0.039974763791079816,0.010558032570422534
300,,2,2,0.5,0.7774587512026913,0.05067986794027615,0.039036888969584904,0.010235238659475086
100,15.0,10,1,0.5,0.7774478983434071,0.05068110369942774,0.03900845922300295,0.009984598483296905
200,10.0,5,1,sqrt,0.777410975155721,0.05068530772688981,0.03994550347541935,0.009547754081871964
200,25.0,10,4,log2,0.7774097468723029,0.050685447571693874,0.04018665565353856,0.009692050526150457
500,10.0,10,2,0.5,0.7773627522552267,0.05069079780032511,0.039354512689943597,0.010301559334270313
200,25.0,10,2,sqrt,0.777359359119052,0.05069118407918487,0.03985668449725276,0.010468556951798135
500,10.0,2,2,sqrt,0.7773272343595201,0.050694841056084614,0.04005667350951328,0.009576009756687334
200,25.0,10,4,sqrt,0.7772921923163545,0.05069882982615012,0.03996594306676939,0.01028611989946522
300,25.0,2,1,log2,0.7772840167823654,0.05069976038670587,0.04018388188593907,0.009861213233381476
200,,10,1,0.5,0.7772022761070699,0.0507090633842045,0.03920305804507167,0.010344761792262224
300,15.0,10,1,sqrt,0.7771687454898573,0.05071287904756827,0.039933493199145326,0.009829147923729823
300,10.0,10,1,0.5,0.7771622085858083,0.05071362289024401,0.039315454186965984,0.010184951112008206
100,20.0,5,2,0.5,0.7770918417191843,0.05072162933529827,0.03894216853043496,0.010043935823352895
500,15.0,10,4,log2,0.7770376914842099,0.050727789767881074,0.04013761302425059,0.009697252566456952
100,20.0,10,2,sqrt,0.7770101474116634,0.050730923048076436,0.03958972296111367,0.009995723488639075
100,10.0,5,1,sqrt,0.776974904137995,0.050734931869878125,0.03996642139151691,0.009823109366934875
300,20.0,2,2,log2,0.776971669448659,0.05073529979068855,0.04028676861916062,0.010247474911394786
300,20.0,5,1,log2,0.776964079569046,0.05073616307012154,0.04028039512805719,0.010294351844705788
300,20.0,2,2,sqrt,0.7769426535817351,0.0507386000010828,0.03987811485123596,0.010227593163734977
500,10.0,5,1,sqrt,0.7769238382988584,0.05074073990141814,0.040068087658717416,0.009579365937305214
200,10.0,5,2,0.5,0.7769182441673809,0.05074137611594816,0.0392806659093058,0.01042736845665581
100,15.0,2,1,log2,0.7768521749271581,0.050748889495901735,0.0402480373899317,0.010545851411339804
100,25.0,5,1,0.5,0.776843521531779,0.05074987347580019,0.03904508427933825,0.009898233352557729
100,15.0,10,2,sqrt,0.776716998338905,0.050764258283709916,0.040193430175993666,0.010617491875623263
300,10.0,5,1,sqrt,0.7767042534038751,0.05076570706829418,0.04009418893923715,0.00969904678770642
200,,5,2,log2,0.7766774021701106,0.05076875925561126,0.04024075316025896,0.010092073958499238
500,10.0,10,2,sqrt,0.7766710948274114,0.05076947618642168,0.0400501360384691,0.009280139846003272
200,20.0,10,1,sqrt,0.7766518470986006,0.05077166393738607,0.03996644344145949,0.010266398668573963
500,20.0,5,1,log2,0.7766518423895812,0.050771664472614914,0.040386162959545245,0.010398397927030354
300,10.0,5,2,0.5,0.776611592390344,0.05077623909596979,0.03929283397176483,0.010344964171486245
200,10.0,5,1,0.5,0.7765680290935694,0.05078118982856744,0.03925840814107855,0.010147627288487162
100,10.0,2,1,0.5,0.7765650005836473,0.0507815339843646,0.03931942702377416,0.010218974500806425
100,10.0,10,2,sqrt,0.7765362716661451,0.05078479858393848,0.03982211935147327,0.009004117571584168
500,,5,2,log2,0.776451262525681,0.05079445733618069,0.04034327722986539,0.01026136723794247
500,,10,2,log2,0.776450415126896,0.05079455360852183,0.040303695025555,0.009826887378479747
100,20.0,10,1,sqrt,0.7764012696121629,0.05080013668151252,0.040001553355216705,0.010786160347848635
500,10.0,5,2,sqrt,0.7763923372283106,0.050801151360326,0.04011120705135729,0.009638995594440963
300,10.0,10,2,sqrt,0.7763831497474439,0.05080219499587542,0.040018845672169144,0.009243371762447468
500,25.0,2,1,log2,0.7763602286302546,0.05080479858595781,0.040364131635808743,0.0098894420027741
200,20.0,2,2,log2,0.776348868397961,0.050806088935569566,0.04020672035001246,0.010182912187310086
500,25.0,5,1,log2,0.7762474660203378,0.05081760525197302,0.0403449887842294,0.010198851171707546
200,20.0,2,2,sqrt,0.7762450984578395,0.05081787410599681,0.039967923568502095,0.010369232660302867
100,,2,1,0.5,0.7762440905539879,0.05081798856041324,0.039252893192488265,0.010476203051643188
500,,2,4,log2,0.7762203314877656,0.050820686491183376,0.040273695251270274,0.010178424542788373
500,,5,4,log2,0.7762203314877656,0.050820686491183376,0.040273695251270274,0.010178424542788375
500,25.0,10,1,log2,0.7761826821031065,0.0508249614262481,0.040404017599526394,0.010004744958235097
300,25.0,10,4,log2,0.7761074629844098,0.050833501175747746,0.04023558704921264,0.009665279111498786
200,15.0,10,4,log2,0.7760991770542561,0.05083444180322213,0.040128856724936025,0.009768113384989684
100,15.0,10,4,log2,0.7760893150704595,0.05083556132327233,0.040019584222598895,0.01010762083711805
300,10.0,2,2,sqrt,0.7760017119151922,0.05084550484176477,0.04023149693004146,0.009723536160474503
100,,10,4,log2,0.7760001795136566,0.050845678761835995,0.040364689789490066,0.009892453766057987
500,10.0,10,1,0.5,0.7759909875328495,0.0508467219941646,0.039390049283592625,0.010145382483138121
500,25.0,5,4,log2,0.7759909789887287,0.05084672296385891,0.04025765221034484,0.010056678983185805
500,25.0,2,4,log2,0.7759909789887287,0.05084672296385891,0.04025765221034484,0.010056678983185805
100,15.0,5,2,sqrt,0.7759661990987098,0.05084953521971014,0.040365392157778616,0.01042763968444709
100,15.0,2,1,sqrt,0.7759445398435721,0.0508519931890752,0.039968924187946585,0.010350979413893742
200,15.0,2,2,log2,0.7759308229180186,0.05085354977316542,0.04027083541212218,0.00989571040976045
100,25.0,5,2,0.5,0.7759251141369727,0.050854197586344685,0.03922959649200819,0.010234833496068806
200,10.0,10,1,0.5,0.7759151531434622,0.05085532790646222,0.039486284292880855,0.010352346660418456
200,10.0,10,2,sqrt,0.7759095432386882,0.050855964477308634,0.03993064969947701,0.008939580691043577
300,,5,2,log2,0.7759076678713128,0.05085617727846595,0.04038958177878867,0.010241515911217539
500,15.0,2,1,log2,0.7758756331436087,0.05085981217653745,0.04034526862959138,0.010171769004658287
500,15.0,5,4,log2,0.7758697750476756,0.05086047685150384,0.040396050624479124,0.009757855892587297
500,15.0,2,4,log2,0.7758697750476755,0.05086047685150385,0.040396050624479124,0.009757855892587293
500,25.0,10,4,log2,0.7757915539403344,0.05086935119178968,0.04031485216048691,0.009874427239072775
100,20.0,2,1,log2,0.7757899426464047,0.05086953398001859,0.040410599186706406,0.01055612993943772
300,15.0,10,4,log2,0.7757722834106949,0.05087153723405184,0.04025057352528694,0.009782516699758758
500,15.0,5,2,log2,0.7757660795650316,0.050872240976183994,0.04032745141226717,0.009963361115886527
200,15.0,10,1,sqrt,0.7757210011905417,0.050877354213920256,0.03997585500689796,0.00965999288598542
200,15.0,2,1,log2,0.775719894493554,0.050877479740040595,0.04035382350365943,0.010248944391453558
200,25.0,2,1,log2,0.7755514572188452,0.050896580978721004,0.04027969599508994,0.009978374202528834
200,10.0,10,4,sqrt,0.7755310264836155,0.0508988973914157,0.04031688671120694,0.009958123718213344
300,15.0,2,1,log2,0.7755268186236993,0.05089937446052471,0.040295069109501216,0.010175846829181852
500,25.0,5,2,log2,0.7755182057861183,0.05090035093316491,0.04050869908738957,0.010137078561844976
200,,10,4,log2,0.7754993430942134,0.050902489408297356,0.040367854873517045,0.009852933769851026
100,10.0,10,4,sqrt,0.7754825887262748,0.0509043887860924,0.04019432391580476,0.009893684929636253
500,10.0,10,4,sqrt,0.7754673802427361,0.05090611285159922,0.040307519082912344,0.009739011389814435
300,10.0,10,4,sqrt,0.7754590647923107,0.050907055483763425,0.040268637646976975,0.009816907267925157
500,10.0,2,1,sqrt,0.7754360283226545,0.0509096667866001,0.040307341182286335,0.009809294571817784
300,25.0,10,1,log2,0.7753800309814795,0.05091601381604911,0.040510457526124026,0.009990327904914708
200,20.0,2,4,log2,0.775351307236686,0.050919269207457804,0.04039606270043635,0.010164085449438138
200,20.0,5,4,log2,0.775351307236686,0.050919269207457804,0.04039606270043635,0.01016408544943814
100,10.0,5,4,log2,0.7753458293924315,0.050919890012596974,0.04030254419408787,0.009620637393061415
100,10.0,2,4,log2,0.7753458293924315,0.050919890012596974,0.04030254419408787,0.009620637393061415
100,25.0,5,1,sqrt,0.775314985906618,0.05092338536947892,0.039845061944130074,0.010198138743666057
500,10.0,10,1,sqrt,0.7752717210503042,0.05092828798149694,0.0402410953613029,0.009583998467251663
200,25.0,10,2,log2,0.7752650078363708,0.050929048655544755,0.04033745537900732,0.009908546217453119
100,15.0,5,1,sqrt,0.7752154710308442,0.050934661318142574,0.0399469862499397,0.009624924081784211
100,20.0,5,4,sqrt,0.7752153671830564,0.05093467308374609,0.040115364162631124,0.01006116383811721
100,20.0,2,4,sqrt,0.7752153671830564,0.05093467308374609,0.040115364162631124,0.01006116383811721
300,,10,2,log2,0.7751944690828626,0.050937040712594216,0.04037967291240112,0.009644917758621049
300,15.0,2,2,log2,0.7751916438878563,0.05093736078172317,0.04041421453554671,0.010027131663157395
500,15.0,10,2,log2,0.7751889607494359,0.05093766475525936,0.04047614153270705,0.009938139136583053
300,25.0,2,4,log2,0.7751083407149236,0.05094679737659573,0.04035670648158074,0.010092829870399786
300,25.0,5,4,log2,0.7751083407149236,0.05094679737659573,0.04035670648158074,0.010092829870399785
500,20.0,2,2,log2,0.7750843967110101,0.05094950943326283,0.04040177535605553,0.01025488336295538
100,20.0,2,2,sqrt,0.7750838221184454,0.050949574513653374,0.04003897358576215,0.010180823526360384
500,15.0,2,2,log2,0.7749988928203722,0.05095919299293425,0.040451722668752875,0.010040926852997708
200,25.0,5,1,log2,0.7749452737698472,0.050965264564785125,0.04052098905341546,0.010177951553359975
300,15.0,2,4,log2,0.7749354367614502,0.050966378383334114,0.04049779966248105,0.009707874265749351
300,15.0,5,4,log2,0.7749354367614502,0.050966378383334114,0.04049779966248105,0.009707874265749348
100,20.0,10,1,0.5,0.7748186649221618,0.05097959829210967,0.03940587390015231,0.010222753960905277
200,25.0,10,1,log2,0.7747976460981731,0.05098197749951523,0.04057067845607434,0.010048007641292387
100,10.0,5,2,log2,0.7747895709557933,0.05098289152867515,0.040467711289339126,0.009452184260940499
100,,10,2,log2,0.7747413161217954,0.050988353174500206,0.04032497542237256,0.009858556423972797
500,,10,4,log2,0.7746777415754235,0.05099554786436538,0.040425701416300204,0.009992606021694151
300,10.0,10,1,sqrt,0.7746348201457274,0.05100040468058051,0.040317083317901674,0.00977529517775237
100,15.0,2,2,log2,0.7746215913425758,0.05100190150545414,0.040332762692198126,0.009864811137973353
500,25.0,10,2,log2,0.7745594808172026,0.05100892865748122,0.04040723696085528,0.009995112084315989
300,25.0,5,1,log2,0.774530780635027,0.051012175453931156,0.04057953343596642,0.01015831414309574
100,25.0,10,1,log2,0.7745031360988984,0.05101530263179593,0.0404869420504007,0.010370142681873093
200,10.0,5,2,sqrt,0.7745030850590829,0.05101530840529415,0.04021047388101334,0.009640345419386813
500,20.0,2,1,log2,0.7744661194297546,0.0510194896946529,0.040543521037729666,0.010340676666174184
300,20.0,2,4,log2,0.7744219449015093,0.05102448595404991,0.040499462560533064,0.0101156795046707
300,20.0,5,4,log2,0.7744219449015093,0.05102448595404991,0.040499462560533064,0.010115679504670698
200,,10,2,log2,0.7744088895360062,0.051025962457771516,0.04045819182283951,0.009838906967028063
200,20.0,2,1,log2,0.7743951805517824,0.051027512836875545,0.04055134192974291,0.010062638495823336
500,15.0,5,1,log2,0.7743554890549986,0.05103200136972742,0.04058162989695124,0.010348185903514603
100,,5,4,sqrt,0.7743469844962462,0.051032963060669394,0.040110075355970796,0.009814230971260019
100,,2,4,sqrt,0.7743469844962461,0.05103296306066941,0.0401100753559708,0.009814230971260019
300,,10,4,log2,0.7743397438327222,0.05103378181673428,0.04043951290356439,0.00981427590111712
300,25.0,5,2,log2,0.7743076099735844,0.05103741527440997,0.040611513718370844,0.010005946642297736
100,15.0,10,1,sqrt,0.7742644666582843,0.05104229319271123,0.04015173055023818,0.009999279825755556
200,15.0,5,4,log2,0.7742183812263137,0.05104750324105453,0.040562934511878264,0.009849195735158571
200,15.0,2,4,log2,0.7742183812263137,0.05104750324105453,0.040562934511878264,0.009849195735158571
500,,5,1,log2,0.7742024469845235,0.05104930451458852,0.04044181559478356,0.010145829127892353
300,10.0,2,1,sqrt,0.7741711781536993,0.05105283908966727,0.04037398782366369,0.00985497697450134
100,20.0,10,4,log2,0.7741386319685872,0.051056517794794816,0.04039446643953445,0.009629714730820515
500,20.0,5,4,log2,0.774134424271891,0.0510569933726738,0.04047271115760508,0.009955514845155656
500,20.0,2,4,log2,0.774134424271891,0.0510569933726738,0.04047271115760508,0.009955514845155652
500,,10,1,log2,0.774113658947952,0.05105934032314708,0.040573869899935666,0.01031868998476667
200,10.0,2,1,sqrt,0.774077451564763,0.05106343231696711,0.040412588338139974,0.009754055579933495
100,15.0,5,2,log2,0.7740398974859295,0.0510676761617991,0.040401776096531984,0.009942289520542758
300,,2,4,log2,0.7739668752858152,0.05107592711583811,0.04048546169834049,0.010208103404423578
300,,5,4,log2,0.7739668752858151,0.05107592711583812,0.04048546169834049,0.01020810340442358
500,20.0,10,4,log2,0.7739261891797039,0.05108052375866968,0.04042827257756647,0.009821440118530528
300,10.0,5,2,sqrt,0.7739115007784372,0.051082183126113935,0.040349297971699366,0.009678006498247894
200,10.0,2,2,sqrt,0.7739051398892848,0.05108290170715689,0.040363418057315775,0.009616169660298296
500,,2,1,log2,0.7738749501619273,0.05108631206199044,0.04071611795774648,0.010394409037558736
500,25.0,2,2,log2,0.7738283353119924,0.051091577418607564,0.04053372011665162,0.010227891727148407
200,25.0,5,2,log2,0.773815042200259,0.051093078835836574,0.04063838953739476,0.010056477685415857
500,20.0,5,2,log2,0.7737848382356319,0.051096490119339755,0.04052855405232409,0.010096660357825466
300,15.0,5,2,log2,0.7737521463129786,0.051100182140118466,0.04052825879925386,0.0099099618062762
300,25.0,10,2,log2,0.7737487143500307,0.05110056970902536,0.040487107052904835,0.009877270463120365
500,10.0,5,4,log2,0.7737328157561719,0.05110236508651832,0.040574670406396354,0.00923546979212303
500,10.0,2,4,log2,0.7737328157561719,0.05110236508651832,0.040574670406396354,0.009235469792123032
100,10.0,2,1,sqrt,0.7737307368651353,0.0511025998443889,0.0402300313268368,0.009867509217497317
300,20.0,2,1,log2,0.7735437493641453,0.05112371091789662,0.04063442785761862,0.010088668507339884
100,10.0,10,1,0.5,0.7734679775372744,0.051132263150347176,0.039613600630047506,0.010308707119427185
200,10.0,5,4,log2,0.7734623063246739,0.05113290319257391,0.04060299232737229,0.009559606623420928
200,10.0,2,4,log2,0.7734623063246739,0.05113290319257391,0.04060299232737229,0.009559606623420928
300,20.0,5,2,log2,0.7734491940770638,0.05113438298513127,0.0405262143987161,0.0101263296842511
300,10.0,5,4,log2,0.7734258373844564,0.051137018816151236,0.04063935575073736,0.009449087357001723
300,10.0,2,4,log2,0.7734258373844562,0.05113701881615124,0.04063935575073736,0.009449087357001722
500,,2,2,log2,0.7734017145931223,0.05113974095972694,0.04048921948158369,0.010359537590007347
200,25.0,2,4,log2,0.7733810756805004,0.05114206984895696,0.04044167731883242,0.009899175544988195
200,25.0,5,4,log2,0.7733810756805004,0.05114206984895696,0.04044167731883242,0.009899175544988197
200,10.0,10,1,sqrt,0.7733401865737106,0.05114668345138006,0.040441183237810825,0.009679423845023434
200,10.0,5,2,log2,0.7731512267689472,0.051167998773499146,0.04056239728773978,0.009139101215474635
100,20.0,5,2,log2,0.7731408956852037,0.05116916389961896,0.040612801726568164,0.010177074485461181
500,20.0,10,2,log2,0.7731192686052828,0.051171602887525175,0.04065231792933234,0.010083181962948095
100,,10,1,log2,0.7730226510162551,0.051182497489764424,0.04072189622607705,0.010999359028593711
300,25.0,2,2,log2,0.7730017601238558,0.051184852842513125,0.040685670269529454,0.010265456353258507
100,10.0,10,2,log2,0.772985794523564,0.05118665281799605,0.04075455697495353,0.009449565233585299
100,,5,1,log2,0.7729275513148632,0.0511932186707818,0.04055641012498847,0.010144824304819463
200,20.0,10,2,log2,0.7729053894702593,0.05119571679083716,0.04063445260195329,0.009906743189656356
100,10.0,5,1,log2,0.7728801155600045,0.05119856555935225,0.04072064750104278,0.009926976359287683
100,15.0,2,4,log2,0.772856369045487,0.051201242021842154,0.040548296043845175,0.010177003171313299
100,15.0,5,4,log2,0.772856369045487,0.051201242021842154,0.040548296043845175,0.0101770031713133
200,20.0,10,4,log2,0.7728142390934459,0.0512059901317662,0.04051113794911795,0.009784498926052708
500,20.0,10,1,log2,0.772794120989034,0.051208257317541056,0.040691849934326826,0.010221433102942995
300,,2,1,log2,0.7727790077818331,0.051209960416371894,0.040802372848200326,0.010262805164319261
300,20.0,10,2,log2,0.772761396525333,0.05121194494752094,0.04068697327969589,0.010076981126949625
200,10.0,5,1,log2,0.7726846238424829,0.05122059520835614,0.04077070065843101,0.009618979573411764
300,,10,1,log2,0.7726369644737955,0.05122596443003515,0.04070014549148931,0.010366105682795742
100,20.0,2,1,sqrt,0.7725807162602671,0.051232300532103356,0.040130069120751274,0.010151610865970787
500,10.0,10,2,log2,0.7725569174682878,0.05123498112045626,0.04075546815323893,0.009302557643521272
300,10.0,5,2,log2,0.7725272478796709,0.05123832277240853,0.04069831571794093,0.009409448967429871
200,,10,1,log2,0.7724564546152243,0.051246295256855284,0.04077257626574191,0.0104484315070637
300,15.0,10,2,log2,0.7724562338639656,0.05124632011513333,0.04069590260539695,0.009886980052137713
100,15.0,10,2,log2,0.772378223051549,0.051255103973607705,0.04037095624685327,0.009619188289308122
100,20.0,10,1,log2,0.7723661960143671,0.05125645805955415,0.04059445091438272,0.010295882782316398
100,25.0,5,1,log2,0.7723218923438019,0.05126144576065806,0.040702385909165105,0.01025277124382396
100,20.0,2,4,log2,0.7723084472512672,0.05126295931133283,0.040638783545507574,0.010318158261450903
100,20.0,5,4,log2,0.7723084472512672,0.05126295931133283,0.040638783545507574,0.010318158261450903
500,10.0,5,1,log2,0.7721665064639345,0.051278935246926484,0.04083915553271864,0.009591259879511312
300,20.0,10,1,log2,0.7721529934266012,0.051280455927405245,0.04078369147554142,0.010222758611060182
200,,5,4,log2,0.7721301145285803,0.05128303048585233,0.040575663429950844,0.009938553655382175
200,,2,4,log2,0.7721301145285803,0.05128303048585233,0.040575663429950844,0.009938553655382175
200,,5,1,log2,0.7721204895382163,0.05128411354573335,0.040579451201975196,0.010098436790110642
500,10.0,5,2,log2,0.7720985038783916,0.05128658741422285,0.04077879690158489,0.009233777506368026
500,15.0,10,1,log2,0.7720239317747901,0.05129497752127945,0.040764923987955275,0.009925233307156571
100,10.0,5,2,0.5,0.771964226877864,0.0513016939298952,0.03974018150818543,0.010427900791686165
200,10.0,10,1,log2,0.7719345145856266,0.05130503603989003,0.04092979954564711,0.009584319745390596
300,20.0,10,4,log2,0.7718412746920227,0.05131552247378856,0.04054586617842136,0.009782844570742825
300,,2,2,log2,0.7718389391393717,0.05131578511944823,0.04062949731739827,0.010416393583722578
100,,2,2,log2,0.7717897928204193,0.051321311579874886,0.040428850469063575,0.01038806105541664
100,10.0,2,2,sqrt,0.771786776549378,0.0513216507375233,0.04056318034487632,0.009755902095619398
300,10.0,5,1,log2,0.7717667087415341,0.05132390715888541,0.04086600780002526,0.009551318484227165
100,20.0,10,2,log2,0.7717565627113498,0.05132504793927113,0.04057982433734285,0.010093661984237263
300,,5,1,log2,0.7716227347597061,0.05134009266423776,0.040687613117405,0.010286878253709752
100,10.0,10,1,sqrt,0.7716105483560586,0.05134146242130564,0.04049420644638535,0.009833357780571494
200,20.0,5,2,log2,0.7715879671243474,0.05134400046497537,0.04070419818161073,0.010188794927386512
100,25.0,2,1,log2,0.7714867418391617,0.05135537625662942,0.04059698022523853,0.009971550938802873
100,10.0,10,1,log2,0.7714638512174393,0.051357948376651655,0.04093919405220406,0.009798745794017277
100,15.0,10,1,log2,0.7714082354009595,0.05136419714843723,0.04078781855254203,0.00999359134966358
300,10.0,10,1,log2,0.7713449284735329,0.05137130913780263,0.040962008879911846,0.009596984293984508
100,25.0,5,2,log2,0.7713388194760444,0.051371995379092386,0.040852146549417816,0.010548962287149828
300,15.0,5,1,log2,0.7713258074609491,0.05137345702568336,0.040849109183030294,0.010275119276625232
500,10.0,10,4,log2,0.7713215473892597,0.05137393555277066,0.0407896162234938,0.00931471770536218
500,10.0,10,1,log2,0.7712877090952518,0.051377736396293686,0.04093864529177685,0.009543823705188475
100,,2,1,log2,0.7711750302329224,0.051390390880240874,0.040918392018779344,0.009971660798122067
200,15.0,10,1,log2,0.7711676281116664,0.05139122207193471,0.04087439499842371,0.009898757487872903
200,15.0,5,2,log2,0.7711446536073318,0.05139380181668646,0.04072016495190152,0.010107094184390522
200,15.0,5,1,log2,0.7711277817957319,0.05139569622416822,0.04088521843255801,0.010316371450186244
500,10.0,2,1,log2,0.7709953833120964,0.0514105598202882,0.040924785852283777,0.009632770545853205
200,15.0,10,2,log2,0.7709543778669097,0.05141516238804922,0.04072890078796914,0.009928207396061482
300,15.0,10,1,log2,0.7709108683410902,0.051420045570463195,0.040819183677282045,0.00984029754341814
100,10.0,5,2,sqrt,0.7708947369878305,0.05142185591456885,0.04042095555175755,0.00937068008852707
200,25.0,2,2,log2,0.770801285974794,0.0514323422179745,0.0409349845075788,0.010288331318406818
200,,2,1,log2,0.7707191458574112,0.051441557540593305,0.04101944688967137,0.010378126467136156
100,15.0,5,1,log2,0.7704579021642579,0.051470855574766,0.04080715360836845,0.01054158937679395
200,20.0,10,1,log2,0.7703703159150872,0.05148067449091233,0.04096397720461046,0.010188863304781802
200,10.0,10,2,log2,0.7703102446961512,0.05148740773329957,0.04098011209018063,0.009422624905107067
300,10.0,10,4,log2,0.7702409762949115,0.051495170773419766,0.04087584451840569,0.009392342640257853
500,10.0,2,2,log2,0.7702249674355336,0.05149696474994079,0.040883032656970276,0.009419649624731566
100,25.0,2,2,log2,0.7702063618812315,0.05149904963742509,0.04098751962633682,0.010625178632748073
200,10.0,10,4,log2,0.7698564482701884,0.05153824429008967,0.04091970590715056,0.009272950664499765
200,,2,2,log2,0.7698508237243615,0.05153887406538334,0.04073058324749872,0.010132440041758058
300,10.0,10,2,log2,0.7696395183603868,0.05156252816263883,0.041055813163466175,0.009505092418974728
300,10.0,2,1,log2,0.7695462990601621,0.05157295993589004,0.04104481129574387,0.009458090819932843
200,10.0,2,1,log2,0.769351980337994,0.0515946985323396,0.041093588801551284,0.009453227186870729
200,10.0,2,2,log2,0.7691155091619809,0.05162114041006699,0.040883045018389894,0.009108775998743865
300,10.0,2,2,log2,0.7689211864817636,0.051642859167667796,0.04097110743254056,0.0093099676715265
100,10.0,2,1,log2,0.7673926292825329,0.051813383132993523,0.04124535293051576,0.009898762620767538
100,10.0,2,2,log2,0.7671505799341028,0.051840334417181846,0.04095690502339893,0.009027567070024445
100,10.0,10,4,log2,0.7659806072037159,0.05197040942621963,0.04125417433648099,0.009279131720654027
