step,train_loss_model_0,val_loss_model_0,train_loss_model_1,val_loss_model_1,train_loss_model_2,val_loss_model_2,train_loss_model_3,val_loss_model_3,train_loss_model_4,val_loss_model_4,train_loss_model_5,val_loss_model_5,train_loss_model_6,val_loss_model_6,train_loss_model_7,val_loss_model_7,train_loss_model_8,val_loss_model_8,train_loss_model_9,val_loss_model_9,train_loss_model_10,val_loss_model_10,train_loss_model_11,val_loss_model_11,train_loss_model_12,val_loss_model_12,train_loss_model_13,val_loss_model_13,train_loss_model_14,val_loss_model_14,train_loss_model_15,val_loss_model_15,train_loss_model_16,val_loss_model_16,train_loss_model_17,val_loss_model_17
2411,,,,,,,,,,,,,0.00763378269615746,0.06185993668523197,0.00763378269615746,0.06185993668523197,0.00763378269615746,0.06185993668523197,0.00763378269615746,0.06185993668523197,0.00763378269615746,0.06185993668523197,0.00763378269615746,0.06185993668523197,0.00763378269615746,0.06185993668523197,0.00763378269615746,0.06185993668523197,0.00763378269615746,0.06185993668523197,0.00763378269615746,0.06185993668523197,0.00763378269615746,0.06185993668523197,0.00763378269615746,0.06185993668523197
2412,,,,,,,,,,,,,0.0076320452231859,0.06185983074930929,0.0076320452231859,0.06185983074930929,0.0076320452231859,0.06185983074930929,0.0076320452231859,0.06185983074930929,0.0076320452231859,0.06185983074930929,0.0076320452231859,0.06185983074930929,0.0076320452231859,0.06185983074930929,0.0076320452231859,0.06185983074930929,0.0076320452231859,0.06185983074930929,0.0076320452231859,0.06185983074930929,0.0076320452231859,0.06185983074930929,0.0076320452231859,0.06185983074930929
2413,,,,,,,,,,,,,0.00763054977260217,0.06185955015327813,0.00763054977260217,0.06185955015327813,0.00763054977260217,0.06185955015327813,0.00763054977260217,0.06185955015327813,0.00763054977260217,0.06185955015327813,0.00763054977260217,0.06185955015327813,0.00763054977260217,0.06185955015327813,0.00763054977260217,0.06185955015327813,0.00763054977260217,0.06185955015327813,0.00763054977260217,0.06185955015327813,0.00763054977260217,0.06185955015327813,0.00763054977260217,0.06185955015327813
2414,,,,,,,,,,,,,0.00762812021936253,0.06185840166712656,0.00762812021936253,0.06185840166712656,0.00762812021936253,0.06185840166712656,0.00762812021936253,0.06185840166712656,0.00762812021936253,0.06185840166712656,0.00762812021936253,0.06185840166712656,0.00762812021936253,0.06185840166712656,0.00762812021936253,0.06185840166712656,0.00762812021936253,0.06185840166712656,0.00762812021936253,0.06185840166712656,0.00762812021936253,0.06185840166712656,0.00762812021936253,0.06185840166712656
2415,,,,,,,,,,,,,0.00762678858220904,0.0618582261149099,0.00762678858220904,0.0618582261149099,0.00762678858220904,0.0618582261149099,0.00762678858220904,0.0618582261149099,0.00762678858220904,0.0618582261149099,0.00762678858220904,0.0618582261149099,0.00762678858220904,0.0618582261149099,0.00762678858220904,0.0618582261149099,0.00762678858220904,0.0618582261149099,0.00762678858220904,0.0618582261149099,0.00762678858220904,0.0618582261149099,0.00762678858220904,0.0618582261149099
2416,,,,,,,,,,,,,0.00762458169295055,0.06185920891962649,0.00762458169295055,0.06185920891962649,0.00762458169295055,0.06185920891962649,0.00762458169295055,0.06185920891962649,0.00762458169295055,0.06185920891962649,0.00762458169295055,0.06185920891962649,0.00762458169295055,0.06185920891962649,0.00762458169295055,0.06185920891962649,0.00762458169295055,0.06185920891962649,0.00762458169295055,0.06185920891962649,0.00762458169295055,0.06185920891962649,0.00762458169295055,0.06185920891962649
2417,,,,,,,,,,,,,0.00762182183622586,0.06185877095995431,0.00762182183622586,0.06185877095995431,0.00762182183622586,0.06185877095995431,0.00762182183622586,0.06185877095995431,0.00762182183622586,0.06185877095995431,0.00762182183622586,0.06185877095995431,0.00762182183622586,0.06185877095995431,0.00762182183622586,0.06185877095995431,0.00762182183622586,0.06185877095995431,0.00762182183622586,0.06185877095995431,0.00762182183622586,0.06185877095995431,0.00762182183622586,0.06185877095995431
2418,,,,,,,,,,,,,0.00761998808213457,0.06185919198483486,0.00761998808213457,0.06185919198483486,0.00761998808213457,0.06185919198483486,0.00761998808213457,0.06185919198483486,0.00761998808213457,0.06185919198483486,0.00761998808213457,0.06185919198483486,0.00761998808213457,0.06185919198483486,0.00761998808213457,0.06185919198483486,0.00761998808213457,0.06185919198483486,0.00761998808213457,0.06185919198483486,0.00761998808213457,0.06185919198483486,0.00761998808213457,0.06185919198483486
2419,,,,,,,,,,,,,0.00761699541957215,0.06185843044278459,0.00761699541957215,0.06185843044278459,0.00761699541957215,0.06185843044278459,0.00761699541957215,0.06185843044278459,0.00761699541957215,0.06185843044278459,0.00761699541957215,0.06185843044278459,0.00761699541957215,0.06185843044278459,0.00761699541957215,0.06185843044278459,0.00761699541957215,0.06185843044278459,0.00761699541957215,0.06185843044278459,0.00761699541957215,0.06185843044278459,0.00761699541957215,0.06185843044278459
2420,,,,,,,,,,,,,0.00761477101864436,0.06185806550114083,0.00761477101864436,0.06185806550114083,0.00761477101864436,0.06185806550114083,0.00761477101864436,0.06185806550114083,0.00761477101864436,0.06185806550114083,0.00761477101864436,0.06185806550114083,0.00761477101864436,0.06185806550114083,0.00761477101864436,0.06185806550114083,0.00761477101864436,0.06185806550114083,0.00761477101864436,0.06185806550114083,0.00761477101864436,0.06185806550114083,0.00761477101864436,0.06185806550114083
2421,,,,,,,,,,,,,0.00761294333539262,0.06185796909271101,0.00761294333539262,0.06185796909271101,0.00761294333539262,0.06185796909271101,0.00761294333539262,0.06185796909271101,0.00761294333539262,0.06185796909271101,0.00761294333539262,0.06185796909271101,0.00761294333539262,0.06185796909271101,0.00761294333539262,0.06185796909271101,0.00761294333539262,0.06185796909271101,0.00761294333539262,0.06185796909271101,0.00761294333539262,0.06185796909271101,0.00761294333539262,0.06185796909271101
2422,,,,,,,,,,,,,0.00761099294473597,0.06185782969510745,0.00761099294473597,0.06185782969510745,0.00761099294473597,0.06185782969510745,0.00761099294473597,0.06185782969510745,0.00761099294473597,0.06185782969510745,0.00761099294473597,0.06185782969510745,0.00761099294473597,0.06185782969510745,0.00761099294473597,0.06185782969510745,0.00761099294473597,0.06185782969510745,0.00761099294473597,0.06185782969510745,0.00761099294473597,0.06185782969510745,0.00761099294473597,0.06185782969510745
2423,,,,,,,,,,,,,0.00760900257057753,0.06185777931320276,0.00760900257057753,0.06185777931320276,0.00760900257057753,0.06185777931320276,0.00760900257057753,0.06185777931320276,0.00760900257057753,0.06185777931320276,0.00760900257057753,0.06185777931320276,0.00760900257057753,0.06185777931320276,0.00760900257057753,0.06185777931320276,0.00760900257057753,0.06185777931320276,0.00760900257057753,0.06185777931320276,0.00760900257057753,0.06185777931320276,0.00760900257057753,0.06185777931320276
2424,,,,,,,,,,,,,0.00760771389517563,0.0618575471353297,0.00760771389517563,0.0618575471353297,0.00760771389517563,0.0618575471353297,0.00760771389517563,0.0618575471353297,0.00760771389517563,0.0618575471353297,0.00760771389517563,0.0618575471353297,0.00760771389517563,0.0618575471353297,0.00760771389517563,0.0618575471353297,0.00760771389517563,0.0618575471353297,0.00760771389517563,0.0618575471353297,0.00760771389517563,0.0618575471353297,0.00760771389517563,0.0618575471353297
2425,,,,,,,,,,,,,0.00760570919726039,0.06185760572478671,0.00760570919726039,0.06185760572478671,0.00760570919726039,0.06185760572478671,0.00760570919726039,0.06185760572478671,0.00760570919726039,0.06185760572478671,0.00760570919726039,0.06185760572478671,0.00760570919726039,0.06185760572478671,0.00760570919726039,0.06185760572478671,0.00760570919726039,0.06185760572478671,0.00760570919726039,0.06185760572478671,0.00760570919726039,0.06185760572478671,0.00760570919726039,0.06185760572478671
2426,,,,,,,,,,,,,0.00760476974034461,0.06185724244175043,0.00760476974034461,0.06185724244175043,0.00760476974034461,0.06185724244175043,0.00760476974034461,0.06185724244175043,0.00760476974034461,0.06185724244175043,0.00760476974034461,0.06185724244175043,0.00760476974034461,0.06185724244175043,0.00760476974034461,0.06185724244175043,0.00760476974034461,0.06185724244175043,0.00760476974034461,0.06185724244175043,0.00760476974034461,0.06185724244175043,0.00760476974034461,0.06185724244175043
2427,,,,,,,,,,,,,0.00760280109294875,0.06185757056653355,0.00760280109294875,0.06185757056653355,0.00760280109294875,0.06185757056653355,0.00760280109294875,0.06185757056653355,0.00760280109294875,0.06185757056653355,0.00760280109294875,0.06185757056653355,0.00760280109294875,0.06185757056653355,0.00760280109294875,0.06185757056653355,0.00760280109294875,0.06185757056653355,0.00760280109294875,0.06185757056653355,0.00760280109294875,0.06185757056653355,0.00760280109294875,0.06185757056653355
2428,,,,,,,,,,,,,0.00760040887951849,0.06185747300539119,0.00760040887951849,0.06185747300539119,0.00760040887951849,0.06185747300539119,0.00760040887951849,0.06185747300539119,0.00760040887951849,0.06185747300539119,0.00760040887951849,0.06185747300539119,0.00760040887951849,0.06185747300539119,0.00760040887951849,0.06185747300539119,0.00760040887951849,0.06185747300539119,0.00760040887951849,0.06185747300539119,0.00760040887951849,0.06185747300539119,0.00760040887951849,0.06185747300539119
2429,,,,,,,,,,,,,0.00759888683489271,0.06185662817270898,0.00759888683489271,0.06185662817270898,0.00759888683489271,0.06185662817270898,0.00759888683489271,0.06185662817270898,0.00759888683489271,0.06185662817270898,0.00759888683489271,0.06185662817270898,0.00759888683489271,0.06185662817270898,0.00759888683489271,0.06185662817270898,0.00759888683489271,0.06185662817270898,0.00759888683489271,0.06185662817270898,0.00759888683489271,0.06185662817270898,0.00759888683489271,0.06185662817270898
2430,,,,,,,,,,,,,0.00759671072288326,0.06185631709262338,0.00759671072288326,0.06185631709262338,0.00759671072288326,0.06185631709262338,0.00759671072288326,0.06185631709262338,0.00759671072288326,0.06185631709262338,0.00759671072288326,0.06185631709262338,0.00759671072288326,0.06185631709262338,0.00759671072288326,0.06185631709262338,0.00759671072288326,0.06185631709262338,0.00759671072288326,0.06185631709262338,0.00759671072288326,0.06185631709262338,0.00759671072288326,0.06185631709262338
2431,,,,,,,,,,,,,0.00759530518229517,0.06185671609529422,0.00759530518229517,0.06185671609529422,0.00759530518229517,0.06185671609529422,0.00759530518229517,0.06185671609529422,0.00759530518229517,0.06185671609529422,0.00759530518229517,0.06185671609529422,0.00759530518229517,0.06185671609529422,0.00759530518229517,0.06185671609529422,0.00759530518229517,0.06185671609529422,0.00759530518229517,0.06185671609529422,0.00759530518229517,0.06185671609529422,0.00759530518229517,0.06185671609529422
2432,,,,,,,,,,,,,0.00759331029681376,0.06185707193781339,0.00759331029681376,0.06185707193781339,0.00759331029681376,0.06185707193781339,0.00759331029681376,0.06185707193781339,0.00759331029681376,0.06185707193781339,0.00759331029681376,0.06185707193781339,0.00759331029681376,0.06185707193781339,0.00759331029681376,0.06185707193781339,0.00759331029681376,0.06185707193781339,0.00759331029681376,0.06185707193781339,0.00759331029681376,0.06185707193781339,0.00759331029681376,0.06185707193781339
2433,,,,,,,,,,,,,0.00759142892985231,0.06185664763613938,0.00759142892985231,0.06185664763613938,0.00759142892985231,0.06185664763613938,0.00759142892985231,0.06185664763613938,0.00759142892985231,0.06185664763613938,0.00759142892985231,0.06185664763613938,0.00759142892985231,0.06185664763613938,0.00759142892985231,0.06185664763613938,0.00759142892985231,0.06185664763613938,0.00759142892985231,0.06185664763613938,0.00759142892985231,0.06185664763613938,0.00759142892985231,0.06185664763613938
2434,,,,,,,,,,,,,0.0075893707746676,0.0618562400440655,0.0075893707746676,0.0618562400440655,0.0075893707746676,0.0618562400440655,0.0075893707746676,0.0618562400440655,0.0075893707746676,0.0618562400440655,0.0075893707746676,0.0618562400440655,0.0075893707746676,0.0618562400440655,0.0075893707746676,0.0618562400440655,0.0075893707746676,0.0618562400440655,0.0075893707746676,0.0618562400440655,0.0075893707746676,0.0618562400440655,0.0075893707746676,0.0618562400440655
2435,,,,,,,,,,,,,0.00758819426767755,0.0618564456852007,0.00758819426767755,0.0618564456852007,0.00758819426767755,0.0618564456852007,0.00758819426767755,0.0618564456852007,0.00758819426767755,0.0618564456852007,0.00758819426767755,0.0618564456852007,0.00758819426767755,0.0618564456852007,0.00758819426767755,0.0618564456852007,0.00758819426767755,0.0618564456852007,0.00758819426767755,0.0618564456852007,0.00758819426767755,0.0618564456852007,0.00758819426767755,0.0618564456852007
2436,,,,,,,,,,,,,0.00758649582423284,0.06185557539204972,0.00758649582423284,0.06185557539204972,0.00758649582423284,0.06185557539204972,0.00758649582423284,0.06185557539204972,0.00758649582423284,0.06185557539204972,0.00758649582423284,0.06185557539204972,0.00758649582423284,0.06185557539204972,0.00758649582423284,0.06185557539204972,0.00758649582423284,0.06185557539204972,0.00758649582423284,0.06185557539204972,0.00758649582423284,0.06185557539204972,0.00758649582423284,0.06185557539204972
2437,,,,,,,,,,,,,0.00758418316340936,0.06185601882183732,0.00758418316340936,0.06185601882183732,0.00758418316340936,0.06185601882183732,0.00758418316340936,0.06185601882183732,0.00758418316340936,0.06185601882183732,0.00758418316340936,0.06185601882183732,0.00758418316340936,0.06185601882183732,0.00758418316340936,0.06185601882183732,0.00758418316340936,0.06185601882183732,0.00758418316340936,0.06185601882183732,0.00758418316340936,0.06185601882183732,0.00758418316340936,0.06185601882183732
2438,,,,,,,,,,,,,0.00758116757069656,0.06185602856361982,0.00758116757069656,0.06185602856361982,0.00758116757069656,0.06185602856361982,0.00758116757069656,0.06185602856361982,0.00758116757069656,0.06185602856361982,0.00758116757069656,0.06185602856361982,0.00758116757069656,0.06185602856361982,0.00758116757069656,0.06185602856361982,0.00758116757069656,0.06185602856361982,0.00758116757069656,0.06185602856361982,0.00758116757069656,0.06185602856361982,0.00758116757069656,0.06185602856361982
2439,,,,,,,,,,,,,0.00757947014907441,0.0618559394785337,0.00757947014907441,0.0618559394785337,0.00757947014907441,0.0618559394785337,0.00757947014907441,0.0618559394785337,0.00757947014907441,0.0618559394785337,0.00757947014907441,0.0618559394785337,0.00757947014907441,0.0618559394785337,0.00757947014907441,0.0618559394785337,0.00757947014907441,0.0618559394785337,0.00757947014907441,0.0618559394785337,0.00757947014907441,0.0618559394785337,0.00757947014907441,0.0618559394785337
2440,,,,,,,,,,,,,0.007577674694018,0.06185592635001898,0.007577674694018,0.06185592635001898,0.007577674694018,0.06185592635001898,0.007577674694018,0.06185592635001898,0.007577674694018,0.06185592635001898,0.007577674694018,0.06185592635001898,0.007577674694018,0.06185592635001898,0.007577674694018,0.06185592635001898,0.007577674694018,0.06185592635001898,0.007577674694018,0.06185592635001898,0.007577674694018,0.06185592635001898,0.007577674694018,0.06185592635001898
2441,,,,,,,,,,,,,0.00757606468378771,0.06185565892578794,0.00757606468378771,0.06185565892578794,0.00757606468378771,0.06185565892578794,0.00757606468378771,0.06185565892578794,0.00757606468378771,0.06185565892578794,0.00757606468378771,0.06185565892578794,0.00757606468378771,0.06185565892578794,0.00757606468378771,0.06185565892578794,0.00757606468378771,0.06185565892578794,0.00757606468378771,0.06185565892578794,0.00757606468378771,0.06185565892578794,0.00757606468378771,0.06185565892578794
2442,,,,,,,,,,,,,0.0075737320316912,0.06185492997318444,0.0075737320316912,0.06185492997318444,0.0075737320316912,0.06185492997318444,0.0075737320316912,0.06185492997318444,0.0075737320316912,0.06185492997318444,0.0075737320316912,0.06185492997318444,0.0075737320316912,0.06185492997318444,0.0075737320316912,0.06185492997318444,0.0075737320316912,0.06185492997318444,0.0075737320316912,0.06185492997318444,0.0075737320316912,0.06185492997318444,0.0075737320316912,0.06185492997318444
2443,,,,,,,,,,,,,0.00757204821145204,0.06185525040450055,0.00757204821145204,0.06185525040450055,0.00757204821145204,0.06185525040450055,0.00757204821145204,0.06185525040450055,0.00757204821145204,0.06185525040450055,0.00757204821145204,0.06185525040450055,0.00757204821145204,0.06185525040450055,0.00757204821145204,0.06185525040450055,0.00757204821145204,0.06185525040450055,0.00757204821145204,0.06185525040450055,0.00757204821145204,0.06185525040450055,0.00757204821145204,0.06185525040450055
2444,,,,,,,,,,,,,0.00756946210782286,0.06185480738964005,0.00756946210782286,0.06185480738964005,0.00756946210782286,0.06185480738964005,0.00756946210782286,0.06185480738964005,0.00756946210782286,0.06185480738964005,0.00756946210782286,0.06185480738964005,0.00756946210782286,0.06185480738964005,0.00756946210782286,0.06185480738964005,0.00756946210782286,0.06185480738964005,0.00756946210782286,0.06185480738964005,0.00756946210782286,0.06185480738964005,0.00756946210782286,0.06185480738964005
2445,,,,,,,,,,,,,0.00756722592193596,0.06185484764162222,0.00756722592193596,0.06185484764162222,0.00756722592193596,0.06185484764162222,0.00756722592193596,0.06185484764162222,0.00756722592193596,0.06185484764162222,0.00756722592193596,0.06185484764162222,0.00756722592193596,0.06185484764162222,0.00756722592193596,0.06185484764162222,0.00756722592193596,0.06185484764162222,0.00756722592193596,0.06185484764162222,0.00756722592193596,0.06185484764162222,0.00756722592193596,0.06185484764162222
2446,,,,,,,,,,,,,0.00756519931480804,0.061854917446091,0.00756519931480804,0.061854917446091,0.00756519931480804,0.061854917446091,0.00756519931480804,0.061854917446091,0.00756519931480804,0.061854917446091,0.00756519931480804,0.061854917446091,0.00756519931480804,0.061854917446091,0.00756519931480804,0.061854917446091,0.00756519931480804,0.061854917446091,0.00756519931480804,0.061854917446091,0.00756519931480804,0.061854917446091,0.00756519931480804,0.061854917446091
2447,,,,,,,,,,,,,0.00756309595793755,0.06185508570575755,0.00756309595793755,0.06185508570575755,0.00756309595793755,0.06185508570575755,0.00756309595793755,0.06185508570575755,0.00756309595793755,0.06185508570575755,0.00756309595793755,0.06185508570575755,0.00756309595793755,0.06185508570575755,0.00756309595793755,0.06185508570575755,0.00756309595793755,0.06185508570575755,0.00756309595793755,0.06185508570575755,0.00756309595793755,0.06185508570575755,0.00756309595793755,0.06185508570575755
2448,,,,,,,,,,,,,0.0075612896896758,0.06185490779663447,0.0075612896896758,0.06185490779663447,0.0075612896896758,0.06185490779663447,0.0075612896896758,0.06185490779663447,0.0075612896896758,0.06185490779663447,0.0075612896896758,0.06185490779663447,0.0075612896896758,0.06185490779663447,0.0075612896896758,0.06185490779663447,0.0075612896896758,0.06185490779663447,0.0075612896896758,0.06185490779663447,0.0075612896896758,0.06185490779663447,0.0075612896896758,0.06185490779663447
2449,,,,,,,,,,,,,0.00755943024466268,0.06185520336944694,0.00755943024466268,0.06185520336944694,0.00755943024466268,0.06185520336944694,0.00755943024466268,0.06185520336944694,0.00755943024466268,0.06185520336944694,0.00755943024466268,0.06185520336944694,0.00755943024466268,0.06185520336944694,0.00755943024466268,0.06185520336944694,0.00755943024466268,0.06185520336944694,0.00755943024466268,0.06185520336944694,0.00755943024466268,0.06185520336944694,0.00755943024466268,0.06185520336944694
2450,,,,,,,,,,,,,0.00755782076487727,0.06185499976216433,0.00755782076487727,0.06185499976216433,0.00755782076487727,0.06185499976216433,0.00755782076487727,0.06185499976216433,0.00755782076487727,0.06185499976216433,0.00755782076487727,0.06185499976216433,0.00755782076487727,0.06185499976216433,0.00755782076487727,0.06185499976216433,0.00755782076487727,0.06185499976216433,0.00755782076487727,0.06185499976216433,0.00755782076487727,0.06185499976216433,0.00755782076487727,0.06185499976216433
2451,,,,,,,,,,,,,0.00755652031007081,0.06185500802700668,0.00755652031007081,0.06185500802700668,0.00755652031007081,0.06185500802700668,0.00755652031007081,0.06185500802700668,0.00755652031007081,0.06185500802700668,0.00755652031007081,0.06185500802700668,0.00755652031007081,0.06185500802700668,0.00755652031007081,0.06185500802700668,0.00755652031007081,0.06185500802700668,0.00755652031007081,0.06185500802700668,0.00755652031007081,0.06185500802700668,0.00755652031007081,0.06185500802700668
2452,,,,,,,,,,,,,0.00755434478262517,0.06185531996694317,0.00755434478262517,0.06185531996694317,0.00755434478262517,0.06185531996694317,0.00755434478262517,0.06185531996694317,0.00755434478262517,0.06185531996694317,0.00755434478262517,0.06185531996694317,0.00755434478262517,0.06185531996694317,0.00755434478262517,0.06185531996694317,0.00755434478262517,0.06185531996694317,0.00755434478262517,0.06185531996694317,0.00755434478262517,0.06185531996694317,0.00755434478262517,0.06185531996694317
2453,,,,,,,,,,,,,0.00755293105612497,0.06185496382332988,0.00755293105612497,0.06185496382332988,0.00755293105612497,0.06185496382332988,0.00755293105612497,0.06185496382332988,0.00755293105612497,0.06185496382332988,0.00755293105612497,0.06185496382332988,0.00755293105612497,0.06185496382332988,0.00755293105612497,0.06185496382332988,0.00755293105612497,0.06185496382332988,0.00755293105612497,0.06185496382332988,0.00755293105612497,0.06185496382332988,0.00755293105612497,0.06185496382332988
2454,,,,,,,,,,,,,0.0075512187396147,0.06185500320123805,0.0075512187396147,0.06185500320123805,0.0075512187396147,0.06185500320123805,0.0075512187396147,0.06185500320123805,0.0075512187396147,0.06185500320123805,0.0075512187396147,0.06185500320123805,0.0075512187396147,0.06185500320123805,0.0075512187396147,0.06185500320123805,0.0075512187396147,0.06185500320123805,0.0075512187396147,0.06185500320123805,0.0075512187396147,0.06185500320123805,0.0075512187396147,0.06185500320123805
2455,,,,,,,,,,,,,0.00754906829744242,0.06185470135296642,0.00754906829744242,0.06185470135296642,0.00754906829744242,0.06185470135296642,0.00754906829744242,0.06185470135296642,0.00754906829744242,0.06185470135296642,0.00754906829744242,0.06185470135296642,0.00754906829744242,0.06185470135296642,0.00754906829744242,0.06185470135296642,0.00754906829744242,0.06185470135296642,0.00754906829744242,0.06185470135296642,0.00754906829744242,0.06185470135296642,0.00754906829744242,0.06185470135296642
2456,,,,,,,,,,,,,0.00754759517365225,0.06185484677389953,0.00754759517365225,0.06185484677389953,0.00754759517365225,0.06185484677389953,0.00754759517365225,0.06185484677389953,0.00754759517365225,0.06185484677389953,0.00754759517365225,0.06185484677389953,0.00754759517365225,0.06185484677389953,0.00754759517365225,0.06185484677389953,0.00754759517365225,0.06185484677389953,0.00754759517365225,0.06185484677389953,0.00754759517365225,0.06185484677389953,0.00754759517365225,0.06185484677389953
2457,,,,,,,,,,,,,0.00754598946079572,0.06185443301813257,0.00754598946079572,0.06185443301813257,0.00754598946079572,0.06185443301813257,0.00754598946079572,0.06185443301813257,0.00754598946079572,0.06185443301813257,0.00754598946079572,0.06185443301813257,0.00754598946079572,0.06185443301813257,0.00754598946079572,0.06185443301813257,0.00754598946079572,0.06185443301813257,0.00754598946079572,0.06185443301813257,0.00754598946079572,0.06185443301813257,0.00754598946079572,0.06185443301813257
2458,,,,,,,,,,,,,0.00754408445518969,0.06185389174635812,0.00754408445518969,0.06185389174635812,0.00754408445518969,0.06185389174635812,0.00754408445518969,0.06185389174635812,0.00754408445518969,0.06185389174635812,0.00754408445518969,0.06185389174635812,0.00754408445518969,0.06185389174635812,0.00754408445518969,0.06185389174635812,0.00754408445518969,0.06185389174635812,0.00754408445518969,0.06185389174635812,0.00754408445518969,0.06185389174635812,0.00754408445518969,0.06185389174635812
2459,,,,,,,,,,,,,0.00754152761769744,0.06185364507666621,0.00754152761769744,0.06185364507666621,0.00754152761769744,0.06185364507666621,0.00754152761769744,0.06185364507666621,0.00754152761769744,0.06185364507666621,0.00754152761769744,0.06185364507666621,0.00754152761769744,0.06185364507666621,0.00754152761769744,0.06185364507666621,0.00754152761769744,0.06185364507666621,0.00754152761769744,0.06185364507666621,0.00754152761769744,0.06185364507666621,0.00754152761769744,0.06185364507666621
2460,,,,,,,,,,,,,0.00754001063384734,0.06185400148209339,0.00754001063384734,0.06185400148209339,0.00754001063384734,0.06185400148209339,0.00754001063384734,0.06185400148209339,0.00754001063384734,0.06185400148209339,0.00754001063384734,0.06185400148209339,0.00754001063384734,0.06185400148209339,0.00754001063384734,0.06185400148209339,0.00754001063384734,0.06185400148209339,0.00754001063384734,0.06185400148209339,0.00754001063384734,0.06185400148209339,0.00754001063384734,0.06185400148209339
2461,,,,,,,,,,,,,0.00753811950492674,0.06185426948474661,0.00753811950492674,0.06185426948474661,0.00753811950492674,0.06185426948474661,0.00753811950492674,0.06185426948474661,0.00753811950492674,0.06185426948474661,0.00753811950492674,0.06185426948474661,0.00753811950492674,0.06185426948474661,0.00753811950492674,0.06185426948474661,0.00753811950492674,0.06185426948474661,0.00753811950492674,0.06185426948474661,0.00753811950492674,0.06185426948474661,0.00753811950492674,0.06185426948474661
2462,,,,,,,,,,,,,0.00753598497047815,0.06185655741904414,0.00753598497047815,0.06185655741904414,0.00753598497047815,0.06185655741904414,0.00753598497047815,0.06185655741904414,0.00753598497047815,0.06185655741904414,0.00753598497047815,0.06185655741904414,0.00753598497047815,0.06185655741904414,0.00753598497047815,0.06185655741904414,0.00753598497047815,0.06185655741904414,0.00753598497047815,0.06185655741904414,0.00753598497047815,0.06185655741904414,0.00753598497047815,0.06185655741904414
2463,,,,,,,,,,,,,0.00753541266862741,0.06185677289269086,0.00753541266862741,0.06185677289269086,0.00753541266862741,0.06185677289269086,0.00753541266862741,0.06185677289269086,0.00753541266862741,0.06185677289269086,0.00753541266862741,0.06185677289269086,0.00753541266862741,0.06185677289269086,0.00753541266862741,0.06185677289269086,0.00753541266862741,0.06185677289269086,0.00753541266862741,0.06185677289269086,0.00753541266862741,0.06185677289269086,0.00753541266862741,0.06185677289269086
2464,,,,,,,,,,,,,0.00753332469493309,0.06185625584653894,0.00753332469493309,0.06185625584653894,0.00753332469493309,0.06185625584653894,0.00753332469493309,0.06185625584653894,0.00753332469493309,0.06185625584653894,0.00753332469493309,0.06185625584653894,0.00753332469493309,0.06185625584653894,0.00753332469493309,0.06185625584653894,0.00753332469493309,0.06185625584653894,0.00753332469493309,0.06185625584653894,0.00753332469493309,0.06185625584653894,0.00753332469493309,0.06185625584653894
2465,,,,,,,,,,,,,0.00753122779062461,0.06185625909898278,0.00753122779062461,0.06185625909898278,0.00753122779062461,0.06185625909898278,0.00753122779062461,0.06185625909898278,0.00753122779062461,0.06185625909898278,0.00753122779062461,0.06185625909898278,0.00753122779062461,0.06185625909898278,0.00753122779062461,0.06185625909898278,0.00753122779062461,0.06185625909898278,0.00753122779062461,0.06185625909898278,0.00753122779062461,0.06185625909898278,0.00753122779062461,0.06185625909898278
2466,,,,,,,,,,,,,0.00752973224583361,0.06185635239321525,0.00752973224583361,0.06185635239321525,0.00752973224583361,0.06185635239321525,0.00752973224583361,0.06185635239321525,0.00752973224583361,0.06185635239321525,0.00752973224583361,0.06185635239321525,0.00752973224583361,0.06185635239321525,0.00752973224583361,0.06185635239321525,0.00752973224583361,0.06185635239321525,0.00752973224583361,0.06185635239321525,0.00752973224583361,0.06185635239321525,0.00752973224583361,0.06185635239321525
2467,,,,,,,,,,,,,0.00752839437353054,0.06185667116592855,0.00752839437353054,0.06185667116592855,0.00752839437353054,0.06185667116592855,0.00752839437353054,0.06185667116592855,0.00752839437353054,0.06185667116592855,0.00752839437353054,0.06185667116592855,0.00752839437353054,0.06185667116592855,0.00752839437353054,0.06185667116592855,0.00752839437353054,0.06185667116592855,0.00752839437353054,0.06185667116592855,0.00752839437353054,0.06185667116592855,0.00752839437353054,0.06185667116592855
2468,,,,,,,,,,,,,0.0075271013095853,0.06185655658973114,0.0075271013095853,0.06185655658973114,0.0075271013095853,0.06185655658973114,0.0075271013095853,0.06185655658973114,0.0075271013095853,0.06185655658973114,0.0075271013095853,0.06185655658973114,0.0075271013095853,0.06185655658973114,0.0075271013095853,0.06185655658973114,0.0075271013095853,0.06185655658973114,0.0075271013095853,0.06185655658973114,0.0075271013095853,0.06185655658973114,0.0075271013095853,0.06185655658973114
2469,,,,,,,,,,,,,0.00752595885712337,0.06185657448567398,0.00752595885712337,0.06185657448567398,0.00752595885712337,0.06185657448567398,0.00752595885712337,0.06185657448567398,0.00752595885712337,0.06185657448567398,0.00752595885712337,0.06185657448567398,0.00752595885712337,0.06185657448567398,0.00752595885712337,0.06185657448567398,0.00752595885712337,0.06185657448567398,0.00752595885712337,0.06185657448567398,0.00752595885712337,0.06185657448567398,0.00752595885712337,0.06185657448567398
