artifact_set,dataset,candidate_index,candidate_source,n_features,beta,selector_combined_mean_nrmse,selector_combined_standard_error,selector_combined_ucb,held_station_fold_count,held_station_row_count,held_station_mean_nrmse,held_station_standard_error,held_station_ucb,held_station_pooled_RMSE,held_station_pooled_R2,full_train_aggregate_R2,full_train_aggregate_RMSE,full_train_aggregate_Bias,retrospective_test_R2,retrospective_test_RMSE,retrospective_test_Bias,actual_selector_winner,selector_combined_ucb_rank,held_station_ucb_rank,held_station_pooled_rank,full_train_aggregate_rank,retrospective_rank,held_station_ucb_winner,held_station_pooled_winner,full_train_aggregate_winner,retrospective_ceiling
nested,derived_8.2,3,station_time,80,0.0,0.7278549148375928,0.03354600329407841,0.7614009181316712,8,7149,0.7283967595130085,0.05019762730553783,0.7785943868185463,0.08476112448981958,0.45475143987481537,0.7305958254186518,0.0595801519572673,-0.0019657403755938,0.6689750608278306,0.0605851410653938,-0.0150013709726003,False,2,2,2,7,3,False,False,False,False
nested,derived_8.2,4,station_time,65,0.0,0.731202375896977,0.03607012307380752,0.7672724989707845,8,7149,0.735457478166621,0.056437439848249046,0.79189491801487,0.08633167706341992,0.4343582424071699,0.7354086764254811,0.0590455599299889,-9.250387313449766e-05,0.66282040923325,0.061145768233006,-0.0138203236398273,False,4,4,4,4,4,False,False,False,False
nested,derived_8.2,5,station_time,50,0.0,0.7232065270883923,0.03184687344597931,0.7550534005343716,8,7149,0.7224233668834199,0.049084009993001505,0.7715073768764215,0.0840873532210307,0.46338541404829103,0.7342875371427219,0.0591705230605406,-0.00017957800218,0.6627524856178932,0.0611519267203716,-0.0136471064163259,True,1,1,1,6,5,True,True,False,False
nested,derived_8.2,6,station_time,40,0.0,0.7353812802892694,0.03570843399545512,0.7710897142847245,8,7149,0.7455433142493567,0.05464461700604007,0.8001879312553968,0.08728009820321096,0.4218619404275602,0.734779477678322,0.0591157234779287,-2.9648330773919775e-05,0.6615751481408301,0.0612585749924087,-0.0135917568213902,False,5,6,7,5,6,False,False,False,False
nested,derived_8.2,0,station_time,150,0.2,0.7550917924802394,0.026233861752958124,0.7813256542331976,8,7149,0.7517950964264652,0.03724312860306955,0.7890382250295348,0.08575779658685002,0.441853332621421,0.7253977733950953,0.0601521940957107,-0.0040371281437347,0.6561387989813463,0.061748633925794,-0.014003144450073,False,7,7,7,2,5,False,False,False,False
nested,derived_8.2,1,station_time,125,0.2,0.7488214112376244,0.03136413537338604,0.7801855466110104,8,7149,0.7448791493013133,0.04333585943547906,0.7882150087367923,0.08572311878952464,0.4423046358133874,0.7164570894396096,0.0611235883935381,-0.0053418190596441,0.6623532917046735,0.0611881082432911,-0.012498256726801,False,6,6,6,4,3,False,False,False,False
nested,derived_8.2,2,station_time,100,0.2,0.731794288238353,0.03348704029700955,0.7652813285353626,8,7149,0.7292588668831788,0.04711085503607493,0.7763697219192537,0.08467365172547857,0.4558762429961928,0.72540980067338,0.0601508767810103,-0.0026787639390398,0.6752977979249248,0.06000374865266,-0.0149084461712701,False,3,5,5,1,1,False,False,True,True
nested,derived_8.2,3,station_time,80,0.2,0.7278549148375928,0.03354600329407841,0.7614009181316712,8,7149,0.7273130701621773,0.04798932978001507,0.7753023999421923,0.0843912147848315,0.45950014105644543,0.7113842221063853,0.0616679455938654,-0.0025676189714021,0.6679111873595391,0.0606824195662446,-0.015614847416005,False,2,3,3,6,2,False,False,False,False
nested,derived_8.2,4,station_time,65,0.2,0.731202375896977,0.03607012307380752,0.7672724989707845,8,7149,0.7269472736273331,0.048842471637712534,0.7757897452650456,0.08445808335108615,0.45864325637454606,0.7191171927533927,0.0608361923658158,-0.0012639406950734,0.6557789654234172,0.0617809339072805,-0.0139881180355133,False,4,4,4,3,6,False,False,False,False
nested,derived_8.2,5,station_time,50,0.2,0.7232065270883923,0.03184687344597931,0.7550534005343716,8,7149,0.7239896872933645,0.044014272863245905,0.7680039601566104,0.08366776009840807,0.4687274306820415,0.710855981301089,0.0617243538639103,-0.0012383378421798,0.6512651562825121,0.0621846847779818,-0.0134749782014302,True,1,1,1,7,7,True,True,False,False
nested,derived_8.2,6,station_time,40,0.2,0.7353812802892694,0.03570843399545512,0.7710897142847245,8,7149,0.7252192463291823,0.04948880783955625,0.7747080541687386,0.08419188238581027,0.46205045138645506,0.7135446701042296,0.0614367027736931,-0.0008602446199447,0.6564967514496765,0.0617164860256056,-0.013916603389444,False,5,2,2,5,4,False,False,False,False
progressive_crossed_locked_outer,derived_8.0,0,station_time,150,0.0,0.5167199184759748,0.02313157139057332,0.5398514898665481,6,2720,0.5120335671004342,0.03337301758723934,0.5454065846876736,0.0546232289544178,0.72975696128841,0.8281747714248031,0.0435555574479342,0.0179150043175391,0.7783603924603683,0.04433098607161,0.0054699219003638,False,9,8,9,6,10,False,False,False,False
progressive_crossed_locked_outer,derived_8.0,1,station_time,125,0.0,0.5221314337291528,0.023751367458594606,0.5458828011877475,6,2720,0.5176173910306793,0.03381680479778096,0.5514341958284602,0.055170155784844625,0.7243181350981125,0.8383123319378165,0.0422511525171951,0.0184976130104349,0.7788803920894525,0.044278951975877,0.0052538607354012,False,12,11,10,2,9,False,False,False,False
progressive_crossed_locked_outer,derived_8.0,2,station_time,100,0.0,0.5251286327673745,0.02031889940094518,0.5454475321683198,6,2720,0.5198809415152036,0.028613666091269783,0.5484946076064734,0.05555082412945932,0.7205006578119426,0.8546015625979084,0.0400663684876876,0.0161197285274153,0.7808088884358227,0.0440854395131353,0.0055174234869641,False,11,9,13,1,8,False,False,True,False
progressive_crossed_locked_outer,derived_8.0,3,station_time,80,0.0,0.530677712261677,0.024090675830819995,0.5547683880924971,6,2720,0.5299124155171072,0.038947010168461624,0.5688594256855688,0.055437602552575856,0.7216388265997177,0.836233865621157,0.0425218508888872,0.0161198076891493,0.763219710878186,0.0458201470480651,0.0046098990945694,False,13,13,12,3,14,False,False,False,False
progressive_crossed_locked_outer,derived_8.0,4,station_time,65,0.0,0.5325909603275384,0.026212495041563092,0.5588034553691015,6,2720,0.5352726372337356,0.040266095988574176,0.5755387332223099,0.05625363899024821,0.7133836104845572,0.8320803094534004,0.0430577095551334,0.0172945395526476,0.7731320868478582,0.044850805114905,0.0041808477697589,False,14,14,14,5,12,False,False,False,False
progressive_crossed_locked_outer,derived_8.0,5,station_time,50,0.0,0.5202463477116844,0.022118284778445702,0.5423646324901301,6,2720,0.5234518872318711,0.0331617316377864,0.5566136188696574,0.05518423122461354,0.7241774489455605,0.8337511866768822,0.0428429520982155,0.0168375410191057,0.7774086127313239,0.044426068656385,0.004166464824645,False,10,12,11,4,11,False,False,False,False
progressive_crossed_locked_outer,derived_8.0,6,station_time,40,0.0,0.5099987909205695,0.021617419840722206,0.5316162107612917,6,2720,0.5143734764640971,0.03459993912660106,0.5489734155906982,0.053697703188071606,0.7388372713807159,0.8215242181228358,0.0443904714927184,0.0167436846713535,0.7680950041788497,0.0453459763958063,0.0043954269226855,False,8,10,8,7,13,False,False,False,False
progressive_crossed_locked_outer,derived_8.0,7,forward_time,150,0.0,0.4842230734176675,0.01957368195349074,0.5037967553711582,6,2720,0.4881411830177576,0.026599051412524156,0.5147402344302817,0.05212784451720193,0.7538843038586274,0.818626835991258,0.0447493391280007,0.00976702870823,0.8169242683446329,0.0402901695109114,0.0006610533924832,False,4,4,4,9,1,False,False,False,True
progressive_crossed_locked_outer,derived_8.0,8,forward_time,125,0.0,0.47968248479496434,0.01929924939063075,0.4989817341855951,6,2720,0.4824388614828125,0.027650745402023665,0.5100896068848362,0.05170613725084535,0.7578502824922874,0.8198801241269666,0.0445944622004653,0.0093851889795349,0.8130671175098276,0.0407123861185397,7.206316401744153e-05,True,1,1,1,8,3,True,True,False,False
progressive_crossed_locked_outer,derived_8.0,9,forward_time,100,0.0,0.4836346897569252,0.01913391730462897,0.5027686070615541,6,2720,0.4894404985534198,0.024962430482711472,0.5144029290361313,0.051982500861980856,0.7552548376336289,0.8161997013944358,0.0450477617677832,0.0093549944566672,0.8140550410029201,0.040604662951315,-0.0004275940576553,False,2,2,3,10,2,False,False,False,False
progressive_crossed_locked_outer,derived_8.0,10,forward_time,80,0.0,0.484058025823725,0.01919184663172021,0.5032498724554452,6,2720,0.48887406201881217,0.025689879880876565,0.5145639418996888,0.05175981545563223,0.7573472509462326,0.8083931345112036,0.0459944727154027,0.0083146574999589,0.8101873113212598,0.0410247861452543,-0.0012567684877092,False,3,3,2,11,4,False,False,False,False
progressive_crossed_locked_outer,derived_8.0,11,forward_time,65,0.0,0.49337990211292,0.02029115550268649,0.5136710576156065,6,2720,0.4990810155230529,0.025778726739480708,0.5248597422625336,0.05291882833690519,0.7463585557409034,0.7997344030383312,0.0470222369981651,0.0134189866178614,0.7908653862386262,0.043062244717148,-0.0016469153582945,False,5,5,6,12,6,False,False,False,False
progressive_crossed_locked_outer,derived_8.0,12,forward_time,50,0.0,0.49371851985419385,0.0206064159330839,0.5143249357872778,6,2720,0.4991935464852819,0.026174651158229957,0.5253681976435118,0.052915491914340945,0.7463905378685178,0.7914654792246933,0.0479831870453095,0.013668381927124,0.7943528861465716,0.0427016852176806,-0.0018268070596407,False,6,6,5,14,5,False,False,False,False
progressive_crossed_locked_outer,derived_8.0,13,forward_time,40,0.0,0.49432052635113854,0.021775300942466266,0.5160958272936048,6,2720,0.5023295870496499,0.02858255873585985,0.5309121457855097,0.053276998167230256,0.7429135002004628,0.7949164658410922,0.0475844997251184,0.01374526934816,0.7890082687845261,0.0432530187155462,-0.0016682278544779,False,7,7,7,13,7,False,False,False,False
progressive_crossed_locked_outer,derived_8.0,0,station_time,150,0.2,0.5167199184759748,0.02313157139057332,0.5398514898665481,6,2720,0.5214062698515155,0.03509648357632766,0.5565027534278432,0.055682480866547146,0.7191742480598144,0.8254661666010814,0.0438975139009462,0.0174132664205287,0.7745613770920383,0.0447092996386995,0.0050700660958307,False,9,10,11,10,11,False,False,False,False
progressive_crossed_locked_outer,derived_8.0,1,station_time,125,0.2,0.5221314337291528,0.023751367458594606,0.5458828011877475,6,2720,0.5266454764276264,0.0364751132657507,0.5631205896933771,0.055843854310222985,0.7175441667214482,0.8341091309950035,0.0427968054389223,0.0177367711121435,0.7754258022621123,0.0446235003142323,0.0051713834779292,False,12,12,12,7,9,False,False,False,False
progressive_crossed_locked_outer,derived_8.0,2,station_time,100,0.2,0.5251286327673745,0.02031889940094518,0.5454475321683198,6,2720,0.5303763240195454,0.03141363665727493,0.5617899606768203,0.056587927621568695,0.7099670391602442,0.8494931272478414,0.0407641393287012,0.0155355666469755,0.7758683561139333,0.0445795103079929,0.0040942274477496,False,11,11,14,1,8,False,False,True,False
progressive_crossed_locked_outer,derived_8.0,3,station_time,80,0.2,0.530677712261677,0.024090675830819995,0.5547683880924971,6,2720,0.5314430090062467,0.032194456666198426,0.5636374656724452,0.05558827539560742,0.7201236649250717,0.8346803680647296,0.0427230575472861,0.0162977329630076,0.76972190047402,0.0451866373463925,0.0046117301123194,False,13,13,10,6,13,False,False,False,False
progressive_crossed_locked_outer,derived_8.0,4,station_time,65,0.2,0.5325909603275384,0.026212495041563092,0.5588034553691015,6,2720,0.5299092834213412,0.037402974496217614,0.5673122579175589,0.055941335787771614,0.716557191725519,0.8290203861892145,0.0434482488484246,0.0171588337641373,0.7743658601734837,0.0447286830298496,0.0044302257058095,False,14,14,13,9,12,False,False,False,False
progressive_crossed_locked_outer,derived_8.0,5,station_time,50,0.2,0.5202463477116844,0.022118284778445702,0.5423646324901301,6,2720,0.5170408081914978,0.03238442304743295,0.5494252312389307,0.0547248129322648,0.7287508732099646,0.8326875488466041,0.0429797853459747,0.016791901769993,0.7746886464802918,0.0446966777364604,0.0043235800468411,False,10,9,9,8,10,False,False,False,False
progressive_crossed_locked_outer,derived_8.0,6,station_time,40,0.2,0.5099987909205695,0.021617419840722206,0.5316162107612917,6,2720,0.5056241053770419,0.029178169262341,0.5348022746393829,0.05320676959018416,0.74359082512285,0.8166334870057155,0.0449945719353117,0.0167479241263559,0.7673808952975757,0.045415740037784,0.0039381753080097,False,8,8,8,13,14,False,False,False,False
progressive_crossed_locked_outer,derived_8.0,7,forward_time,150,0.2,0.4842230734176675,0.01957368195349074,0.5037967553711582,6,2720,0.48030496381757737,0.03117879955628133,0.5114837633738587,0.051120188810645235,0.7633074024293166,0.840032776714073,0.0420257637212457,0.0112038264951723,0.8161867570390161,0.0403712413973449,0.001081744359769,False,4,4,3,4,1,False,False,False,True
progressive_crossed_locked_outer,derived_8.0,8,forward_time,125,0.2,0.47968248479496434,0.01929924939063075,0.4989817341855951,6,2720,0.4769261081071161,0.02951653354847232,0.5064426416555884,0.050626623125351405,0.7678558746409935,0.8430821167701308,0.0416232829975207,0.0103162729568395,0.8137087539576924,0.0406424545873408,-0.0001288897081378,True,1,1,1,3,3,True,True,False,False
progressive_crossed_locked_outer,derived_8.0,9,forward_time,100,0.2,0.4836346897569252,0.01913391730462897,0.5027686070615541,6,2720,0.4778288809604305,0.031213202019864723,0.5090420829802953,0.05093521418927534,0.7650172127193728,0.8433905465978018,0.0415823565705657,0.0109807693690664,0.8138252238574974,0.0406297477027859,-0.0002949532928368,False,2,2,2,2,2,False,False,False,False
progressive_crossed_locked_outer,derived_8.0,10,forward_time,80,0.2,0.484058025823725,0.01919184663172021,0.5032498724554452,6,2720,0.47924198962863773,0.030844628207343454,0.5100866178359812,0.05115297862887591,0.763003663475314,0.8349192809570047,0.0426921756141917,0.0112229663423426,0.8123613790809036,0.0407891656220571,-0.0003090873948665,False,3,3,4,5,4,False,False,False,False
progressive_crossed_locked_outer,derived_8.0,11,forward_time,65,0.2,0.49337990211292,0.02029115550268649,0.5136710576156065,6,2720,0.4876787887027871,0.03367599342611294,0.5213547821289,0.05233360021519742,0.7519375650964483,0.8191525990729105,0.0446844325424619,0.0144600737453164,0.7930928691956003,0.0428323038318558,-0.0014755251682827,False,5,5,7,12,5,False,False,False,False
progressive_crossed_locked_outer,derived_8.0,12,forward_time,50,0.2,0.49371851985419385,0.0206064159330839,0.5143249357872778,6,2720,0.48824349322310606,0.03422345002439761,0.5224669432475036,0.05199478993117181,0.7551391046194289,0.8151096655300936,0.0451811431836621,0.0146362917425987,0.7901307682430094,0.0431378098469745,-0.001413427416109,False,6,7,5,14,7,False,False,False,False
progressive_crossed_locked_outer,derived_8.0,13,forward_time,40,0.2,0.49432052635113854,0.021775300942466266,0.5160958272936048,6,2720,0.4863114656526271,0.03526612725826332,0.5215775929108905,0.052186731878015945,0.753327929807063,0.8218605387215183,0.0443486269642966,0.014729227736154,0.7907796621248565,0.0430710694030608,-0.0015740456379527,False,7,6,6,11,6,False,False,False,False
