feature,importance
V_rollstd_E_SAR_diff_kobs7,-1.4393329620361324e-05
V_rollstd_SMAP_sm_interp_kobs7,-2.1035671234130857e-05
V_rollrng_F_NDMI_kobs7,-2.1617412567138642e-05
V_rollstd_F_NDVI_kobs7,-3.376007080078125e-05
SMAP_sm_interp_grad7,-3.670930862426757e-05
A_d_E_SAR_ratio_kobs7,-4.061222076416015e-05
A_pct_LST_modis,-4.154205322265625e-05
SMAP_sm_interp_rollstd7,-4.409074783325195e-05
SMAP_sm_am_interp_rollrange7,-4.4505596160888676e-05
V_rollrng_E_SAR_diff_kobs7,-5.616188049316406e-05
A_d_F_NDVI_kobs1,-6.162166595458984e-05
V_rollrng_s2_b12_kobs7,-6.452322006225586e-05
A_d_F_NDVI_kobs2,-6.637096405029297e-05
SMAP_sm_am_interp_grad7,-7.154703140258788e-05
A_pct_E_SAR_ratio,-8.763313293457033e-05
A_d_LST_modis_kobs1,-9.348392486572266e-05
A_d_E_SAR_diff_kobs5,-0.0001023125648498535
D_fft_dom_E_SAR_ratio_kobs30,-0.0001100778579711914
A_d_E_SAR_ratio_kobs2,-0.00011139631271362302
V_rollstd_E_SAR_ratio_kobs7,-0.0001201343536376953
V_rollstd_F_NDMI_kobs7,-0.00012052536010742187
SMAP_sm_interp_rollrange7,-0.0001482582092285156
A_d_E_SAR_diff_kobs7,-0.00014870882034301756
A_d_SMAP_sm_interp_kobs14,-0.0001767277717590332
A_grad_LST_modis_kobs14,-0.0002247786521911621
V_rollstd_s2_b12_kobs7,-0.0002338409423828125
A_d_LST_modis_kobs2,-0.0002478456497192383
D_fft_dom_F_NDMI_kobs30,-0.0002579855918884278
C_lag_LST_modis_kobs5,-0.00030719757080078125
A_d_SMAP_sm_interp_kobs7,-0.0003139305114746094
A_d_F_NDMI_kobs2,-0.00033581495285034174
A_d_s2_b12_kobs14,-0.0003834605216979981
V_rollrng_F_NDVI_kobs7,-0.0004219937324523926
A_grad_s2_b12_kobs14,-0.000462634563446045
A_d_s2_b12_kobs1,-0.0005019974708557129
A_d_s2_b11_kobs5,-0.0005606889724731445
