id,group,Configuration,R2,RMSE,ubRMSE,Bias,MAE,Med|Err|,Pearson,Train Time (s),Inference Time (s)
129,D,D Leaf=31 d=6 MCW=8 Bin=256,0.6291891069914626,0.0641227305920267,0.060460933941789634,-0.02135883996836712,0.048512161207732066,0.03693447446823121,0.825758851714561,7.876270798034966,0.1338504422456026
130,D,D Leaf=31 d=6 MCW=10 Bin=128,0.6266825154175149,0.06433909261149469,0.060824601568516545,-0.02097347567552021,0.048641412134171606,0.0373668476343155,0.8239658098181823,7.09729548310861,0.13184334011748433
131,D,D Leaf=31 d=6 MCW=10 Bin=256,0.6281912534983445,0.06420894988022331,0.0604582577956582,-0.02162379033280019,0.04857617437480621,0.037174785614013675,0.8260292208720617,7.79287612112239,0.13880397379398346
132,D,D Leaf=31 d=6 MCW=15 Bin=128,0.6256389915310702,0.06442895248947689,0.06091074203830974,-0.020999319589471474,0.048666984445451214,0.03743903744220732,0.8233798321740086,7.186921536922455,0.1259113559499383
133,D,D Leaf=31 d=6 MCW=15 Bin=256,0.6284417011449409,0.06418732089830811,0.060578469322559045,-0.021219359513749647,0.0485591886112112,0.037187393784523,0.8251021466381099,7.628267232794315,0.10913259023800492
134,D,D Leaf=31 d=8 MCW=8 Bin=128,0.6351891813516284,0.06360183132854513,0.05989595945061602,-0.02139315287492645,0.04795872938979799,0.036130267858505254,0.8292170575876904,8.454797157086432,0.13715365016832948
135,D,D Leaf=31 d=8 MCW=8 Bin=256,0.6357483904624397,0.06355306582871682,0.05974869481895041,-0.021658385070836346,0.04802095024821678,0.03653784409165383,0.8295557952750716,8.939983330201358,0.1303906161338091
136,D,D Leaf=31 d=8 MCW=10 Bin=128,0.6357272058804023,0.06355491389956469,0.059984847370824934,-0.021001075378798868,0.047881628629981035,0.03611551296710967,0.8287032883579816,8.381478435359895,0.13247894495725632
137,D,D Leaf=31 d=8 MCW=10 Bin=256,0.6331294066246985,0.06378113117293678,0.06001571548527819,-0.02159042816200542,0.0482387592913903,0.036922913491725926,0.8281918521246227,8.875903054140508,0.14385702880099416
138,D,D Leaf=31 d=8 MCW=15 Bin=128,0.6352981054403553,0.06359233560040325,0.05989964793047448,-0.021354562165877222,0.04796609087752723,0.03628304624557495,0.8289497421998349,8.353768455330282,0.13163706194609404
139,D,D Leaf=31 d=8 MCW=15 Bin=256,0.6334666552761443,0.06375180878178643,0.06002652748133328,-0.021473451560038017,0.04828691712441645,0.036884185194969187,0.8281186527334636,8.791877138894051,0.1372744319960475
140,D,D Leaf=63 d=6 MCW=8 Bin=128,0.6371751825506513,0.06342847340402505,0.0600985486365602,-0.020281412422201706,0.04766933975735827,0.03632870954275133,0.8277323284953589,8.945856551174074,0.13234509900212288
141,D,D Leaf=63 d=6 MCW=8 Bin=256,0.6354366025769764,0.06358025972029417,0.06011223088579873,-0.02071156981902105,0.04781521002181298,0.03653166931867599,0.8273167022551287,9.464715747628361,0.1984368609264493
142,D,D Leaf=63 d=6 MCW=10 Bin=128,0.6363985911102897,0.06349631837675308,0.060129186364286,-0.02040253402102237,0.047715920157022515,0.03641638320684433,0.8275867465741056,8.774318655952811,0.20570089435204864
143,D,D Leaf=63 d=6 MCW=10 Bin=256,0.634870270918237,0.06362962498991795,0.06007574604128556,-0.020967448901544925,0.047767660932209056,0.03621721842885016,0.8274972822451166,9.262298436835408,0.1341252257116139
144,D,D Leaf=63 d=6 MCW=15 Bin=128,0.6354924957552115,0.06357538561741703,0.06021200122591544,-0.020404523149444072,0.04769657814379516,0.03617096328735351,0.826986357849845,8.464601205196232,0.141112944111228
145,D,D Leaf=63 d=6 MCW=15 Bin=256,0.6372214569344327,0.06342442846694898,0.05997455848201125,-0.020632752153156204,0.04764470159084817,0.03607707339525223,0.827959675526099,8.7199886017479,0.15361742908135056
146,D,D Leaf=63 d=8 MCW=8 Bin=128,0.6478768378940776,0.062486048680148815,0.05931512557020052,-0.019652535677351216,0.04679016963799089,0.03495266473293304,0.8327151537687334,12.698117351159453,0.14885769318789244
147,D,D Leaf=63 d=8 MCW=8 Bin=256,0.6481852082351357,0.062458681743353686,0.05900200313759106,-0.02049025502524411,0.04692343741588394,0.035083016693592074,0.8343749688021838,13.431372790131718,0.1485384926199913
148,D,D Leaf=63 d=8 MCW=10 Bin=128,0.6474139538604904,0.06252710575641626,0.05936690750565093,-0.019626748261264777,0.046900609588842665,0.03503303050994873,0.8323088571964542,12.423331528902054,0.14654172910377383
149,D,D Leaf=63 d=8 MCW=10 Bin=256,0.647084119287571,0.06255634511585802,0.05919064998607617,-0.020242610217767788,0.04707144925923622,0.035474481821060194,0.8331261692098594,13.290654697921127,0.12816777685657144
150,D,D Leaf=63 d=8 MCW=15 Bin=128,0.646226163464251,0.06263233773073376,0.05942313154509166,-0.019791441766024168,0.046963223570044246,0.035178258627653114,0.8320360348148907,12.5019352408126,0.1343140029348433
151,D,D Leaf=63 d=8 MCW=15 Bin=256,0.6449374423811778,0.06274631201601963,0.059370617454481536,-0.020303434551545565,0.04727778349197117,0.03560254758596419,0.8321883264978522,13.587289343122393,0.13063638005405664
152,D,D Leaf=127 d=6 MCW=8 Bin=128,0.6370520085156486,0.06343923903754918,0.06007896182966856,-0.02037290837498387,0.04765131058273918,0.0362023076415062,0.827633428336342,8.523005921859294,0.13658200297504663
153,D,D Leaf=127 d=6 MCW=8 Bin=256,0.6369168585312457,0.06345104928910618,0.05991184288864013,-0.020895136707366327,0.047718947180253254,0.03650435394048691,0.8282490240297953,9.31648923503235,0.1169382119551301
154,D,D Leaf=127 d=6 MCW=10 Bin=128,0.6389695042710701,0.06327143873879089,0.05985516700745327,-0.02050936231286947,0.0475236321193024,0.03632630527019501,0.8290721294797821,8.809594557154924,0.14214031165465713
155,D,D Leaf=127 d=6 MCW=10 Bin=256,0.6357458298776103,0.06355328920827914,0.060009739939946564,-0.020924905765782414,0.04777281496055312,0.03636233136057854,0.8277152063112594,9.25546650076285,0.14642412588000298
156,D,D Leaf=127 d=6 MCW=15 Bin=128,0.6368307836568077,0.06345856990467318,0.0601796749662536,-0.02013446834135714,0.04770385805538359,0.036458215892314905,0.8269886697372794,8.561458564829081,0.14865766279399395
157,D,D Leaf=127 d=6 MCW=15 Bin=256,0.6377045447139342,0.06338218537697096,0.0599781779174487,-0.020491939796360385,0.047656179715404076,0.036198177158832556,0.8280373326000631,8.828036883845925,0.14885750692337751
158,D,D Leaf=127 d=8 MCW=8 Bin=128,0.6520802918045694,0.062111966778539904,0.05868162106588064,-0.020355927058054713,0.046518175788727585,0.035338633656501764,0.8351505690358008,18.48823972325772,0.16618162905797362
159,D,D Leaf=127 d=8 MCW=8 Bin=256,0.6533938018727548,0.06199460946924995,0.058544914100449735,-0.020391778635887634,0.04643624245519184,0.035219004452228544,0.835920947608212,19.495347207412124,0.16918424097821116
160,D,D Leaf=127 d=8 MCW=10 Bin=128,0.6510026249386932,0.062208087024445184,0.05872236785891302,-0.020531186144784767,0.0466045715684865,0.03535648792982102,0.8349021968748899,17.733490272890776,0.16059895511716604
161,D,D Leaf=127 d=8 MCW=10 Bin=256,0.6542936540619795,0.06191408257727731,0.05838049533129816,-0.020617259435782506,0.04639534577854535,0.03496823674440383,0.8366909067342335,19.160844201687723,0.16813957784324884
162,D,D Leaf=127 d=8 MCW=15 Bin=128,0.6510653712815158,0.06220249456774679,0.05877111406194343,-0.02037416214315282,0.04657327210994898,0.03548302286863328,0.8350061954774644,18.194213963579386,0.1719320621341467
163,D,D Leaf=127 d=8 MCW=15 Bin=256,0.6526615237708313,0.062060063207053616,0.05859404720508686,-0.020449671810656496,0.046526569058877164,0.035208039760589616,0.8358288438039244,19.636048743966967,0.17124126804992557
164,D,D Leaf=255 d=6 MCW=8 Bin=128,0.6370520085156486,0.06343923903754918,0.06007896182966856,-0.02037290837498387,0.04765131058273918,0.0362023076415062,0.827633428336342,8.11430385382846,0.15193614503368735
165,D,D Leaf=255 d=6 MCW=8 Bin=256,0.6369168585312457,0.06345104928910618,0.05991184288864013,-0.020895136707366327,0.047718947180253254,0.03650435394048691,0.8282490240297953,8.751252613961697,0.15339671913534403
166,D,D Leaf=255 d=6 MCW=10 Bin=128,0.6389695042710701,0.06327143873879089,0.05985516700745327,-0.02050936231286947,0.0475236321193024,0.03632630527019501,0.8290721294797821,8.384533835109323,0.1424288460984826
167,D,D Leaf=255 d=6 MCW=10 Bin=256,0.6357458298776103,0.06355328920827914,0.060009739939946564,-0.020924905765782414,0.04777281496055312,0.03636233136057854,0.8277152063112594,9.1318016666919,0.14280677400529385
168,D,D Leaf=255 d=6 MCW=15 Bin=128,0.6368307836568077,0.06345856990467318,0.0601796749662536,-0.02013446834135714,0.04770385805538359,0.036458215892314905,0.8269886697372794,8.447707973886281,0.1533715738914907
169,D,D Leaf=255 d=6 MCW=15 Bin=256,0.6377045447139342,0.06338218537697096,0.0599781779174487,-0.020491939796360385,0.047656179715404076,0.036198177158832556,0.8280373326000631,8.716422057710588,0.16490415390580893
170,D,D Leaf=255 d=8 MCW=8 Bin=128,0.6518777563594853,0.06213004285224853,0.05846943829448139,-0.021011116352684708,0.0465510743748831,0.03556644624471666,0.8359605401707114,20.31845532078296,0.17637409968301654
171,D,D Leaf=255 d=8 MCW=8 Bin=256,0.6534707335017484,0.0619877290225099,0.0583279796431567,-0.02098393053828103,0.0465875410254324,0.03566029942035674,0.8367466285296996,21.67723324103281,0.17900911811739206
172,D,D Leaf=255 d=8 MCW=10 Bin=128,0.6532598775139862,0.06200658528866059,0.0584889536473641,-0.020587834269953316,0.04649391555009438,0.035597869336605074,0.8359087603346459,19.430333382915705,0.17493669176474214
173,D,D Leaf=255 d=8 MCW=10 Bin=256,0.6550625808725593,0.061845188991126517,0.058273648641566915,-0.020712539088335015,0.04638335147307873,0.03516642382740974,0.8372595469989937,21.107684867922217,0.18487574206665158
174,D,D Leaf=255 d=8 MCW=15 Bin=128,0.651256133475238,0.062185489224120684,0.058694754567739066,-0.020541685815648636,0.04659184185687516,0.03524935460090637,0.8352179722497824,22.3762016328983,0.1964440206065774
175,D,D Leaf=255 d=8 MCW=15 Bin=256,0.6509447928719282,0.062213241036297114,0.058612493349457534,-0.020858163471490818,0.04675116198391251,0.03556965842843055,0.8355017935461385,24.854980271775275,0.17700702510774136
176,E,E Gamma=0.001,0.6538707394665575,0.06195194182736606,0.05828543394035764,-0.02099645890381544,0.04647625344008763,0.03520649218559266,0.8371063876017553,5.1867011887952685,0.16147741209715605
177,E,E Gamma=0.005,0.6513055904289793,0.06218107966426211,0.0585434370056271,-0.02095596935881092,0.04657237627070504,0.035543373048305515,0.8352398034277451,4.342253585811704,0.15246012341231108
178,E,E Gamma=0.01,0.64982034940289,0.0623133670670445,0.058676428999016775,-0.02097694913669667,0.04675958509785731,0.035664765000343324,0.8343179524517244,3.997649291995913,0.14762145141139627
179,E,E Gamma=0.02,0.6491706510238232,0.06237114617087225,0.05870811249005277,-0.021059852864334646,0.04682643032517226,0.035797615170478816,0.8339070756334456,3.806403372902423,0.1348171322606504
180,E,E Gamma=0.05,0.6471156381522198,0.06255355160456039,0.05894964625300984,-0.020925726382538482,0.04718604124319524,0.03619002807140351,0.8319057481477112,3.461730435024947,0.14388184621930122
181,E,E Gamma=0.1,0.6463030661992767,0.06262552990697823,0.05920893481211205,-0.020402427192820077,0.04733487571698579,0.03592831659317017,0.829518530923912,3.1649577720090747,0.14393740193918347
182,E,E Bin=64 LR=0.01 Est=1500,0.6557200088108899,0.06178622445937681,0.0583594488092404,-0.020290694109779128,0.046362480243453276,0.035169942080974584,0.8367514574893963,7.056504730135202,0.18507555685937405
183,E,E Bin=64 LR=0.015 Est=1200,0.653572387364064,0.0619786363500186,0.05858597424822491,-0.020224613347868518,0.04657580634336931,0.03553071904182434,0.8352589647906002,5.723709887824953,0.15220638504251838
184,E,E Bin=128 LR=0.01 Est=1500,0.6532598775139862,0.06200658528866059,0.0584889536473641,-0.020587834269953316,0.04649391555009438,0.035597869336605074,0.8359087603346459,7.928278017323464,0.16707709059119225
185,E,E Bin=128 LR=0.015 Est=1200,0.6507715804791082,0.062228675224921676,0.058820153692401685,-0.02031249713748392,0.04664095333369896,0.03546480441093444,0.8342736821963644,6.55347305117175,0.1368675520643592
186,E,E Bin=256 LR=0.01 Est=1500,0.6550625808725593,0.061845188991126517,0.058273648641566915,-0.020712539088335015,0.04638335147307873,0.03516642382740974,0.8372595469989937,8.765960876364261,0.1703954767435789
187,E,E Bin=256 LR=0.015 Est=1200,0.6500819564303255,0.06229008664450979,0.05860094647240109,-0.02111833247729859,0.046677932257392224,0.0351767863035202,0.835501758910053,7.321201746817678,0.14544517500326037
188,E,E Bin=512 LR=0.01 Est=1500,0.6522841646827378,0.06209376602599659,0.05847696077424604,-0.020882548642611132,0.04657292112403439,0.03523504105210304,0.8359794725279813,9.354750717058778,0.19253714615479112
189,E,E Bin=512 LR=0.015 Est=1200,0.6519452228361718,0.06212402212494271,0.05843250176340627,-0.02109589681143815,0.04663057044919114,0.03537825441360473,0.8359493183054093,7.5000933720730245,0.14445875864475965
190,E,E Huber3 LR=0.01 L2=1.5 Est=1500,0.6545057295428023,0.061895088894715886,0.05828973838517781,-0.020816061775514552,0.04647174659189924,0.0351667023897171,0.8370955550013462,8.968687504995614,0.1818535029888153
191,E,E Huber3 LR=0.01 L2=3.0 Est=1500,0.6545948290582367,0.06188710731802979,0.058233966217030225,-0.0209480125781352,0.04649179415485479,0.03525010132789612,0.8371971342039236,8.885647105053067,0.17032518004998565
192,E,E Huber3 LR=0.015 L2=1.5 Est=1200,0.6501157520412572,0.06228707853674931,0.05842383001149635,-0.021594819739430813,0.046697761345709125,0.03522051775455476,0.8363559529015657,7.1514671561308205,0.1481312159448862
193,E,E Huber3 LR=0.015 L2=3.0 Est=1200,0.6523125055549305,0.06209123547206727,0.05844055219105961,-0.020976734304369176,0.04652128057326126,0.03505449658632277,0.8359926099471471,6.9887864189222455,0.15556265879422426
194,E,E Huber3 LR=0.02 L2=1.5 Est=1000,0.6528432167435942,0.06204382925496343,0.05858774216023845,-0.020418452855195387,0.046487572982729854,0.035522205948829655,0.8356272863851738,5.454585258848965,0.12428470607846975
195,E,E Huber3 LR=0.02 L2=3.0 Est=1000,0.6515467050945554,0.062159577508638715,0.05851538095240289,-0.020970533323901284,0.046674483431842564,0.03546557193994522,0.8357596657351563,5.232837256975472,0.11654816241934896
196,E,E Champ Leaf127 Bin128 MCW10 LR0.01,0.6510026249386932,0.062208087024445184,0.05872236785891302,-0.020531186144784767,0.0466045715684865,0.03535648792982102,0.8349021968748899,19.45190644497052,0.06510469177737832
197,E,E Champ Leaf127 Bin128 MCW10 LR0.012,0.6525308910185239,0.062071732393312234,0.05880262022934625,-0.019878425899287924,0.046456917415881684,0.034979441285133354,0.8345335192492916,17.869013104122132,0.09219718491658568
198,E,E Champ d=9 Bin128 MCW10 LR0.01,0.6541183899079395,0.06192977500590597,0.05840795450002825,-0.0205865947526309,0.04631153787222237,0.03512675392627718,0.8360211613111069,9.104749015066773,0.20416344702243805
199,E,E Champ d=9 MCW12 LR0.01 L2=1.5,0.6556179898592931,0.06179537819922648,0.05815828609011991,-0.02088737718378311,0.046267967640824643,0.035015636503696435,0.8375339311252177,9.030188825912774,0.12444550776854157
