model_id,seed,dataset,window,scope,n,rmse,mae,bias,ubrmse,r2,pearson,target_std,prediction_std,diff_pearson
Trained_Gating_k2_no_smap,42,wa_temporal,temporal_full,BeaverPass_WA_990,626,0.07535622749477085,0.05022379809398999,0.03883815264273372,0.06457676766100463,0.3159600683325262,0.8067661320624278,0.0911125960545272,0.03784330334700677,0.0757842728405999
Trained_Gating_k2_no_smap,42,wa_temporal,temporal_full,CayusePass_WA,1081,0.07944630004380475,0.06207716423215189,0.02108474354218485,0.07659731183540676,0.55750598656208,0.7725500734081924,0.11943179963127902,0.0814781106895352,-0.013168000648826178
Trained_Gating_k2_no_smap,42,wa_temporal,temporal_full,Darrington,999,0.04089026121951545,0.029167007522032894,0.004972123708184383,0.040586838364557544,0.8084614141096251,0.9032024450029419,0.09343116122790567,0.09064169751152013,0.14851797970977554
Trained_Gating_k2_no_smap,42,wa_temporal,temporal_full,Paradise_WA,1067,0.08173574494895916,0.06091491838158459,0.04899777941840096,0.06542132385107341,0.3102475244729217,0.7470736251323712,0.09841592784423522,0.07336551372477249,0.02828224849425649
Trained_Gating_k2_no_smap,42,wa_temporal,temporal_full,Quinault,1044,0.049626578780097096,0.04124162987659605,-0.02538972003184177,0.042639880840849874,0.48871093002849886,0.8077509944062569,0.06940345358458443,0.06806583766830997,0.2758280370142532
Trained_Gating_k2_no_smap,42,wa_temporal,temporal_full,SourdoughGulch_WA_985,906,0.06833425027336776,0.05485461072613861,0.0067042285813137615,0.068004581312973,0.2733770852053151,0.5581760753318762,0.08016483243232275,0.05890361355294716,0.00044003279024655746
Trained_Gating_k2_no_smap,42,wa_temporal,temporal_full,Spokane,897,0.04714796081469219,0.035600911799415415,0.012351200575613225,0.04550140715763329,0.8314882966125456,0.9206442172522592,0.11485446404947203,0.09800714925939598,0.10369061195806796
Trained_Gating_k2_no_smap,42,wa_temporal,temporal_summer_2025,__pooled__,155,0.049765526621602704,0.035770627769154864,0.020936964276336806,0.04514699510285091,0.06060531324747176,0.6832321297153411,0.051345756207705255,0.06023153724548426,0.5704438745763258
Trained_Gating_k2_no_smap,42,wa_temporal,temporal_summer_2025,CayusePass_WA,31,0.025012469465136418,0.016740279958132737,0.005768742658438175,0.02433814366144422,-0.06583424434370322,0.054794447627282986,0.024227674856002995,0.003997256630171426,0.02877627309335941
Trained_Gating_k2_no_smap,42,wa_temporal,temporal_summer_2025,Darrington,31,0.046936656284828404,0.034141794923813064,0.03336796723258106,0.033009520838169076,-1.1895206980957593,0.8999614941185348,0.03172032440295856,0.05852013715946658,0.8984877065477744
Trained_Gating_k2_no_smap,42,wa_temporal,temporal_summer_2025,Paradise_WA,31,0.07617878897812307,0.04755586091453026,0.04755586091453026,0.059511746595535715,-441.04841332091314,-0.030229259513085673,0.0036232570534448965,0.059291919312026965,-0.2766825564399117
Trained_Gating_k2_no_smap,42,wa_temporal,temporal_summer_2025,Quinault,31,0.050473023976005414,0.046791592962318884,-0.015631359510844805,0.04799152788904661,-0.0437929945709552,0.8881931307395916,0.04940286510036508,0.08616327007308403,0.8695239056555988
Trained_Gating_k2_no_smap,42,wa_temporal,temporal_summer_2025,Spokane,31,0.03469338306113877,0.03362361008697936,0.03362361008697936,0.008548898931774216,-26.24570655123335,-0.02834186174785807,0.006646570473821484,0.005191424880650869,0.022676130128680735
Univariate_G_API_k2_no_smap,42,ece_spatial,spatial_ece_v3_full,__pooled__,150,0.07884348887614392,0.07163615425409747,0.061991776732673504,0.04871668457201281,-1.808227187401127,-0.028115346493900552,0.047048925994675826,0.011384040277890908,0.10882569236447054
Univariate_G_API_k2_no_smap,42,ece_spatial,spatial_ece_v3_full,ECE_BBG_Lost_Meadow,30,0.08416878066073315,0.08246546156509314,0.08246546156509314,0.01684729315856859,-120.56904362165336,-0.5816251475079702,0.0076337781694800315,0.011221110337872632,0.17915845854194815
Univariate_G_API_k2_no_smap,42,ece_spatial,spatial_ece_v3_full,ECE_BBG_Main_St,30,0.08148908497215053,0.08129369003249959,0.08129369003249959,0.0056397633370777805,-210.6216550896468,0.8170462926673425,0.005601694085779239,0.00920020247191422,0.3787970643467164
Univariate_G_API_k2_no_smap,42,ece_spatial,spatial_ece_v3_full,ECE_Renton_Garden_North,30,0.02952025420513312,0.024149978063604895,-0.024071909543515038,0.017087673313371524,-0.2981987511419195,0.8774833079301388,0.02590893130174641,0.011005188243524467,0.06311566198491166
Univariate_G_API_k2_no_smap,42,ece_spatial,spatial_ece_v3_full,ECE_Renton_Garden_Shed,30,0.055800697670897424,0.0550307108970259,0.0550307108970259,0.009237895795409918,-151.46073046570964,0.5515994230606518,0.004519190312972529,0.010926619593528473,0.18827713593822012
Univariate_G_API_k2_no_smap,42,ece_spatial,spatial_ece_v3_full,ECE_Renton_Home,30,0.11563503281620845,0.11524093071226388,0.11524093071226388,0.009538799870885238,-2151.1918771488995,0.7496679389552653,0.002492579012857567,0.011263682055759772,0.15018890404870905
Univariate_G_API_k2_no_smap,42,wa_temporal,temporal_full,__pooled__,6620,0.06892020752881985,0.05666101580749285,0.008972160801183387,0.06833370571228597,0.5422572754386682,0.791450956781422,0.10186754770708609,0.05247013460869338,0.13017171270128108
Univariate_G_API_k2_no_smap,42,wa_temporal,temporal_full,BeaverPass_WA_990,626,0.058038614345374905,0.04464677533669211,0.014799508914779899,0.056120007938457284,0.5942325288858631,0.8361956724352617,0.0911125960545272,0.050642799385974595,0.09143634516820999
Univariate_G_API_k2_no_smap,42,wa_temporal,temporal_full,CayusePass_WA,1081,0.08844366972836938,0.07716464082115122,0.01788593735951827,0.08661625690245608,0.45160491288008864,0.7809270379778889,0.11943179963127902,0.049253299185137524,0.05654600350617321
Univariate_G_API_k2_no_smap,42,wa_temporal,temporal_full,Darrington,999,0.04846390845969256,0.03778646542646504,0.019434899396008523,0.044396341162943685,0.7309373729757478,0.9162345501887965,0.09343116122790567,0.061733433007996476,0.3018363430937663
Univariate_G_API_k2_no_smap,42,wa_temporal,temporal_full,Paradise_WA,1067,0.07724356757653678,0.0632613170783209,0.04192483000472645,0.06487586115825972,0.38398134339005685,0.8137290371166843,0.09841592784423522,0.04947976026648188,0.0242171556673324
Univariate_G_API_k2_no_smap,42,wa_temporal,temporal_full,Quinault,1044,0.045497119476633076,0.03656271650450897,-0.01946189066379466,0.04112447802053574,0.570260139087878,0.8306859981637416,0.06940345358458443,0.04357442893149777,0.38235267634216286
Univariate_G_API_k2_no_smap,42,wa_temporal,temporal_full,SourdoughGulch_WA_985,906,0.07000012733312053,0.06063826474264496,-0.02812323389227031,0.06410227407895719,0.23751749766645447,0.605013721319845,0.08016483243232275,0.042582118325950324,-0.11441040204915301
Univariate_G_API_k2_no_smap,42,wa_temporal,temporal_full,Spokane,897,0.07878110143197653,0.0728805110212021,0.013874157508679425,0.07754978849912957,0.5295122313017951,0.9446541600633982,0.11485446404947203,0.040717344892008414,0.2908300556553498
Univariate_G_API_k2_no_smap,42,wa_temporal,temporal_summer_2025,__pooled__,155,0.09134811569107075,0.08450255393020564,0.08403173054610526,0.035821034347656766,-2.165119252763252,0.7186200675957309,0.051345756207705255,0.03402948039464019,0.5417603774749324
Univariate_G_API_k2_no_smap,42,wa_temporal,temporal_summer_2025,CayusePass_WA,31,0.08601346072228269,0.08458611818667378,0.08241284014332674,0.024625986374846802,-11.604028314433465,0.19864253413186075,0.024227674856002995,0.011341087933136608,0.09078610750909079
Univariate_G_API_k2_no_smap,42,wa_temporal,temporal_summer_2025,Darrington,31,0.09294110419618615,0.09154876231378122,0.09154876231378122,0.01602725703360133,-7.585002289792401,0.8856180164876567,0.03172032440295856,0.034405532962388914,0.7877591917128969
Univariate_G_API_k2_no_smap,42,wa_temporal,temporal_summer_2025,Paradise_WA,31,0.11510184208930026,0.11050593354432807,0.11050593354432807,0.032200507819703114,-1008.1744708551482,0.11958156031900517,0.0036232570534448965,0.032432219076423754,-0.34657462868979416
Univariate_G_API_k2_no_smap,42,wa_temporal,temporal_summer_2025,Quinault,31,0.034881564739988984,0.030453379223423595,0.03027254034626866,0.017329075557962658,0.5014741939866963,0.9371215666139765,0.04940286510036508,0.04455902172195309,0.8797126331172693
Univariate_G_API_k2_no_smap,42,wa_temporal,temporal_summer_2025,Spokane,31,0.1059286048046323,0.10541857638282155,0.10541857638282155,0.010382344112732353,-252.99857286798854,-0.0781151936990331,0.006646570473821484,0.007473657227159997,-0.07776933947648852
