split,station_id,date,input_abs_mean,projected_norm_mean,recurrent_norm_mean,final_hidden_norm,embedding_norm,embedding_ood_score,y_true,y_pred
train,Quinault,2019-10-30,1.050978422164917,6.871908664703369,2.2323832511901855,2.428925037384033,7.92095422744751,0.9617553353309631,0.2240000069141388,0.2299397885799408
train,Quinault,2019-10-31,1.0374703407287598,6.874457359313965,2.2146148681640625,2.404494285583496,7.920680999755859,0.9575231671333313,0.22100000083446503,0.22674742341041565
train,Quinault,2019-11-01,1.0227235555648804,6.875925540924072,2.198821544647217,2.386305570602417,7.920432090759277,0.9568805694580078,0.2199999988079071,0.22177863121032715
train,Quinault,2019-11-02,0.9865179657936096,6.877567291259766,2.1742892265319824,2.370774269104004,7.920214653015137,0.9610447287559509,0.21799999475479126,0.21648430824279785
train,Quinault,2019-11-03,0.9443759918212891,6.878384590148926,2.1542725563049316,2.35160756111145,7.920064449310303,0.9631488919258118,0.2160000056028366,0.21064293384552002
train,Quinault,2019-11-04,0.9058614373207092,6.879479885101318,2.1375341415405273,2.380328893661499,7.920488357543945,0.9548090100288391,0.2150000035762787,0.21180763840675354
train,Quinault,2019-11-05,0.8688917756080627,6.87969970703125,2.104727029800415,2.287984848022461,7.920059680938721,0.970275342464447,0.2150000035762787,0.206233948469162
train,Quinault,2019-11-06,0.8374560475349426,6.878485202789307,2.077320098876953,2.1883084774017334,7.919576644897461,0.9918150305747986,0.21400000154972076,0.20863968133926392
train,Quinault,2019-11-07,0.808347761631012,6.876912593841553,2.0343620777130127,2.0915112495422363,7.918966293334961,1.0274358987808228,0.21299999952316284,0.21313628554344177
train,Quinault,2019-11-08,0.7837461233139038,6.8747148513793945,1.9766403436660767,2.000765800476074,7.9183430671691895,1.056623101234436,0.21199999749660492,0.21819204092025757
train,Quinault,2019-11-09,0.7578274607658386,6.8727569580078125,1.9271847009658813,1.9244943857192993,7.917973518371582,1.0690131187438965,0.24500000476837158,0.22387385368347168
train,Quinault,2019-11-10,0.7266800999641418,6.871410369873047,1.8752977848052979,1.8888554573059082,7.919204235076904,0.9592868685722351,0.25,0.25706109404563904
train,Quinault,2019-11-11,0.6987043023109436,6.870113372802734,1.8327869176864624,1.9671809673309326,7.9206061363220215,0.9047322273254395,0.24300000071525574,0.2503994405269623
train,Quinault,2019-11-12,0.6735581159591675,6.864006996154785,1.7636970281600952,1.6907844543457031,7.920121669769287,0.9531425833702087,0.25699999928474426,0.24861198663711548
train,Quinault,2019-11-13,0.6513949632644653,6.857752799987793,1.6934823989868164,1.6661605834960938,7.920075416564941,0.9652568697929382,0.24899999797344208,0.2779472768306732
train,Quinault,2019-11-14,0.628234326839447,6.849915981292725,1.601851224899292,1.6193742752075195,7.918522357940674,0.9910547733306885,0.24400000274181366,0.2796390950679779
train,Quinault,2019-11-15,0.6109062433242798,6.843086242675781,1.53705894947052,1.5916410684585571,7.9172868728637695,0.9901919364929199,0.27799999713897705,0.28010979294776917
train,Quinault,2019-11-16,0.5984715819358826,6.837456703186035,1.5046355724334717,1.7005583047866821,7.920265197753906,0.9603809714317322,0.2759999930858612,0.298416405916214
train,Quinault,2019-11-17,0.5923147201538086,6.832365989685059,1.5026211738586426,1.8288159370422363,7.921372890472412,0.9345400929450989,0.29100000858306885,0.2913876473903656
train,Quinault,2019-11-18,0.5997107625007629,6.828431129455566,1.5355160236358643,2.0149972438812256,7.921838283538818,0.9330462217330933,0.27399998903274536,0.28577905893325806
train,Quinault,2019-11-19,0.6187723875045776,6.823133945465088,1.5872972011566162,2.043787956237793,7.921689987182617,0.9477164149284363,0.27399998903274536,0.28550535440444946
train,Quinault,2019-11-20,0.6447164416313171,6.816750526428223,1.6135337352752686,2.0779879093170166,7.921533107757568,0.9593889713287354,0.2529999911785126,0.28731057047843933
train,Quinault,2019-11-21,0.6681544780731201,6.810015678405762,1.6315276622772217,2.0812456607818604,7.921154975891113,0.9630553722381592,0.24699999392032623,0.2889832556247711
train,Quinault,2019-11-22,0.6880754828453064,6.809795379638672,1.6712005138397217,2.0126917362213135,7.920506000518799,0.9772142767906189,0.24300000071525574,0.2851412892341614
train,Quinault,2019-11-23,0.7076558470726013,6.811077117919922,1.6965112686157227,1.9353296756744385,7.918757438659668,0.984828770160675,0.26499998569488525,0.2707098424434662
train,Quinault,2019-11-24,0.7292921543121338,6.812392234802246,1.7304637432098389,1.9156988859176636,7.918001174926758,0.9869226217269897,0.2720000147819519,0.2855275571346283
train,Quinault,2019-11-25,0.7547659277915955,6.815609931945801,1.77053701877594,1.9331107139587402,7.918063640594482,0.9598011374473572,0.2639999985694885,0.30982711911201477
train,Quinault,2019-11-26,0.7734383344650269,6.8191022872924805,1.7676093578338623,1.8546377420425415,7.91555118560791,0.9622063636779785,0.2529999911785126,0.28116574883461
train,Quinault,2019-11-27,0.7877538800239563,6.822639465332031,1.7320648431777954,1.755061149597168,7.909911632537842,0.9658231139183044,0.24799999594688416,0.2666180431842804
train,Quinault,2019-11-28,0.7903780341148376,6.826393127441406,1.6732511520385742,1.72902512550354,7.902412414550781,0.9618592262268066,0.24199999868869781,0.24937281012535095
train,Quinault,2019-11-29,0.782680332660675,6.83209228515625,1.6294714212417603,1.7342958450317383,7.896878719329834,0.9614530205726624,0.23899999260902405,0.26000115275382996
train,Quinault,2019-11-30,0.7740421295166016,6.83880615234375,1.5958471298217773,1.743342638015747,7.893925189971924,0.9683682918548584,0.28700000047683716,0.26844078302383423
train,Quinault,2019-12-01,0.7639216184616089,6.846640586853027,1.580794095993042,1.7739143371582031,7.89398717880249,0.9706170558929443,0.2720000147819519,0.27805617451667786
train,Quinault,2019-12-02,0.755546510219574,6.853024482727051,1.5785369873046875,1.7883374691009521,7.9000163078308105,0.9472478628158569,0.257999986410141,0.26953771710395813
train,Quinault,2019-12-03,0.7430188655853271,6.85785436630249,1.5862722396850586,1.8312695026397705,7.904223918914795,0.9208944439888,0.2709999978542328,0.27165162563323975
train,Quinault,2019-12-04,0.7279091477394104,6.863032341003418,1.5955177545547485,1.8698850870132446,7.9053521156311035,0.9121487736701965,0.2759999930858612,0.2708517014980316
train,Quinault,2019-12-05,0.7065247893333435,6.865940093994141,1.6049168109893799,1.8871440887451172,7.905664443969727,0.9080520868301392,0.25699999928474426,0.2688371539115906
train,Quinault,2019-12-06,0.6895833611488342,6.868121147155762,1.6166880130767822,1.910355806350708,7.905045986175537,0.9165425896644592,0.2619999945163727,0.26873406767845154
train,Quinault,2019-12-07,0.6725007891654968,6.869683742523193,1.6317135095596313,1.9086670875549316,7.905211925506592,0.9125983715057373,0.28200000524520874,0.2655850350856781
train,Quinault,2019-12-08,0.6554494500160217,6.8694748878479,1.6446921825408936,1.8900797367095947,7.9081645011901855,0.8802219033241272,0.257999986410141,0.2688045799732208
train,Quinault,2019-12-09,0.6404815912246704,6.8694257736206055,1.6647350788116455,1.9315701723098755,7.910393714904785,0.8588132858276367,0.25099998712539673,0.27040931582450867
train,Quinault,2019-12-10,0.6244361996650696,6.867482662200928,1.6764276027679443,1.8316638469696045,7.904473304748535,0.87095707654953,0.26600000262260437,0.26237091422080994
train,Quinault,2019-12-11,0.6146400570869446,6.863533973693848,1.6755679845809937,1.7510236501693726,7.901188850402832,0.8747203350067139,0.2840000092983246,0.27897876501083374
train,Quinault,2019-12-12,0.6159430742263794,6.858538627624512,1.6406371593475342,1.715895175933838,7.901642799377441,0.8643584251403809,0.2980000078678131,0.2647998034954071
train,Quinault,2019-12-13,0.6364752650260925,6.852978706359863,1.609492540359497,1.6640584468841553,7.910245895385742,0.827186107635498,0.2800000011920929,0.2659144699573517
train,Quinault,2019-12-14,0.6611772775650024,6.848980903625488,1.589773178100586,1.7341372966766357,7.915863990783691,0.7985424995422363,0.26100000739097595,0.2938391864299774
train,Quinault,2019-12-15,0.6832734942436218,6.846172332763672,1.5822547674179077,1.8288798332214355,7.917925834655762,0.7890772819519043,0.2529999911785126,0.31149375438690186
train,Quinault,2019-12-16,0.6995189785957336,6.845620632171631,1.5918309688568115,1.9836350679397583,7.919217109680176,0.7979571223258972,0.2759999930858612,0.31869685649871826
train,Quinault,2019-12-17,0.715899646282196,6.845926761627197,1.610865831375122,2.0478546619415283,7.918940544128418,0.8093172311782837,0.2639999985694885,0.3090997636318207
train,Quinault,2019-12-18,0.7313286066055298,6.847142696380615,1.6363170146942139,2.0790534019470215,7.918630599975586,0.8093532919883728,0.2800000011920929,0.3002290427684784
train,Quinault,2019-12-19,0.7461352944374084,6.847027778625488,1.6700820922851562,2.1084182262420654,7.918641090393066,0.8038206696510315,0.30799999833106995,0.29675450921058655
train,Quinault,2019-12-20,0.7747540473937988,6.8466949462890625,1.71124267578125,2.1563522815704346,7.920225143432617,0.8094056844711304,0.3089999854564667,0.30774569511413574
train,Quinault,2019-12-21,0.8168676495552063,6.847357749938965,1.7760034799575806,2.234593152999878,7.921842575073242,0.8465262651443481,0.2879999876022339,0.3163742125034332
train,Quinault,2019-12-22,0.8587349653244019,6.849310398101807,1.8535182476043701,2.3164222240448,7.922217845916748,0.8733941912651062,0.27399998903274536,0.30831941962242126
train,Quinault,2019-12-23,0.8880747556686401,6.852715969085693,1.916739821434021,2.371992588043213,7.92222785949707,0.8806614875793457,0.2630000114440918,0.2984517812728882
train,Quinault,2019-12-24,0.9056072235107422,6.856579780578613,1.977887749671936,2.4352574348449707,7.922129154205322,0.8858820199966431,0.2669999897480011,0.28648674488067627
train,Quinault,2019-12-25,0.9210796356201172,6.860060691833496,2.0294394493103027,2.44480037689209,7.921812534332275,0.8866479992866516,0.27000001072883606,0.2753707468509674
train,Quinault,2019-12-26,0.942630410194397,6.861475467681885,2.0515451431274414,2.434216022491455,7.921489238739014,0.8869251012802124,0.2619999945163727,0.2684156000614166
train,Quinault,2019-12-27,0.9624639749526978,6.862206935882568,2.080841064453125,2.42220139503479,7.921149253845215,0.8829475045204163,0.27399998903274536,0.26809775829315186
train,Quinault,2019-12-28,0.9783594012260437,6.862387180328369,2.112546443939209,2.395517587661743,7.920600414276123,0.8722743391990662,0.26499998569488525,0.27091747522354126
train,Quinault,2019-12-29,0.9889251589775085,6.862668037414551,2.1337969303131104,2.3500747680664062,7.919872760772705,0.8578127026557922,0.2759999930858612,0.275258332490921
train,Quinault,2019-12-30,0.9868842363357544,6.864293575286865,2.137286424636841,2.333585023880005,7.919291973114014,0.8490604162216187,0.27000001072883606,0.2787320017814636
train,Quinault,2019-12-31,0.9663482904434204,6.865950107574463,2.1210920810699463,2.2907962799072266,7.918249607086182,0.8389805555343628,0.32499998807907104,0.2800905406475067
train,Quinault,2020-01-01,0.9710044264793396,6.865494728088379,2.096508502960205,2.251244306564331,7.91978645324707,0.865788459777832,0.30000001192092896,0.30583062767982483
train,Quinault,2020-01-02,0.9890187382698059,6.864738464355469,2.07735013961792,2.319969654083252,7.919941425323486,0.8861950039863586,0.28999999165534973,0.28800806403160095
train,Quinault,2020-01-03,1.0211098194122314,6.862668037414551,2.0646209716796875,2.364224672317505,7.920225143432617,0.8953486084938049,0.3070000112056732,0.2818486988544464
train,Quinault,2020-01-04,1.0682300329208374,6.8604302406311035,2.064739227294922,2.419581651687622,7.920480251312256,0.9069046974182129,0.29899999499320984,0.27694573998451233
train,Quinault,2020-01-05,1.1166139841079712,6.8592424392700195,2.072115421295166,2.4572627544403076,7.920445442199707,0.9114824533462524,0.30000001192092896,0.266422301530838
train,Quinault,2020-01-06,1.178822636604309,6.8587327003479,2.0802054405212402,2.47462797164917,7.920560359954834,0.9114797711372375,0.3610000014305115,0.26335960626602173
train,Quinault,2020-01-07,1.2674554586410522,6.8571882247924805,2.0920722484588623,2.4884448051452637,7.92067813873291,0.9295773506164551,0.32899999618530273,0.26378804445266724
train,Quinault,2020-01-08,1.3775795698165894,6.856287956237793,2.109914779663086,2.4765920639038086,7.920440196990967,0.9428155422210693,0.289000004529953,0.2598852813243866
train,Quinault,2020-01-09,1.496134638786316,6.855715274810791,2.1318047046661377,2.4777982234954834,7.9203901290893555,0.9489620327949524,0.2759999930858612,0.25877663493156433
train,Quinault,2020-01-10,1.623566746711731,6.855356693267822,2.180274248123169,2.480139970779419,7.920438289642334,0.9508854150772095,0.3190000057220459,0.2589535117149353
train,Quinault,2020-01-11,1.7197754383087158,6.857097625732422,2.1895861625671387,2.479829788208008,7.9203691482543945,0.9510798454284668,0.3089999854564667,0.25576233863830566
train,Quinault,2020-01-12,1.7923333644866943,6.859112739562988,2.1947453022003174,2.488551616668701,7.920378684997559,0.9562937617301941,0.3190000057220459,0.24668696522712708
train,Quinault,2020-01-13,1.8659777641296387,6.86120080947876,2.200909376144409,2.498873710632324,7.920443534851074,0.9492965936660767,0.2800000011920929,0.245559960603714
train,Quinault,2020-01-14,1.9314333200454712,6.862654685974121,2.2024354934692383,2.5001838207244873,7.920466423034668,0.9536119103431702,0.27399998903274536,0.2480977475643158
train,Quinault,2020-01-15,1.9855870008468628,6.8627028465271,2.2017650604248047,2.4726836681365967,7.920386791229248,0.9594679474830627,0.2879999876022339,0.24665537476539612
train,Quinault,2020-01-16,2.020766496658325,6.86190128326416,2.1941494941711426,2.433521270751953,7.920360565185547,0.9622056484222412,0.2919999957084656,0.24909016489982605
train,Quinault,2020-01-17,2.0322320461273193,6.862796783447266,2.1824822425842285,2.428410768508911,7.9203410148620605,0.9629673957824707,0.27300000190734863,0.2486642301082611
train,Quinault,2020-01-18,2.0226612091064453,6.863832950592041,2.1762747764587402,2.423440456390381,7.920297145843506,0.9591337442398071,0.3109999895095825,0.24990198016166687
train,Quinault,2020-01-19,2.003065586090088,6.8645453453063965,2.170775890350342,2.4098992347717285,7.9202494621276855,0.955115795135498,0.3009999990463257,0.2524539828300476
train,Quinault,2020-01-20,1.9738928079605103,6.865740776062012,2.165424346923828,2.4128241539001465,7.920222282409668,0.9462676048278809,0.2919999957084656,0.2549669146537781
train,Quinault,2020-01-21,1.934167742729187,6.865684509277344,2.1563632488250732,2.3687589168548584,7.919912338256836,0.9426885843276978,0.32499998807907104,0.2579236328601837
train,Quinault,2020-01-22,1.9120599031448364,6.864328861236572,2.1439502239227295,2.3537847995758057,7.919835567474365,0.9436736702919006,0.32100000977516174,0.2633831202983856
train,Quinault,2020-01-23,1.8894275426864624,6.8627424240112305,2.121757984161377,2.3497345447540283,7.919839382171631,0.9469423294067383,0.3610000014305115,0.26602616906166077
train,Quinault,2020-01-24,1.8861041069030762,6.861525058746338,2.108654022216797,2.3858890533447266,7.920043468475342,0.9565086364746094,0.3190000057220459,0.2667090594768524
train,Quinault,2020-01-25,1.8998042345046997,6.860949516296387,2.1051409244537354,2.412923812866211,7.92015266418457,0.9586645364761353,0.2919999957084656,0.26365846395492554
train,Quinault,2020-01-26,1.9209094047546387,6.861105918884277,2.1113362312316895,2.441053628921509,7.920266151428223,0.9602225422859192,0.32100000977516174,0.2601166367530823
train,Quinault,2020-01-27,1.9423235654830933,6.861427307128906,2.120797634124756,2.4805543422698975,7.920406818389893,0.9526504874229431,0.30799999833106995,0.25244051218032837
train,Quinault,2020-01-28,1.9641540050506592,6.861933708190918,2.131063222885132,2.496248960494995,7.920519828796387,0.9577957987785339,0.3019999861717224,0.24542787671089172
train,Quinault,2020-01-29,1.9874011278152466,6.862998962402344,2.1396708488464355,2.5029752254486084,7.920599460601807,0.959700345993042,0.3089999854564667,0.24132832884788513
train,Quinault,2020-01-30,2.0253777503967285,6.863194942474365,2.142303943634033,2.501533269882202,7.920690059661865,0.9627424478530884,0.3050000071525574,0.2412015199661255
train,Quinault,2020-01-31,2.0728554725646973,6.864142417907715,2.1640689373016357,2.4989888668060303,7.920662879943848,0.9629161953926086,0.34700000286102295,0.24056896567344666
train,Quinault,2020-02-01,2.1187729835510254,6.8650078773498535,2.18200945854187,2.485909938812256,7.9206461906433105,0.9592796564102173,0.3160000145435333,0.24450096487998962
train,Quinault,2020-02-02,2.1591219902038574,6.865968227386475,2.1997485160827637,2.4892935752868652,7.9206862449646,0.9580889940261841,0.28700000047683716,0.24594548344612122
train,Quinault,2020-02-03,2.181941032409668,6.867337703704834,2.207685947418213,2.5015554428100586,7.920712471008301,0.9535386562347412,0.28299999237060547,0.2464577853679657
train,Quinault,2020-02-04,2.1948800086975098,6.868200778961182,2.2148971557617188,2.504836320877075,7.920727252960205,0.9518678188323975,0.2980000078678131,0.24712646007537842
train,Quinault,2020-02-05,2.1977739334106445,6.86987829208374,2.2213478088378906,2.5219273567199707,7.920820236206055,0.956306517124176,0.3160000145435333,0.24057194590568542
train,Quinault,2020-02-06,2.202018976211548,6.871522426605225,2.2171640396118164,2.530092716217041,7.920825481414795,0.9587109088897705,0.32600000500679016,0.23786279559135437
train,Quinault,2020-02-07,2.215510606765747,6.872302055358887,2.217414379119873,2.524279832839966,7.920881748199463,0.9576188921928406,0.3179999887943268,0.2405577301979065
train,Quinault,2020-02-08,2.2349660396575928,6.872267723083496,2.221074104309082,2.518742561340332,7.920905113220215,0.9556092023849487,0.2930000126361847,0.24364325404167175
train,Quinault,2020-02-09,2.2340095043182373,6.872349739074707,2.221510410308838,2.4932658672332764,7.9207963943481445,0.9539097547531128,0.26499998569488525,0.24469107389450073
train,Quinault,2020-02-10,2.223090410232544,6.872684478759766,2.2209768295288086,2.4766995906829834,7.920723915100098,0.9497795701026917,0.257999986410141,0.2460627555847168
train,Quinault,2020-02-11,2.19357967376709,6.874320983886719,2.2212822437286377,2.484489679336548,7.92069673538208,0.9485213756561279,0.2549999952316284,0.243845134973526
train,Quinault,2020-02-12,2.158043622970581,6.876156806945801,2.220898151397705,2.4825048446655273,7.920541763305664,0.94706130027771,0.2549999952316284,0.23948195576667786
train,Quinault,2020-02-13,2.113182783126831,6.877634525299072,2.2140562534332275,2.4593358039855957,7.920280933380127,0.9434570074081421,0.2759999930858612,0.23609814047813416
train,Quinault,2020-02-14,2.0644185543060303,6.8787736892700195,2.206115961074829,2.4364562034606934,7.9200520515441895,0.938307523727417,0.29100000858306885,0.23639297485351562
train,Quinault,2020-02-15,2.0174014568328857,6.87844705581665,2.1937174797058105,2.397221565246582,7.919711112976074,0.9317389726638794,0.3050000071525574,0.23806875944137573
train,Quinault,2020-02-16,1.9684641361236572,6.877199649810791,2.179452657699585,2.3704984188079834,7.919421195983887,0.9274155497550964,0.2879999876022339,0.2417973279953003
train,Quinault,2020-02-17,1.9098340272903442,6.876506805419922,2.161759853363037,2.3570401668548584,7.919198036193848,0.9228430390357971,0.2750000059604645,0.243864506483078
train,Quinault,2020-02-18,1.842753291130066,6.875358581542969,2.1422054767608643,2.3421332836151123,7.918831825256348,0.9162984490394592,0.26100000739097595,0.24191489815711975
train,Quinault,2020-02-19,1.7764880657196045,6.87408971786499,2.124166488647461,2.3260722160339355,7.918518543243408,0.9165001511573792,0.2549999952316284,0.23766812682151794
train,Quinault,2020-02-20,1.7088584899902344,6.872618198394775,2.10737943649292,2.316319465637207,7.9184346199035645,0.9209643006324768,0.25,0.23362550139427185
train,Quinault,2020-02-21,1.6458710432052612,6.870511531829834,2.090947389602661,2.3078739643096924,7.91843318939209,0.9204667210578918,0.24699999392032623,0.23103201389312744
train,Quinault,2020-02-22,1.5817229747772217,6.868013858795166,2.074312448501587,2.2838547229766846,7.918359756469727,0.9159433245658875,0.2720000147819519,0.22806814312934875
train,Quinault,2020-02-23,1.5190017223358154,6.865103721618652,2.05958890914917,2.268394947052002,7.918275833129883,0.9063528180122375,0.3059999942779541,0.23357370495796204
train,Quinault,2020-02-24,1.465288758277893,6.8625664710998535,2.045366048812866,2.282071113586426,7.9189677238464355,0.9072160124778748,0.27300000190734863,0.245799720287323
train,Quinault,2020-02-25,1.4110890626907349,6.861126899719238,2.0347189903259277,2.2780184745788574,7.9192328453063965,0.9163404703140259,0.25999999046325684,0.24260565638542175
train,Quinault,2020-02-26,1.3560540676116943,6.860029697418213,2.025294542312622,2.284411668777466,7.919325351715088,0.9199501276016235,0.25999999046325684,0.2392166554927826
train,Quinault,2020-02-27,1.2998453378677368,6.859074592590332,2.0162603855133057,2.279358386993408,7.919268608093262,0.9225844740867615,0.2529999911785126,0.23255303502082825
train,Quinault,2020-02-28,1.241334080696106,6.859699249267578,2.0100066661834717,2.260525941848755,7.9190449714660645,0.9286769032478333,0.2709999978542328,0.22213855385780334
train,Quinault,2020-02-29,1.1893025636672974,6.860309600830078,2.004268169403076,2.260711908340454,7.919290542602539,0.930313766002655,0.29100000858306885,0.2267589271068573
train,Quinault,2020-03-01,1.1482783555984497,6.861012935638428,2.0010132789611816,2.2759578227996826,7.919611930847168,0.9360552430152893,0.26499998569488525,0.23244580626487732
train,Quinault,2020-03-02,1.1116865873336792,6.861884117126465,2.0015761852264404,2.2764625549316406,7.919745445251465,0.9390659928321838,0.289000004529953,0.23530542850494385
train,Quinault,2020-03-03,1.0766292810440063,6.861936092376709,2.0036308765411377,2.2317445278167725,7.919423580169678,0.9278764724731445,0.29600000381469727,0.23753008246421814
train,Quinault,2020-03-04,1.0454185009002686,6.862837314605713,2.0077052116394043,2.2398335933685303,7.919060230255127,0.9094740152359009,0.2800000011920929,0.2451440989971161
train,Quinault,2020-03-05,1.0098978281021118,6.8639702796936035,1.989245057106018,2.2282207012176514,7.918556213378906,0.897197425365448,0.28600001335144043,0.249230295419693
train,Quinault,2020-03-06,0.9869803786277771,6.864065647125244,1.9797178506851196,2.250246286392212,7.918767929077148,0.8951343894004822,0.2800000011920929,0.25944408774375916
train,Quinault,2020-03-07,0.9668911695480347,6.86495304107666,1.976158857345581,2.275958776473999,7.918889999389648,0.8956712484359741,0.28299999237060547,0.26325157284736633
train,Quinault,2020-03-08,0.9495744109153748,6.865808010101318,1.9776861667633057,2.2745437622070312,7.91889762878418,0.8930185437202454,0.26600000262260437,0.26408106088638306
train,Quinault,2020-03-09,0.9362968802452087,6.8667120933532715,1.9895317554473877,2.285506248474121,7.918849468231201,0.8857337832450867,0.257999986410141,0.26495859026908875
train,Quinault,2020-03-10,0.9166460037231445,6.869139194488525,1.9940687417984009,2.292752504348755,7.9176836013793945,0.8634867668151855,0.2720000147819519,0.25500378012657166
train,Quinault,2020-03-11,0.8920161128044128,6.870911598205566,1.9934890270233154,2.2856528759002686,7.9165449142456055,0.8468388915061951,0.2800000011920929,0.24410393834114075
train,Quinault,2020-03-12,0.8648520112037659,6.872697353363037,1.994836449623108,2.2857611179351807,7.9154276847839355,0.8272672295570374,0.25999999046325684,0.2399579882621765
train,Quinault,2020-03-13,0.8390303254127502,6.876000881195068,2.0056917667388916,2.29480242729187,7.914157867431641,0.8184109926223755,0.2709999978542328,0.2367270290851593
train,Quinault,2020-03-14,0.8135936856269836,6.878089904785156,2.0116567611694336,2.2852365970611572,7.913078784942627,0.8092294931411743,0.2630000114440918,0.2354627251625061
train,Quinault,2020-03-15,0.7893192768096924,6.880385398864746,2.022711753845215,2.278926134109497,7.911931037902832,0.8103958368301392,0.2549999952316284,0.23824939131736755
train,Quinault,2020-03-16,0.760822057723999,6.883066654205322,2.025688886642456,2.2597107887268066,7.912890911102295,0.8355945944786072,0.24899999797344208,0.24481499195098877
train,Quinault,2020-03-17,0.7337008714675903,6.8844146728515625,2.029057264328003,2.2789313793182373,7.91183614730835,0.8256429433822632,0.24400000274181366,0.24791353940963745
train,Quinault,2020-03-18,0.7079064846038818,6.886190891265869,2.0339975357055664,2.2601120471954346,7.909925937652588,0.8361918330192566,0.23999999463558197,0.2508133351802826
train,Quinault,2020-03-19,0.683403730392456,6.887523651123047,2.031710624694824,2.2423276901245117,7.907922267913818,0.8464686870574951,0.23600000143051147,0.23475199937820435
train,Quinault,2020-03-20,0.6654672026634216,6.887972831726074,2.0269899368286133,2.222860097885132,7.906160831451416,0.857149064540863,0.2329999953508377,0.22376811504364014
train,Quinault,2020-03-21,0.6511034965515137,6.889180660247803,2.0164589881896973,2.191227436065674,7.90494966506958,0.8796692490577698,0.23000000417232513,0.21010485291481018
train,Quinault,2020-03-22,0.6416341066360474,6.8903656005859375,1.9990320205688477,2.1590983867645264,7.904390335083008,0.8855024576187134,0.22699999809265137,0.22147074341773987
train,Quinault,2020-03-23,0.6375516057014465,6.890834808349609,1.976539969444275,2.131760358810425,7.9073486328125,0.8931974172592163,0.28299999237060547,0.2747649550437927
train,Quinault,2020-03-24,0.6274202466011047,6.891046047210693,1.9480483531951904,2.073702335357666,7.906013488769531,0.8658586144447327,0.2879999876022339,0.28585800528526306
train,Quinault,2020-03-25,0.6178650856018066,6.890629768371582,1.9176231622695923,2.0527377128601074,7.905335426330566,0.8399968147277832,0.26600000262260437,0.2859424948692322
train,Quinault,2020-03-26,0.6096545457839966,6.890114784240723,1.886605978012085,2.0410327911376953,7.90477180480957,0.8273150324821472,0.2630000114440918,0.2890550196170807
train,Quinault,2020-03-27,0.6011962890625,6.890172004699707,1.8653526306152344,2.0358736515045166,7.904881000518799,0.824407160282135,0.29499998688697815,0.2988150417804718
train,Quinault,2020-03-28,0.5925257205963135,6.889718532562256,1.8484280109405518,2.0527241230010986,7.906843185424805,0.8243054747581482,0.3140000104904175,0.3088740408420563
train,Quinault,2020-03-29,0.5929376482963562,6.888306617736816,1.8371553421020508,2.0855462551116943,7.914380073547363,0.7949297428131104,0.29899999499320984,0.31405749917030334
train,Quinault,2020-03-30,0.6101592183113098,6.8868865966796875,1.8367631435394287,2.170741081237793,7.919658660888672,0.8257086277008057,0.3059999942779541,0.3110128343105316
train,Quinault,2020-03-31,0.6397081017494202,6.884409427642822,1.8498013019561768,2.2715671062469482,7.921736240386963,0.8825275301933289,0.29100000858306885,0.3111793100833893
train,Quinault,2020-04-01,0.6713253855705261,6.882371425628662,1.8812963962554932,2.357489824295044,7.922421932220459,0.9168644547462463,0.2800000011920929,0.2989332377910614
train,Quinault,2020-04-02,0.6994699835777283,6.882012844085693,1.9203494787216187,2.418715000152588,7.922682762145996,0.9266597032546997,0.2709999978542328,0.2886870801448822
train,Quinault,2020-04-03,0.7306308150291443,6.883752346038818,1.964247465133667,2.429833173751831,7.922626495361328,0.9191350936889648,0.27399998903274536,0.28002089262008667
train,Quinault,2020-04-04,0.7588434219360352,6.886297702789307,2.0025105476379395,2.3893301486968994,7.922428607940674,0.9000224471092224,0.26600000262260437,0.2724812924861908
train,Quinault,2020-04-05,0.7863019704818726,6.889151573181152,2.0410714149475098,2.3520991802215576,7.922216892242432,0.8882665038108826,0.25600001215934753,0.26901549100875854
train,Quinault,2020-04-06,0.8093578815460205,6.891919136047363,2.0830299854278564,2.3151559829711914,7.921722412109375,0.8835236430168152,0.24899999797344208,0.26278379559516907
train,Quinault,2020-04-07,0.828446626663208,6.894895076751709,2.1310153007507324,2.332106590270996,7.92100191116333,0.8802439570426941,0.24199999868869781,0.24534180760383606
train,Quinault,2020-04-08,0.8371596336364746,6.898250579833984,2.136298418045044,2.3162899017333984,7.920097827911377,0.8814855813980103,0.23600000143051147,0.23010513186454773
train,Quinault,2020-04-09,0.828260600566864,6.901355743408203,2.117363691329956,2.319852828979492,7.919724464416504,0.8793245553970337,0.23100000619888306,0.2291436791419983
train,Quinault,2020-04-10,0.8064242601394653,6.905399322509766,2.0954532623291016,2.3165972232818604,7.91932487487793,0.8759657144546509,0.22599999606609344,0.2279965579509735
train,Quinault,2020-04-11,0.78070068359375,6.909046173095703,2.0677006244659424,2.313110589981079,7.918913841247559,0.8679161667823792,0.22100000083446503,0.22726312279701233
train,Quinault,2020-04-12,0.756607711315155,6.911375522613525,2.041149854660034,2.300652265548706,7.91852331161499,0.8525540232658386,0.2150000035762787,0.22853627800941467
train,Quinault,2020-04-13,0.7356011867523193,6.9128851890563965,2.029395341873169,2.323336362838745,7.918451309204102,0.8353039622306824,0.2070000022649765,0.23147138953208923
