family,ece_input,policy,seed,station,n,r2,rmse,ubrmse,bias,mae,pearson
Clustering_V0_Full_k2,v3,auto_soft,42,ECE_Renton_Garden_North,30,-3.7230296022902447,0.05630666864085447,0.018521221706722265,-0.05317335121958578,0.05317335121958578,0.7424469200513997
Clustering_V0_Full_k2,v3,auto_soft,42,ECE_Renton_Garden_Shed,30,-59.50014956185897,0.03515109472190433,0.023788125343049353,0.025879036937484043,0.025879036937484043,0.4674169876551856
Clustering_V0_Full_k2,v3,auto_soft,42,ECE_Renton_Home,30,-1221.279672135294,0.08714334543964826,0.02348002830767821,0.08392050360361582,0.08392050360361582,0.569092262489304
Clustering_V0_Full_k2,v3,c0_only,42,ECE_BBG_Lost_Meadow,30,-38.22718059515354,0.047811578595483496,0.02525923477372636,0.04059455759628215,0.04072839328914198,-0.34206531321773515
Clustering_V0_Full_k2,v3,c0_only,42,ECE_BBG_Main_St,30,-75.32681243522232,0.04893932226438327,0.01673088527467931,0.04599059405598801,0.04599059405598801,0.7063169842362044
Clustering_V0_Full_k2,v3,c0_only,42,ECE_Renton_Garden_North,30,-3.723044560931285,0.05630675780719984,0.01852122647398032,-0.053173443979661415,0.053173443979661415,0.7424469501684355
Clustering_V0_Full_k2,v3,c0_only,42,ECE_Renton_Garden_Shed,30,-59.49995236573987,0.03515103743555744,0.023788141635866105,0.025878944149789692,0.025878944149789692,0.4674170201524057
Clustering_V0_Full_k2,v3,c0_only,42,ECE_Renton_Home,30,-1221.2771318747332,0.08714325488471078,0.023480041959161847,0.0839204057515076,0.0839204057515076,0.5690922423682249
Clustering_V0_Full_k2,v3,c1_only,42,ECE_BBG_Lost_Meadow,30,-710.0474621908259,0.20355830736634384,0.008035881549641308,0.2033996290694038,0.2033996290694038,0.03836449976947791
Clustering_V0_Full_k2,v3,c1_only,42,ECE_BBG_Main_St,30,-1431.061913860699,0.21198263449793397,0.011073000747866903,0.21169323556297778,0.21169323556297778,-0.3611152115205984
Clustering_V0_Full_k2,v3,c1_only,42,ECE_Renton_Garden_North,30,-14.6989308140909,0.10265604710626444,0.02864654667950892,0.09857808768089539,0.09857808768089539,-0.6071370943352052
Clustering_V0_Full_k2,v3,c1_only,42,ECE_Renton_Garden_Shed,30,-1547.5773534837044,0.17783903074517404,0.007621095983779147,0.17767565886296577,0.17767565886296577,-0.5112907975360753
Clustering_V0_Full_k2,v3,c1_only,42,ECE_Renton_Home,30,-9583.944590657726,0.24403029072583218,0.0036969337042823997,0.2440022857944579,0.2440022857944579,0.5168757556227189
Clustering_Backbone54_k2,v3,as_routed,42,ECE_BBG_Lost_Meadow,30,-38.22718059515354,0.047811578595483496,0.02525923477372636,0.04059455759628215,0.04072839328914198,-0.34206531321773515
Clustering_Backbone54_k2,v3,as_routed,42,ECE_BBG_Main_St,30,-1431.061913860699,0.21198263449793397,0.011073000747866903,0.21169323556297778,0.21169323556297778,-0.3611152115205984
Clustering_Backbone54_k2,v3,as_routed,42,ECE_Renton_Garden_North,30,-14.411043605108885,0.10171043789755284,0.07398951361603899,0.06978943367139423,0.09564533067472449,-0.8458059487541495
Clustering_Backbone54_k2,v3,as_routed,42,ECE_Renton_Garden_Shed,30,-1221.3310850841217,0.15799926222366903,0.053025396244286586,0.14883572896438585,0.14883572896438585,-0.43581611973166107
Clustering_Backbone54_k2,v3,as_routed,42,ECE_Renton_Home,30,-9583.944590657726,0.24403029072583218,0.0036969337042823997,0.2440022857944579,0.2440022857944579,0.5168757556227189
Clustering_Backbone54_k2,v3,auto_hard,42,ECE_BBG_Lost_Meadow,30,-38.22718059515354,0.047811578595483496,0.02525923477372636,0.04059455759628215,0.04072839328914198,-0.34206531321773515
Clustering_Backbone54_k2,v3,auto_hard,42,ECE_BBG_Main_St,30,-75.32681243522232,0.04893932226438327,0.01673088527467931,0.04599059405598801,0.04599059405598801,0.7063169842362044
Clustering_Backbone54_k2,v3,auto_hard,42,ECE_Renton_Garden_North,30,-3.723044560931285,0.05630675780719984,0.01852122647398032,-0.053173443979661415,0.053173443979661415,0.7424469501684355
Clustering_Backbone54_k2,v3,auto_hard,42,ECE_Renton_Garden_Shed,30,-59.49995236573987,0.03515103743555744,0.023788141635866105,0.025878944149789692,0.025878944149789692,0.4674170201524057
Clustering_Backbone54_k2,v3,auto_hard,42,ECE_Renton_Home,30,-1221.2771318747332,0.08714325488471078,0.023480041959161847,0.0839204057515076,0.0839204057515076,0.5690922423682249
Clustering_Backbone54_k2,v3,auto_soft,42,ECE_BBG_Lost_Meadow,30,-38.22727596203075,0.04781163671383543,0.025259225350385932,0.0405946319105642,0.040728462295056486,-0.3420653100304784
Clustering_Backbone54_k2,v3,auto_soft,42,ECE_BBG_Main_St,30,-75.32702290438426,0.04893938973877866,0.016730874729154396,0.04599066969289985,0.04599066969289985,0.7063169792599364
