date,LST,NDVI,Rain_sat
2022-06-11,,,0.017291666939854622
2022-06-12,,,0.013333332724869251
2022-06-13,,,0.18312498927116394
2022-06-14,,,0.0
2022-06-15,,,0.08541666716337204
2022-06-16,288.25187183811136,,0.05624999850988388
2022-06-17,,,0.0716666653752327
2022-06-18,,,0.0
2022-06-19,,,0.0
2022-06-20,,,0.0
2022-06-21,,,0.016249999403953552
2022-06-22,,,0.0
2022-06-23,291.1992497532083,,0.0
2022-06-24,293.5528836424957,,0.0
2022-06-25,301.0910286677908,,0.0
2022-06-26,302.2264249578414,0.8867242443226316,0.0
2022-06-27,295.22,,0.0
2022-06-28,289.421805907173,,0.01249999925494194
2022-06-29,,,0.05312499776482582
2022-06-30,294.0911635750422,,0.0
2022-07-01,294.3890387858347,,0.001020833384245634
2022-07-02,,,0.0
2022-07-03,,,0.6483333110809326
2022-07-04,290.1382967959528,,0.06020833179354668
2022-07-05,,,0.0
2022-07-06,,,0.16895833611488342
2022-07-07,,,0.14874999225139618
2022-07-08,,,0.0
2022-07-09,,,0.0
2022-07-10,,,0.11833332479000092
2022-07-11,299.74861720067446,,0.0
2022-07-12,298.5900337268128,0.8532101905507702,0.0
2022-07-13,,,0.0
2022-07-14,295.67104553119725,,0.0
2022-07-15,297.0568802698144,,0.0
2022-07-16,293.1558425832492,,0.0
2022-07-17,,,0.0
2022-07-18,,,0.35354167222976685
2022-07-19,295.15276559865094,,0.0
2022-07-20,299.2240640809443,,0.0
2022-07-21,296.903844856661,,0.0
2022-07-22,293.5359534467323,,0.0
2022-07-23,291.70453625632376,,0.018541665747761726
2022-07-24,297.9659021922428,,0.0
2022-07-25,300.42543001686334,,0.0
2022-07-26,304.5441146711636,,0.0
2022-07-27,303.2781787521079,,0.0
2022-07-28,302.56362563237775,0.8435221247716004,0.0
2022-07-29,305.3145362563238,,0.0
2022-07-30,303.6625126475547,,0.0
2022-07-31,304.1956998313659,,0.0
2022-08-01,298.0893760539629,,0.0002083333529299125
2022-08-02,295.90830379746836,,0.0
2022-08-03,297.5075716694773,,0.0
2022-08-04,,,0.0
2022-08-05,294.5373018549747,,0.0
2022-08-06,297.4044013490725,,0.0
2022-08-07,301.926037099494,,0.0
2022-08-08,301.82539629005055,,0.0
2022-08-09,,,0.015416665934026241
2022-08-10,,,0.0
2022-08-11,293.82510961214166,,0.0
2022-08-12,295.6578414839798,,0.0
2022-08-13,,0.8347955259723313,0.0
2022-08-14,296.69738617200676,,0.0
2022-08-15,292.57843170320393,,0.0
2022-08-16,297.6349915682968,,0.0
2022-08-17,302.97006745362563,,0.0
2022-08-18,,,0.020624998956918716
2022-08-19,,,0.2606250047683716
2022-08-20,,,0.02499999850988388
2022-08-21,295.9468128161888,,0.0
2022-08-22,297.88947723440134,,0.002291666576638818
2022-08-23,298.0849747048904,,0.0
2022-08-24,300.86843170320407,,0.0
2022-08-25,300.2946205733558,,0.0
2022-08-26,293.6378246205733,,0.0
2022-08-27,,,0.0
2022-08-28,293.3986392121754,,0.0
2022-08-29,296.83342327150075,0.8247976037588102,0.0
2022-08-30,303.34387858347384,,0.0
2022-08-31,298.36,,0.0
2022-09-01,298.44330522765597,,0.00047916671610437334
2022-09-02,301.27436762225966,,0.0
2022-09-03,,,0.0
2022-09-04,,,0.0
2022-09-05,291.4505066666667,,0.0
2022-09-06,296.5212310286677,,0.0
2022-09-07,294.82124789207415,,0.0
2022-09-08,292.89681281618886,,0.0
2022-09-09,293.5435714285714,,0.0
2022-09-10,300.95106239460364,,0.0
2022-09-11,,,0.015833333134651184
2022-09-12,,,0.11874999850988388
2022-09-13,,,0.3139583170413971
2022-09-14,,0.8157942625946231,0.1302083283662796
2022-09-15,,,0.0
2022-09-16,,,0.015416666865348816
2022-09-17,,,0.0006249999860301614
2022-09-18,294.2034907251264,,0.0
2022-09-19,294.2630860033726,,0.0
2022-09-20,295.9148397976391,,0.0
2022-09-21,295.06642495784143,,0.0
2022-09-22,292.85768971332203,,0.0
2022-09-23,,,0.0
2022-09-24,293.1212141652614,,0.017291666939854622
2022-09-25,297.89091062394607,,0.0
2022-09-26,298.08495784148397,,0.0
2022-09-27,298.22568296795964,,0.0
2022-09-28,,,0.023125000298023224
2022-09-29,290.67116417910444,,0.04416666552424431
2022-09-30,291.88586846543006,0.7810157974419217,0.0
2022-10-01,297.02571669477237,,0.004291667137295008
2022-10-02,298.04237774030355,,0.0
2022-10-03,297.05586846543,,0.0
2022-10-04,289.74588661037404,,0.0
2022-10-05,,,0.0
2022-10-06,293.3166947723441,,0.0
2022-10-07,,,0.0
2022-10-08,294.5117142857143,,0.0
2022-10-09,,,0.18520832061767578
2022-10-10,,,0.04229166731238365
2022-10-11,,,0.0
2022-10-12,,,0.0
2022-10-13,,,0.0
2022-10-14,,,0.0
2022-10-15,,,0.009374999441206455
2022-10-16,,0.41685915669575246,0.0
2022-10-17,,,0.0
2022-10-18,,,0.0
2022-10-19,,,0.2708333134651184
2022-10-20,,,0.0
2022-10-21,,,0.3095833361148834
2022-10-22,,,0.021041667088866234
2022-10-23,,,0.028749998658895493
2022-10-24,,,0.40812498331069946
2022-10-25,,,0.11770833283662796
2022-10-26,,,0.19729165732860565
2022-10-27,,,0.019374998286366463
2022-10-28,,,0.4243749976158142
2022-10-29,,,0.0
2022-10-30,,,1.191249966621399
2022-10-31,,,3.165208339691162
2022-11-01,,0.7083596397807365,0.0937083289027214
2022-11-02,,,0.13208332657814026
2022-11-03,,,0.575416624546051
2022-11-04,,,4.422708034515381
2022-11-05,,,0.32249999046325684
2022-11-06,,,0.24937500059604645
2022-11-07,,,0.010833333246409893
2022-11-08,,,0.22833332419395447
2022-11-09,274.75762225969646,,0.0
2022-11-10,,,0.0
2022-11-11,,,0.6079166531562805
2022-11-12,278.12971332209105,,0.0027083333116024733
2022-11-13,278.4670994940978,,0.03020833432674408
2022-11-14,278.74524451939294,,0.3422916531562805
2022-11-15,280.7646374367622,,0.0
2022-11-16,282.83318718381116,,0.0
2022-11-17,281.67679595278247,0.7161585069172542,0.011874999850988388
2022-11-18,278.812192242833,,0.0
2022-11-19,279.278802698145,,0.0
2022-11-20,279.45556492411464,,0.04479166492819786
2022-11-21,,,0.08958332985639572
2022-11-22,,,0.6762499809265137
2022-11-23,,,0.013124999590218067
2022-11-24,280.5707082630691,,0.02291666530072689
2022-11-25,,,0.4597916603088379
2022-11-26,,,0.0
2022-11-27,,,0.17249999940395355
2022-11-28,267.7525765054294,,0.01770833320915699
2022-11-29,,,0.027291666716337204
2022-11-30,,,0.06979166716337204
2022-12-01,267.06979591836733,,0.08349999785423279
2022-12-02,,,0.00416666641831398
2022-12-03,271.3068128161888,0.5777539336987735,0.2645833194255829
2022-12-04,271.4072849915683,,0.0
2022-12-05,272.6133726812816,,0.056458331644535065
2022-12-06,,,0.4854166507720947
2022-12-07,,,0.03854166343808174
2022-12-08,,,0.16624999046325684
2022-12-09,,,0.09437499940395355
2022-12-10,,,0.7231249809265137
2022-12-11,275.66239460370997,,0.11812499910593033
2022-12-12,274.44997802197804,,0.0
2022-12-13,,,0.4050000011920929
2022-12-14,274.71991568296795,,0.09749999642372131
2022-12-15,,,0.3022916615009308
2022-12-16,273.7597470489039,,0.012291666120290756
2022-12-17,,,0.029374999925494194
2022-12-18,,,0.046875
2022-12-19,,0.48775143304620233,0.0
2022-12-20,,,0.16999998688697815
2022-12-21,,,0.0
2022-12-22,261.23590733590737,,0.005833332892507315
2022-12-23,,,0.8220832943916321
2022-12-24,,,3.8958332538604736
2022-12-25,,,0.8741666674613953
2022-12-26,,,1.9964582920074463
2022-12-27,,,1.8406249284744263
2022-12-28,,,0.2789583206176758
2022-12-29,,,0.1197916641831398
2022-12-30,264.9412244897959,,0.2787500023841858
2022-12-31,,,0.05166666582226753
2023-01-01,274.94359024390246,0.6168132915687814,0.004708333406597376
2023-01-02,,,0.006041666492819786
2023-01-03,,,0.2614583373069763
2023-01-04,,,0.1274999976158142
2023-01-05,,,0.13708333671092987
2023-01-06,,,0.03541666641831398
2023-01-07,,,0.7266666293144226
2023-01-08,,,0.2764583230018616
2023-01-09,,,0.09937499463558197
2023-01-10,275.27940978077567,,0.12479166686534882
2023-01-11,272.770622406639,,0.12333332747220993
2023-01-12,,,2.070833206176758
2023-01-13,,,0.5652083158493042
2023-01-14,273.5,,0.03687499836087227
2023-01-15,,,0.10437499731779099
2023-01-16,,,0.17479166388511658
2023-01-17,,0.5762633881493087,0.0
2023-01-18,,,0.26479166746139526
2023-01-19,,,0.08874999731779099
2023-01-20,,,0.16374999284744263
2023-01-21,,,0.31041666865348816
2023-01-22,,,0.5358332991600037
2023-01-23,,,0.10833333432674408
2023-01-24,,,0.03187499940395355
2023-01-25,277.1343170320405,,0.0
2023-01-26,,,0.04437499865889549
2023-01-27,,,0.4333333373069763
2023-01-28,276.5475548060708,,0.00020833332382608205
2023-01-29,270.02011804384483,,0.0
2023-01-30,,,0.011249999515712261
2023-01-31,,,0.15812499821186066
2023-02-01,,,0.12277083098888397
2023-02-02,,0.5462244896893765,0.054374996572732925
2023-02-03,,,0.20333333313465118
2023-02-04,,,0.12083332985639572
2023-02-05,,,0.4260416626930237
2023-02-06,262.22788273615635,,0.022083332762122154
2023-02-07,,,1.0504167079925537
2023-02-08,,,0.9027082920074463
2023-02-09,,,0.1993749886751175
2023-02-10,,,0.17000000178813934
2023-02-11,276.0012141652614,,0.08062499761581421
2023-02-12,,,0.15562500059604645
2023-02-13,,,0.22041666507720947
2023-02-14,275.34698249227597,,0.0
2023-02-15,274.9002685765443,,0.2929166555404663
2023-02-16,,,0.359375
2023-02-17,,,0.1002083271741867
2023-02-18,,0.45662115374575846,0.3566666543483734
2023-02-19,,,0.23854166269302368
2023-02-20,,,0.6266666650772095
2023-02-21,,,0.31187498569488525
2023-02-22,,,0.0018749999580904841
2023-02-23,,,0.0
2023-02-24,269.61937605396287,,0.0
2023-02-25,,,0.4885416626930237
2023-02-26,,,0.2541666626930237
2023-02-27,,,0.16312499344348907
2023-02-28,,,0.010833333246409893
2023-03-01,,,0.23624999821186066
2023-03-02,,,0.8137499690055847
2023-03-03,,,0.0
2023-03-04,,,0.1470833271741867
2023-03-05,275.9360033726813,,0.027708332985639572
2023-03-06,275.7448372093023,0.7110897676846779,0.022499999031424522
2023-03-07,,,0.13312499225139618
2023-03-08,,,0.08583333343267441
2023-03-09,,,0.1849999874830246
2023-03-10,,,0.17666666209697723
2023-03-11,,,0.10499999672174454
2023-03-12,,,0.3383333384990692
2023-03-13,,,1.4704166650772095
2023-03-14,278.6875427350428,,0.211041659116745
2023-03-15,,,0.08812499791383743
2023-03-16,274.3381234567901,,0.078125
2023-03-17,,,0.0
2023-03-18,284.28922428330526,,0.05583333224058151
2023-03-19,,,0.109375
2023-03-20,,,0.14000000059604645
2023-03-21,284.15499156829685,,0.0
2023-03-22,286.6798482293423,0.676545277995302,0.0
2023-03-23,,,0.0
2023-03-24,,,0.03583333268761635
2023-03-25,,,0.1822916567325592
2023-03-26,,,0.0
2023-03-27,280.48431703204045,,0.00833333283662796
2023-03-28,285.8408600337268,,0.014791666530072689
2023-03-29,288.07215851602024,,0.0
2023-03-30,281.3633924050632,,0.0
2023-03-31,,,0.014791666530072689
2023-04-01,,,0.26514583826065063
2023-04-02,,,0.05666666477918625
2023-04-03,,,0.039791665971279144
2023-04-04,279.83115992970124,,0.00020833332382608205
2023-04-05,280.23227655986506,,0.06291666626930237
2023-04-06,,,0.15208332240581512
2023-04-07,,0.7239707961367792,0.653333306312561
2023-04-08,,,0.01666666567325592
2023-04-09,,,0.6314583420753479
2023-04-10,,,1.2127083539962769
2023-04-11,,,0.32624998688697815
2023-04-12,280.45861720067455,,0.06437499821186066
2023-04-13,,,0.04999999701976776
2023-04-14,284.0941652613828,,0.0637499988079071
2023-04-15,,,0.06479166448116302
2023-04-16,,,0.1614583283662796
2023-04-17,,,0.03437500074505806
2023-04-18,,,0.12708333134651184
2023-04-19,,,0.009166666306555271
2023-04-20,,,0.03583333268761635
2023-04-21,,,0.24541665613651276
2023-04-22,,,0.11104166507720947
2023-04-23,,0.7751589297833467,0.23416665196418762
2023-04-24,,,0.032083332538604736
2023-04-25,,,0.013333332724869251
2023-04-26,,,0.20145833492279053
2023-04-27,,,0.02291666716337204
2023-04-28,295.71183811129845,,0.023333333432674408
2023-04-29,297.37139966273185,,0.10062500089406967
2023-04-30,,,0.0027083333116024733
2023-05-01,,,0.29466667771339417
2023-05-02,289.76763912310287,,0.15166667103767395
2023-05-03,292.6587352445194,,0.0
2023-05-04,,,0.0054166666232049465
2023-05-05,,,0.7402083277702332
2023-05-06,,,0.06208333000540733
2023-05-07,,,0.0037499999161809683
2023-05-08,,,0.025833332911133766
2023-05-09,,0.8440544244322638,0.005624999757856131
2023-05-10,291.5736087689714,,0.02812499925494194
2023-05-11,293.6313827993254,,0.0
2023-05-12,295.3157672849915,,0.0
2023-05-13,301.1457672849916,,0.0
2023-05-14,301.06263069139965,,0.0
2023-05-15,303.4518718381113,,0.00624999962747097
2023-05-16,295.4006408094435,,0.05145833268761635
2023-05-17,296.24833052276557,,0.06437499821186066
2023-05-18,298.5044182124789,,0.058125000447034836
2023-05-19,291.2311475409836,,0.02458333410322666
2023-05-20,296.0606576728499,,0.007499999832361937
2023-05-21,,,0.0
2023-05-22,,,0.051874998956918716
2023-05-23,,,0.024166665971279144
2023-05-24,,,0.06624999642372131
2023-05-25,294.3325463743676,0.8422056799791182,0.0
2023-05-26,294.41438448566606,,0.0
2023-05-27,294.8094940978078,,0.0
2023-05-28,,,0.0
2023-05-29,292.4222934232715,,0.0
2023-05-30,,,0.0
2023-05-31,,,0.0
2023-06-01,291.77853288364247,,0.02631249837577343
2023-06-02,289.1206576728499,,0.0
2023-06-03,294.3737099494098,,0.0
2023-06-04,292.62691399662737,,0.0
2023-06-05,292.28875210792575,,0.0
2023-06-06,300.48927487352455,,0.0
2023-06-07,296.2462731871838,,0.0
2023-06-08,286.64384226491404,,0.0
2023-06-09,,,0.3181249797344208
2023-06-10,,0.8556019107282699,0.11645832657814026
2023-06-11,291.6049747048903,,0.0
2023-06-12,295.5232715008432,,0.0
2023-06-13,,,0.10749999433755875
2023-06-14,,,0.007499999832361937
2023-06-15,,,0.0
2023-06-16,,,0.01354166679084301
2023-06-17,,,0.0
2023-06-18,,,0.0
2023-06-19,,,0.04645833373069763
2023-06-20,,,0.12916666269302368
2023-06-21,,,0.04124999791383743
2023-06-22,293.9217032040472,,0.0
2023-06-23,294.6043338954468,,0.0
2023-06-24,,,0.00687499949708581
2023-06-25,294.85806070826305,,0.02854166552424431
2023-06-26,292.8025126475548,0.8569529365700863,0.46166664361953735
2023-06-27,294.46529510961216,,0.0
2023-06-28,296.45907251264754,,0.0
2023-06-29,293.1466441821248,,0.0008333332953043282
2023-06-30,297.94494097807757,,0.0
2023-07-01,293.97590219224276,,0.00045833337935619056
2023-07-02,297.2177234401349,,0.0
2023-07-03,297.8844013490725,,0.0
2023-07-04,299.81249578414844,,0.0
2023-07-05,,,0.0
2023-07-06,298.5746543001686,,0.0
2023-07-07,291.38387858347386,,0.02187499962747097
2023-07-08,293.1895784148398,,0.14937499165534973
2023-07-09,,,0.0
2023-07-10,,,0.21812500059604645
2023-07-11,,,0.00020833332382608205
2023-07-12,295.42,0.8717701122422349,0.0
2023-07-13,294.08934232715006,,0.0
2023-07-14,299.0061551433389,,0.0
2023-07-15,301.2295952782462,,0.0
2023-07-16,,,0.0
2023-07-17,,,0.0
2023-07-18,296.0560876897133,,0.0
2023-07-19,301.37241146711636,,0.0
2023-07-20,300.7129173693086,,0.0
2023-07-21,296.84018549747054,,0.0
2023-07-22,298.35903878583474,,0.0
2023-07-23,297.13765598650923,,0.0
2023-07-24,,,0.10854166746139526
2023-07-25,,,0.11104166507720947
2023-07-26,,,0.0
2023-07-27,293.9706913996627,,0.06354166567325592
2023-07-28,296.0853119730186,0.8289659827721227,0.002916666679084301
2023-07-29,,,0.0
2023-07-30,291.1721922428331,,0.0
2023-07-31,296.27600337268126,,0.0
2023-08-01,297.06030354131536,,0.0004375000426080078
2023-08-02,298.33981450252946,,0.0
2023-08-03,297.3344856661045,,0.0
2023-08-04,296.23892074198994,,0.0
2023-08-05,,,0.0
2023-08-06,,,0.0
2023-08-07,,,0.0
2023-08-08,,,0.0
2023-08-09,,,0.0
2023-08-10,290.7444444444444,,0.0
2023-08-11,,,0.0
2023-08-12,293.2360539629005,,0.0
2023-08-13,301.8277908937605,0.8229364552336209,0.0
2023-08-14,303.3477234401349,,0.0
2023-08-15,304.2837268128161,,0.0
2023-08-16,302.7357335581787,,0.0
2023-08-17,303.1130691399662,,0.0
2023-08-18,296.5187015177066,,0.0
2023-08-19,296.49245593419516,,0.0
2023-08-20,,,0.0
2023-08-21,,,0.0
2023-08-22,,,0.0
2023-08-23,,,0.0
2023-08-24,292.23623824451414,,0.0
2023-08-25,,,0.0664583295583725
2023-08-26,300.4998145025295,,0.0
2023-08-27,302.5569983136594,,0.0
2023-08-28,,,0.0
2023-08-29,,0.8601838475593845,0.1210416629910469
2023-08-30,,,0.2868749797344208
2023-08-31,,,0.1718749850988388
2023-09-01,295.9452951096122,,0.0
2023-09-02,292.60784482758623,,0.0
2023-09-03,289.8721016166282,,0.06479166448116302
2023-09-04,,,0.0012499999720603228
2023-09-05,290.86983289357954,,0.0
2023-09-06,,,0.0
2023-09-07,291.7117037037037,,0.0
2023-09-08,293.5519055649241,,0.0
2023-09-09,296.98175379426647,,0.0
2023-09-10,299.64596964586843,,0.0
2023-09-11,,,0.0
2023-09-12,,,0.0
2023-09-13,291.48,,0.0
2023-09-14,295.32532883642494,0.8355556095014361,0.0
2023-09-15,299.6833220910624,,0.0
2023-09-16,297.6064418212479,,0.0
2023-09-17,,,0.0
2023-09-18,,,0.0
2023-09-19,,,0.006874999962747097
2023-09-20,,,0.10208333283662796
2023-09-21,289.74234401349065,,0.009374999441206455
2023-09-22,292.27013490725125,,0.0
2023-09-23,,,0.13458333909511566
2023-09-24,,,0.10333333164453506
2023-09-25,,,1.9079166650772095
2023-09-26,,,0.3179166615009308
2023-09-27,,,0.2593750059604645
2023-09-28,,,0.15062500536441803
2023-09-29,,,0.0
2023-09-30,,0.8335059096841558,0.0
2023-10-01,286.7758347386172,,0.007708333432674408
2023-10-02,,,0.007499999832361937
2023-10-03,,,0.0689583346247673
2023-10-04,,,0.0
2023-10-05,291.7687521079258,,0.0
2023-10-06,294.27172006745366,,0.0
2023-10-07,295.88173693086,,0.0
2023-10-08,292.0059190556492,,0.0
2023-10-09,,,0.023124998435378075
2023-10-10,,,0.17270833253860474
2023-10-11,285.86602910602915,,0.019375000149011612
2023-10-12,288.24848229342325,,0.0
2023-10-13,286.13866666666667,,0.0
2023-10-14,,,0.08708333224058151
2023-10-15,,,0.5020833015441895
2023-10-16,,0.7811517984860356,0.8268749713897705
2023-10-17,,,0.9006249904632568
2023-10-18,,,0.6002083420753479
2023-10-19,,,0.0
2023-10-20,,,0.0
2023-10-21,285.61745454545456,,0.00958333257585764
2023-10-22,,,0.125
2023-10-23,280.6,,0.0
2023-10-24,,,0.06562499701976776
2023-10-25,,,0.4729166626930237
2023-10-26,,,0.0
2023-10-27,277.24426644182125,,0.0
2023-10-28,278.28010118043846,,0.0
2023-10-29,281.6773018549747,,0.0
2023-10-30,284.1119224283305,,0.0
2023-10-31,277.42396979503775,,0.0
2023-11-01,,0.7855596919864268,0.0
2023-11-02,270.28000000000003,,5.404375076293945
2023-11-03,,,0.13479165732860565
2023-11-04,,,4.510416507720947
2023-11-05,,,0.0043750000186264515
2023-11-06,,,0.14937499165534973
2023-11-07,276.28923076923076,,0.025833332911133766
2023-11-08,,,0.0
2023-11-09,,,0.008750000037252903
2023-11-10,,,0.07083333283662796
2023-11-11,,,1.1858333349227905
2023-11-12,,,0.3412500023841858
2023-11-13,,,0.25708332657814026
2023-11-14,277.1784485666105,,0.001041666604578495
2023-11-15,,,0.0897916629910469
2023-11-16,276.5266779089376,,0.35083332657814026
2023-11-17,279.8963743676222,0.7999534742886979,0.0
2023-11-18,281.66567103935415,,0.0
2023-11-19,276.0212,,0.04833333194255829
2023-11-20,,,0.0
2023-11-21,,,0.003958333283662796
2023-11-22,,,0.4045833349227905
2023-11-23,277.81682967959523,,0.011666666716337204
2023-11-24,278.37163575042155,,0.0
2023-11-25,278.20119730185496,,0.0
2023-11-26,277.72551433389543,,0.0
2023-11-27,,,0.0
2023-11-28,276.48377740303533,,0.0
2023-11-29,275.30667790893756,,0.003333333181217313
2023-11-30,,,0.05687499791383743
2023-12-01,,,0.06208333000540733
2023-12-02,,,0.5291666388511658
2023-12-03,,0.7751279300443751,0.16770832240581512
2023-12-04,,,0.5239583253860474
2023-12-05,,,6.3277082443237305
2023-12-06,,,0.17895832657814026
2023-12-07,,,0.20937499403953552
2023-12-08,264.62740663900416,,0.046666666865348816
2023-12-09,,,0.9735416173934937
2023-12-10,,,0.9735416769981384
2023-12-11,278.7643844856661,,0.0
2023-12-12,276.6376728499157,,0.0
2023-12-13,,,0.038750000298023224
2023-12-14,,,0.16958332061767578
2023-12-15,,,0.014374999329447746
2023-12-16,279.45242833052276,,0.0
2023-12-17,278.12,,0.0
2023-12-18,,,0.04104166477918625
2023-12-19,,0.7447502166536154,0.06958333402872086
2023-12-20,280.8296964586847,,0.00624999962747097
2023-12-21,,,0.025416666641831398
2023-12-22,,,0.6912499666213989
2023-12-23,,,0.00833333283662796
2023-12-24,,,0.0014583333395421505
